Gene = RP4-777O23.3
index = 1186
Annotated 5SS: [  126 26395 50226 51959]
Annotated 3SS: [26274 50079 51822 53525]
SMsplice 5SS: [  126   354 13211 13540 17518 26395 46193 51959]
SMsplice 3SS: [  224 13082 13331 17347 26274 46025 51822 52864]
top_k =  1000
Partition function (log Z): -9.573585034144731

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9817133315672143
Position 26395: 0.9782279608520716
Position 354: 0.8458524763630114
Position 17518: 0.7817417117237477
Position 13540: 0.7710170010200504
Position 27618: 0.6223524777004877
Position 13211: 0.511553674124877
Position 27355: 0.4223544000578185
Position 3783: 0.37099414753421933
Position 1467: 0.36652123644695495
Position 18508: 0.3536681019454019
Position 1925: 0.3238483058305074
Position 28030: 0.3094574664151435
Position 16385: 0.2515540651997911
Position 11522: 0.23714953193433982
Position 19338: 0.2282805946102109
Position 4050: 0.18169632866888968
Position 17571: 0.14997651266891898
Position 28187: 0.14082437181383303
Position 6860: 0.13360123672279497
Position 13153: 0.13054123633766399
Position 11754: 0.12814868984108063
Position 28429: 0.10600929555301843
Position 4129: 0.09226400840227286
Position 10321: 0.07337771347436789
Position 13939: 0.06559465803699438
Position 13190: 0.06404622995479341
Position 4408: 0.062192075910340414
Position 20323: 0.061507962727032135
Position 13411: 0.059785226170242435
Position 22671: 0.05252452648335831
Position 19307: 0.04524795440247578
Position 3866: 0.04401267406127881
Position 15343: 0.04375412863708107
Position 22143: 0.037021018157591234
Position 17007: 0.029437046714868687
Position 19333: 0.029214235911894853
Position 22594: 0.028332986231053084
Position 13215: 0.02818693936557999
Position 13453: 0.027692855652286484
Position 22768: 0.027665590654555934
Position 17599: 0.027556731429950534
Position 17108: 0.02652462408453594
Position 8225: 0.02603963446678619
Position 24601: 0.023171710791640973
Position 6133: 0.02287730939507715
Position 20309: 0.02163234941261901
Position 26450: 0.021608362853183263
Position 13265: 0.01915157570036193
Position 16659: 0.0157935614387854
Position 20279: 0.014308815291503945
Position 4034: 0.01322661818489169
Position 5476: 0.012979502599058045
Position 11579: 0.011599895343688528
Position 22457: 0.01154466090629458
Position 1215: 0.011148081304639275
Position 5673: 0.011140676196576172
Position 27915: 0.011082208116123224
Position 27305: 0.011017971791066544
Position 3260: 0.009347496053245813
Position 27948: 0.008734752940609629
Position 31137: 0.00844410266949159
Position 2518: 0.00698579182086514
Position 28052: 0.006838785634702489
Position 31802: 0.00672482193992052
Position 31514: 0.006325291356497847
Position 18520: 0.006262752231981273
Position 26729: 0.005456254198484618
Position 24746: 0.005095902037815426
Position 13139: 0.004707956998172614
Position 28170: 0.004599779733219243
Position 30403: 0.004343187634080723
Position 3302: 0.0040601686475621995
Position 20358: 0.004026236930378988
Position 21650: 0.003338055316614694
Position 103: 0.0033273563217417206
Position 7181: 0.0030017480825930503
Position 2944: 0.0024599088881426786
Position 27375: 0.0019983804643115576
Position 27118: 0.0019948349985329066
Position 29323: 0.0016175283030629148
Position 32608: 0.0015729756937463376
Position 28072: 0.0011134741258794732
Position 32565: 0.0009846500480345998
Position 27126: 0.0008529422764193625
Position 3683: 0.0008442205521824252
Position 1464: 0.0008335162110478562
Position 27839: 0.0007032204331061181
Position 3146: 0.0006228889409925705
Position 1219: 0.0005847860387728854
Position 31083: 0.0005530130707527817
Position 1194: 0.0005137804923697217
Position 93: 0.0004572546374767602
Position 702: 0.0003967094074566153
Position 3992: 0.0003955695291589501
Position 1375: 0.0003761927080718618
Position 28628: 0.0003484201014073745
Position 1204: 0.00032033679058463357
Position 4359: 0.0002979783928824677
Position 670: 0.0002905684479687782
Position 4763: 0.00023622226469068003
Position 28847: 0.0002030709003839847
Position 5338: 0.00018166329039438019
Position 170: 0.0001767093059021098
Position 4665: 0.0001357125973041613
Position 823: 0.0001276363722566831
Position 1715: 0.00011062976933561561
Position 54: 0.00010203298273421361
Position 427: 8.80799520100924e-05
Position 553: 7.887579438232048e-05
Position 888: 6.532218668012701e-05
Position 447: 5.639745064155456e-05
Position 1692: 3.755592583773624e-05
Position 2653: 3.4840178572012515e-05
Position 2281: 3.282622110076031e-05
Position 2760: 3.118266453976031e-05
Position 3286: 2.5731565746206794e-05
Position 2301: 2.266176657465195e-05
Position 1228: 2.0276447918968972e-05
Position 2195: 2.0177437673101283e-05
Position 547: 1.6403328420914205e-05
Position 386: 1.62422752000989e-05
Position 3151: 1.483038442127054e-05
Position 1655: 1.3366632623110644e-05
Position 380: 9.771141219289048e-06
Position 975: 9.458969582583134e-06
Position 155: 8.368496643990233e-06
Position 91: 7.98032388680698e-06
Position 1163: 5.554654039733195e-06
Position 1247: 4.41629598886156e-06
Position 1321: 3.658647761645516e-06
Position 937: 3.3662796984200344e-06
Position 113: 3.342818124855289e-06
Position 921: 2.814171520882356e-06
Position 321: 2.6147166834425605e-06
Position 225: 2.4631855641129566e-06
Position 1026: 1.5363677943397465e-06
Position 1269: 1.3894020022505801e-06
Position 2245: 1.326989076712201e-06
Position 9: 1.2122738668820752e-06
Position 7: 1.1288039109818873e-06
Position 1910: 1.1033131188887767e-06
Position 242: 9.898054978081632e-07
Position 1390: 7.330380995576055e-07
Position 492: 5.809350940884393e-07
Position 857: 2.992816402595418e-07
Position 2480: 2.4961581359298213e-07
Position 111: 2.1251459547068896e-07
Position 430: 1.5081559051555948e-07
Position 2414: 1.214635650444925e-07
Position 2906: 8.038690483672186e-08
Position 3241: 7.715552468298563e-08
Position 38: 3.479605735356905e-08
Position 748: 2.7363050313394578e-08
Position 589: 2.33202493459623e-08
Position 4508: 3.334011354660869e-09
Position 13: 6.677289419429907e-10
Position 393: 4.381423218695781e-10
Position 515: 1.0810547641656944e-10
Position 390: 6.382918525239729e-11
Position 1501: 1.2196431824206826e-11
Position 459: 7.428991167476842e-13
Position 723: 2.742746245238501e-13
Position 551: 1.2757797473890611e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 26274: 0.9999995199659298
Position 17347: 0.9592749558226173
Position 13331: 0.858495082842579
Position 13082: 0.7581876124814488
Position 224: 0.5984487594737522
Position 27536: 0.513863802502138
Position 32307: 0.4969733437659032
Position 1350: 0.37226488911364564
Position 18395: 0.3552201379884147
Position 11472: 0.33519699385729523
Position 19223: 0.30274278492458173
Position 27294: 0.2608123620631155
Position 16225: 0.2515540651997911
Position 3716: 0.23904160541200412
Position 27822: 0.22700636040745847
Position 30941: 0.22090460816754387
Position 241: 0.20025396182330552
Position 3991: 0.1781695662226803
Position 27925: 0.10266269711951452
Position 20166: 0.10147536436153404
Position 27050: 0.10098300526052892
Position 28352: 0.10003134687487084
Position 1759: 0.09345761923802524
Position 3895: 0.09259846599368778
Position 28092: 0.09006532826077814
Position 3652: 0.08070284908705021
Position 1611: 0.0798025139364701
Position 33262: 0.0779628230447848
Position 22456: 0.07196036123436368
Position 16621: 0.07175523223818994
Position 27442: 0.06931489085254323
Position 13697: 0.06550313397122402
Position 1798: 0.061508678949095036
Position 6805: 0.057573295981013684
Position 4263: 0.05464190836509126
Position 10203: 0.05401114706062714
Position 3771: 0.045659866629646405
Position 15248: 0.04375412863708107
Position 41020: 0.03780853170560563
Position 22045: 0.037021018157591214
Position 26979: 0.03614996311977343
Position 253: 0.03183321673941393
Position 35752: 0.030816380552101376
Position 6748: 0.02900672743116177
Position 22671: 0.027665590654555917
Position 11433: 0.027531048580775545
Position 1828: 0.027104558280406626
