Gene = GPR22
index = 618
Annotated 5SS: [ 386 2243]
Annotated 3SS: [1311 3974]
SMsplice 5SS: [ 386 2243]
SMsplice 3SS: [2131 3974]
top_k =  1000
Partition function (log Z): -7.240720741725875

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9815347972962067
Position 2243: 0.5605983650128896
Position 103: 0.340919705506707
Position 2340: 0.1641834914053256
Position 3021: 0.05704187949811323
Position 4535: 0.04864836125588634
Position 1738: 0.029949987497396167
Position 163: 0.017651302332153014
Position 1492: 0.01564923505665919
Position 1018: 0.013902043656829703
Position 154: 0.009802505702384995
Position 4190: 0.008578138170762008
Position 439: 0.006903500371366594
Position 973: 0.003853128950265402
Position 4111: 0.00367917421206364
Position 2344: 0.003461067654494954
Position 1932: 0.002936153398654755
Position 261: 0.0022057639496070613
Position 1458: 0.0019916100835532884
Position 215: 0.0016995837512483482
Position 4472: 0.0016817581063327126
Position 4265: 0.0016003464736174106
Position 651: 0.0013039566826740384
Position 1899: 0.001227395212730693
Position 658: 0.0010525668220580018
Position 1414: 0.0007937115548515304
Position 4226: 0.0007645324049993349
Position 1782: 0.0006948261923819811
Position 4124: 0.000665849735862519
Position 4639: 0.0005167612883813913
Position 854: 0.0004191137847853012
Position 711: 0.0003983551682298844
Position 126: 0.0002882893529548851
Position 984: 0.0002773849202258926
Position 3338: 0.000244808089141839
Position 4090: 0.0002098247401801837
Position 407: 0.00020344182480718035
Position 1440: 0.00015758147480180387
Position 1869: 0.00015537312177043837
Position 897: 0.00013472392351095727
Position 1546: 0.0001300934450785009
Position 76: 0.000119118218152227
Position 79: 7.95307916436585e-05
Position 314: 7.103059898420317e-05
Position 42: 4.3457568810470446e-05
Position 553: 4.2758882931957615e-05
Position 4055: 3.572306056389075e-05
Position 4256: 3.281490451625501e-05
Position 1245: 2.8812108913282176e-05
Position 107: 1.6884891685432356e-05
Position 2687: 3.3085062707904993e-06
Position 593: 2.2777727886070727e-06
Position 2671: 2.2470744491848167e-06
Position 199: 1.8558041482693375e-06
Position 2416: 1.8066612982718226e-06
Position 3213: 1.6334880991403794e-06
Position 880: 1.4803402233911983e-06
Position 479: 1.408332809543036e-06
Position 2724: 1.3497556220138023e-06
Position 434: 1.3023923571307818e-06
Position 3589: 1.234187986933077e-06
Position 1408: 1.1519518784908896e-06
Position 509: 7.53951990967975e-07
Position 2815: 6.530298979565062e-07
Position 2560: 5.756757685683028e-07
Position 1200: 3.356766348108654e-07
Position 676: 3.240632287446936e-07
Position 47: 2.1996135816460057e-07
Position 915: 1.7133723003562473e-07
Position 663: 1.4128447057476526e-07
Position 726: 1.1053179133399901e-07
Position 693: 8.846815130660655e-08
Position 1090: 8.185099293385418e-08
Position 1195: 7.432274951749432e-08
Position 674: 7.122274491663604e-08
Position 941: 5.6045975243482036e-08
Position 748: 5.6038321495358534e-08
Position 573: 3.026108655585532e-08
Position 621: 2.6145932087246504e-08
Position 278: 9.183518638056676e-09
Position 299: 3.186506905761146e-09
Position 753: 2.465830541156247e-09
Position 483: 6.289424983748507e-11
Position 395: 5.735507138402111e-11
Position 2279: 1.950058872364801e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2131: 0.6327408471947404
Position 3974: 0.46716221746356146
Position 299: 0.32546613125015333
Position 4388: 0.07356594833615455
Position 2242: 0.06603234287151191
Position 4676: 0.05597347103193807
Position 4727: 0.04739607405412285
Position 2550: 0.044497552112228354
Position 4055: 0.042627428618758484
Position 2783: 0.040280535121330396
Position 564: 0.03920492558389085
Position 4419: 0.03471371520511946
Position 4377: 0.03367147648897512
Position 1599: 0.030398581286681776
Position 1311: 0.029600164397320806
Position 260: 0.02875606761702
Position 2931: 0.0215206313305653
Position 5018: 0.01938852882445772
Position 791: 0.016932799169348037
Position 4534: 0.016745300388628186
Position 2096: 0.016730375490619766
Position 2870: 0.014504437155684474
Position 2988: 0.014501590319586158
Position 2041: 0.011630922523273317
Position 3317: 0.009044830181793183
Position 4357: 0.008519475577714089
Position 4301: 0.00685317059588921
Position 2509: 0.006548263019979233
Position 5060: 0.0060739572201566035
Position 3749: 0.0058596081000382265
Position 5545: 0.005796318586960774
Position 3854: 0.005756669393419068
Position 5112: 0.00573843771487575
Position 2168: 0.005441501861356555
Position 5495: 0.004970901604380986
Position 4036: 0.004405569722394883
Position 4862: 0.0039123869556522105
Position 212: 0.0037504954400055745
Position 1961: 0.003668312362844932
Position 3202: 0.003572084545561428
Position 215: 0.003506077043423487
Position 4745: 0.003464198230820926
Position 3533: 0.0032630951747692175
Position 3108: 0.0031986796958083717
Position 2305: 0.0031075473737681514
Position 3999: 0.003003621623848063
Position 4324: 0.002574718980834294
Position 1573: 0.002363631894432034
Position 5219: 0.0022692681885746516
Position 4548: 0.002207748053870825
Position 4708: 0.0021743386268702133
Position 1721: 0.0021400920622975093
Position 5441: 0.002131637250499608
Position 2815: 0.002005743490229944
Position 5575: 0.0019490639658341026
Position 4173: 0.0018061738723107526
Position 2750: 0.0015236545894470972
Position 3653: 0.0014357109419180377
Position 753: 0.0013963108978074046
Position 4151: 0.0013789796464950559
Position 4854: 0.0012281169142241894
Position 4596: 0.0012215415411601478
Position 1821: 0.0011488228997567117
Position 1838: 0.0011407663744210392
Position 3912: 0.0010357185812060257
Position 1382: 0.001023110513650013
Position 3287: 0.0009701116805393884
Position 4643: 0.0009042703617863349
Position 3241: 0.0007476595992508065
Position 464: 0.0007356536646295981
Position 910: 0.0007216995131802666
Position 534: 0.0007195232517293125
Position 4648: 0.0006764233918292019
Position 1921: 0.0006562823335060139
Position 1017: 0.0006386335499044903
Position 704: 0.000597078051035802
Position 2946: 0.0005964942078621592
Position 1320: 0.000556300423411744
Position 930: 0.0005514946295367267
Position 314: 0.0005137014870988503
Position 2875: 0.00047840739692379974
Position 2332: 0.0004687816554581353
Position 2671: 0.0004219217159840359
Position 242: 0.000354065380925282
Position 2339: 0.00034305896687764775
Position 2142: 0.00033938249910208355
Position 3781: 0.00032671091534904273
Position 2066: 0.0003204313649308843
Position 2514: 0.00030649443780634964
Position 1674: 0.0003055864646905541
Position 1654: 0.00030131158448346354
Position 1355: 0.0002910090642196038
Position 854: 0.00027300537176811433
Position 961: 0.000271293607889085
Position 1134: 0.0002658173163691696
Position 273: 0.0002645149916843712
Position 1174: 0.00024301855936509226
Position 5128: 0.00024007621164366105
Position 5252: 0.00022719762001367934
Position 4116: 0.00021189997072346747
Position 1865: 0.00020609624240103814
Position 964: 0.0001994334897734973
Position 1626: 0.00019838367125842572
Position 609: 0.00019562743843172723
Position 504: 0.00018692358091976672
Position 5171: 0.0001849498184615026
Position 2224: 0.00018430690227384732
Position 1429: 0.00018167730441334839
Position 2316: 0.00017862334267778913
Position 1195: 0.0001762067350692434
Position 3266: 0.00016791036276674092
Position 1579: 0.00016681835619160464
Position 5168: 0.00016616936783529152
Position 710: 0.0001603119562513501
Position 2325: 0.00015828888855984763
Position 2174: 0.00014721648459604044
Position 3040: 0.00013644169797162185
Position 2015: 0.00013291847266975074
Position 2206: 0.0001276175514328917
Position 1818: 0.00011594003361958484
Position 2718: 0.00010795120290319229
Position 2601: 0.00010099420843663751
Position 190: 9.508505466135227e-05
Position 383: 9.042203739661858e-05
Position 1062: 8.216244162602315e-05
Position 3952: 7.737658793374818e-05
Position 3766: 7.613167413618369e-05
Position 1504: 7.374988809538231e-05
Position 518: 7.186569963431674e-05
Position 3696: 6.982706169391401e-05
Position 613: 6.87196480905658e-05
Position 3622: 6.82541483899828e-05
Position 3415: 6.498490153889237e-05
Position 1964: 6.1494159668558e-05
Position 3563: 5.4945731218326126e-05
Position 3020: 4.9628637100540374e-05
Position 658: 4.5295784641135694e-05
Position 3274: 4.108192260917404e-05
Position 630: 3.943275872650632e-05
Position 380: 3.7952429465955066e-05
Position 1899: 3.708319055503075e-05
Position 1501: 3.495102218465208e-05
Position 275: 3.267443636925732e-05
Position 1610: 3.229019205272028e-05
Position 1694: 3.1636063744038754e-05
Position 362: 2.8314737784992564e-05
Position 2488: 2.8247528030471665e-05
Position 1659: 2.309848463242918e-05
Position 880: 2.1190617043906153e-05
Position 932: 1.7048232447842638e-05
Position 1323: 1.2920746821168172e-05
Position 1552: 1.2333311706280835e-05
Position 1332: 9.19881070566917e-06
Position 1405: 8.031144156741398e-06
Position 154: 7.831738937676032e-06
Position 135: 5.838862142224071e-06
Position 1437: 3.809025824481718e-06
Position 1457: 3.6197828341483682e-06
Position 407: 3.1962558345427697e-06
Position 1450: 2.7885138137186716e-06
Position 1941: 2.7795093403943936e-06
Position 157: 2.4319177179479202e-06
Position 663: 2.122950379675036e-06
Position 674: 2.551321416721695e-07
Position 1530: 1.5259510909155166e-07
Position 1226: 1.3842620424868265e-07
Position 982: 1.3635261116608243e-07
