Gene = IPPK
index = 710
Annotated 5SS: [  358 11632 13810 17693 20813 22207 27514 29556 32265 35108 35880 50780]
Annotated 3SS: [11583 13713 17625 20690 22116 27454 29482 31984 34956 35776 50699 54207]
SMsplice 5SS: [  358  6204  6506 10966 11632 13810 15050 17693 20854 22207 29556 35108
 35880 42017 45715 50780 54353]
SMsplice 3SS: [ 6112  6464 10845 11583 13713 14903 17625 20690 22116 29482 35018 35776
 41895 45638 50699 54207 56534]
top_k =  1000
Partition function (log Z): 19.888640234490055

Sorted 5' Splice Sites (High to Low Probability):
Position 50780: 0.9996141316585049
Position 29556: 0.9821454866736785
Position 13810: 0.9754757835759889
Position 35880: 0.973371431891675
Position 11632: 0.929416086943641
Position 35108: 0.9256884123624539
Position 6204: 0.9130947772195362
Position 22207: 0.8605098107633724
Position 17693: 0.8511975268224165
Position 358: 0.8257131308414596
Position 6506: 0.7453834897876301
Position 45715: 0.720842014697675
Position 27514: 0.7002572156775282
Position 54353: 0.6899586139004517
Position 15050: 0.6836124957963208
Position 10966: 0.6450340039656213
Position 17030: 0.6025656395328176
Position 27134: 0.5751054655708365
Position 54625: 0.5379053805889598
Position 1888: 0.5186511688555149
Position 42017: 0.5031685089720321
Position 20854: 0.4853355540962044
Position 11214: 0.4786539351241241
Position 38790: 0.4619739162778288
Position 50469: 0.4062948126308496
Position 7447: 0.3933263929102741
Position 32265: 0.35565075009614494
Position 6048: 0.3532530211177833
Position 42000: 0.3510485190562298
Position 42347: 0.3415138617303731
Position 10716: 0.339316763072928
Position 52586: 0.3222536434863265
Position 26372: 0.31635895649252554
Position 28394: 0.3109558501890413
Position 3101: 0.2957751708750948
Position 20813: 0.2885652032706384
Position 52600: 0.2754698912271417
Position 53262: 0.27177856741199347
Position 54006: 0.26764389383229314
Position 8467: 0.22884661973824252
Position 34953: 0.2165357458220001
Position 21343: 0.19628033920350194
Position 32286: 0.18554480110771324
Position 15650: 0.14675986960332177
Position 39311: 0.14621929937699585
Position 39308: 0.12649999329486203
Position 28103: 0.12633942917454727
Position 49081: 0.11990975543916679
Position 37658: 0.11974144920932132
Position 982: 0.11508114614453314
Position 5824: 0.11361012376555334
Position 29957: 0.11319052836181707
Position 52715: 0.110527560900472
Position 51791: 0.10987787610403767
