Gene = ASNS
index = 101
Annotated 5SS: [  192   824  2765  3635  8284 13330 13689 14265 15853 17190 17963 19238
 19483]
Annotated 3SS: [  545  2728  3362  8045 13143 13586 14136 15725 17082 17861 19155 19326
 20073]
SMsplice 5SS: [  192  3635  8284 12968 13330 13689 13901 14265 15853 17190 19238 19483]
SMsplice 3SS: [ 3362  8045 12835 13143 13586 13811 14136 15725 17082 19155 19326 20073]
top_k =  1000
Partition function (log Z): 14.520295609063245

Sorted 5' Splice Sites (High to Low Probability):
Position 17190: 0.9949155626550731
Position 14265: 0.9819246992665269
Position 13689: 0.948214050270872
Position 8284: 0.898574642619592
Position 192: 0.8773414164784743
Position 13330: 0.871534103535548
Position 3635: 0.8272799503445301
Position 15853: 0.6693986607173986
Position 12968: 0.6358137739507638
Position 13901: 0.620446220080882
Position 19238: 0.5623364145645219
Position 19483: 0.501492304414657
Position 4878: 0.47404367738847725
Position 17532: 0.41676173918178194
Position 19257: 0.2995691413252434
Position 2765: 0.2388275910708436
Position 350: 0.1804471546992629
Position 17963: 0.17846389040568444
Position 2964: 0.1554957829166639
Position 15858: 0.137810222578711
Position 15272: 0.12586821877355364
Position 15074: 0.12090160544217077
Position 18361: 0.090631330665795
Position 5560: 0.08914752429167166
Position 19242: 0.08770663324142684
Position 7351: 0.08756154505789916
Position 18826: 0.07628230191470033
Position 6709: 0.06997035239735214
Position 2856: 0.05383963657616328
Position 5449: 0.0511105648751045
Position 19435: 0.04958647100693786
Position 824: 0.04351875355700115
Position 15849: 0.04277543698055342
Position 1763: 0.035530220740525684
Position 100: 0.035459293217928144
Position 10934: 0.03250251332212259
Position 3181: 0.03201010106135509
Position 8089: 0.031068654044972083
Position 8152: 0.030431070534380038
Position 2465: 0.03034792289930074
Position 3798: 0.030113109264799057
Position 5556: 0.029927197049593488
Position 12084: 0.02888005267129538
Position 3539: 0.02747679236611087
Position 13724: 0.02536282911090946
Position 10982: 0.02333228794017921
Position 4453: 0.0210657262430205
Position 3099: 0.019885466625369875
Position 5808: 0.019670052179617543
Position 620: 0.019663226530306718
Position 850: 0.017157849506955737
Position 16416: 0.016885848250270872
Position 11791: 0.016779386658388552
Position 7300: 0.01607708995652322
Position 4558: 0.015751143762992748
Position 17489: 0.015503011235979403
Position 1551: 0.014148594258781884
Position 17893: 0.014095730941601166
Position 1085: 0.01281964093911842
Position 5565: 0.012799257465041658
Position 2615: 0.01269978889647357
Position 5722: 0.012130806634898125
Position 15050: 0.01203564767937013
Position 7502: 0.011323264178467296
Position 16506: 0.010930760666038578
Position 12979: 0.009931012456116377
Position 502: 0.009337390506082533
Position 6944: 0.009237912110457644
Position 18331: 0.008706277216124896
Position 14270: 0.008633423749719963
Position 19703: 0.008513727748696343
Position 16191: 0.008082708703706809
Position 15433: 0.007844963162975258
Position 3468: 0.005614542676707254
Position 16511: 0.005486204279216574
Position 18358: 0.005346403299292269
Position 17688: 0.00531736365355557
Position 12384: 0.005087345015468297
Position 8265: 0.004762004189963547
Position 16170: 0.004555957977055672
Position 3532: 0.004476367633841462
Position 2827: 0.004153737683255535
Position 18672: 0.004133573572365913
Position 16662: 0.004011055865752663
Position 13905: 0.003923372871496686
Position 16482: 0.0038774413343186207
Position 16452: 0.00374381386244361
Position 8140: 0.003664785315161915
Position 7461: 0.0032342585060499925
Position 16043: 0.00315926618340876
Position 104: 0.003008517821471922
Position 15100: 0.0029766215443879497
Position 13284: 0.0028157108715506137
Position 315: 0.0025873835211316196
Position 15907: 0.002326306979466462
Position 14584: 0.002288471998068879
Position 13260: 0.0020966410971462175
Position 18724: 0.0020487285785562954
Position 2806: 0.0019703217674865124
Position 18245: 0.0018182661644310493
Position 16082: 0.0017833018691673671
Position 17406: 0.0016638372452662839
Position 1069: 0.0015171515829433815
Position 18759: 0.0014838534774943269
Position 17235: 0.0014794297916906618
Position 2611: 0.0014247336331225232
Position 17298: 0.0014072071702829283
Position 1222: 0.0012460134290813323
Position 16070: 0.0011144414777376017
Position 19418: 0.0009932138219409055
Position 17303: 0.0009605818001979238
Position 2434: 0.0009596990166613047
Position 15572: 0.0009439672891224015
Position 2469: 0.0008858741595318193
Position 14598: 0.0008372715228374093
Position 3767: 0.0008111925431733834
Position 2456: 0.0007936970339934291
Position 19692: 0.0007691386382709732
Position 18311: 0.0007545309819001727
Position 1968: 0.0007503499672108729
Position 13694: 0.000738644150179348
Position 4946: 0.0007380949811867474
Position 49: 0.0007185792325672872
Position 2776: 0.0007062776289504701
Position 15442: 0.0007013724761397587
Position 13909: 0.0006710185121261751
Position 14035: 0.0005926311274107497
Position 587: 0.0005596429829607475
Position 14505: 0.0005183243247426813
Position 13932: 0.00044169833939228
Position 1164: 0.00042617477083033227
Position 15837: 0.000410789329490801
Position 3125: 0.00036946353002776435
Position 2842: 0.00036719377218938246
Position 2643: 0.00036322643809802923
Position 4554: 0.0003484290752978972
Position 2632: 0.0003284447961780641
Position 2256: 0.00032396382639105105
Position 2933: 0.0003221979458269762
Position 4836: 0.0002953189399778571
Position 564: 0.0002876758220225346
Position 16550: 0.00024805422628831615
Position 3612: 0.00024093773115066149
Position 4541: 0.00023959898638169544
Position 17451: 0.00023379385039431604
Position 15698: 0.00022737845878988212
Position 19449: 0.0002188887073627442
Position 2475: 0.00020196183594893308
Position 2921: 0.000191454255470808
Position 17291: 0.00017505356958232325
Position 4312: 0.0001747200665524381
Position 19863: 0.00016184938539794933
Position 11445: 0.00015648781936452438
Position 17270: 0.00015082665477975733
Position 6167: 0.00014772708415832287
Position 2219: 0.00014176580866965784
Position 6475: 0.00014019337268110683
Position 16940: 0.00012243780288015622
Position 2869: 0.00012004183814470835
Position 1090: 0.00011526918819994522
Position 14527: 0.00011275243598854596
Position 16182: 0.00010886632420834309
Position 13894: 9.846007423249919e-05
Position 14521: 9.619084970766527e-05
Position 3680: 9.483264557480438e-05
Position 2102: 9.459136930793002e-05
Position 17496: 8.211671546140397e-05
Position 3185: 7.804530473606513e-05
Position 1607: 7.738790643961037e-05
Position 2377: 7.534375614290504e-05
Position 2122: 6.545744059606384e-05
Position 1075: 6.351372266674982e-05
Position 1891: 5.868522893585699e-05
Position 201: 5.839326460799723e-05
Position 2993: 5.787236526908721e-05
Position 671: 5.506691080325393e-05
Position 39: 4.8225075193977814e-05
Position 517: 4.3944080940657576e-05
Position 3923: 4.258988606976068e-05
Position 15706: 3.888220830513287e-05
Position 508: 3.832758799074121e-05
Position 17567: 2.7030009705850907e-05
Position 2058: 2.5465766379155664e-05
Position 622: 1.956013903517108e-05
Position 2284: 1.313452742524793e-05
Position 1143: 1.2593752246221265e-05
Position 792: 1.2276526747349473e-05
Position 615: 1.1737935447931186e-05
Position 13640: 1.0638647592672149e-05
Position 490: 9.067459843024728e-06
Position 1560: 6.382726342223891e-06
Position 1748: 6.12102583008892e-06
Position 665: 5.947350611051838e-06
Position 673: 5.21417335684706e-06
Position 2023: 4.089689174607857e-06
Position 1855: 3.99807224332942e-06
Position 6256: 1.6038775301074711e-06
Position 570: 1.4627721894022388e-06
Position 630: 1.3808196380312621e-06
Position 53: 1.3466083839871866e-06
Position 17170: 1.3243286047673856e-06
Position 287: 8.605542420113058e-07
Position 275: 7.168035070908316e-07
Position 627: 6.95141893727013e-07
Position 14201: 5.84523709967666e-07
Position 4172: 5.603505651356562e-07
Position 515: 2.548675465753664e-07
Position 381: 1.343016611655665e-07
Position 5478: 8.98512479903977e-08
Position 828: 4.90460615134074e-08
Position 534: 3.315500028600043e-08
Position 539: 3.163751168165461e-08
Position 14196: 2.8789939073049775e-08
Position 3711: 2.1011458033666988e-08
Position 422: 1.9929131372855977e-08
Position 3684: 1.6019259849639178e-08
Position 131: 1.5397644599454345e-08
Position 1697: 1.3766120726360876e-08
Position 246: 8.291366129570836e-09
Position 139: 6.670602598077881e-09
Position 595: 3.6147094108344105e-09
Position 416: 1.061385053232719e-09
Position 549: 1.0566606314379795e-09
Position 213: 7.289874797676424e-10
Position 601: 6.526202485639183e-10
Position 86: 5.197442926109177e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 17082: 0.9932300146072843
Position 13586: 0.9677586495359111
Position 20073: 0.949778126063438
Position 8045: 0.933468660173012
Position 19155: 0.8853607348106517
Position 14136: 0.7826643905083769
Position 13143: 0.7456524589327753
Position 13811: 0.627947705263356
Position 19326: 0.5503086211908477
Position 12835: 0.4868831447490233
Position 2728: 0.4562187279006747
Position 4785: 0.4339771361815178
Position 15725: 0.40741879466714837
Position 3362: 0.3417262257093664
Position 3436: 0.2508574005391011
Position 3565: 0.24602059036183804
Position 15676: 0.2111724670664895
Position 5372: 0.18392290291683255
Position 15618: 0.18226063174374682
Position 17433: 0.17268765176015885
Position 17395: 0.1634719285469884
Position 12861: 0.13894184466260517
Position 14935: 0.13771990408898752
Position 13185: 0.10449132241640183
Position 7279: 0.10249519934020494
Position 268: 0.09841789504198895
Position 17861: 0.09216446378601376
Position 17787: 0.08942551130358216
Position 15191: 0.07400741662685878
Position 14180: 0.07124627844837138
Position 18648: 0.06832687807106307
Position 774: 0.06701754356920664
Position 18212: 0.06592037740126375
Position 6620: 0.06447141004764015
Position 14177: 0.06065716816089922
Position 17401: 0.0478963347290319
Position 17270: 0.04779911357910935
Position 16297: 0.04408533727531917
Position 10805: 0.043798196554689924
Position 4817: 0.03907483626068068
Position 19132: 0.037544431420583634
Position 1689: 0.03229585962214859
Position 3414: 0.03179644359501636
Position 11907: 0.028498417787738244
Position 13997: 0.027555844728917027
Position 4241: 0.02753442841953804
Position 15143: 0.02657555632460323
Position 2314: 0.02357525056870313
Position 15780: 0.022615902751548896
Position 18154: 0.021877304394870335
Position 5627: 0.020324327768768042
Position 14095: 0.01978000913946395
Position 3030: 0.01732336749359528
Position 3735: 0.016823641016869038
Position 11712: 0.016779386658388552
Position 18243: 0.01672676181844155
Position 432: 0.0162731078196715
Position 19220: 0.016088885873755794
Position 14062: 0.01593821780153272
Position 2865: 0.014333471810540434
Position 2501: 0.014317817800318464
Position 19387: 0.01328067616910615
Position 19798: 0.012421314531739844
Position 10826: 0.012036604707611883
Position 6575: 0.011859818408569752
Position 15155: 0.01142166421408168
Position 13229: 0.011385589578386573
Position 15232: 0.011385307730327322
Position 15643: 0.01098945554675904
Position 2824: 0.010979315390284915
Position 12669: 0.010715636301758594
Position 19061: 0.010705771278690946
Position 7784: 0.010488554495503326
Position 15957: 0.010447034963342186
Position 1503: 0.009953423375814273
Position 12698: 0.009204160693492988
Position 8075: 0.00892003116478262
