Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  1000
Partition function (log Z): -7.279346292866375

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.8975160259327944
Position 4231: 0.8517891116182705
Position 97: 0.6883772313217009
Position 469: 0.5617450225052885
Position 10400: 0.3906629514777743
Position 5875: 0.3680535400424272
Position 1362: 0.1996219702210288
Position 10537: 0.1418097748384065
Position 2162: 0.13646334172476426
Position 9257: 0.13073284854217748
Position 143: 0.1260012285538855
Position 8347: 0.1202585126083906
Position 3988: 0.11783380856645438
Position 1041: 0.11481085291812204
Position 2183: 0.09235268454900297
Position 4245: 0.08591685793311137
Position 799: 0.0740415996690321
Position 5461: 0.06171857826655246
Position 504: 0.05924178296655031
Position 10165: 0.05294865110181775
Position 8269: 0.05187752725253843
Position 6941: 0.05174977100344492
Position 8225: 0.045865314404885685
Position 521: 0.044912544068763084
Position 9539: 0.027216061183282667
Position 789: 0.022170855642451918
Position 8424: 0.022058568756076088
Position 8864: 0.020937478636987687
Position 6068: 0.019811414654052506
Position 4227: 0.0169652735695156
Position 10366: 0.016665206891984804
Position 2428: 0.01514785109751856
Position 6651: 0.01030104704554291
Position 12468: 0.0075618695700277235
Position 21: 0.0055940390892418495
Position 609: 0.005545246656211703
Position 135: 0.005526063662157888
Position 6328: 0.005388778740712753
Position 293: 0.004073806459109291
Position 537: 0.004001707895704984
Position 3738: 0.0026284537965922962
Position 323: 0.0024952812007098617
Position 5157: 0.0023680681977712747
Position 47: 0.0023073677888794187
Position 636: 0.0021963545478056864
Position 4610: 0.002181320291714661
Position 7997: 0.0021645255732194646
Position 10406: 0.002157477508756279
Position 6149: 0.002131086020744743
Position 8005: 0.0021300603360513127
Position 196: 0.002081573919129299
Position 1804: 0.0020660518833601317
Position 1728: 0.0020436800271593273
Position 3056: 0.0019762251568130195
Position 3523: 0.0016260868416531017
Position 291: 0.001473684546762822
Position 3469: 0.001252248680744468
Position 5479: 0.001213564149513545
Position 4976: 0.0011593402048764017
Position 6860: 0.0011098044765981603
Position 8726: 0.001020397490036486
Position 423: 0.0009939677753535577
Position 2147: 0.0009701043885179598
Position 121: 0.0009502009738094068
Position 2212: 0.0009389547764470541
Position 6691: 0.000927982241142956
Position 7061: 0.0007948901327969033
Position 5974: 0.0006078806196528901
Position 4288: 0.0004752072632978055
Position 5457: 0.0004422267546587142
Position 4200: 0.00041599086772145424
Position 186: 0.00034049639378643524
Position 3765: 0.0003355349798797692
Position 5472: 0.00032235893567808484
Position 7726: 0.0003104214204719531
Position 4271: 0.00030976342458200314
Position 10328: 0.0002746320543851352
Position 5621: 0.00023425431806804042
Position 104: 0.00018973872029350353
Position 5253: 0.00017652220548949857
Position 843: 0.00016528528429907862
Position 527: 0.0001520910891455847
Position 4752: 0.00011045828861271201
Position 9319: 0.00011029491310843019
Position 4887: 0.00010646888322249519
Position 5881: 0.00010203164919607037
Position 101: 8.20517297667008e-05
Position 1302: 7.510806571328559e-05
Position 378: 7.128109991423046e-05
Position 6080: 5.8919538939037843e-05
Position 1393: 5.7632054978336696e-05
Position 2220: 5.210972660946334e-05
Position 1784: 4.959043997074219e-05
Position 670: 4.321863939301814e-05
Position 827: 3.906764801736365e-05
Position 5383: 3.8748749270800544e-05
Position 5365: 3.7595419773172475e-05
Position 607: 3.329463662107725e-05
Position 45: 3.015941992872594e-05
Position 271: 1.9293491720585012e-05
Position 643: 1.1097549764809923e-05
Position 764: 9.420271450718031e-06
Position 783: 7.24550554768631e-06
Position 668: 6.9975798264964376e-06
Position 840: 6.510894970148143e-06
Position 7803: 6.4110920614960354e-06
Position 7700: 6.278063762693452e-06
Position 1045: 5.958589521815755e-06
Position 1106: 5.391921729984502e-06
Position 327: 4.154671759664626e-06
Position 710: 4.144660626588225e-06
Position 6374: 3.911751128681115e-06
Position 852: 8.546005740171288e-07
Position 722: 7.289762640577058e-07
Position 329: 5.559901674080997e-07
Position 641: 3.945376928982346e-07
Position 194: 3.907566025099915e-07
