Gene = CTH
index = 419
Annotated 5SS: [  312  4766  6761 10404 13145 18580 19123 20964 22678 23906 27555]
Annotated 3SS: [ 4683  6664 10293 13012 18521 19044 20810 22555 23852 27415 27828]
SMsplice 5SS: [  312  6583  6761 10404 18580 19123 20964 23906 27555]
SMsplice 3SS: [ 6487  6664 10293 18521 19044 20810 23852 27415 27828]
top_k =  1000
Partition function (log Z): 2.805949519397573

Sorted 5' Splice Sites (High to Low Probability):
Position 27555: 0.9711090916505806
Position 10404: 0.9355903947235289
Position 6761: 0.894301762779436
Position 19123: 0.8568307899839621
Position 312: 0.7991784157616387
Position 23906: 0.7822953093633643
Position 13145: 0.7129077656159154
Position 6583: 0.6446344430219086
Position 20964: 0.6367435259351564
Position 18580: 0.6280240467644652
Position 15411: 0.5443852710626076
Position 12863: 0.49740078472895183
Position 14130: 0.4552755615611903
Position 562: 0.44612692782828584
Position 4766: 0.3673975897823155
Position 22712: 0.35938064162098404
Position 22678: 0.34841936223962466
Position 24655: 0.34472053138252506
Position 2897: 0.2168442358926846
Position 6592: 0.21008381600553427
Position 13983: 0.1877706616032891
Position 10930: 0.18667170284818052
Position 23624: 0.15684231045905458
Position 385: 0.13704708684580547
Position 25484: 0.12922550449647197
Position 20951: 0.11533334496104296
Position 4599: 0.09899401555597442
Position 11682: 0.08344160498849487
Position 16098: 0.07508530657382122
Position 5264: 0.06583875092839234
Position 4948: 0.06424554900900621
Position 15928: 0.045992017465851964
Position 12001: 0.044836774117177236
Position 12752: 0.04414979414832439
Position 23608: 0.04184365898353964
Position 16006: 0.04083652609434013
Position 350: 0.03460740099737443
Position 15156: 0.03417392104701561
Position 22961: 0.030234729618664587
Position 27097: 0.029932698104048774
Position 23071: 0.026836663858336246
Position 2921: 0.02677276465710743
Position 24662: 0.026323760826762497
Position 22000: 0.02617704967795643
Position 13642: 0.0223031831027372
Position 4258: 0.021612250480813843
Position 23398: 0.020885470129622594
Position 10214: 0.020131700957865255
Position 12958: 0.01773790700191307
Position 24645: 0.01740327092245008
Position 2821: 0.01489681500447753
Position 11156: 0.013708434632915682
Position 25528: 0.012801956832456041
Position 20942: 0.012479262819655874
Position 6815: 0.012285922938902965
