Gene = MSH4
index = 886
Annotated 5SS: [   348   7032  10260  13926  18255  19665  25700  51395  70707  80119
  81437  82247  83272  84489  86940  92488  93943 101200 102825]
Annotated 3SS: [  6848  10098  13814  18138  19490  25526  51326  70631  80053  81266
  82109  83167  84363  86738  92368  93813 101024 102735 115813]
SMsplice 5SS: [   628   7032  10260  13926  14274  19665  51395  70707  76153  84489
  92488  93943 102825]
SMsplice 3SS: [  6848  10098  13814  14014  19490  51326  70631  76052  84363  92368
  93813 102735 116351]
top_k =  1000
Partition function (log Z): -42.63787969801327

Sorted 5' Splice Sites (High to Low Probability):
Position 13926: 0.992362771410259
Position 7032: 0.9522478617533542
Position 10260: 0.8916018884513921
Position 19665: 0.758664221974057
Position 14274: 0.6880448592194416
Position 11128: 0.564036668219711
Position 18255: 0.5187955690745797
Position 23942: 0.5099434025960593
Position 697: 0.37860971635136687
Position 488: 0.30704763376856464
Position 628: 0.294548791553058
Position 2572: 0.27671100586266495
Position 25700: 0.2344958509728633
Position 2590: 0.2325926925072983
Position 2093: 0.2269735682011902
Position 11856: 0.2196987471173666
Position 3491: 0.1423720855248962
Position 23584: 0.13683828764944406
Position 13651: 0.11521268710018667
Position 13519: 0.09796502591180897
Position 12000: 0.09340913322062935
Position 20087: 0.08454470575603258
Position 8894: 0.07841806290320384
Position 16758: 0.07244847979432663
Position 418: 0.06561643897652886
Position 10931: 0.06349047606120692
Position 15337: 0.05641505208957467
Position 6227: 0.032182612859932846
Position 94: 0.026809252774086835
Position 20218: 0.023591217849975286
Position 1954: 0.022496289223415542
Position 17240: 0.020783665735939802
Position 18312: 0.02051697054838478
Position 2508: 0.02018234739822228
Position 3832: 0.018824716250955064
Position 18632: 0.018661035264306937
Position 24173: 0.018428484266326286
Position 6996: 0.017823621475186933
Position 242: 0.016561278859085704
Position 4019: 0.015218018749638374
Position 11124: 0.014738263107303546
Position 579: 0.014369155366858578
Position 1170: 0.013825845410301263
Position 13584: 0.013153070394507681
Position 2641: 0.011421825363878924
Position 1047: 0.011319367074491556
Position 84: 0.01109312020420242
Position 13408: 0.010599248732215072
Position 26259: 0.008147242175200839
Position 6773: 0.007975602174473908
Position 624: 0.007966915580092191
Position 14762: 0.006096535052406185
Position 10778: 0.0059307669449574435
Position 461: 0.005434844347213504
Position 4006: 0.005390212347336059
Position 2594: 0.005388364117153877
Position 7478: 0.005277953195485631
Position 9867: 0.005074722457478561
Position 1004: 0.00506728314507977
Position 4137: 0.004376674763591037
Position 7772: 0.00396441987629316
Position 9914: 0.003962192507237917
Position 4452: 0.003960383458539743
Position 10547: 0.0037203296702657085
Position 3624: 0.003592100609522172
Position 10177: 0.0035256179030645836
Position 16749: 0.0032964178666620362
Position 649: 0.002832511099137992
Position 6056: 0.00270652817698488
Position 968: 0.00270458488005517
Position 4546: 0.0023326441270957424
Position 5948: 0.002324009560613032
Position 27683: 0.0022490333163445843
Position 2453: 0.0021639315281933636
Position 2756: 0.0019920960594723646
Position 2804: 0.001652106323670938
Position 11320: 0.001360454275886668
Position 869: 0.0012675553014099632
Position 7342: 0.0010260994899707362
Position 442: 0.0009949107474621726
Position 10318: 0.0009349510341593974
Position 1330: 0.0008840273397104637
Position 13049: 0.0008710132733858837
Position 3518: 0.0007701008865425955
Position 236: 0.0007146955193093869
Position 498: 0.0006741365369097935
Position 2246: 0.0006082012766783692
Position 2361: 0.0005790466360986292
Position 6047: 0.0005397811684498341
Position 906: 0.0005281221662831452
Position 3814: 0.000495015522389203
Position 646: 0.0004665067518786824
