Gene = LEXM
index = 783
Annotated 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
Annotated 3SS: [  932  1462  1825  5730  5982  7750  8850 10925 35552 35737]
SMsplice 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
SMsplice 3SS: [  932  1488  1825  5730  5982  7750  8850 10925 35552 35737]
top_k =  1000
Partition function (log Z): 6.891777573178625

Sorted 5' Splice Sites (High to Low Probability):
Position 5869: 0.9976455830247103
Position 11060: 0.9951906397142575
Position 1628: 0.9640113840284994
Position 7913: 0.9580164211990536
Position 6127: 0.9480547731758824
Position 158: 0.9020428113083051
Position 8977: 0.8301967015571066
Position 1021: 0.7805274518771921
Position 1949: 0.7523494866238367
Position 10502: 0.5184030459177701
Position 7648: 0.3844394300176872
Position 3606: 0.18962963230865096
Position 744: 0.1867428154538372
Position 5091: 0.17764315932864663
Position 13298: 0.16212710902395672
Position 4403: 0.16080236935402217
Position 1925: 0.14858597095928752
Position 703: 0.13605592247934148
Position 673: 0.09365427854869894
Position 11240: 0.09255355839940142
Position 3508: 0.08161376980282659
Position 21127: 0.07901754929462694
Position 6474: 0.07693390292823725
Position 18867: 0.07592102178991562
Position 8942: 0.07068017687153658
Position 9056: 0.06258251247893652
Position 5304: 0.06097766608006129
Position 6416: 0.055587681631772315
Position 11353: 0.05453682462395548
Position 21456: 0.05372130583698117
Position 17410: 0.05271393857793926
Position 9832: 0.048692967087423274
Position 656: 0.047164749120695744
Position 7514: 0.04483851573168518
Position 10084: 0.042307696631851445
Position 9284: 0.039531799332535436
Position 5221: 0.037605617423142806
Position 8507: 0.036476038844349225
Position 3573: 0.03461718350912168
Position 2991: 0.03268925035087439
Position 3554: 0.03196611262113627
Position 6913: 0.03177166119308174
Position 660: 0.03143939609194363
Position 11514: 0.030330964581662637
Position 2655: 0.029296955871580405
Position 4634: 0.027838438151007193
Position 17520: 0.02729731235587584
Position 1394: 0.022115403164567837
Position 8667: 0.022079024772567943
Position 11364: 0.02195099865165641
Position 5055: 0.020750003743498033
Position 4704: 0.01900023517759969
Position 8426: 0.018823347116729217
Position 3307: 0.017933083949010324
Position 10697: 0.016765084569337643
Position 5469: 0.015882919813219085
Position 1261: 0.014138409044301246
Position 8177: 0.013603302849029547
Position 5602: 0.012612842342140178
Position 10079: 0.011604447246376085
Position 1377: 0.011511554002436777
Position 9072: 0.010000854116963541
Position 12833: 0.009772119105626097
Position 21208: 0.009629144643355975
Position 6083: 0.009495741279390263
Position 383: 0.008643387936720088
Position 480: 0.008390481148913593
Position 4605: 0.008129238995053823
Position 5262: 0.007720885921954002
Position 8937: 0.0066770727714381565
Position 7210: 0.006449308069526135
Position 3069: 0.006434476917591554
Position 5061: 0.006203217171025289
Position 2720: 0.0059773462817925725
Position 748: 0.005702937643146432
Position 8992: 0.0055956265418565555
Position 2454: 0.005185607966947391
Position 4551: 0.0050633221992415845
Position 1170: 0.004650603696290092
Position 1338: 0.004626156693232982
Position 12808: 0.004356783273028131
Position 119: 0.004197743462346462
Position 144: 0.004151764526142385
Position 7285: 0.0040113141084341915
Position 11471: 0.003970983399947679
Position 697: 0.0038482897271793237
Position 650: 0.003784550545314533
Position 309: 0.003709765218577052
Position 12971: 0.003553136746876083
Position 4228: 0.0035183350633007965
Position 6587: 0.0030371248698441004
Position 7981: 0.002932055076760099
Position 3666: 0.00282483489037891
Position 9168: 0.002789571283821346
Position 10641: 0.002766650341398214
Position 890: 0.0026508857178623923
Position 9183: 0.0025224017557800658
Position 9237: 0.002498816791822357
Position 8981: 0.0021513104352760683
Position 4822: 0.002147682369240835
Position 4182: 0.002037065226164255
Position 3251: 0.001990925136023611
Position 2519: 0.0019523508510102038
Position 3529: 0.0019369707710235593
Position 13351: 0.001866028185892937
Position 14248: 0.0018177958031019995
Position 5549: 0.0017102432577020144
Position 5403: 0.0016798438775634103
Position 8713: 0.00167892368625936
