Gene = PRDM2
index = 1068
Annotated 5SS: [   791  10760  26263  28028  37303  44633  68334  77977 111716]
Annotated 3SS: [ 10685  26144  27923  37149  44505  68222  73562 111571 118303]
SMsplice 5SS: [   314    791  10760  19396  26263  28028  37303  43320  43960  44633
  45632  48452  49511  50070  56668  59616  68334  73727  77977  83474
  96649 111716]
SMsplice 3SS: [   587  10685  19374  26144  27923  37149  43190  43735  44505  45564
  48300  49395  49964  56515  59321  68222  73562  77595  83377  96562
 111571 118303]
top_k =  1000
Partition function (log Z): -2.819572636355327

Sorted 5' Splice Sites (High to Low Probability):
Position 77977: 0.9992689503606533
Position 68334: 0.9975941656198647
Position 37303: 0.9937070916212652
Position 10760: 0.9857555143339971
Position 83474: 0.9746769358730284
Position 28028: 0.9672564514125694
Position 44633: 0.9366473184117614
Position 26263: 0.9348473412670306
Position 43320: 0.8379781816366284
Position 48452: 0.7730217843013846
Position 56668: 0.7711493743296528
Position 50070: 0.686398878222111
Position 19396: 0.6802149626369951
Position 791: 0.664195130830308
Position 314: 0.6560780538893862
Position 71351: 0.568573518225649
Position 49511: 0.5315897903675989
Position 43960: 0.5257451072616602
Position 17493: 0.5233612347518795
Position 59616: 0.5192560865328069
Position 64319: 0.47132685404986213
Position 45632: 0.4550026856586563
Position 45743: 0.4036257940573988
Position 50649: 0.3747565379498691
Position 73727: 0.3741742167955042
Position 42274: 0.34428148421902305
Position 12571: 0.32897696493426676
Position 27200: 0.3237998322994473
Position 318: 0.3063270383232222
Position 96649: 0.30303639565910284
Position 50583: 0.2944956432829353
Position 73949: 0.2916546013143592
Position 59537: 0.29165181332725293
Position 69487: 0.2798971489723666
Position 89822: 0.27208743110350736
Position 42618: 0.23418429052716883
Position 90778: 0.23106918705513874
Position 47936: 0.2262786625711495
Position 69395: 0.22198243494514666
Position 71680: 0.20462275747020972
Position 73643: 0.19884958236405748
Position 48421: 0.1678377786254019
Position 61221: 0.16619439928862997
Position 10355: 0.16383712970039407
Position 73344: 0.15857656041947538
Position 74551: 0.14752176445090467
Position 73470: 0.14030850981387144
Position 39213: 0.14007777065856708
Position 40533: 0.1364944172014963
Position 41071: 0.1278055524863767
Position 74655: 0.12308527166212566
Position 87266: 0.12303763225027166
Position 83806: 0.12131512931289724
Position 41075: 0.11835200081106624
Position 44019: 0.11776352970610099
Position 36084: 0.11605722718384459
Position 50066: 0.11359094446352674
Position 72168: 0.10553011429088192
Position 36554: 0.10344166953855727
Position 61291: 0.101311082984693
Position 34086: 0.09787415093293654
Position 72026: 0.09575976971152218
Position 77029: 0.09489320087775178
Position 36685: 0.0942737531543912
Position 45300: 0.09256041162134278
Position 57998: 0.08910462471908995
Position 10498: 0.08608963707399532
Position 808: 0.0840827296013296
Position 49144: 0.08351724952669852
Position 87436: 0.07659395559500749
Position 44436: 0.07519808704044438
Position 12364: 0.07175522420293261
Position 49140: 0.06543505070553506
Position 36071: 0.061802218021193206
Position 35579: 0.05881314079752791
Position 48105: 0.058502990778475636
Position 69907: 0.05704844899699089
Position 26762: 0.05470958318171181
Position 2760: 0.05459007303054878
Position 46075: 0.05399424780055733
Position 88496: 0.04944813166603983
Position 16051: 0.04900933811583102
Position 53080: 0.048672929754712865
Position 4662: 0.04650481410061112
Position 10321: 0.045029940557175435
Position 7561: 0.04376599110708309
Position 20188: 0.0428686254079509
Position 72194: 0.038098868411826754
Position 48738: 0.037564783691057015
Position 37941: 0.0361972648980943
Position 45487: 0.035046927159577086
Position 32172: 0.03488115990065138
Position 69816: 0.03430058141719458
Position 42856: 0.03141228985211718
Position 90161: 0.03127627506267749
Position 26342: 0.029187612230513433
Position 26223: 0.02823536437445244
Position 69283: 0.027138837010860797
Position 64769: 0.026612511839890055
Position 11046: 0.026144505664481586
Position 34888: 0.025889081953469523
Position 70313: 0.025282809451406995
Position 2334: 0.02516774723778248
Position 72609: 0.024740730954812384
Position 71438: 0.02471564606156815
Position 90285: 0.024689800341403945
Position 46847: 0.02400506767490063
Position 50330: 0.02394109912272261
Position 87248: 0.023668954868218173
Position 73722: 0.02161815832668406
Position 34035: 0.02105824222095895
Position 1584: 0.02083378619060161
Position 39738: 0.02076013211975195
Position 19455: 0.020103613288826025
Position 4516: 0.01987735925388102
Position 43842: 0.019604899741650094
Position 8964: 0.01824924521507858
Position 5360: 0.0181558906550925
Position 49190: 0.018147219924729265
Position 73873: 0.017713009302269097
Position 68479: 0.01724920103795992
Position 48057: 0.01722556850451815
Position 28321: 0.01695225095994427
Position 8719: 0.016817359430621452
Position 40500: 0.016325245095239832
Position 14221: 0.015837982841746052
Position 72884: 0.015082117306906923
Position 4057: 0.014651343317462769
Position 11542: 0.0145969032480602
Position 85144: 0.01436356271605283
Position 180: 0.014239014874473342
Position 5483: 0.014225957135479202
Position 2367: 0.01410379805231
Position 59331: 0.013805692201824996
Position 52793: 0.012890755753863593
Position 69776: 0.01287415691790686
Position 14768: 0.012665017558868279
Position 73628: 0.012376008392492267
Position 43848: 0.012218376894768745
Position 50204: 0.012004972277046591
Position 10617: 0.011099568616522575
Position 8135: 0.010924010810376205
Position 27294: 0.01041214726087185
Position 3857: 0.010358476941460285
Position 69465: 0.010355122521870532
Position 5390: 0.01019145213944287
Position 75323: 0.010179568516283325
Position 308: 0.009737582897434904
Position 29606: 0.009496925929261397
Position 50223: 0.009372702779327759
Position 15030: 0.009307321834755283
Position 41067: 0.00916066008090878
Position 69733: 0.008862329031546462
Position 90191: 0.008665555191616891
Position 19041: 0.008413242314519372
Position 51182: 0.008012849178803705
Position 44300: 0.008007651464012883
Position 45137: 0.007870656763834189
Position 37923: 0.007786202013112227
Position 36080: 0.007720963439479478
Position 202: 0.0075630433336621285
Position 30078: 0.007557533244218889
Position 32698: 0.007352570082926727
Position 5134: 0.007214730292812557
Position 17896: 0.007192875508682309
Position 3940: 0.007178870191657847
Position 5257: 0.006887950911210552
Position 18599: 0.006621825445119275
Position 39571: 0.0065014464673191965
Position 57994: 0.005917522764141204
Position 20253: 0.005913413412905805
Position 1531: 0.005744687553057683
Position 70792: 0.005710801572808948
Position 37946: 0.005482464717000304
Position 19090: 0.0054061466170316624
Position 38133: 0.005386181949044417
Position 26187: 0.005108144498118954
Position 36808: 0.004957433173240994
Position 49177: 0.004885763300239231
Position 7084: 0.00475451985973931
Position 45093: 0.004744883753108233
Position 48697: 0.004649373230787992
Position 7507: 0.004244067855455918
Position 43920: 0.004125497952402923
Position 50882: 0.004079502038906071
Position 10653: 0.003893507567973193
Position 36541: 0.00388937884442977
Position 53188: 0.0038031514027164195
Position 89329: 0.0037295880053512167
Position 57500: 0.003394307104513784
Position 70582: 0.0030971939676010295
Position 11380: 0.003020724059257907
Position 45111: 0.0029629318106742675
Position 3927: 0.0028802186502115456
Position 70836: 0.002802431841518829
Position 73355: 0.0027558043443536807
Position 49875: 0.002555993274903389
Position 48811: 0.0024534203272821424
Position 11999: 0.0023472382785678083
Position 44766: 0.0022624616339828488
Position 43316: 0.0021697663885670766
Position 45653: 0.0021589672825078534
Position 49965: 0.0020531340071199083
Position 69079: 0.0019241872023070313
Position 322: 0.0019098109267205528
Position 49521: 0.0016424548830097998
Position 286: 0.001534902674617254
Position 55182: 0.001458155677018902
Position 42714: 0.001361667302538855
Position 43297: 0.0013599043439120756
Position 48456: 0.0012963949474763714
Position 85123: 0.0012457110616694166
Position 50401: 0.001119646006058259
Position 42295: 0.0011115814363352509
Position 68289: 0.0010469514917148695
Position 98: 0.0009369534266998432
Position 45184: 0.0009060182130863199
Position 69015: 0.0008268193376938048
Position 48774: 0.000773903049379151
Position 48460: 0.0007315576517536343
Position 26868: 0.0007313419790528465
Position 26818: 0.0007201286821667326
Position 114: 0.0006844028104796589
Position 45097: 0.0006726256585791202
Position 13930: 0.0006507688880085126
Position 26820: 0.000630395646075225
Position 45802: 0.0006031176082112332
Position 49485: 0.0005755667943726469
Position 83882: 0.000559377001723122
Position 85323: 0.0005441254757504748
Position 45756: 0.0004984879993469011
Position 1069: 0.000488553875619453
Position 292: 0.00048610298719788754
Position 45713: 0.0004699424339141476
Position 78563: 0.00046345228584775816
Position 914: 0.00046005192707273494
Position 52084: 0.0004555934005246304
Position 69456: 0.0004271443734740405
Position 28001: 0.0004250890134810863
Position 994: 0.00036413711014856296
Position 44538: 0.0003369284620175199
Position 44730: 0.00030684862216748905
Position 826: 0.00029519929333380056
Position 1951: 0.0002950880647728351
Position 50666: 0.000279339044458068
Position 946: 0.00027918257330545427
Position 26673: 0.0002780409060616242
Position 1681: 0.00027403211459159024
Position 4523: 0.00027385270832039067
Position 1472: 0.0002728700171178674
Position 48802: 0.00026618456660655354
Position 37937: 0.0002577029173152279
Position 69315: 0.00025310508925085497
Position 42710: 0.00024766609188771153
Position 68367: 0.00024429238672298205
Position 754: 0.0002197861634757486
Position 986: 0.00019198913564552806
Position 1704: 0.00017517455617029504
Position 13934: 0.00016393703093973562
Position 68581: 0.000139517659305792
Position 1866: 0.00013147423611018083
Position 28035: 0.00010637748262803917
Position 79942: 8.608001161356389e-05
Position 265: 7.596684937682678e-05
Position 3931: 7.541231797213198e-05
Position 4339: 7.116841553028914e-05
Position 4657: 7.021797481661717e-05
Position 28418: 6.976748685914868e-05
Position 226: 6.797358006061667e-05
Position 69167: 6.770835294182817e-05
Position 3011: 6.541670169592771e-05
Position 252: 6.289679835022777e-05
Position 358: 6.164482021501606e-05
Position 4502: 4.749448164877886e-05
Position 392: 4.7372105102115704e-05
Position 28391: 4.715724738697366e-05
Position 86: 4.624194550946709e-05
Position 2417: 3.9583626639898144e-05
Position 4759: 3.8870209541462726e-05
Position 28396: 3.811431421331474e-05
Position 52344: 3.791081929572657e-05
Position 3853: 3.50487476117775e-05
Position 2386: 2.7508061506088693e-05
Position 4050: 2.3296318359314485e-05
Position 353: 2.0854718118188975e-05
Position 68371: 1.747913783573294e-05
Position 2489: 1.7213257168658343e-05
Position 28968: 1.7173728597319345e-05
Position 28686: 1.6103414416273055e-05
Position 1709: 1.4536278897090151e-05
Position 77829: 1.3727662451359985e-05
Position 4084: 1.2763518774503391e-05
Position 50718: 1.2397696422304516e-05
Position 2296: 1.1380362394830252e-05
Position 69352: 1.0589631348809465e-05
Position 168: 1.0080628914295787e-05
Position 830: 8.676368509260902e-06
Position 453: 8.454385273327617e-06
Position 148: 5.4108684257164995e-06
Position 2613: 5.25881916243317e-06
Position 743: 5.028474103653022e-06
Position 518: 4.650507491825775e-06
Position 2534: 4.579215609354853e-06
Position 768: 4.458444103072679e-06
Position 2693: 4.2424513026430354e-06
Position 2524: 4.098371613347727e-06
Position 1650: 4.004612039965189e-06
Position 6: 3.680492350106509e-06
Position 493: 1.4760719982243072e-06
Position 671: 1.1950767738832958e-06
Position 339: 1.0108197228156126e-06
Position 758: 5.747137327442931e-07
Position 329: 4.723803004394409e-07
Position 512: 2.58808529113825e-07
Position 988: 2.5754978731155025e-07
Position 657: 2.1618354887680811e-07
Position 921: 1.7870746030616711e-07
Position 1004: 1.7308740222948364e-07
Position 104: 1.69353065836748e-07
Position 1063: 9.852487056692742e-08
Position 496: 9.51719430753052e-08
Position 770: 8.52218037909707e-08
Position 871: 7.057610049591723e-08
Position 374: 6.941296230108864e-08
Position 594: 6.46229823807809e-08
Position 539: 6.37422165490212e-08
Position 902: 6.367115318063475e-08
Position 158: 6.107668952488425e-08
Position 78: 6.069560392216524e-08
Position 544: 4.579114260852649e-08
Position 20: 3.876576801249158e-08
Position 551: 3.4760862460668297e-08
Position 491: 2.9194159988600106e-08
Position 336: 2.7247724447688357e-08
Position 1520: 1.359985249525615e-08
Position 1122: 9.571468570213213e-11
Position 858: 8.462523135143397e-11
Position 1289: 8.292097619210691e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 68222: 0.9999284950521834
Position 77595: 0.9996949086914321
Position 26144: 0.9973784623701156
Position 37149: 0.993707091621265
Position 27923: 0.9677783949468236
Position 10685: 0.9456211319082243
Position 44505: 0.9392332818435509
Position 83377: 0.8885234657821716
Position 45564: 0.8655688626515552
Position 73562: 0.8334094008057241
Position 59321: 0.8232523208334643
Position 43190: 0.7495272913295076
Position 587: 0.73997734226218
Position 19374: 0.7003185759258215
Position 43735: 0.6221275956499672
Position 49964: 0.6054445253646082
Position 50542: 0.5657268440790169
Position 71184: 0.5535459840739648
Position 96562: 0.5464900535294309
Position 49395: 0.5312872898200989
Position 48300: 0.5209061581303885
Position 64262: 0.4713268540498621
Position 48330: 0.40640215617456493
Position 42130: 0.34539306565535816
Position 17341: 0.34242270030723704
Position 89528: 0.33255385859222947
