Gene = IQCG
index = 715
Annotated 5SS: [  175   491 14400 16242 21472 27846 33996 46139 47345 67392 68574]
Annotated 3SS: [  299 14332 15967 21238 27716 33913 45976 47269 67259 68471 70304]
SMsplice 5SS: [  175  9820 14400 21029 27846 33996 46139 47345 60185 68574 70402]
SMsplice 3SS: [ 9686 14332 20920 27716 33913 45976 47269 60062 68471 70304 70634]
top_k =  1000
Partition function (log Z): -15.834541179205452

Sorted 5' Splice Sites (High to Low Probability):
Position 27846: 0.9999790802165125
Position 33996: 0.9977718453212416
Position 46139: 0.9726658972829446
Position 9820: 0.9523526517957616
Position 47345: 0.9329752180719622
Position 175: 0.9063495444945363
Position 21029: 0.8511939154920796
Position 14400: 0.7199549316153098
Position 16242: 0.5620894586516612
Position 21472: 0.519842602622868
Position 491: 0.429778654886238
Position 16693: 0.2630810009408089
Position 16214: 0.23550781339120344
Position 10181: 0.18440580767122453
Position 47166: 0.16856726302750197
Position 2244: 0.1209178156700838
Position 4382: 0.09414682514434061
Position 24034: 0.09215318133666539
Position 1485: 0.090066934415167
Position 25426: 0.08274872434523882
Position 11736: 0.08161556851472744
Position 22177: 0.06774045197862298
Position 2248: 0.06506967638638574
Position 30745: 0.06451898651477256
Position 9419: 0.062100590271796666
Position 19645: 0.06137773864638192
Position 6250: 0.05924348523665688
Position 23990: 0.052511880860255204
Position 14373: 0.04417184565329555
Position 8591: 0.04035973586375651
Position 9275: 0.03788789067755285
Position 21563: 0.033352625089371604
Position 23083: 0.03267941697613519
Position 17443: 0.029456223452737632
Position 9488: 0.021247684420407895
Position 11461: 0.021009650916749754
Position 14264: 0.019332768147900498
Position 16048: 0.01898436225408995
Position 380: 0.01852016183793858
Position 14575: 0.01766071974195007
Position 14564: 0.015556269108933084
Position 10121: 0.013939213600526277
Position 4426: 0.012920755888197008
Position 33510: 0.012826622304265687
Position 23408: 0.012807020526123335
Position 26168: 0.011684322720763788
Position 4882: 0.011419660545312585
Position 10975: 0.010970510867778041
Position 6077: 0.010821797497054284
Position 16053: 0.010470972308988176
Position 10647: 0.010468396331742506
Position 5263: 0.01024605049487641
Position 42: 0.009694734116895662
Position 14434: 0.00942653900556865
Position 8436: 0.009128594330035685
Position 1186: 0.009089055468414365
Position 12435: 0.008871935959686465
Position 15916: 0.008847986305648009
Position 48981: 0.007873390486970996
Position 10001: 0.0077338064921176446
Position 10877: 0.007591885073130002
Position 11712: 0.007180748985960309
Position 14678: 0.007080471788113584
Position 610: 0.007006589149817718
Position 47535: 0.006416212977916526
Position 16490: 0.004957731022666807
Position 4947: 0.004625442210335881
Position 14663: 0.004562132194556462
Position 10570: 0.004503760413331026
Position 10479: 0.0036764944222309397
Position 9757: 0.003434537900211939
Position 114: 0.0033328270790455583
Position 14823: 0.0032792231321913026
Position 48766: 0.0031690787379627687
Position 11708: 0.002883081021939656
Position 14806: 0.0027877375358170914
Position 11541: 0.0025768262364385948
Position 6828: 0.002160913088835102
Position 12092: 0.0016111266458025768
Position 16025: 0.0016032297876807861
Position 10071: 0.001595155080255094
Position 11838: 0.0010390654453291564
Position 1325: 0.0009662850265393103
Position 14426: 0.0008108295522448051
Position 21828: 0.0007940387618381297
Position 10793: 0.0007879946474168212
Position 15412: 0.0007480709762567796
Position 14333: 0.0007335317605770315
Position 107: 0.0006631324310124389
Position 440: 0.0006521181127102112
Position 16263: 0.0006057180580398885
Position 14552: 0.0004399148712365778
Position 14888: 0.0004013058225878177
Position 1031: 0.00040112359338880204
Position 16209: 0.00039887766099962364
Position 46: 0.0003983982446945209
Position 165: 0.0003963396651335803
Position 655: 0.0003901660257339039
Position 33862: 0.000377419643515341
Position 14702: 0.0003576648480183134
Position 1871: 0.00035381105454560386
Position 1276: 0.00028696578867892824
Position 11147: 0.00026283867491815646
Position 11153: 0.00020238173598180134
Position 14960: 0.0001879128691143172
Position 1601: 0.00018114703216366552
Position 593: 0.00015271962376023018
Position 1558: 0.00012938798205281896
Position 1832: 0.0001273807706065302
Position 1195: 0.0001218726971821931
Position 34277: 9.792668925422696e-05
Position 627: 9.74880300710431e-05
Position 1876: 8.816755438928326e-05
Position 1394: 8.5529293676378e-05
Position 1075: 6.596014360888685e-05
Position 519: 5.971381440819261e-05
Position 922: 5.446425699577322e-05
Position 1156: 3.1768001972752695e-05
Position 155: 1.614153411125873e-05
Position 984: 1.5477979564623322e-05
Position 584: 8.87574491598665e-06
Position 29925: 8.411401182351372e-06
Position 581: 7.990310821037727e-06
Position 124: 6.340356744976051e-06
Position 8009: 5.664333380767759e-06
Position 1936: 5.430737909212806e-06
Position 50: 5.162201739891324e-06
Position 1290: 4.030847697124442e-06
Position 468: 3.668729248746405e-06
Position 556: 3.5499636875683083e-06
Position 631: 3.4332491792375095e-06
Position 116: 3.3628789495276547e-06
Position 89: 3.271816357707278e-06
Position 542: 3.0944086864408984e-06
Position 976: 2.03143100079021e-06
Position 729: 9.425845322760118e-07
Position 10: 7.249431871168398e-07
Position 769: 6.943109538721267e-07
Position 676: 6.559940939487063e-07
Position 71: 6.396630253756034e-07
Position 1117: 4.0735394923303616e-07
Position 1130: 3.991676562371106e-07
Position 158: 3.7785519749759715e-07
Position 1119: 3.730095401457939e-07
Position 1010: 3.004029595045027e-07
Position 1060: 2.9130989592630917e-07
Position 420: 2.454588867365041e-07
Position 207: 2.1930064314968304e-07
Position 52: 1.4519903320283518e-07
Position 179: 1.2253016093334835e-07
Position 153: 1.2010966825658578e-07
Position 269: 8.785557350220511e-08
Position 28162: 6.958964220733174e-08
Position 35: 5.92697381894794e-08
Position 28194: 4.124649661962671e-08
Position 63: 3.1339057880845254e-08
Position 299: 5.5389946513428375e-09
Position 1398: 5.253347475273486e-09
Position 1396: 3.6993365516769345e-09
Position 276: 1.8381068354187593e-10
Position 690: 1.4715011061427084e-10
Position 586: 2.4244175190374614e-11
Position 629: 2.0573604093182354e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27716: 0.9999909058680074
Position 33913: 0.9922897241586627
Position 45976: 0.9773987059761633
Position 9686: 0.9456043938250625
Position 47269: 0.9233635418862146
Position 20920: 0.8511951124246614
Position 14332: 0.8052760990315084
Position 21238: 0.47910988039565294
Position 15967: 0.475562912335372
Position 299: 0.36093733992970395
Position 16137: 0.32253317627780687
Position 47072: 0.19202930468139484
Position 57980: 0.16759275057713224
Position 2116: 0.1595726430758678
Position 16387: 0.1536253236768988
Position 23862: 0.14275760990682848
Position 48855: 0.1331806495304381
Position 9155: 0.11811360342085171
Position 16622: 0.1144137151785056
Position 48556: 0.10311869586534125
Position 4244: 0.10173606659826988
Position 11627: 0.08615904662738458
Position 52871: 0.07660925566090575
Position 56390: 0.0754373552447258
Position 1377: 0.07370047586123413
Position 53725: 0.06892714757139076
Position 10084: 0.06712755838253348
Position 10004: 0.06624913419685241
Position 22055: 0.06404673518082325
Position 49746: 0.05675761786690785
Position 54998: 0.05464596755638444
Position 30596: 0.05420395986464013
Position 49050: 0.05335063712448684
Position 19469: 0.05316867192862837
Position 8358: 0.0494883301937923
Position 25055: 0.04282245589470143
Position 25311: 0.03992718292310404
Position 21246: 0.03879608799196017
Position 54702: 0.03542827737836582
Position 9891: 0.02953088313930426
Position 21243: 0.025507235868495574
Position 16002: 0.024398820873004125
Position 6002: 0.024030147674757894
Position 23043: 0.023068032799762394
Position 51445: 0.023032318772785262
Position 2164: 0.022980439069306267
Position 10124: 0.021525192587702406
Position 6030: 0.021399032088955244
Position 14152: 0.02047562052793299
Position 49720: 0.018639448340752658
Position 11319: 0.018330947712885803
Position 14546: 0.01828577042601848
Position 10792: 0.016597123428108283
Position 1412: 0.01659178618779972
Position 47482: 0.01651463591777606
Position 17128: 0.016276578846172146
Position 50639: 0.016166946097305145
Position 48042: 0.01599571142306651
Position 6165: 0.015259733022017767
Position 17153: 0.013179688138512904
Position 33433: 0.012826622304265687
Position 15847: 0.01196476422940221
Position 26045: 0.011684322720763803
Position 48466: 0.011471812134053086
Position 51163: 0.011247274115566645
Position 306: 0.011052088692567632
Position 10032: 0.010792999083035978
Position 30552: 0.010332615227764361
Position 4800: 0.010026562644543897
Position 21518: 0.009781002382148284
Position 47450: 0.00869627768340939
Position 19404: 0.008209066717753562
Position 22975: 0.008003418502667734
Position 12347: 0.007296682746923004
Position 5971: 0.0071610850057477905
Position 50828: 0.006806806608378961
Position 23273: 0.006682589308501127
Position 34748: 0.006427858479047158
Position 9778: 0.006304949897426218
Position 10371: 0.006200300074494378
Position 47713: 0.006170268287961631
Position 10612: 0.006130711316162569
Position 23304: 0.006124431217622213
Position 9987: 0.005265103909469966
Position 5172: 0.005213231937126425
Position 816: 0.005184067109007728
Position 4796: 0.004797864691979398
Position 45596: 0.004138567965201232
Position 11578: 0.003986499829929561
Position 22085: 0.003694405855495442
Position 10229: 0.0036910825848957525
Position 11372: 0.0034111266898213337
Position 4379: 0.0033999696399355196
Position 10068: 0.003397224431492245
Position 5132: 0.0032817976701009386
Position 33622: 0.0031603078071447024
Position 48677: 0.003157467881422644
Position 49074: 0.003139607119494934
Position 9238: 0.0031225619489056583
Position 46505: 0.0030978636701357873
Position 50729: 0.0030884387512344915
Position 490: 0.0030372172149365495
Position 9911: 0.0030098803628801694
Position 34634: 0.0030095045935631245
Position 33625: 0.002856986655378097
Position 9805: 0.0028221559882331553
Position 34691: 0.002786313263626189
Position 14760: 0.002706368319919217
Position 15969: 0.0026355617856985477
Position 1058: 0.0024727545919445027
Position 354: 0.0024296318388752117
Position 11643: 0.0023240286706229197
Position 48113: 0.0022585166222169146
Position 5900: 0.002215284942232474
Position 10411: 0.002189069114127977
Position 2053: 0.0020113402578853645
Position 23858: 0.0019122655077149504
Position 46523: 0.001742466216013396
Position 34577: 0.0017173942581949187
Position 10569: 0.0016287928844766367
Position 11955: 0.001611126645802579
Position 22865: 0.001608036443208886
Position 12248: 0.0015752532127634596
Position 10765: 0.0015619630525575278
Position 11340: 0.001511271674358772
Position 15973: 0.001413361509053106
Position 2070: 0.0013753591358301454
Position 1030: 0.0013366076564097996
Position 5195: 0.0012272622972341444
Position 9622: 0.0011326601837046203
Position 4266: 0.0010999523887378466
Position 6743: 0.000985080645540277
Position 21704: 0.0007944696043259353
Position 6670: 0.0007811072810906388
Position 4299: 0.0007701158628982016
Position 15305: 0.0007480709762567823
Position 9572: 0.0006774757011956784
Position 11298: 0.0005820199161418454
Position 43188: 0.0005475713222094534
Position 5212: 0.0005237585904149043
Position 1072: 0.0005199486798078827
Position 43139: 0.0005104047665894066
Position 37316: 0.00047196367223870946
Position 11004: 0.00046522041089995655
Position 1166: 0.000455593184576792
Position 4873: 0.00044207198252513806
Position 34805: 0.0004014695559887794
Position 4906: 0.00039511490560720415
Position 6645: 0.00039472516220418635
Position 34862: 0.00038413380620162037
Position 4843: 0.00038348853099286125
Position 377: 0.00038233588520124784
Position 40194: 0.0003108443646048352
Position 39837: 0.0002670038349820837
Position 311: 0.00025217934187863727
Position 1713: 0.00025029739337692594
Position 1484: 0.00018971553745744196
Position 39626: 0.00017888777671261086
