Gene = XYLB
index = 1581
Annotated 5SS: [  147  1854 13630 16239 18507 18958 20095 21479 23396 25958 27724 28481
 29454 30213 32564 48785 50381 54207]
Annotated 3SS: [ 1770 13559 16157 18419 18828 20028 21405 23276 25875 27682 28364 29337
 30138 32466 48725 50292 54111 66156]
SMsplice 5SS: [  147  1854 10115 13630 16239 18507 18958 23172 23396 25958 26563 28481
 30213 32564 34844 39575 48785 50381]
SMsplice 3SS: [ 1770  9979 13559 16157 18419 18828 23128 23276 25875 26335 28364 30138
 32466 34769 39465 48725 50292 66156]
top_k =  1000
Partition function (log Z): 21.389014122148996

Sorted 5' Splice Sites (High to Low Probability):
Position 25958: 0.9951434734600623
Position 147: 0.9822615200153442
Position 16239: 0.965678942861474
Position 50381: 0.9641257677575736
Position 18958: 0.9274603196010551
Position 32564: 0.9168447996427075
Position 48785: 0.8972153999043901
Position 18507: 0.8648509658598775
Position 13630: 0.7902332692951193
Position 23396: 0.7486626197651718
Position 28481: 0.7026894578653256
Position 27724: 0.6984373376130623
Position 2899: 0.6830080340603356
Position 26563: 0.671674412089435
Position 39575: 0.6413833380513798
Position 1854: 0.6300991526670262
Position 10115: 0.626466815297153
Position 30588: 0.5855942006320384
Position 38365: 0.5819211881870944
Position 23172: 0.5760693873958693
Position 34844: 0.5482489309396579
Position 3460: 0.5277908575203557
Position 30213: 0.5171997671576901
Position 5634: 0.5123706410997041
Position 2721: 0.5027898788783524
Position 30254: 0.4695853419052781
Position 38037: 0.4220564259282594
Position 5287: 0.3922666954254567
Position 37726: 0.38893714648329103
Position 21479: 0.33962878837585686
Position 54207: 0.33316868856315546
Position 25476: 0.2955116707636006
Position 3094: 0.2943473178129574
Position 10349: 0.2792474681532531
Position 5658: 0.2779656865345853
Position 26501: 0.277808001596212
Position 6447: 0.2777633105634258
Position 39583: 0.275153843169726
Position 29454: 0.26139915096791144
Position 20095: 0.2611494671031053
Position 35859: 0.2549437745988718
Position 16893: 0.24708933960786142
Position 37941: 0.23374396405776623
Position 37783: 0.1994650024793113
Position 1629: 0.16601953887681623
Position 22972: 0.16589984450430056
Position 30006: 0.14599523856855204
Position 19269: 0.13961443565517873
Position 25298: 0.13119012519485412
Position 28515: 0.12873635141320722
Position 20322: 0.12597197773894853
Position 13845: 0.11249933128534807
Position 20316: 0.1119458521070197
Position 6670: 0.11087126180859252
Position 3530: 0.10481092894770835
Position 18526: 0.10389364813490574
Position 17644: 0.1003229705528948
Position 48949: 0.09366725613261126
Position 28200: 0.09260175234135261
Position 26886: 0.09192852970654267
Position 33571: 0.08016508626150522
Position 32913: 0.0732519377898322
Position 18097: 0.06674036363142363
Position 23606: 0.0643480156844224
Position 25765: 0.06197160630797949
Position 25807: 0.05742775489763893
Position 54759: 0.056851866447900606
Position 2913: 0.05545888947572341
Position 20334: 0.05528992484656549
Position 10391: 0.05137771046607668
Position 35820: 0.047093290282825016
Position 16887: 0.046229698705902315
Position 38039: 0.04591439199150159
Position 16452: 0.04061723225494459
Position 28799: 0.039418414445182307
Position 18907: 0.039307179969289965
Position 28280: 0.03874263830815973
Position 21491: 0.03800953775661109
Position 23560: 0.036731240207313144
Position 1771: 0.03658825534933126
Position 2058: 0.03205877360092207
Position 27013: 0.031801093858605446
Position 21732: 0.031767904008092276
Position 26211: 0.029187244648460585
Position 19190: 0.02910323193913022
Position 18313: 0.028089842497518183
Position 25092: 0.02756158228243103
Position 19972: 0.025474392807512146
Position 32568: 0.024946795940499318
Position 29910: 0.024363043551144596
Position 19300: 0.023879281780877375
Position 21498: 0.021740773081769506
Position 516: 0.020251273424128732
Position 1542: 0.020218470648813366
Position 38023: 0.01946906042893297
Position 35471: 0.01800509515681266
Position 3064: 0.01641198041149644
Position 27713: 0.016213255439678605
Position 25144: 0.016075184197010102
Position 4751: 0.016069662352295514
Position 38855: 0.01583287943751335
Position 38111: 0.015546412628614106
Position 38041: 0.015124575327032257
Position 16268: 0.015122138696144757
Position 29488: 0.014930015665296842
Position 48975: 0.014498343492227114
Position 23412: 0.013957344660394375
Position 23594: 0.013848453227163278
Position 38043: 0.013521362615105333
Position 28533: 0.012387798084502334
Position 21001: 0.012242570796212385
Position 28523: 0.011098957288091913
Position 12583: 0.011001658207645898
Position 28210: 0.009773008607519656
Position 3023: 0.00903819180812435
Position 1873: 0.008816067759479358
Position 38155: 0.008720604984082433
Position 33231: 0.00842469225510655
Position 3671: 0.007657949783098306
Position 1111: 0.007627835482214458
Position 1084: 0.007477957504402442
Position 29832: 0.007146366563910323
Position 23680: 0.006889715171776146
Position 2090: 0.00632424802345156
Position 19290: 0.006183786191958639
Position 10128: 0.005946049433543581
Position 1457: 0.005848344855633915
Position 200: 0.005739540020366023
Position 1336: 0.005708921247701151
Position 29384: 0.0053657968967826385
Position 18532: 0.005333273981739394
Position 23178: 0.005174838367183531
Position 20951: 0.0049980287039461955
Position 31714: 0.004761313183969671
Position 18124: 0.004710678384258727
Position 49550: 0.0044381570924113345
Position 31663: 0.004280642352221596
Position 23975: 0.004179971857051799
Position 17551: 0.003991945829075052
Position 15007: 0.003963939134464895
Position 13758: 0.003916584657666786
Position 30939: 0.00361595102155462
Position 16992: 0.0036126443230968526
Position 2160: 0.0035377899123007184
Position 23232: 0.0034206774468983486
Position 194: 0.0034181736698164164
Position 3319: 0.0032427957027963495
Position 1701: 0.003229717810600377
Position 15561: 0.003164730358614823
Position 17902: 0.003141189244583926
Position 25361: 0.0030697236127128808
Position 3220: 0.002932405324559151
Position 25987: 0.002881948259091392
Position 28248: 0.0023673996257454763
