Gene = LRIF1
index = 791
Annotated 5SS: [  459 12792 14229]
Annotated 3SS: [11263 13955 15679]
SMsplice 5SS: [  459 14229 15422]
SMsplice 3SS: [13955 15299 15679]
top_k =  1000
Partition function (log Z): -8.888284079348825

Sorted 5' Splice Sites (High to Low Probability):
Position 14229: 0.7974635104947131
Position 459: 0.6846854577670298
Position 15422: 0.6732851307536386
Position 193: 0.17848919156356843
Position 11548: 0.12816217159323204
Position 2267: 0.12438736511573205
Position 14032: 0.10166040864743797
Position 2595: 0.08298337328612748
Position 5870: 0.07910411854913244
Position 1613: 0.07606880124149018
Position 1623: 0.06662971401302976
Position 1397: 0.06033765151331815
Position 14233: 0.053679229312431964
Position 13577: 0.05127150393856402
Position 16098: 0.04767908043980125
Position 260: 0.047345120048530955
Position 9084: 0.029974786366204945
Position 14429: 0.02255266093965079
Position 6381: 0.020713082763998313
Position 4573: 0.020567253992767057
Position 12390: 0.0195271212192408
Position 3509: 0.01773148639818632
Position 14261: 0.011884108633872932
Position 14169: 0.011773765817291419
Position 16061: 0.010852010518133679
Position 975: 0.010602447781921256
Position 890: 0.01001117031846238
Position 3208: 0.00980423527625768
Position 149: 0.00915473185202239
Position 9471: 0.008343620167630326
Position 4040: 0.008067446630109014
Position 10754: 0.00758132062786387
Position 13990: 0.007525489415631867
Position 141: 0.00705645204108905
Position 13448: 0.006830409036691189
Position 3007: 0.00635787290210661
Position 3907: 0.005955849050738552
Position 1002: 0.005510857772553872
Position 3399: 0.00538329538149872
Position 9480: 0.005292551525990948
Position 11856: 0.004932453897575041
Position 14146: 0.0039047974424470055
Position 4121: 0.0036958756499288568
Position 14802: 0.0036205142933643407
Position 15430: 0.003460785173333209
Position 7761: 0.0029802677779595687
Position 876: 0.002970288207662664
Position 4731: 0.0027770904541125655
Position 368: 0.002685533838945544
Position 14205: 0.002624908034736969
Position 14999: 0.0022604621717430082
Position 1238: 0.001990406622540293
Position 9891: 0.0018675461117007425
Position 4026: 0.0016420639559570752
Position 572: 0.001617152794119667
Position 469: 0.0014630854013888092
Position 10383: 0.00136850969607779
Position 14179: 0.0013347267709976896
Position 14056: 0.0011541674983422848
Position 254: 0.0008909423826560807
Position 1358: 0.0008616480757632759
Position 6457: 0.0008611497266468978
Position 2355: 0.0007762935749395561
Position 8132: 0.0007433496363990673
Position 6220: 0.0007177242651565602
Position 644: 0.0006830207976708826
Position 15426: 0.0005743321708852614
Position 99: 0.0005706012403257886
Position 499: 0.0005539346150592276
Position 7895: 0.0005433486171994601
Position 1962: 0.000510917570402155
Position 1030: 0.00049019752147667
Position 7063: 0.0004617714881508298
Position 182: 0.0003465301845402951
Position 829: 0.00033039366085130457
Position 3278: 0.000324585495330545
Position 15511: 0.000148747708572184
Position 463: 0.00010873022667744112
Position 997: 0.00010400487421547608
Position 1117: 8.535324827767477e-05
Position 948: 7.826228531804574e-05
Position 2271: 6.36651608017453e-05
Position 1387: 5.3952652626811934e-05
Position 2370: 5.045406665782479e-05
Position 1037: 3.4781072220842755e-05
Position 840: 3.071567286738706e-05
Position 281: 2.6488608045216622e-05
Position 1136: 2.382718372930554e-05
Position 1478: 1.9784780129396378e-05
Position 598: 1.421637524682376e-05
Position 4251: 1.0474143385749752e-05
Position 315: 9.497766662862024e-06
Position 3857: 8.227267497348813e-06
Position 4013: 5.9223452204897995e-06
Position 1112: 5.69042557396719e-06
Position 275: 2.1353109003443768e-06
Position 44: 1.9020084495791476e-06
Position 15465: 1.479127729534513e-06
Position 93: 1.2602209662599403e-06
Position 96: 1.1911425776107464e-06
Position 34: 1.0314158527913773e-06
Position 84: 9.88971714362221e-07
Position 41: 9.750448994066932e-07
Position 244: 6.454913311408039e-07
Position 547: 3.6043795719013705e-07
Position 412: 2.878053814679804e-07
Position 455: 2.3371911202899247e-07
Position 544: 2.0065922688168398e-07
Position 205: 1.257897370419798e-07
Position 370: 2.348682907375848e-08
Position 514: 1.987718724018956e-08
Position 160: 8.849785140099553e-09
Position 393: 8.616374267454438e-09
Position 519: 8.527841950482229e-09
Position 529: 4.976063856805549e-09
Position 716: 2.821250963583507e-09
Position 11: 2.043732301288082e-09
Position 857: 1.9041715638881773e-09
Position 557: 5.467105344067456e-10
Position 698: 1.6029882167453592e-11
Position 542: 2.2236345501578903e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13955: 0.9987020494944141
Position 15299: 0.7370995017598033
Position 15679: 0.306897520406852
Position 1550: 0.10479242354515625
Position 11271: 0.09079113634028811
Position 15599: 0.08878478982824677
Position 15830: 0.07522088376705063
Position 5684: 0.07045189173185296
Position 2201: 0.06184086648459722
Position 15682: 0.04744190443686026
Position 15547: 0.04619974265559697
Position 14321: 0.044064462014055346
Position 15947: 0.04047206264086209
Position 13505: 0.03133366986875462
Position 2038: 0.0304818898501135
Position 16380: 0.03041504496088013
Position 14386: 0.030407628690127413
Position 16239: 0.028694904630177646
Position 8983: 0.028086120084364542
Position 2466: 0.02625025525991905
Position 2169: 0.02613517986541597
Position 16448: 0.024767410786524967
Position 2426: 0.024684159868844712
Position 16192: 0.024047425677509397
Position 16223: 0.020771142875473443
Position 13382: 0.020565429433143535
Position 3351: 0.019467823611351603
Position 11263: 0.01928668751459355
Position 16762: 0.019238915669143257
Position 6252: 0.018780420758860748
Position 4345: 0.017711978230715637
Position 14145: 0.017282140060503114
Position 15989: 0.016260855749510892
Position 15579: 0.014981589177662945
Position 2469: 0.014363617998909813
Position 16001: 0.014105335632556745
Position 14164: 0.01394964698850054
Position 9439: 0.01366790440175752
Position 12162: 0.013185155085537562
Position 11403: 0.013036509405689675
Position 3991: 0.012966293982079597
Position 16776: 0.01189812735713783
Position 15810: 0.011798442799328623
Position 14161: 0.010620449819588486
Position 2526: 0.009838872473431888
Position 1242: 0.009704897453106699
Position 15521: 0.009012017694261623
Position 430: 0.008650153347625531
Position 1245: 0.008539500763073278
Position 3136: 0.008310316572172167
Position 5631: 0.007411247129401131
Position 1481: 0.00734273140458684
Position 16172: 0.007285053772831856
Position 2508: 0.006686751337396704
Position 16329: 0.0065028151889964456
Position 12341: 0.0063419661337032395
Position 13542: 0.00620281367335705
Position 15637: 0.005989907309515515
Position 15813: 0.005886604921332292
Position 16463: 0.005514329531722901
Position 16408: 0.005385992652953961
Position 11492: 0.005273257055583222
Position 1268: 0.005251956365425314
Position 1277: 0.005213501017544276
Position 15304: 0.005121619454845507
Position 11753: 0.0050802654317842495
Position 259: 0.004850238431478402
Position 4368: 0.004698438668123122
Position 10537: 0.0043282353987756815
Position 3807: 0.004315853676899931
Position 15634: 0.004184460191202276
Position 2784: 0.0036957004837249573
Position 14695: 0.0036660088697277227
Position 7649: 0.003544354895168734
Position 10604: 0.0032530852290881904
Position 16258: 0.0028960167801943483
Position 1589: 0.0028204094354208208
Position 15391: 0.0027838660966693087
