Gene = SNRPE
index = 1292
Annotated 5SS: [  99  608 2111 3505]
Annotated 3SS: [ 580 2047 3425 8261]
SMsplice 5SS: [ 612 3505]
SMsplice 3SS: [3425 8261]
top_k =  1000
Partition function (log Z): -6.8584091631643265

Sorted 5' Splice Sites (High to Low Probability):
Position 3505: 0.7354866217636842
Position 612: 0.5924599851354523
Position 341: 0.359781525351247
Position 99: 0.10894151244566075
Position 608: 0.09900569888719817
Position 7651: 0.06803715811939766
Position 129: 0.061580943681701646
Position 2111: 0.052194561304542954
Position 2231: 0.05097589420873688
Position 1670: 0.03966581351738878
Position 244: 0.030872718162316234
Position 495: 0.030626811425870166
Position 261: 0.023011521791825012
Position 6341: 0.02263287965731538
Position 1681: 0.02081565840655139
Position 1345: 0.01954699495829768
Position 135: 0.019541209430140195
Position 1059: 0.0194252723615276
Position 7642: 0.01585953516852597
Position 650: 0.01160648160297602
Position 269: 0.010383396747263445
Position 7610: 0.010372845627239254
Position 5441: 0.009981577590150186
Position 8332: 0.00951841472135261
Position 1005: 0.008956831428155856
Position 462: 0.008379067605883273
Position 1161: 0.007100873790791559
Position 148: 0.006421969474087489
Position 817: 0.006347616767029282
Position 3247: 0.0060694137391976415
Position 6980: 0.005299059625927307
Position 81: 0.004904722309978658
Position 4020: 0.004716680715944604
Position 64: 0.003941213738996946
Position 2115: 0.003651041254771685
Position 6169: 0.003273574488800974
Position 188: 0.0030618617657164116
Position 8633: 0.0027186070474193936
Position 4638: 0.00254289892753673
Position 6175: 0.002492411377953687
Position 2688: 0.0021746356023097436
Position 5380: 0.0021665302713409396
Position 1002: 0.002054589864391278
Position 6441: 0.0017860554844400783
Position 733: 0.0017855739406422333
Position 367: 0.0017557804423432631
Position 2063: 0.0017366083318676674
Position 1213: 0.0016841791181343322
Position 3204: 0.0016326747714269455
Position 5473: 0.0016218633362087807
Position 4034: 0.0014350167748583954
Position 4382: 0.0012780196153689965
Position 115: 0.0012482599006327084
Position 1984: 0.0011912005974753647
Position 21: 0.001113073419664177
Position 1073: 0.000971937078130611
Position 784: 0.0008796285418215155
Position 428: 0.0007645499377229334
Position 1434: 0.0007078916880452788
Position 3988: 0.0007017433812090774
Position 87: 0.0006924722194131078
Position 3852: 0.000605686012780517
Position 3983: 0.0005934469588768649
Position 3129: 0.00043804771249300383
Position 3729: 0.0004093631375009828
Position 6985: 0.0004066450543042609
Position 2147: 0.0003713166262963374
Position 2276: 0.00030898556568393184
Position 2531: 0.00025066083431921125
Position 887: 0.00024381875468099007
Position 780: 0.00019802216958981724
Position 255: 0.0001644002150858327
Position 628: 0.00016376306373424895
Position 4225: 0.00014582322253472868
Position 360: 0.00012559675370105318
Position 15: 6.409986257936865e-05
Position 1447: 5.4519897657494334e-05
Position 72: 4.3644352727523646e-05
Position 394: 2.1043707669850747e-05
Position 1548: 1.965603985844152e-05
Position 272: 1.8446919735544167e-05
Position 485: 1.809606321347009e-05
Position 863: 1.1926887565613507e-05
Position 50: 1.0966785555449836e-05
Position 405: 1.0447523034381439e-05
Position 348: 7.768871126399303e-06
Position 519: 6.548411554045552e-06
Position 715: 6.512237322054656e-06
Position 1129: 5.456668058889033e-06
Position 247: 5.122708266287165e-06
Position 1020: 4.361765206372634e-06
Position 413: 3.0664080604552294e-06
Position 1274: 2.3824543119036372e-06
Position 183: 2.1592020689965486e-06
Position 575: 2.1011960167279188e-06
Position 292: 1.8979141004805495e-06
Position 769: 1.6696664503336521e-06
Position 909: 1.2389505892459999e-06
Position 1553: 5.940029393600064e-07
Position 623: 5.231475827540957e-07
Position 453: 3.215960821076352e-07
Position 456: 3.1962331314834067e-07
Position 750: 2.8758745816808674e-07
Position 32: 2.640824082140684e-07
Position 480: 2.0638759863709936e-07
Position 23: 1.8692194193046525e-07
Position 572: 1.4855122248883987e-07
Position 2142: 6.749778797725882e-08
Position 552: 3.255141943763691e-08
Position 55: 9.216014592109246e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8261: 0.9240699401373251
Position 3425: 0.6916608123602326
Position 528: 0.28979080519177747
Position 2047: 0.10430278367048987
Position 7496: 0.09855169694590821
Position 1615: 0.06997973890611389
Position 566: 0.04693860279466042
Position 953: 0.0421178993803433
Position 3401: 0.038630152291067955
Position 6921: 0.03481640431443579
Position 6330: 0.024902541057669352
Position 304: 0.016421703214275427
Position 442: 0.009816541901453884
Position 5266: 0.00948867551135559
Position 1205: 0.009033675559044824
Position 466: 0.008733781382893597
Position 3873: 0.006737009765670435
Position 3359: 0.0056125683046246815
Position 5330: 0.00493001103093044
Position 8493: 0.004376495059334343
Position 5999: 0.0043028446940310775
Position 699: 0.004133498967174858
Position 8846: 0.004044392867286701
Position 3048: 0.003945027475686896
Position 413: 0.0036936033712031396
Position 1160: 0.003629786456175243
Position 4515: 0.003452382624584071
Position 3013: 0.0031126203173083324
Position 1259: 0.003097980411379532
Position 7471: 0.003022686081760568
Position 5896: 0.0028644551125698654
Position 2384: 0.0027818285652141013
Position 3456: 0.0026816798896079404
Position 8540: 0.002563257755589719
Position 485: 0.0022749155355354773
Position 532: 0.0022012514144325135
Position 6312: 0.002189604919485153
Position 6469: 0.002165266495884308
Position 5282: 0.002108140330108048
Position 472: 0.0020241941016547675
Position 7736: 0.0017962350026593998
Position 6929: 0.001737200209735452
Position 3939: 0.001534525505867439
Position 5036: 0.0013223391068413921
Position 1328: 0.0013219495938474957
Position 4237: 0.0011439655234370984
Position 1212: 0.0011217568743104706
Position 8723: 0.0010958048266988718
Position 3141: 0.0010040346584664597
Position 494: 0.0009046746725355332
Position 6906: 0.0008894062753882086
Position 3408: 0.0008797205062002389
Position 3780: 0.0008472762897825185
Position 383: 0.0007728988193268462
Position 5058: 0.0007476864864774653
Position 3813: 0.0007415027044460397
Position 423: 0.0007299211357481768
Position 580: 0.0006968595462589555
Position 6951: 0.0006846085737915967
Position 712: 0.0006735941947457222
Position 4185: 0.0006226744224048888
Position 7665: 0.0006065602250406955
Position 3696: 0.0005944672413843584
Position 4075: 0.0005422255408009541
Position 7099: 0.0005327592971197414
Position 8584: 0.0005320073197568313
Position 8496: 0.0005219827980464173
Position 5143: 0.000521283513020672
Position 6187: 0.0005139410005170332
Position 2139: 0.0005040435448276917
Position 3892: 0.0004922674191509461
Position 6535: 0.0004879069571402518
Position 7712: 0.0004660980792959469
Position 2142: 0.000430302775915608
Position 322: 0.00041389309082997936
Position 1981: 0.0004017069728333352
Position 420: 0.000371870750967115
Position 8514: 0.0003559436249522247
Position 209: 0.00032482962703475924
Position 8431: 0.0003037870407801806
Position 4717: 0.0002984342061393632
Position 2568: 0.00027588697945667476
Position 1726: 0.0002641355492471529
Position 6465: 0.000261503332222623
Position 535: 0.0002272491007865813
Position 1887: 0.0002130304099159705
