Gene = PERM1
index = 1012
Annotated 5SS: [2149 4531]
Annotated 3SS: [4404 4759]
SMsplice 5SS: [ 268 2149]
SMsplice 3SS: [2048 4759]
top_k =  1000
Partition function (log Z): -6.662526851212203

Sorted 5' Splice Sites (High to Low Probability):
Position 2149: 0.9344571282217915
Position 451: 0.5232293308574111
Position 268: 0.515613154620595
Position 4813: 0.38906580884469155
Position 4531: 0.2613458277389327
Position 252: 0.10546909739646511
Position 1810: 0.05723876208474701
Position 691: 0.048712747801122516
Position 754: 0.029674385094054213
Position 5074: 0.028981649441127234
Position 722: 0.02619464177168788
Position 260: 0.023811252250997124
Position 5060: 0.0226777828402013
Position 295: 0.0203028232322509
Position 4924: 0.019427468162963406
Position 1844: 0.013879102339589906
Position 1509: 0.012429524499533126
Position 561: 0.00785216162297705
Position 577: 0.0053696242809179815
Position 5383: 0.005132531910873419
Position 1880: 0.0042700663116055975
Position 388: 0.0040174958738670155
Position 2720: 0.0031718395133630553
Position 1974: 0.002371868470228104
Position 5101: 0.001722592370563185
Position 4388: 0.0012178794375601414
Position 4488: 0.0012037906427449932
Position 4537: 0.0010077205066102704
Position 1422: 0.0009711354418451183
Position 2741: 0.0009165655476576454
Position 5093: 0.0007826044648279501
Position 1272: 0.0006504579935372193
Position 4711: 0.0006043875395171724
Position 2566: 0.0005858089411045514
Position 5693: 0.0004953925682670823
Position 5570: 0.00047015855239757124
Position 1480: 0.00037943442284007665
Position 2773: 0.00035757615648824106
Position 2726: 0.00033389532471252766
Position 2681: 0.0002967043579435708
Position 565: 0.000263942754075239
Position 5689: 0.0002536146281716515
Position 4600: 0.00018312867583794557
Position 2844: 0.0001703575131339888
Position 1707: 0.0001355254894513391
Position 680: 9.6192569966711e-05
Position 2711: 8.628698993333849e-05
Position 1404: 7.971142968495185e-05
Position 71: 7.891675234125498e-05
Position 1491: 7.035723966042813e-05
Position 2066: 6.579360183548534e-05
Position 121: 6.331180615383836e-05
Position 314: 5.819084534733537e-05
Position 73: 5.6077206885433324e-05
Position 2115: 5.5187727352783274e-05
Position 2806: 4.495133297528514e-05
Position 2454: 4.232759404159471e-05
Position 14: 3.401187015759755e-05
Position 473: 2.8230618209053396e-05
Position 1427: 2.8211686194076117e-05
Position 3421: 2.0558419480993756e-05
Position 884: 1.805033875257051e-05
Position 3453: 1.251379289957089e-05
Position 3389: 9.715674410923978e-06
Position 2698: 8.260708157698643e-06
Position 116: 7.934137380081595e-06
Position 3485: 6.267320381013998e-06
Position 2850: 5.790377697489506e-06
Position 4990: 3.4649787418786113e-06
Position 21: 3.1852879959606857e-06
Position 31: 3.096646738972785e-06
Position 50: 1.539250355108328e-06
Position 154: 7.573387251530109e-07
Position 1200: 3.707085130430932e-07
Position 371: 3.128108022882309e-07
Position 234: 2.1558415148651262e-07
Position 5524: 1.2094872914060647e-07
Position 466: 4.951585728915399e-08
Position 145: 2.8212512641492094e-08
Position 276: 5.3411133553265785e-09
Position 729: 5.047052931297883e-09
Position 338: 4.687276606116151e-09
Position 395: 6.542016308663011e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2048: 0.934857098184296
Position 4759: 0.5175580960785509
Position 4643: 0.3196340301074272
Position 358: 0.18423286563495203
Position 5246: 0.17723187606159926
Position 4441: 0.13576986169661798
Position 5433: 0.12000814259703631
Position 4470: 0.09841985099939946
Position 608: 0.07803748773343504
Position 4972: 0.073107935863693
Position 5155: 0.06527738677089201
Position 1655: 0.039326827964182375
Position 5499: 0.03875852729639768
Position 4404: 0.037232246264719576
Position 5382: 0.027010107505568544
Position 4812: 0.02395681441651474
Position 1745: 0.01574755040458842
Position 1390: 0.014087832812707052
Position 4373: 0.013772504834235177
Position 367: 0.01220072525332043
Position 4707: 0.011600326868536412
Position 637: 0.010879777392083257
Position 5159: 0.00989697067739828
Position 4445: 0.009820064751335086
Position 1723: 0.006771297486699664
Position 330: 0.006587897072199529
Position 4688: 0.006531873549545339
Position 2537: 0.006023168064929023
Position 5645: 0.005783532486895848
Position 327: 0.005620314846433368
Position 487: 0.0055660076323098
Position 371: 0.0054279529716877144
Position 2005: 0.005383906212681913
Position 1670: 0.0037484163117070834
Position 2565: 0.0030923325028287345
Position 4885: 0.0030027526189475772
Position 1351: 0.002857628110193426
Position 4917: 0.00236080455285161
Position 4912: 0.0021544562218815374
Position 410: 0.0021355113054826094
Position 1705: 0.0019370397444286468
Position 5785: 0.0017465927930388101
Position 1863: 0.0016861873541692744
Position 2263: 0.0016080578747510767
Position 5504: 0.001566474241577415
Position 1778: 0.0014792290959634161
Position 5296: 0.0014467245600732425
Position 1586: 0.0012890917254810065
Position 2510: 0.0012367091267313592
Position 4387: 0.0011014673178077537
Position 4720: 0.0009793683062491402
Position 2413: 0.0009675429813759687
Position 588: 0.0009428893402023085
Position 4724: 0.0009419251702413678
Position 514: 0.0009212913730008248
Position 4904: 0.000827078690125613
Position 2616: 0.0008012490196020802
Position 1578: 0.0007828922958715039
Position 2266: 0.0007674145329772375
Position 5534: 0.0007274131844664113
Position 5569: 0.000720116845094362
Position 2452: 0.0006782429562126935
Position 4530: 0.0006468368992888323
Position 786: 0.0005836268725072842
Position 2667: 0.0005733995714309342
Position 4329: 0.0005611394342122999
Position 500: 0.00045890928693288345
Position 2140: 0.00045036566558091654
Position 5659: 0.0004426936141708785
Position 1128: 0.00043552283798765543
Position 1298: 0.0004327792803911621
Position 541: 0.00040369715293408164
Position 2647: 0.0003860362716877793
Position 2581: 0.0003510533041657306
Position 4368: 0.00032376678063030716
Position 5597: 0.0003204087758256223
Position 1248: 0.0003133363296859023
Position 1534: 0.00030245812272148404
Position 2749: 0.00028754261869100365
