Gene = IQCB1
index = 712
Annotated 5SS: [  114   689  6219  6610  9029 26164 27736 35884 37962 39623 45007 46796
 53337 62523]
Annotated 3SS: [  599  6106  6446  8898 26069 27635 35704 37851 39512 44863 46646 53204
 62365 64504]
SMsplice 5SS: [  114  6219  6610  9029 27736 37962 39623 45007 53337]
SMsplice 3SS: [ 6106  6446  8898 27635 37851 39512 44863 53204 62342]
top_k =  1000
Partition function (log Z): 2.9711808271200315

Sorted 5' Splice Sites (High to Low Probability):
Position 27736: 1.000000000000001
Position 9029: 0.9941496142772744
Position 6219: 0.9932497238372652
Position 53337: 0.9898552466633507
Position 45007: 0.9894021241128874
Position 114: 0.9530353801601158
Position 37962: 0.9425343225758294
Position 39623: 0.9270830817120835
Position 15907: 0.6558354114478988
Position 17327: 0.5337709776142792
Position 6610: 0.4712146467651635
Position 16072: 0.46868458765622834
Position 23264: 0.40046710858765977
Position 6623: 0.39165930017677364
Position 45266: 0.3799371124666708
Position 46796: 0.35759680140441386
Position 22292: 0.2944747528309799
Position 15638: 0.2750537451900699
Position 6965: 0.2530853601388769
Position 62572: 0.24547077811625778
Position 15623: 0.2141021806358716
Position 38880: 0.17816308185066532
Position 15773: 0.14992181377069927
Position 54452: 0.1239067123937818
Position 46503: 0.11641007192290313
Position 3254: 0.11054006895666908
Position 15393: 0.10408297529973276
Position 62523: 0.079551822802441
Position 23519: 0.0775699640369356
Position 689: 0.07041004434228881
Position 46013: 0.0643229782165705
Position 40206: 0.06420490960264429
Position 39636: 0.06282514785705948
Position 51855: 0.05864656976637006
Position 39803: 0.058362890856255324
Position 40174: 0.058175523127222475
Position 46611: 0.05465682075712685
Position 46717: 0.05227444187138795
Position 40184: 0.05062827497364543
Position 5905: 0.04831887546844423
Position 49173: 0.043736006450071266
Position 49312: 0.04286662401277902
Position 1594: 0.04076140625811245
Position 14236: 0.0401632673197105
Position 45445: 0.0351918394864769
Position 1725: 0.033775143056784945
Position 22277: 0.03283622225905831
Position 56283: 0.029770621149473868
Position 17753: 0.027288671362399222
Position 898: 0.02538025563902977
Position 53911: 0.025356331478601064
Position 23400: 0.0223333507874437
Position 210: 0.01973990151809941
Position 5527: 0.019297124938096585
Position 54429: 0.01837231798473711
Position 55097: 0.01764193483998311
Position 831: 0.016846509255020386
Position 11730: 0.016103417469231187
Position 5702: 0.015769192941500615
Position 11395: 0.015354790129512333
Position 49198: 0.015301456778542987
Position 18789: 0.014606868528996815
Position 46083: 0.012255040544118731
Position 80: 0.012085655635025883
Position 12377: 0.011282537554332936
Position 58979: 0.009652841515661856
Position 54625: 0.009511753765197837
Position 44983: 0.00939739660313723
Position 8439: 0.009128922112162529
Position 17152: 0.00868983984497009
Position 1782: 0.008400059779916664
Position 1293: 0.008363042588134587
Position 4333: 0.008190354435983144
Position 12882: 0.007977299471845807
Position 16092: 0.007458702836836549
Position 5860: 0.007306620668461857
Position 17780: 0.007292102119509218
Position 42053: 0.007261040293217949
Position 18740: 0.006528943294317581
Position 950: 0.006526499433457309
Position 5233: 0.00651926626611599
Position 47406: 0.006326867344016676
Position 42156: 0.0062107894449789005
Position 7011: 0.0056370291022620825
Position 15068: 0.005483948007308289
Position 5357: 0.005106729890783376
Position 5133: 0.004875561595723062
Position 16413: 0.004326336694825043
Position 60435: 0.003845838366856296
Position 18764: 0.0037352228798358056
Position 22046: 0.0036824463522770884
Position 22499: 0.0036324236384667734
Position 16404: 0.003582356599643142
Position 16718: 0.0034807725648023768
Position 45167: 0.003448390718918099
Position 5900: 0.0031272938615458717
Position 3435: 0.003123934218047639
Position 818: 0.003011614006813752
Position 15724: 0.002922879679282013
Position 50543: 0.0027743369964152442
Position 8448: 0.0024225379756443693
Position 1497: 0.0024126357771359136
Position 4282: 0.0024003263173968106
Position 3478: 0.0023738635752627653
Position 1771: 0.002175559134478247
Position 13565: 0.00204241770642534
Position 1075: 0.0019505688431871093
Position 3109: 0.0019032612410001188
Position 5135: 0.0018205949083305532
Position 18363: 0.001785342382219121
Position 23070: 0.0016243543725118503
Position 128: 0.001531050756311039
Position 7843: 0.0015232527444406236
Position 291: 0.0013911457911370368
Position 2711: 0.0013720127323098522
Position 41594: 0.0012607263791385842
Position 7856: 0.00126002260119415
Position 6132: 0.0011047586350670692
Position 60642: 0.0010626675469280894
Position 692: 0.0009648001935507241
Position 5720: 0.0008943419009035446
Position 17384: 0.0008414313187175064
Position 5579: 0.0008283762881169655
Position 673: 0.0008188188112282709
Position 7196: 0.0007886030736447312
Position 45284: 0.0007883170701282273
Position 47589: 0.000776092860157072
Position 1976: 0.0007581223150846424
Position 267: 0.0007510661888227966
Position 6825: 0.000738846209818703
Position 2364: 0.0007131314891195596
Position 8576: 0.0006451039729179585
Position 46615: 0.0006365636174346432
Position 6719: 0.000628894904222227
Position 45378: 0.0004899861237483422
Position 8221: 0.00047511213062512863
Position 7023: 0.00046400283982223257
Position 4477: 0.0004306746234925553
Position 7494: 0.0004006757642504887
Position 1869: 0.00037755755214583637
Position 45738: 0.0003717489001025013
Position 7709: 0.00033750081054183007
Position 15642: 0.00029413932390798063
Position 55792: 0.0002930390861195371
Position 7396: 0.0002807483058321964
Position 6277: 0.00023931204452585413
Position 6969: 0.0002099618281905199
Position 6900: 0.00017997204987515818
Position 45048: 0.00017076057315538597
Position 7742: 0.00015738666997582165
Position 45017: 0.00015160542737494766
Position 55378: 0.00014224204064519015
Position 17567: 0.00013934392357478452
Position 7780: 0.000128458286228075
Position 6954: 9.644637669218774e-05
Position 8676: 9.392116284686854e-05
Position 335: 7.980715106039636e-05
Position 6211: 7.161428185715376e-05
Position 6337: 6.006183725511011e-05
Position 10486: 5.196099098742332e-05
Position 427: 5.003055492429145e-05
Position 9335: 3.91895754089767e-05
Position 11564: 3.6842304252506866e-05
Position 9789: 2.846555463895641e-05
Position 256: 2.3008927922376077e-05
Position 6315: 2.0242662043401817e-05
Position 9390: 1.9949647936502694e-05
Position 638: 1.8899050148771583e-05
Position 198: 1.831167535062396e-05
Position 6647: 1.8093565774395705e-05
Position 6570: 1.4641616587232246e-05
Position 748: 1.4203555348968151e-05
Position 395: 1.3127982347987709e-05
Position 11335: 1.1353666351003541e-05
Position 1194: 1.1237282365353278e-05
Position 57: 1.0896473781194949e-05
Position 6573: 1.0563726119289445e-05
Position 6539: 9.875870106206017e-06
Position 12496: 9.672963883387294e-06
Position 6627: 9.006615756913402e-06
Position 4112: 8.775713254519633e-06
Position 6723: 7.5639305660736205e-06
Position 4810: 6.4209266929361455e-06
Position 10176: 6.41610381616277e-06
Position 998: 6.212330862988207e-06
Position 365: 6.181993059016097e-06
Position 60: 6.1359379150351955e-06
Position 67: 6.115443526915888e-06
Position 10214: 6.022229434605064e-06
Position 1418: 5.513860216183478e-06
Position 47060: 5.408429947339235e-06
Position 973: 5.176036534816407e-06
Position 46652: 5.175022635398533e-06
Position 902: 4.984467151076604e-06
Position 930: 4.530771083849478e-06
Position 131: 4.1957472220795846e-06
Position 10785: 3.8969981555457115e-06
Position 1110: 3.64576428944113e-06
Position 615: 3.28030816413944e-06
Position 46807: 3.1887239116796144e-06
Position 45156: 2.795261415396197e-06
Position 9462: 2.4980352785557526e-06
Position 1205: 2.3833725429523196e-06
Position 10848: 2.1677312160915348e-06
Position 10802: 2.1291894645184902e-06
Position 1329: 1.6901495201920287e-06
Position 9528: 1.0478640546724266e-06
Position 805: 9.86845222290485e-07
Position 10108: 9.129100810896909e-07
Position 1364: 8.556003034023735e-07
Position 496: 8.502555408037679e-07
Position 351: 5.864386471344978e-07
Position 461: 5.860920722777942e-07
Position 449: 4.1514919200208115e-07
Position 794: 3.7351939189479204e-07
Position 471: 2.887840712547579e-07
Position 976: 2.7915582153656684e-07
Position 7831: 1.810838050906797e-07
Position 298: 1.705757987017956e-07
Position 45370: 1.45648201634312e-07
Position 599: 1.2545661699431937e-07
Position 418: 1.2236247588168694e-07
Position 296: 9.566637735010138e-08
Position 494: 7.89656584866355e-08
Position 499: 2.4202380066282974e-08
Position 88: 1.9963120256192285e-08
Position 468: 1.8014937949949246e-08
Position 727: 1.5707563184063483e-08
Position 725: 1.2129825723354393e-08
Position 316: 5.414528814628032e-09
Position 269: 4.7115432303678395e-09
Position 318: 1.3014825510715479e-09
Position 21: 1.2647541907937526e-09
Position 717: 6.266375542422494e-10
Position 606: 5.941727048736537e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 27635: 1.0000000000000007
Position 44863: 0.9977854909088567
Position 53204: 0.9917017324221569
Position 8898: 0.9907800910241948
Position 6106: 0.9888507917173064
Position 37851: 0.9425343225758294
Position 39512: 0.9144748046292004
Position 6446: 0.7888236948743053
Position 15550: 0.6121407762464197
Position 17250: 0.4932306466217737
Position 15848: 0.474467069285559
Position 16023: 0.4585464807812555
Position 62342: 0.43928399585047545
Position 45132: 0.4135498833517896
Position 46646: 0.3960037337043362
Position 62365: 0.3662300276584811
Position 22909: 0.2964245881710821
Position 22204: 0.2901988904824548
Position 6778: 0.18587009512630456
Position 38650: 0.17816308185066532
Position 54330: 0.15531798634174304
Position 64504: 0.12721008823313162
Position 22894: 0.10566687478908927
Position 46401: 0.10304616717228582
Position 15772: 0.09972663441780728
Position 40071: 0.09573106430226615
Position 23332: 0.09546090018704043
Position 64840: 0.08905015112528317
Position 15296: 0.08384581570467398
Position 1482: 0.07828668110969782
Position 39471: 0.07543342493994248
Position 599: 0.07517585179652557
Position 3144: 0.07441279423853486
Position 40050: 0.06743462013011788
Position 51686: 0.05864656976637006
Position 39714: 0.05836289085625532
Position 65149: 0.058012645363994454
Position 56186: 0.05480976856566231
Position 48915: 0.05181024677432921
Position 48935: 0.05136785491396007
Position 17061: 0.050210946079767574
Position 46378: 0.050051271347106095
Position 6811: 0.04425523869710252
Position 15669: 0.0391024036743003
Position 5781: 0.03767933447564738
Position 64421: 0.03473754774347862
Position 17666: 0.03423351315730385
Position 63486: 0.032922899907164294
Position 6470: 0.031064199954249385
Position 45946: 0.03055956939800934
Position 6546: 0.02966360352847437
Position 15716: 0.02572998767169655
Position 60294: 0.025420754455973384
Position 45905: 0.025010401209855537
Position 18593: 0.021971371275669692
Position 21996: 0.02097764564869352
Position 53839: 0.020561810137130952
Position 14138: 0.020319648917163854
Position 22045: 0.019816885311167022
Position 817: 0.0187764524220259
Position 15560: 0.018117550007311706
Position 55031: 0.01779103639554853
Position 6885: 0.017442890273023755
Position 3065: 0.016965992929730597
Position 46495: 0.01639087430182613
Position 15512: 0.01610794536381241
Position 15277: 0.015172151545416311
Position 11673: 0.015072859962701114
Position 63280: 0.014291317144390194
