Gene = LSM10
index = 800
Annotated 5SS: [126]
Annotated 3SS: [3738]
SMsplice 5SS: [651]
SMsplice 3SS: [3738]
top_k =  1000
Partition function (log Z): -9.190598974270475

Sorted 5' Splice Sites (High to Low Probability):
Position 651: 0.4590427662236881
Position 3844: 0.2630672846275266
Position 3769: 0.21596431256317128
Position 196: 0.19884020430071492
Position 126: 0.15370238091904062
Position 275: 0.14597728332233564
Position 632: 0.051880872240647295
Position 4072: 0.05143663032834931
Position 136: 0.05116613092228055
Position 3677: 0.029721567787903313
Position 4127: 0.02439614078543522
Position 1050: 0.014287868795433254
Position 1066: 0.012967415959064772
Position 302: 0.012566179346253993
Position 595: 0.010825608040659834
Position 130: 0.009284436966927068
Position 398: 0.005931535713403727
Position 590: 0.004765672241166682
Position 2240: 0.004504327232659056
Position 143: 0.004391762306357479
Position 4104: 0.003960451033829299
Position 236: 0.0038701483180871217
Position 403: 0.0027353515165314465
Position 3640: 0.0022996358100714712
Position 4345: 0.0016520546064700795
Position 3637: 0.0012234119837316293
Position 769: 0.0009845859200861664
Position 1183: 0.0007161520671369085
Position 728: 0.0006874598768483319
Position 282: 0.0006362880987969285
Position 476: 0.0005864367432217715
Position 483: 0.0005836149133026548
Position 2438: 0.0004915130754022034
Position 3373: 0.00038224293602807236
Position 3005: 0.0003668748348349722
Position 1474: 0.0003385570147310007
Position 3492: 0.0002608613815723919
Position 123: 0.0002589645895394045
Position 2452: 0.000238192910422482
Position 118: 0.00023481262692826805
Position 360: 0.00020696220295499205
Position 1461: 0.00018211637830595602
Position 3753: 0.00014553710606632944
Position 332: 9.274685493030101e-05
Position 1139: 8.154957337525605e-05
Position 1933: 6.871240896871975e-05
Position 1527: 6.51130817612374e-05
Position 486: 6.107705907180974e-05
Position 2895: 4.9681699034913675e-05
Position 4131: 4.246234861103493e-05
Position 3348: 3.49952741848079e-05
Position 3049: 2.6704195673105544e-05
Position 27: 1.1384423200886744e-05
Position 341: 9.136140389222339e-06
Position 2230: 8.04690325206592e-06
Position 329: 6.203593524918789e-06
Position 15: 2.3086191563330197e-06
Position 2026: 8.74343597805333e-07
Position 793: 6.152196963974136e-07
Position 64: 1.9133449478086027e-07
Position 984: 6.117090866220911e-08
Position 873: 3.24068390189841e-08
Position 537: 4.9912005302515535e-09
Position 525: 4.5395817172749965e-09
Position 372: 1.7836533967174251e-09
Position 956: 1.4945142539712608e-09
Position 215: 5.636290590302733e-11
Position 419: 2.9438183479948396e-12
Position 719: 1.343630895782583e-13
Position 293: 1.249461957556095e-13
Position 35: 6.966413354346627e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3738: 0.6981317720174319
Position 3988: 0.3545248949567071
Position 3960: 0.11777427389316689
Position 3711: 0.0903164734446204
Position 3619: 0.0887492831780943
Position 4018: 0.06742686671039827
Position 537: 0.06007331151048655
Position 419: 0.031010564648869903
Position 2791: 0.026817600657338885
Position 4428: 0.025084367814849302
Position 556: 0.023795077555837416
Position 2123: 0.013542635972079685
Position 4174: 0.012618494318887704
Position 4166: 0.010981633822956052
Position 3892: 0.010775957381757786
