Gene = TBCCD1
index = 1380
Annotated 5SS: [  437  6550 12127 14135 15646 16290 19415]
Annotated 3SS: [ 6170 11970 13767 15458 15791 19263 23587]
SMsplice 5SS: [  437  2399  6550 12127 15646 19415]
SMsplice 3SS: [ 2306  6276 11970 15513 19263 23587]
top_k =  500
Partition function (log Z): -6.625651532656218

Sorted 5' Splice Sites (High to Low Probability):
Position 19415: 0.937676487941525
Position 15646: 0.9044953907524993
Position 6550: 0.9034446787647273
Position 12127: 0.8810864608335219
Position 2399: 0.7349960931761235
Position 16290: 0.5280690590897253
Position 437: 0.49678556182721373
Position 9718: 0.4603895010464858
Position 262: 0.45669632213808975
Position 5956: 0.45637438537829894
Position 13928: 0.2698388311073942
Position 15926: 0.19788472749977795
Position 8630: 0.1731905482391726
Position 9831: 0.149333547081698
Position 22449: 0.1131380835056504
Position 14135: 0.09797774644920566
Position 2877: 0.07844850238839805
Position 3277: 0.06259723896786977
Position 15985: 0.04871406181747946
Position 105: 0.03674631214088464
Position 20996: 0.03099254526572853
Position 2606: 0.019788372348902634
Position 84: 0.019700752493848964
Position 23655: 0.019617532365455638
Position 11218: 0.01920500702548353
Position 19043: 0.019203617574611972
Position 9874: 0.016076641906978703
Position 548: 0.01559639131911042
Position 13165: 0.015493835365834333
Position 303: 0.015183496930562377
Position 11251: 0.011835047662135396
Position 11354: 0.011001959236767429
Position 3032: 0.010707047208740618
Position 11336: 0.010466720917224264
Position 22790: 0.010253141975151724
Position 12648: 0.009908453574559337
Position 8324: 0.009625418799605153
Position 567: 0.00600897731457209
Position 12520: 0.00495825566493698
Position 90: 0.004948244971369768
Position 67: 0.004774044805869744
Position 792: 0.004546706008795306
Position 1066: 0.004359919124723183
Position 13262: 0.0035370745102825687
Position 994: 0.002124236206933201
Position 1149: 0.0018904883794267757
Position 12028: 0.0016952563233677952
Position 14422: 0.0016173916748332305
Position 2051: 0.0015252255404486846
Position 5774: 0.0015027725675622286
Position 690: 0.0012295202248668912
Position 600: 0.001201395922209308
Position 305: 0.0008118665835225298
Position 2091: 0.0005757041421819284
Position 2055: 0.0004791962955990221
Position 288: 0.0003932889082296656
Position 2100: 0.00030381273600755355
Position 2630: 0.0003002827052447851
Position 668: 0.00024667178807261965
Position 14084: 0.0001014319817516314
Position 2441: 9.426471784527152e-05
Position 2658: 5.971375402636163e-05
Position 21208: 2.8247265081182044e-05
Position 184: 2.405134729728765e-05
Position 195: 8.7849880401912e-06
Position 10: 7.749958807491114e-06
Position 204: 3.5060326934804077e-06
Position 406: 3.2951321708032088e-06
Position 52: 1.640532992168909e-06
Position 582: 8.218807208198275e-07
Position 468: 4.3114395311144855e-07
Position 386: 4.028583076289709e-07
Position 434: 1.9101031924714193e-07
Position 369: 4.313386437234133e-08
Position 55: 3.3253561800291165e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23587: 0.7643655698729336
Position 11970: 0.745057378802933
Position 2306: 0.6906097373928575
Position 9627: 0.5749620238336094
Position 15458: 0.4929634984879623
Position 19263: 0.4863008058940851
Position 19328: 0.45586992048249547
Position 15513: 0.41153189226453735
Position 16218: 0.40930372802918524
Position 5819: 0.3962562713205034
Position 13767: 0.3681799859495705
Position 15791: 0.3017500795720535
Position 6276: 0.27184234244609634
Position 6349: 0.17426365298465318
Position 6314: 0.13808173290704817
Position 12018: 0.13775456109081016
Position 8503: 0.1370088582644754
Position 6170: 0.11962534256694536
Position 6294: 0.08424122719441673
Position 22294: 0.07694250291946556
Position 2777: 0.06763672232919994
Position 20888: 0.06612523134889788
Position 6206: 0.0628557944379618
Position 350: 0.05352115586131063
Position 22646: 0.05313912424699967
Position 15844: 0.05245531446848008
Position 22362: 0.044666343053959424
Position 6299: 0.03777174257101326
Position 9524: 0.036080428153370495
Position 8573: 0.03553146552629089
Position 11129: 0.03104005468761891
Position 5857: 0.029027865110456637
Position 2263: 0.02614068726264651
Position 3119: 0.026015175041077653
Position 5832: 0.025440978989719462
Position 23517: 0.025290928730079536
Position 15925: 0.02160899751651566
Position 11250: 0.021468680153991684
Position 18884: 0.019203617574611958
Position 2518: 0.01876828176986253
Position 24051: 0.016266105826065053
Position 2752: 0.016168944800829924
Position 13003: 0.016090809389432904
Position 12364: 0.01405850114429777
Position 9764: 0.013035721023494498
Position 21717: 0.01199772825755801
Position 19530: 0.011583654632190847
Position 2952: 0.011254884720563532
Position 20322: 0.010826638969998257
Position 6250: 0.009681579086912952
Position 8199: 0.009626485902180184
Position 2124: 0.009272101885137631
Position 3047: 0.009147586210402507
Position 22201: 0.008630665338090688
Position 2011: 0.007642856254458688
Position 22443: 0.007434321572940491
Position 5668: 0.007032179423738279
Position 23719: 0.006885146244638254
Position 24101: 0.006809290168685366
Position 20342: 0.006438758046382681
Position 535: 0.0061281685331767005
Position 2949: 0.005857071232902483
Position 21258: 0.005814021899994631
Position 3076: 0.005376344914481163
Position 6145: 0.005081262144544811
Position 22298: 0.004261071611183191
Position 3168: 0.004227671165881789
Position 3013: 0.003432514567134831
Position 22653: 0.003421503361033567
Position 22627: 0.003271952405911207
Position 20318: 0.002974021381526353
Position 13119: 0.002944248445070347
Position 19984: 0.0029292680356905066
Position 20912: 0.0028133321485357744
Position 2187: 0.002812342116011895
Position 23739: 0.002451290495257259
Position 949: 0.002356081900832069
Position 302: 0.002310265383688724
Position 236: 0.0021296855838191927
Position 23541: 0.0019003659115061139
Position 9394: 0.0017380228549564885
Position 20789: 0.0016863903759701906
Position 21564: 0.0016738593389915687
Position 362: 0.0015238716681736217
Position 379: 0.0014877241792761932
Position 19573: 0.0014358471645766402
Position 2267: 0.0013468965368214228
Position 326: 0.0013008764529050295
Position 14227: 0.0012968171370282685
Position 21332: 0.0012239514615303216
Position 21064: 0.001159338882121858
Position 3081: 0.0010596658441988016
Position 2547: 0.0008997916489128268
Position 1952: 0.0008297467728059899
Position 16939: 0.0007523879792123956
Position 19960: 0.0007403911664455407
Position 21787: 0.0006509485805155962
Position 8367: 0.0006502244484063521
Position 156: 0.0006193876105948116
Position 171: 0.0005684846519368596
Position 21678: 0.0005307968624842522
Position 14230: 0.0005020806199980892
Position 12579: 0.0004805594518172715
Position 2816: 0.00046125383567833546
Position 22410: 0.0004181046863975551
Position 12385: 0.00038765342075503846
Position 213: 0.00036958430655455583
Position 2908: 0.00027632178529931266
Position 18593: 0.0002468071428442048
Position 19809: 0.00022720094381499563
Position 19708: 0.00021720185611425353
Position 2932: 0.00021466365910477027
Position 653: 0.00017301504412516673
Position 15721: 0.00017076811459849483
Position 2863: 0.00015702688099222773
Position 775: 0.00012553504423933122
Position 5710: 0.0001198631014435805
Position 468: 0.00011773194735144013
Position 434: 9.569185341068263e-05
Position 15760: 9.004668172658477e-05
Position 2429: 8.269444492874714e-05
Position 386: 8.042938235430279e-05
Position 958: 6.87507864226396e-05
Position 259: 5.3910810919536914e-05
Position 715: 5.371403732527996e-05
Position 252: 5.076710272522218e-05
Position 195: 4.992473399493501e-05
Position 15866: 4.9007337813507866e-05
Position 810: 4.4419708565835294e-05
Position 920: 3.451845114298632e-05
Position 609: 3.164280431287406e-05
Position 1647: 3.110768388885154e-05
Position 1902: 2.850411061527115e-05
Position 313: 1.8058246382595904e-05
Position 517: 1.6087800263765723e-05
Position 975: 1.5477334022871206e-05
Position 2398: 1.3002005676085746e-05
