Gene = TSACC
index = 1493
Annotated 5SS: [ 236 2478 7395]
Annotated 3SS: [2319 7265 9453]
SMsplice 5SS: [749]
SMsplice 3SS: [832]
top_k =  500
Partition function (log Z): -10.504667152318742

Sorted 5' Splice Sites (High to Low Probability):
Position 2478: 0.642929555965693
Position 749: 0.4703558406744671
Position 240: 0.4127624796885303
Position 7395: 0.37331434861251694
Position 5352: 0.3207837816742103
Position 1001: 0.2308679578587377
Position 892: 0.16864630698707156
Position 173: 0.06776907882203444
Position 231: 0.025359000289388582
Position 1292: 0.024226968978636267
Position 2161: 0.024204533939702202
Position 1394: 0.017972096022092814
Position 139: 0.01579334542513234
Position 676: 0.014740828771609144
Position 1551: 0.009876690343812042
Position 245: 0.009401686372059292
Position 5013: 0.004638978795767813
Position 1237: 0.004607792387818583
Position 5477: 0.004189367343887218
Position 2116: 0.002239047388606095
Position 784: 0.0019371443943209158
Position 302: 0.0018904162814799797
Position 4186: 0.0015991449498031327
Position 1097: 0.001044224070183698
Position 297: 0.0008741172475206602
Position 4239: 0.0008622949702917716
Position 1595: 0.0007630170198470423
Position 1457: 0.0007344720565807925
Position 3123: 0.0007312002022882031
Position 3425: 0.0007287588914636509
Position 1587: 0.00037773966821380296
Position 1737: 0.0002493921652439834
Position 307: 0.0001305661599355195
Position 71: 8.804952499856659e-05
Position 654: 7.507282191291288e-05
Position 407: 5.3101999747879485e-05
Position 269: 4.082652775118011e-05
Position 187: 3.221338873814314e-05
Position 753: 2.1572688334846237e-05
Position 30: 1.914212580869973e-05
Position 281: 7.014795428538854e-06
Position 398: 6.332790495299898e-06
Position 1150: 3.7699653867957687e-06
Position 1253: 1.788120231271227e-06
Position 648: 1.4270042411352624e-06
Position 658: 1.3484759472552506e-06
Position 177: 1.3432736612468934e-06
Position 1186: 1.1489633399381085e-06
Position 89: 7.981744809670858e-07
Position 741: 7.820486693074695e-07
Position 36: 6.204336361646855e-07
Position 559: 4.672326390450974e-07
Position 615: 3.3585206417567405e-07
Position 585: 6.780509856066497e-08
Position 1297: 5.8898483808448036e-08
Position 146: 3.2964067186591984e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2319: 0.48697646719938403
Position 832: 0.42906799887926483
Position 7305: 0.3984174499314144
Position 5259: 0.32991340269119535
Position 2420: 0.1870981538914072
Position 5618: 0.12488499798837262
Position 5683: 0.10549693976644316
Position 5297: 0.07204216421470665
Position 9281: 0.06404694904795569
Position 7601: 0.05423458358055223
Position 9093: 0.050766200007700046
Position 8000: 0.04006654641041023
Position 8631: 0.03655968223196357
Position 1291: 0.028964565091089023
Position 9618: 0.02874638815341811
Position 7830: 0.028513779365989603
Position 7866: 0.02654684879011694
Position 7196: 0.022868748207289256
Position 5173: 0.021204868452775576
Position 7323: 0.019190057562853483
Position 7012: 0.01868365887748093
Position 2660: 0.016744942245126765
Position 511: 0.016175529762952754
Position 7874: 0.01414615789751725
Position 6921: 0.012873820270655494
Position 9393: 0.011833180548289132
Position 4044: 0.011342896893779143
Position 5424: 0.011006421007116594
Position 2027: 0.010413993658616578
Position 2080: 0.01016454151562004
Position 6117: 0.008929618003445017
Position 1000: 0.008443221209352482
Position 9563: 0.008276893371608775
Position 6961: 0.0075224672910114325
Position 1178: 0.007382065845233629
Position 3192: 0.007086923375126577
Position 4928: 0.006918103914197777
Position 2443: 0.0062628048793815635
Position 1381: 0.006069792497711851
Position 4957: 0.005637706948184703
Position 4501: 0.005304699713773395
Position 721: 0.005189573950351967
Position 2033: 0.0048324807327606014
Position 5879: 0.004307978831313827
Position 1251: 0.004109893910128717
Position 6190: 0.004007129715053315
Position 3482: 0.0036363323278032498
Position 971: 0.003480791639671161
Position 7500: 0.0034675510832018587
Position 7567: 0.0032778090134708503
Position 576: 0.0031860449401150764
Position 3171: 0.003090749149016537
Position 6886: 0.002908759057773245
Position 6471: 0.0028816127782813794
Position 7613: 0.0028317791103224534
Position 7168: 0.0024923844519113736
Position 1574: 0.001854321837809481
Position 1455: 0.0017766151744864243
Position 4876: 0.0017379884808385031
Position 2235: 0.0017356840115495273
Position 3028: 0.0017097175465270698
Position 4179: 0.0016116599249080884
Position 3697: 0.0015144654496704307
Position 415: 0.0014104206443119973
Position 2865: 0.0012997410118086624
Position 2889: 0.0012758112058387364
Position 885: 0.0012722576070231463
Position 4479: 0.0012232398004979191
Position 444: 0.0011597522095167165
Position 2193: 0.0011526582140663584
Position 5762: 0.0011513527276005783
Position 5324: 0.0010884996139428806
Position 389: 0.0010822012242317702
Position 1701: 0.0007970823752247937
Position 3031: 0.0007944182737784508
Position 349: 0.0007515412110787508
Position 2566: 0.0007101527198517287
Position 1153: 0.0007083673746252281
Position 5624: 0.0005674606353826854
Position 5572: 0.0005524880546762156
Position 663: 0.0005374006835934571
Position 2780: 0.0005195703979525973
Position 3382: 0.0005147916529890876
Position 3946: 0.0005074781029193119
Position 620: 0.0005055568215961027
Position 643: 0.00045126900896055606
Position 346: 0.0004478548590979552
Position 2801: 0.00044637882428266457
Position 334: 0.00039043603367353637
Position 735: 0.00034134713047418336
Position 1342: 0.0003389339108041904
Position 2295: 0.00027215904487227637
Position 625: 0.0002605567609327263
Position 668: 0.00020902037763495033
Position 1195: 0.00019764380478370136
Position 1083: 0.00016051851627420382
Position 1004: 0.00013901688995148875
Position 2752: 0.00012306346530810053
Position 3331: 0.00011978291917731643
Position 604: 0.00010486076178387635
Position 529: 9.774843177532997e-05
Position 557: 9.139842694479e-05
Position 627: 8.831659623887393e-05
Position 793: 7.73720788502869e-05
Position 593: 7.457021307998572e-05
Position 675: 7.298749842314307e-05
Position 917: 6.440600532227865e-05
Position 899: 6.34902934353329e-05
Position 585: 5.176868091737567e-05
Position 1047: 4.151081559073121e-05
Position 1138: 3.32430975368759e-05
Position 849: 2.7700703498606085e-05
Position 741: 2.1577533946879607e-05
Position 519: 1.6231338231652197e-05
Position 609: 1.1353724840170532e-05
Position 595: 1.0436706949218998e-05
Position 307: 8.0350333294073e-06
Position 665: 8.010504537132765e-06
Position 648: 6.898623384262723e-06
Position 545: 6.682584214830972e-06
Position 690: 3.512885712408704e-06
Position 887: 3.3682158376930105e-06
Position 534: 3.0209280274416344e-06
Position 796: 2.4173135897913983e-06
Position 469: 2.3003358961678396e-06
Position 570: 2.1273558757401775e-06
Position 456: 2.0775941403171293e-06
Position 784: 1.7040902328940965e-06
Position 465: 1.65797149365769e-06
Position 260: 1.5559754768036017e-06
Position 538: 1.0959560409590407e-06
Position 1059: 9.065242860403345e-07
Position 695: 7.679187172909964e-07
Position 654: 7.171528948456905e-07
Position 753: 6.043050198009916e-07
Position 681: 5.861968336082051e-07
Position 275: 5.320572816801609e-07
Position 686: 5.079832591889188e-07
Position 208: 4.5804031420320497e-07
Position 1150: 4.228570375486834e-07
Position 132: 4.215708401420479e-07
Position 315: 4.0717313350077186e-07
Position 798: 3.858061918418292e-07
Position 226: 3.35267500639997e-07
Position 1092: 2.468674095587071e-07
Position 231: 2.2165430381093888e-07
Position 688: 2.1093588157836158e-07
Position 1065: 2.049249475683347e-07
Position 138: 1.3295534931617899e-07
Position 277: 5.938961088490578e-08
Position 177: 3.696834935619652e-08
Position 843: 3.489430221794674e-08
Position 935: 2.041370703409595e-08
Position 765: 1.6398032317667563e-08
Position 807: 2.3867005001516216e-09
Position 933: 9.886026903083958e-14
