Gene = C1ORF220
index = 150
Annotated 5SS: [  71 3089]
Annotated 3SS: [2397 4278]
SMsplice 5SS: [ 157 4349]
SMsplice 3SS: [4278 4587]
top_k =  500
Partition function (log Z): -10.258719912717476

Sorted 5' Splice Sites (High to Low Probability):
Position 4349: 0.5487420006024704
Position 157: 0.47191405236189377
Position 71: 0.38650912298215123
Position 2606: 0.23420645159877412
Position 2822: 0.1824707389017122
Position 3089: 0.1758718308701863
Position 222: 0.1231613052345663
Position 2232: 0.03381078686512267
Position 1833: 0.016433989675292974
Position 124: 0.015285354673408994
Position 2681: 0.013079394938649682
Position 2674: 0.012121743969909986
Position 3262: 0.009243789315978107
Position 888: 0.008880295084362656
Position 2713: 0.007887257364874141
Position 984: 0.007761172673332502
Position 2704: 0.006433674814311644
Position 3392: 0.004538759152768007
Position 1811: 0.004424906519763976
Position 4745: 0.003930234423149444
Position 2688: 0.0022595516836516442
Position 1724: 0.0018875551452250802
Position 3709: 0.0013533928914762209
Position 5020: 0.0013121875371119895
Position 2193: 0.0009112773103884962
Position 2203: 0.0007892323282622083
Position 5471: 0.0007379367319958661
Position 2025: 0.0007302164160538941
Position 5509: 0.0006741176017785825
Position 936: 0.0006221766330068939
Position 616: 0.00048143117035745155
Position 507: 0.00045869924733040786
Position 350: 0.00039764973773165644
Position 268: 0.00036835533473666293
Position 491: 0.00030003415880026126
Position 2334: 0.00025495022774824706
Position 2241: 0.00024725430266366955
Position 1427: 0.00021339702448631382
Position 700: 9.674714075451893e-05
Position 81: 5.5447507271985545e-05
Position 789: 4.0600555090426224e-05
Position 1923: 2.6781739561414967e-05
Position 562: 2.6446455104048746e-05
Position 2287: 2.591196984077279e-05
Position 357: 1.9483018997442157e-06
Position 224: 9.380213328114553e-07
Position 529: 9.23890519601762e-07
Position 752: 6.477629565876842e-07
Position 546: 4.820564859157598e-07
Position 685: 4.316040439443252e-07
Position 702: 1.5023078199744526e-07
Position 849: 6.370323040442342e-08
Position 844: 6.146612479415439e-08
Position 270: 3.6873848296259694e-08
Position 150: 2.616078661223841e-08
Position 515: 2.0703648721869448e-08
Position 513: 1.9521580266199972e-08
Position 201: 2.1923895822716633e-10
Position 576: 1.173232660648115e-11
Position 290: 5.115030963257826e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4278: 0.6327020241071082
Position 4587: 0.4120131883628587
Position 2497: 0.38666265491649654
Position 5460: 0.1640036470927178
Position 2904: 0.09392580814215347
Position 2811: 0.05509429176315422
Position 2563: 0.04895772898904318
Position 2520: 0.04585938739482504
Position 787: 0.04208367216954516
Position 2397: 0.03990287370924166
Position 2059: 0.026949392232407686
Position 2884: 0.02541134350603054
Position 5599: 0.024320149766137337
Position 3088: 0.02326725812659449
Position 1680: 0.02267106393371298
Position 2954: 0.01835771778614833
Position 424: 0.016089880534193864
Position 3069: 0.013935072803690822
Position 2748: 0.011478091935165458
Position 2468: 0.011108285342016945
Position 2452: 0.010826802529139283
Position 935: 0.01036620294129643
Position 4846: 0.00965678557297999
Position 309: 0.00901080617748629
Position 5149: 0.008720595961028954
Position 3764: 0.008503868014210172
Position 5391: 0.008218386125562468
Position 2105: 0.008120966032436543
Position 3767: 0.00622846906566259
Position 5093: 0.00609199716752583
Position 3150: 0.005562236714340787
Position 5228: 0.00468030573761319
Position 3641: 0.0042461085971596
Position 5192: 0.0040667697877546346
Position 1897: 0.0038001688138934726
Position 5011: 0.0037916641952201926
Position 2471: 0.0032847833209674084
Position 2399: 0.0031947145421147797
Position 887: 0.003179940903437759
Position 764: 0.0028603487163583823
Position 4428: 0.0028248681560831567
Position 4570: 0.0026260237773003143
Position 636: 0.0023295558894853023
Position 453: 0.002325705288724614
Position 5038: 0.0021780408692049155
Position 4470: 0.0019993530629234643
Position 2709: 0.0019522948119254995
Position 2569: 0.0019086959395974827
Position 670: 0.0016998320542633454
Position 4709: 0.0016051668759069569
Position 3278: 0.0015037859951368578
Position 2358: 0.0013723411062787128
Position 4311: 0.0013578699484391643
Position 5442: 0.0013564000304632836
Position 2704: 0.0012751738182591361
Position 1410: 0.0011438027493638758
Position 2913: 0.0011071629911592372
Position 1723: 0.0009603320980083029
Position 1470: 0.0009120508025395747
Position 495: 0.0008575752662277616
Position 1252: 0.0007319051245531303
Position 2528: 0.0006864628323099701
Position 2068: 0.0005830489855674284
Position 3498: 0.00047170630108933246
Position 1773: 0.0004116644785381342
Position 377: 0.00038854822199177745
Position 500: 0.0003810435641433809
Position 1815: 0.00034428383358086397
Position 1178: 0.00034307333556595653
Position 2120: 0.0002878168952888295
Position 1025: 0.0002665427378751162
Position 1590: 0.00026627919145935576
Position 1022: 0.0002477853907812582
Position 869: 0.0002404454226164211
Position 2079: 0.0002288810753107036
Position 1654: 0.0002246000016372607
Position 330: 0.00020349159419494494
Position 2213: 0.0001941097189358779
Position 3223: 0.00019015542350514394
Position 583: 0.00018582317487762966
Position 2203: 0.00017267057308609896
Position 2128: 0.00016874375766076912
Position 673: 0.00013570965589048884
Position 538: 0.00012658593282310847
Position 2506: 0.00011464226380129921
Position 1426: 9.672066120179806e-05
Position 4886: 9.027984990921453e-05
Position 2197: 8.838377078166743e-05
Position 1627: 8.489548375499669e-05
Position 1118: 6.776375571173907e-05
Position 4931: 6.715991318717865e-05
Position 2605: 6.660214241784095e-05
Position 2161: 6.211299497177383e-05
Position 2018: 6.070775103890594e-05
Position 1784: 5.28963652651494e-05
Position 243: 4.8917293013455594e-05
Position 513: 4.8296843811739475e-05
Position 1966: 3.4841955465133404e-05
Position 1369: 1.0015666813718201e-05
Position 1931: 4.031968990305365e-06
Position 1831: 2.088671487680781e-06
Position 1907: 6.864957065101525e-07
Position 497: 1.9034815717523742e-08
Position 549: 1.2463151337976304e-08
Position 568: 8.252139558095009e-09
Position 543: 7.572269606864621e-09
Position 604: 5.294702171423926e-09
Position 275: 4.658020267011254e-09
