Gene = SWI5
index = 1362
Annotated 5SS: [ 257  610 8486 9888]
Annotated 3SS: [  440  8363  9792 12505]
SMsplice 5SS: [ 257  610 8486 9888]
SMsplice 3SS: [  440  8363  9792 12505]
top_k =  500
Partition function (log Z): -4.190114607082176

Sorted 5' Splice Sites (High to Low Probability):
Position 9888: 0.9555076428492972
Position 8486: 0.9521474438278326
Position 257: 0.9281936621938771
Position 610: 0.9211008689345838
Position 1112: 0.18247192680707258
Position 3279: 0.1709766891931302
Position 10621: 0.10173657321099334
Position 3218: 0.08426693140642913
Position 3288: 0.0727403066157457
Position 10769: 0.06864872538592844
Position 11950: 0.06758968848805513
Position 751: 0.05462253188863345
Position 10369: 0.0543247574556885
Position 3057: 0.0426538684650467
Position 9548: 0.04223912319034321
Position 105: 0.04187891269395626
Position 9218: 0.03667558564368991
Position 9633: 0.03645612570465809
Position 5653: 0.033419850722049116
Position 2536: 0.030998351837750127
Position 3681: 0.02691314351676389
Position 3750: 0.02536566572952558
Position 2545: 0.02443654885459802
Position 11973: 0.019196834345606397
Position 10111: 0.016657410054744453
Position 2192: 0.01512576537105378
Position 11249: 0.01300028795832726
Position 8478: 0.010291467819937252
Position 12230: 0.009273057961878974
Position 9694: 0.008753623676172061
Position 522: 0.0072328956849808555
Position 10504: 0.005113972628343943
Position 144: 0.004455963450405388
Position 1541: 0.004110675256568304
Position 175: 0.002829188670044445
Position 1119: 0.0013950924671149109
Position 10677: 0.0013727001701790548
Position 10679: 0.001355824963013187
Position 9602: 0.001210843333569089
Position 10652: 0.0009927770652553062
Position 123: 0.0009408014237349854
Position 10068: 0.0009038337436025438
Position 1193: 0.000883702092183124
Position 1719: 0.0005875723710946773
Position 10787: 0.0005854882250671355
Position 12307: 0.0004950196137870012
Position 526: 0.00045695259832831045
Position 399: 0.0003627213764378964
Position 162: 0.0003577041336660966
Position 499: 0.0003511498223198872
Position 12518: 0.00034250887657773937
Position 10433: 0.0003259003752884064
Position 9015: 0.00027883855277014585
Position 11831: 0.00022724119291834562
Position 659: 0.00022567375226083066
Position 8474: 0.00019661554340006708
Position 280: 0.000190391665977993
Position 614: 0.0001538494553701981
Position 3135: 3.80537593593473e-05
Position 424: 1.3761236749510595e-05
Position 584: 1.1815954837346882e-05
Position 422: 1.1410518825816135e-05
Position 355: 7.118000149080431e-06
Position 805: 3.588072864310151e-06
Position 131: 2.383881188023565e-06
Position 61: 1.9236260071768847e-06
Position 373: 1.9112572254082982e-06
Position 964: 1.8188417978220914e-06
Position 26: 8.52417952790179e-07
Position 450: 3.4998133333159564e-07
Position 150: 7.188820189875688e-08
Position 31: 4.7182111494290925e-08
Position 10: 2.41731051961622e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8363: 0.9458221225474451
Position 9792: 0.9430019689695256
Position 12505: 0.7646218834449335
Position 440: 0.7083844228688561
Position 3078: 0.30396279787683295
Position 10526: 0.1880188615176241
Position 12596: 0.15853000096907327
Position 499: 0.112484929715104
Position 9358: 0.08369829711125258
Position 11847: 0.08242534343357266
Position 1014: 0.07560220199138581
Position 2980: 0.06314102978838908
Position 691: 0.04908326883747059
Position 560: 0.0455811063900693
Position 868: 0.04350508136897905
Position 1076: 0.03376737633364264
Position 5508: 0.033419850722049116
Position 2487: 0.030198445715341745
Position 10264: 0.026829661937144884
Position 515: 0.023125314494465973
Position 10067: 0.02160319785652415
Position 9196: 0.020330552715862305
Position 3419: 0.018436441152039438
Position 2497: 0.017272043694566228
Position 8429: 0.01686110737030803
Position 826: 0.01599045410240978
Position 3359: 0.015941860932947576
Position 12019: 0.014326960318315875
Position 12485: 0.013247609375476458
Position 10306: 0.012724933415955519
Position 11732: 0.012600389936257722
Position 3680: 0.012524831451773405
Position 395: 0.01206275415799711
Position 11052: 0.012032193091268737
Position 328: 0.009148041934261393
Position 8915: 0.009106739710385446
Position 9430: 0.009042572924232412
Position 9976: 0.008680135777863399
Position 10181: 0.007338342301881324
Position 2460: 0.007327581445011201
Position 1990: 0.006036115974707648
Position 9680: 0.005417579896396495
