Gene = RNASEL
index = 1145
Annotated 5SS: [   90  3930  5176  7204  8032 13001]
Annotated 3SS: [ 2285  5089  6997  7898 12866 13677]
SMsplice 5SS: [   90  1043  5176  8032 13001]
SMsplice 3SS: [  950  5089  7907 12866 13677]
top_k =  500
Partition function (log Z): 2.7720525471551585

Sorted 5' Splice Sites (High to Low Probability):
Position 5176: 0.990574497336221
Position 13001: 0.9901377572289408
Position 90: 0.9682090526368172
Position 1043: 0.7850686010503142
Position 8032: 0.7848782178384944
Position 3930: 0.6615866854278514
Position 7204: 0.5713771341774985
Position 2856: 0.551727865794023
Position 6141: 0.4955095112427799
Position 1659: 0.42048549198427504
Position 8418: 0.3460325428435418
Position 2589: 0.15762766325187094
Position 10016: 0.13256298458387697
Position 4242: 0.09768184914263503
Position 683: 0.0969699752681412
Position 4874: 0.0918265282258042
Position 5970: 0.05608832717381119
Position 543: 0.04543086450386207
Position 13830: 0.03570306815601957
Position 9299: 0.03325739140079894
Position 13304: 0.028171193317667542
Position 13839: 0.02528861935541065
Position 6007: 0.018369876568580887
Position 5974: 0.017625810619227456
Position 1134: 0.014799832078761217
Position 5742: 0.01446756069423585
Position 5956: 0.012278373088656752
Position 2502: 0.010928468813409711
Position 6372: 0.008304684910643723
Position 618: 0.007007902763959313
Position 6840: 0.006961545032884522
Position 6046: 0.006282958070204081
Position 7251: 0.005775391945290954
Position 2435: 0.0052987429178119804
Position 781: 0.004538386914338689
Position 13226: 0.0033520904908644392
Position 802: 0.0030334886423663077
Position 15414: 0.0029814781037158502
Position 4130: 0.0028478082564697715
Position 7148: 0.002806531750219565
Position 8058: 0.002618190865921482
Position 14621: 0.001820083822187159
Position 535: 0.0017889358129471909
Position 5477: 0.0017656706668946742
Position 328: 0.0016754318817780657
Position 5657: 0.001378381404087554
Position 2996: 0.0012032059670492711
Position 2861: 0.0008094277460286557
Position 1138: 0.0007870442424384377
Position 1331: 0.0007767423053032315
Position 8146: 0.000680023097319474
Position 484: 0.0006696145921037301
Position 784: 0.0005532489279963794
Position 5381: 0.0004961914532858845
Position 2600: 0.00047692542066422297
Position 4611: 0.0004490087632473217
Position 7961: 0.00044231343798729043
Position 1049: 0.0004104319452327708
Position 7628: 0.0003657132195289054
Position 5762: 0.00029924938954271283
Position 81: 0.00025724312563208063
Position 689: 0.0002354588886248964
Position 9012: 0.0002197540765531782
Position 992: 0.0001902263892078791
Position 982: 0.00017154860634394908
Position 372: 0.0001705435500939346
Position 721: 0.0001372150141629651
Position 1515: 0.00012120174159029087
Position 8966: 0.00011004754609180415
Position 1996: 9.61134319895728e-05
Position 998: 7.777040298517088e-05
Position 342: 7.773803295663443e-05
Position 388: 7.026937273763198e-05
Position 195: 5.0960733250460384e-05
Position 362: 4.6312447420130865e-05
Position 1576: 3.821326642365133e-05
Position 609: 3.76667640849687e-05
Position 1289: 3.301359072302993e-05
Position 514: 2.927994382952349e-05
Position 2013: 2.8309705205442998e-05
Position 131: 2.654281921321755e-05
Position 262: 2.5950806680886657e-05
Position 800: 2.5765272479965733e-05
Position 1991: 2.1487554011097465e-05
Position 1096: 1.7750681705895016e-05
Position 1231: 1.4908044194822015e-05
Position 13843: 1.4749150241579174e-05
Position 744: 1.4401673617163732e-05
Position 1704: 1.068376332582382e-05
Position 496: 9.677571616718593e-06
Position 768: 9.526874541850597e-06
Position 75: 6.31374725324065e-06
Position 1919: 5.802962248568803e-06
Position 1622: 4.500631576368303e-06
