Gene = WRAP73
index = 1574
Annotated 5SS: [  143  2666  3408 11324 13079 14130 14914 15077 16676 17861 18608]
Annotated 3SS: [ 2512  3290 11250 12974 14042 14778 14998 16569 17734 18415 18955]
SMsplice 5SS: [  143  2666  3408  8982 11324 13079 15077 16676 17861 18608]
SMsplice 3SS: [ 2512  3290  8827 11250 12974 14998 16569 17734 18415 18955]
top_k =  500
Partition function (log Z): 18.973997076697955

Sorted 5' Splice Sites (High to Low Probability):
Position 13079: 0.9981420435875363
Position 11324: 0.9907902055287667
Position 3408: 0.9775170217105145
Position 2666: 0.9726844232101766
Position 16676: 0.8807946969979286
Position 15077: 0.8758564667817349
Position 18608: 0.791856199361832
Position 17861: 0.7794399762205817
Position 14914: 0.557954833045543
Position 8982: 0.5267623338687903
Position 15776: 0.38718560657196405
Position 14130: 0.36197004982950703
Position 143: 0.3497465029983108
Position 8559: 0.302792751503091
Position 18051: 0.26948561469249627
Position 14146: 0.24972895208808488
Position 4234: 0.2314043913705016
Position 1591: 0.20165973752764507
Position 12111: 0.18642885036776619
Position 6993: 0.18266780287117096
Position 252: 0.11950634094727938
Position 7185: 0.10733698802950496
Position 12562: 0.10503259389744733
Position 286: 0.10348781235917649
Position 16867: 0.08977098314672066
Position 1276: 0.08811953215891444
Position 269: 0.0858761985001791
Position 13621: 0.08294981757283582
Position 666: 0.07934317830194236
Position 586: 0.07417071149742532
Position 768: 0.06659355325000402
Position 17880: 0.06518000402444231
Position 329: 0.06247653097869093
Position 495: 0.05771883513789203
Position 18595: 0.05450202379431844
Position 17681: 0.05183132851028266
Position 14723: 0.05066082213090739
Position 17519: 0.05029645765030281
Position 8971: 0.042765760776597855
Position 3091: 0.042398745661814244
Position 14999: 0.039107254103233804
Position 389: 0.037781441895581795
Position 6976: 0.0364781200132468
Position 525: 0.027856568521170303
Position 406: 0.026244791691708503
Position 11103: 0.026215379249124794
Position 6503: 0.022217839856753532
Position 4230: 0.018013923756930283
Position 1521: 0.017186724773081842
Position 9191: 0.013765389815507607
Position 9000: 0.013563412096103082
Position 16076: 0.013501651617060621
Position 483: 0.01252619816678157
Position 436: 0.012419195968743581
Position 299: 0.01216305313090038
Position 1462: 0.011970834443600305
