Gene = SRP9
index = 1333
Annotated 5SS: [ 184 5540]
Annotated 3SS: [ 5470 11410]
SMsplice 5SS: [  184 10052]
SMsplice 3SS: [ 9956 10141]
top_k =  500
Partition function (log Z): -7.964834055266119

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.981667275363281
Position 10052: 0.7787833175348323
Position 549: 0.6552492462898344
Position 5540: 0.21945078854435765
Position 5017: 0.17054212129348967
Position 2101: 0.09902283654337735
Position 1593: 0.04358812042867093
Position 11313: 0.026049030899951947
Position 26: 0.017327127959931833
Position 11568: 0.011280619078322113
Position 30: 0.010578640111002005
Position 47: 0.006063767782426375
Position 279: 0.005309394925987418
Position 2121: 0.0030935333080421923
Position 3908: 0.0027248263125155625
Position 2062: 0.0020971044243324947
Position 1161: 0.0010462663015334496
Position 51: 0.0008789318716467469
Position 836: 0.0007455982566595453
Position 555: 0.0006424010969455217
Position 360: 0.0005420483878671447
Position 1235: 0.00029602004044554256
Position 388: 0.00024394585783977165
Position 1595: 0.00023992057021429862
Position 312: 0.0001769577935744915
Position 726: 0.00012681152974659262
Position 10304: 0.0001267084263259383
Position 3805: 0.00011673750532556606
Position 1696: 5.832836842976778e-05
Position 913: 2.8703647780198716e-05
Position 1041: 2.728392738779803e-05
Position 732: 2.3374539661869313e-05
Position 1071: 2.1177506194311972e-05
Position 138: 1.5327179227502557e-05
Position 2153: 1.0715173192301395e-05
Position 54: 6.601669911195799e-06
Position 68: 6.40679644198744e-06
Position 318: 5.454434731172116e-06
Position 460: 2.0748890050753716e-06
Position 1195: 9.163740708957279e-07
Position 869: 9.066022924831321e-07
Position 1208: 7.513739841952365e-07
Position 228: 5.682636268430664e-07
Position 744: 5.494670598123387e-07
Position 1658: 5.348891714122238e-07
Position 1681: 5.245817831228754e-07
Position 1688: 4.866341704010231e-07
Position 58: 3.4170328517518007e-07
Position 120: 1.0026629343358579e-07
Position 636: 9.655361307014069e-08
Position 535: 7.347582619544738e-08
Position 434: 7.272185932515652e-08
Position 823: 3.12628565463615e-08
Position 472: 6.332712667719293e-09
Position 654: 5.064697843062752e-09
Position 564: 2.901850929578508e-10
Position 331: 1.2780043250541798e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.8108923292068344
Position 10141: 0.5651412826408364
Position 352: 0.36241897250735716
Position 434: 0.22291192732878845
Position 5470: 0.20638613491998836
Position 4879: 0.12301214250880799
Position 11410: 0.1170858641401559
Position 1984: 0.09533528610078308
Position 11429: 0.0881002597852964
Position 11025: 0.04658503398188272
Position 502: 0.042161236030490185
Position 1501: 0.02948806149957154
Position 105: 0.027783159376816833
Position 11682: 0.022295750584503414
Position 4976: 0.019787786395716846
Position 11204: 0.01906754160571976
Position 11166: 0.018039631649657075
Position 4811: 0.017267554652425895
Position 5127: 0.01600359023636911
Position 10184: 0.013251707921981602
Position 1962: 0.012801200560968787
Position 11873: 0.010348902047399623
Position 1320: 0.008811352289653386
Position 1946: 0.008432207347745713
Position 5335: 0.008234101440747866
Position 4379: 0.007680851591680965
Position 10258: 0.0075017505673618135
Position 6211: 0.007474570955691867
Position 8477: 0.007252720957837255
Position 3594: 0.007059954099416481
Position 275: 0.006663773362728198
Position 1336: 0.0063362385976567254
Position 4850: 0.006038292502479975
Position 545: 0.00584882988545057
Position 4995: 0.005576131283561672
Position 442: 0.004784734059369003
Position 12423: 0.004727985094044025
Position 5493: 0.004360167980433181
Position 6242: 0.0031343948949050632
Position 3412: 0.0030601842846631
Position 990: 0.002703321259089655
Position 2595: 0.002442509179375377
Position 5615: 0.002335567278648881
Position 2866: 0.0021616691846089143
Position 266: 0.0019857437819002285
Position 10608: 0.001977857698052775
Position 9032: 0.0016795633557184875
Position 3615: 0.0015311403231248355
Position 398: 0.0015231954266595794
Position 8667: 0.0014537408643532585
Position 3386: 0.0012710574278770922
Position 472: 0.0011784167051485347
Position 4125: 0.0011652873675765184
Position 2570: 0.0010886962517442998
Position 2404: 0.0009967365847120045
Position 5665: 0.0009734222667908561
Position 6438: 0.0008677972392316229
Position 1527: 0.0008252481198617645
Position 718: 0.0006302015788447075
Position 257: 0.0005847799040593765
Position 9058: 0.0005777756058118272
Position 6603: 0.0004950833248429604
Position 5638: 0.00047552978070342105
Position 481: 0.00045396404633136133
Position 383: 0.00044323804086127106
Position 6067: 0.0003995229731475716
Position 768: 0.0003957397200445997
Position 126: 0.0003934698131504009
Position 120: 0.00037540863752279116
Position 799: 0.0003602287154998388
Position 3457: 0.0003209500332138406
Position 4162: 0.00028232904228594065
Position 1188: 0.00027122397324709567
Position 1079: 0.00026492639497835305
Position 6340: 0.00025633648756932635
Position 646: 0.0002504168819239392
Position 2428: 0.00023821154181451957
Position 360: 0.00022385445655600633
Position 6740: 0.0002204782585895366
Position 6017: 0.0002197127052953303
Position 6606: 0.00021471823212490976
Position 219: 0.0002070318995382248
Position 2712: 0.0001981776780551001
Position 3590: 0.00019097111998811852
Position 3223: 0.00018827225805558272
Position 5574: 0.0001567393933146939
Position 602: 0.000144360956220108
Position 3752: 0.00014403240891099474
Position 3300: 0.00013389287048110502
Position 912: 0.0001262937610767313
Position 1140: 0.00011922295050042219
Position 2208: 0.00011767565782084313
Position 4305: 8.127559546847852e-05
Position 974: 7.059853192879057e-05
Position 183: 5.910848157381288e-05
Position 1724: 5.316414958938543e-05
Position 278: 4.656352773585276e-05
Position 2741: 4.614226847248475e-05
Position 3185: 4.430832873281074e-05
Position 2679: 4.055838318851439e-05
Position 159: 3.829730270666945e-05
Position 2785: 3.734722190130531e-05
Position 2379: 3.6589072866921554e-05
Position 1131: 3.44595675703261e-05
Position 387: 3.012151720863341e-05
Position 1679: 2.788017825579164e-05
Position 1434: 2.777947072476916e-05
Position 373: 2.33219534913337e-05
Position 312: 2.0684837577192543e-05
Position 661: 1.91988126984258e-05
Position 1503: 1.8240767879660676e-05
Position 941: 1.6944057330694797e-05
Position 485: 1.249324225621759e-05
Position 1578: 1.1175734116419635e-05
Position 364: 9.759710495922034e-06
Position 1030: 9.643667141910193e-06
Position 1592: 7.421583934050565e-06
Position 224: 5.612986084732594e-06
Position 143: 4.663412019830091e-06
Position 678: 4.575800921100953e-06
Position 615: 2.5188702478945416e-06
Position 138: 7.824556194877671e-07
Position 997: 4.5292499710190127e-07
Position 135: 2.394702707199036e-07
Position 156: 1.9444118711182392e-07
Position 694: 5.5807108359341505e-08
