Gene = NELFB
index = 936
Annotated 5SS: [  305   764  1122  1748  7916  9051 10673 11120 11780 12040 16916 17309]
Annotated 3SS: [  599  1021  1516  7729  8937 10569 11023 11636 11932 16773 17199 17474]
SMsplice 5SS: [  305   764  1122  7916  9043 10673 11120 11780 12040 16688 16916 17309]
SMsplice 3SS: [  599  1021  7729  8937 10569 11023 11636 11932 16576 16773 17199 17474]
top_k =  500
Partition function (log Z): 28.654338015431964

Sorted 5' Splice Sites (High to Low Probability):
Position 12040: 0.9993795376182615
Position 16916: 0.9891867779561748
Position 11120: 0.965488328630041
Position 764: 0.9338099112580843
Position 11780: 0.9213234176876195
Position 17309: 0.8809686621401998
Position 7916: 0.8295013266911077
Position 305: 0.821965268384046
Position 1122: 0.7228943946510479
Position 16688: 0.6891281715021524
Position 10673: 0.6525981340780365
Position 9043: 0.6335762259510674
Position 11528: 0.38117980099108
Position 9051: 0.33246171979741673
Position 16672: 0.23916709223853636
Position 16220: 0.22704252331476002
Position 15927: 0.20826942310793786
Position 518: 0.2074402677949492
Position 2960: 0.1456698473669387
Position 1748: 0.14120387235699855
Position 1097: 0.1377487915792122
Position 8559: 0.13162674684973621
Position 10841: 0.09186408944529968
Position 1583: 0.08306418954304261
Position 8112: 0.0792846879923851
Position 1250: 0.07263081515947106
Position 7880: 0.0663749260995388
Position 7956: 0.06164895285926694
Position 11533: 0.056007025659965876
Position 6851: 0.05169746351342579
Position 789: 0.051201944829663046
Position 9322: 0.04904746810855935
Position 1631: 0.048631904647188376
Position 6878: 0.03690316256402938
Position 3831: 0.034491470769903214
Position 11524: 0.03176937781300274
Position 11789: 0.026942924237478946
Position 16700: 0.02633946987163511
Position 8186: 0.025747052442985148
Position 11099: 0.01982283807840412
Position 8973: 0.019751506132597928
Position 11800: 0.01798406164402441
Position 16692: 0.01673780073360665
Position 8776: 0.01603963650752861
Position 14725: 0.01344968619333332
Position 9057: 0.012045611502368186
Position 4282: 0.011492442532920474
Position 17403: 0.011024044285746135
Position 11486: 0.009783775139384068
Position 13529: 0.009694429041953697
Position 131: 0.008655531090346282
Position 3952: 0.008417099476197336
Position 11323: 0.00819788849145698
Position 1022: 0.007752386934873195
Position 17020: 0.007535013167954954
Position 11413: 0.006688531467412484
Position 1008: 0.0066009544741076395
Position 1065: 0.006137763397702133
Position 14539: 0.005670948677729259
Position 768: 0.00556403472770643
Position 7884: 0.0054902018213544325
Position 17359: 0.005334665008131747
Position 14103: 0.005096794292999118
Position 12463: 0.004947128526715681
Position 11429: 0.004813040488642735
Position 8029: 0.004787837520310046
Position 11867: 0.004731998365330194
Position 15997: 0.004307510576590299
Position 13816: 0.004072426382618386
Position 18067: 0.003914043717485224
Position 10763: 0.002624210928887466
Position 17399: 0.0025924277620305337
Position 690: 0.002457388395143921
Position 17703: 0.0024059512942376086
Position 16929: 0.0019399603093169376
Position 133: 0.0019260490550195668
Position 14720: 0.0018335314333011834
Position 1316: 0.0017556781440832938
Position 11470: 0.0017192050928103387
Position 11203: 0.001642864550495982
Position 17643: 0.0015582884574095813
Position 781: 0.001383831398281283
Position 11416: 0.0012701489229916074
Position 1180: 0.0012583612716032652
Position 10958: 0.0009969735888122379
Position 728: 0.0009851779577425568
Position 1092: 0.0009549140998215695
Position 11285: 0.0008600363707431225
Position 9984: 0.0008350904325748066
Position 11565: 0.000809479369923587
Position 10953: 0.0007482921457462276
Position 7784: 0.0007457254210620672
Position 12796: 0.0006481358051813215
Position 11808: 0.0005972732438729544
Position 10649: 0.0005871534751574674
Position 10864: 0.0005371781265347864
Position 99: 0.0005238521735994433
Position 17255: 0.0004864034847334889
Position 12090: 0.0004852210067023257
Position 873: 0.0004030177830893727
Position 8238: 0.0003892440039069153
Position 14: 0.00038028069210288725
Position 9103: 0.0003564645828893537
Position 1683: 0.0003270663074425064
Position 17313: 0.00032369486631848377
Position 1347: 0.0003091478951265982
Position 17012: 0.00029645832267628737
Position 938: 0.0002948204265798625
Position 17361: 0.0002925261054294938
Position 11640: 0.0002722384545819057
Position 11706: 0.0002644885608136407
Position 4052: 0.0002460945334758548
Position 17392: 0.0002203100111888759
Position 967: 0.0002090787493611521
Position 1561: 0.00019958338571766232
Position 16737: 0.00019075102879300828
Position 16982: 0.00018262088554307017
Position 1310: 0.00018135585605576484
Position 11433: 0.0001791742752155145
Position 17386: 0.0001729989066812482
Position 3621: 0.00016794221587670388
Position 11451: 0.00015431263490905711
Position 17345: 0.00015366239302086416
Position 11833: 0.00015242993001727084
Position 5424: 0.00015155446829371758
Position 2685: 0.0001321988607912976
Position 12109: 0.00013164848248937424
Position 1651: 0.00011673594500207113
Position 10438: 0.000114831017345731
Position 10264: 0.00011036584393133735
Position 17024: 0.00010709950435950731
Position 11134: 0.00010372097978001513
Position 408: 0.00010051334352509298
Position 11685: 8.785365469043218e-05
Position 11657: 8.50837563327081e-05
Position 16963: 7.493063572610643e-05
Position 40: 5.0598292577791264e-05
Position 11175: 3.954460106509335e-05
Position 435: 3.377140293988818e-05
Position 551: 3.143567906875105e-05
Position 488: 3.121293939433608e-05
Position 11161: 3.048272991125329e-05
Position 416: 2.7881316849277206e-05
Position 11147: 2.1760521367209152e-05
Position 479: 1.9367289467517623e-05
Position 9009: 1.6658873409305046e-05
Position 953: 1.641276036665823e-05
Position 1343: 1.4603305330214392e-05
Position 469: 1.376170669012014e-05
Position 1396: 1.1206251510870776e-05
Position 430: 8.785179907323844e-06
Position 11871: 8.089717528828046e-06
Position 185: 7.526031264829403e-06
Position 389: 6.711597895158392e-06
Position 205: 6.3469128411915815e-06
Position 298: 5.629283656125242e-06
Position 9094: 4.493255539702611e-06
Position 12057: 2.0335869173385317e-06
Position 686: 2.0200076499519353e-06
Position 610: 1.8812138213571615e-06
Position 421: 1.762307223222141e-06
Position 336: 1.6889852395825437e-06
Position 580: 1.3124520808365036e-06
Position 364: 1.074737921816566e-06
Position 532: 7.400527069327088e-07
Position 726: 5.265468583104863e-07
Position 12044: 1.0099635617652472e-07
Position 522: 3.777378675013341e-08
Position 12465: 3.289094301497542e-08
Position 911: 2.958464329426483e-09
Position 796: 1.7844637224581362e-09
Position 11964: 3.777603561119261e-10
Position 230: 1.0401339745305323e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8937: 0.9974127746611189
Position 16773: 0.9959697502034993
Position 11023: 0.9854603632238971
Position 11932: 0.9741263934237834
Position 11636: 0.9720130287435224
Position 7729: 0.9561660607252941
Position 17474: 0.9417217453241163
Position 16576: 0.8846460735678549
Position 599: 0.7102265177597736
Position 10569: 0.6092911127714279
Position 17199: 0.5565039390899048
Position 1021: 0.4417604720532402
Position 11412: 0.2545194325072189
Position 632: 0.21228580854226775
Position 962: 0.2026644663307585
Position 15795: 0.19782561102827337
Position 17115: 0.18478254374396938
Position 16144: 0.16592969332922952
Position 1516: 0.15294867241817903
Position 17179: 0.147083794937673
Position 956: 0.14350428334709858
Position 2841: 0.12798923055131206
Position 11232: 0.12253490999638811
Position 11438: 0.10865984055576644
Position 8028: 0.09783166274972603
Position 1465: 0.09231105740169045
Position 16557: 0.08336969835354108
Position 870: 0.07622754404658576
Position 10741: 0.0759120757060942
Position 8445: 0.0515072935749052
Position 1184: 0.04670846120524492
Position 9183: 0.041746357798020876
Position 10522: 0.040878162192789336
Position 6769: 0.039522587182279044
Position 6729: 0.03418476965890178
Position 8426: 0.03234521645585198
Position 541: 0.030009132286548928
