Gene = SURF1
index = 1355
Annotated 5SS: [  86  238 1683 1848 2758 3813 4061 4446]
Annotated 3SS: [ 185 1548 1764 2565 3739 3897 4363 4523]
SMsplice 5SS: [  86  238 1683 1848 4446]
SMsplice 3SS: [ 185 1548 1764 4363 4523]
top_k =  500
Partition function (log Z): 7.186140457372662

Sorted 5' Splice Sites (High to Low Probability):
Position 1848: 0.9871783278993572
Position 238: 0.9842753011117715
Position 4446: 0.97836159566041
Position 86: 0.9534701013870391
Position 1683: 0.6945426493713605
Position 2758: 0.5141903434640636
Position 4061: 0.4723488971238991
Position 3813: 0.4293380224094571
Position 2101: 0.12987502072862356
Position 2606: 0.05399570083420457
Position 3201: 0.041962317414475765
Position 97: 0.034634538191165444
Position 2485: 0.03169316570666993
Position 455: 0.026400688232464095
Position 2244: 0.013852378449323655
Position 564: 0.009413233335924441
Position 3524: 0.009193228014590478
Position 1631: 0.007443938742261453
Position 3928: 0.007242501312176279
Position 829: 0.00705620420749924
Position 2282: 0.006038870303292673
Position 1966: 0.005545174711329155
Position 104: 0.004582628973989489
Position 2157: 0.0036936118880390167
Position 3516: 0.003585700940774238
Position 4092: 0.00310428383483392
Position 571: 0.002370602327040748
Position 27: 0.001985616202533407
Position 111: 0.0019309853886506265
Position 2272: 0.0018178596208474629
Position 4671: 0.001741222027498789
Position 3563: 0.0015665304644650669
Position 1188: 0.001311716986294242
Position 1498: 0.0010069055464226103
Position 3417: 0.0009943850287418
Position 2850: 0.0009172454772050262
Position 4586: 0.0007917461137078131
Position 1702: 0.0007444583277305469
Position 1006: 0.0005938275894686237
Position 3470: 0.0005423194466096196
Position 3474: 0.0003699485695101148
Position 2169: 0.0003643868154205615
Position 1700: 0.0003312047589140775
Position 2805: 0.0003185957477533281
Position 118: 0.00031219899616992045
Position 2106: 0.00028293562580387167
Position 1635: 0.0002443318972120775
Position 2762: 0.0001944516661004086
Position 630: 0.00019012393785339084
Position 1401: 0.0001578663919975763
Position 4662: 0.00014125144191075013
Position 2381: 0.00013801522181865867
Position 1424: 0.00013416401696744423
Position 1935: 0.00011108988765128626
Position 1653: 9.961010530758496e-05
Position 423: 8.136849381108043e-05
Position 2309: 7.413986421922498e-05
Position 4631: 7.224559768325274e-05
Position 4524: 5.6273219054313407e-05
Position 4431: 5.0114952842094046e-05
Position 1526: 4.7669112593148916e-05
Position 815: 4.240116155835063e-05
Position 1212: 3.614350725654333e-05
Position 1038: 3.0056249159668563e-05
Position 374: 2.8886690841849345e-05
Position 4438: 2.8508367925105532e-05
Position 1249: 2.610698628063072e-05
Position 765: 2.0126351761794186e-05
Position 312: 1.8667097973989852e-05
Position 41: 1.803495422254784e-05
Position 1317: 1.5907383712416264e-05
Position 799: 1.5202588956696414e-05
Position 466: 1.4707949033230443e-05
Position 528: 1.4222483646156995e-05
Position 2161: 1.3847089995585904e-05
Position 222: 1.328620738458888e-05
Position 4678: 1.286847233040808e-05
Position 605: 1.085976331436753e-05
Position 694: 1.0290170747349934e-05
Position 634: 7.147762825382722e-06
Position 259: 6.949577100199408e-06
Position 1852: 5.905334518877317e-06
Position 2076: 5.816058796889615e-06
Position 379: 5.5363449616261545e-06
Position 796: 5.502640351008009e-06
Position 607: 4.326579522898728e-06
Position 315: 3.841436682742977e-06
Position 2083: 3.3453251162704204e-06
Position 712: 3.271759009349992e-06
Position 1761: 1.10294859620113e-06
Position 1888: 5.206638870283624e-07
Position 407: 1.6511420983459538e-07
Position 1809: 1.0982363522406638e-07
Position 125: 1.0174154574238698e-07
Position 367: 9.142387746122056e-08
Position 291: 7.611056481388108e-08
Position 639: 6.349178550667964e-08
Position 318: 6.315173645952563e-08
Position 2064: 6.071439804559354e-08
Position 132: 3.818023165420209e-08
Position 412: 3.1663361571646644e-08
Position 1803: 2.913716362349088e-08
Position 410: 2.5758165672621264e-08
Position 1816: 2.1487507156454862e-08
Position 404: 1.6427876850558987e-08
Position 497: 1.027366035755204e-08
Position 172: 3.1432720439503863e-09
Position 396: 2.740324759292267e-09
Position 178: 3.218585468801168e-10
Position 151: 3.350764615476238e-11
Position 49: 1.3493680050011439e-12
Position 176: 3.619313276961075e-15
Position 213: 2.4597619108391464e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1764: 0.9948817090006141
Position 4363: 0.9922183260107003
Position 185: 0.9895334243686953
Position 4523: 0.877326345090348
Position 1548: 0.47506907454617797
Position 3897: 0.4454907966912788
Position 2565: 0.4068348567255357
Position 3739: 0.3431092825120789
Position 1530: 0.11219829597896992
Position 2632: 0.10176128228013957
Position 1965: 0.08271935173788925
Position 2223: 0.06985761704685291
Position 4540: 0.05296898037284489
Position 4563: 0.0398827842686576
Position 1631: 0.03352644491767075
Position 1590: 0.03183761082336872
Position 3722: 0.030922793332782843
Position 1947: 0.02452318849810247
Position 3775: 0.023117074828218467
Position 3652: 0.02135462894053541
Position 3297: 0.02012543638938934
Position 1497: 0.01849144891644526
Position 1464: 0.017942561361812354
Position 3841: 0.017295574296672157
Position 310: 0.015300218463635013
Position 3051: 0.01503901022349135
Position 2985: 0.014490815298203511
Position 2511: 0.012152269559133578
Position 3760: 0.011477931899119862
Position 2595: 0.010570291690718178
Position 2527: 0.009248727412875815
Position 2713: 0.008216010521791996
Position 483: 0.008168356758740914
Position 1921: 0.007944037284588229
Position 1985: 0.0076116797743641515
Position 722: 0.0067667590484262906
Position 2939: 0.006581651829351625
Position 4596: 0.00647723883543944
Position 4742: 0.006377575048517066
Position 2029: 0.006277557993658497
Position 1608: 0.005557635108456875
Position 3719: 0.004611088295608953
Position 396: 0.00449068981106887
Position 3036: 0.003673257575024817
Position 2100: 0.0028351171299515463
Position 1443: 0.0027386171836351696
Position 3976: 0.0027275324196954684
Position 3562: 0.002650428752285253
Position 3604: 0.002585536746627654
Position 1368: 0.002532283626903455
Position 2124: 0.00229466278355739
Position 4631: 0.0022578071327423875
Position 426: 0.0014962928047955704
Position 3803: 0.0014874141638651982
Position 3444: 0.0010909802851313286
Position 955: 0.001039927504717889
Position 2270: 0.0010370343862479633
Position 1587: 0.0010355603071477398
Position 1561: 0.001016422726134694
Position 3634: 0.000990335708215532
Position 1570: 0.000894782766616843
Position 2943: 0.0007997273562305893
Position 2853: 0.0007090989014427797
Position 936: 0.0006993569590626298
Position 2405: 0.0005924077586759357
Position 3009: 0.0004393999445679086
Position 1405: 0.0003733089592152152
Position 1423: 0.000358948376788875
Position 1593: 0.0003221490837083969
Position 3373: 0.0003012844813727718
Position 1770: 0.0002964476965983694
Position 452: 0.0002913618583116465
Position 4601: 0.00027936924002473844
Position 932: 0.00027585778253755945
Position 1579: 0.00027572222743692037
Position 2386: 0.0002701014320865971
Position 1567: 0.00025355359562596484
Position 2635: 0.00025250622760832503
Position 2677: 0.00024270296619987602
Position 2991: 0.00023568926842274082
Position 2303: 0.00023050314841172094
Position 1094: 0.00021854556840206107
Position 454: 0.00016951681766501483
