Gene = RABIF
index = 1109
Annotated 5SS: [163]
Annotated 3SS: [7911]
SMsplice 5SS: [163]
SMsplice 3SS: [9036]
top_k =  500
Partition function (log Z): -10.321035378383142

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.96881162257277
Position 5029: 0.09750153652485746
Position 915: 0.08125160888366961
Position 719: 0.0728446584448651
Position 8658: 0.062108047275475
Position 885: 0.036945795640291844
Position 9311: 0.03592929960826762
Position 1134: 0.03189713958413056
Position 1064: 0.021476235211807967
Position 6880: 0.018994223143101077
Position 554: 0.01770126703603511
Position 1967: 0.01492799473869841
Position 7528: 0.014574025049242417
Position 2743: 0.014064740813284713
Position 3809: 0.012764497748186549
Position 8062: 0.011734856077842339
Position 809: 0.010769974069317642
Position 3957: 0.007253302668903695
Position 124: 0.006034119674657901
Position 1231: 0.005301192808517428
Position 1130: 0.005097201227406048
Position 8853: 0.004745035880186672
Position 8154: 0.0043392946464049864
Position 3556: 0.004328691753640715
Position 5076: 0.004038887617397617
Position 8023: 0.004032695217000327
Position 8041: 0.003942966615076666
Position 5406: 0.0038621301952201023
Position 97: 0.003622812823829801
Position 63: 0.0020292368060648995
Position 7996: 0.0018134716478515832
Position 175: 0.0014228628869390621
Position 3307: 0.0011538992525547318
Position 1197: 0.0011073391600914333
Position 782: 0.00027422135410104433
Position 1401: 0.0001967378220127724
Position 1170: 0.00016828652039940862
Position 69: 0.00013996008748878803
Position 1032: 8.231463309448516e-05
Position 3541: 6.81308166521931e-05
Position 478: 5.256116702483144e-05
Position 3392: 4.600830406368005e-05
Position 844: 3.9038429083766024e-05
Position 1039: 2.9722357605650906e-05
Position 787: 2.5800761530544194e-05
Position 893: 1.9749074670373387e-05
Position 581: 1.572999984611667e-05
Position 754: 1.3427012033111021e-05
Position 691: 1.1577830221902727e-05
Position 354: 7.85991747345181e-06
Position 757: 5.704830822341894e-06
Position 452: 3.968272078163705e-06
Position 693: 3.3896997482462865e-06
Position 591: 1.4341229552042594e-06
Position 102: 1.4005655367039813e-06
Position 493: 1.3595495205524202e-07
Position 221: 1.1366679945383465e-07
Position 198: 1.0711393065443241e-07
Position 583: 2.8716540902191012e-08
Position 67: 1.790761795195333e-08
Position 185: 7.449460658460915e-09
Position 22: 2.9247262002851665e-09
Position 110: 9.601114253290476e-11
Position 7: 1.7599270097951822e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9036: 0.4491749414296975
Position 7911: 0.304364776184498
Position 9410: 0.08482916675204527
Position 844: 0.07737492160508506
Position 4926: 0.0690925056117201
Position 608: 0.06239541643315714
Position 670: 0.05617304977604703
Position 8491: 0.048858450914480836
Position 1133: 0.034920196456325485
Position 998: 0.03131795809204075
Position 4989: 0.028931291742422847
Position 5746: 0.02809116702844179
Position 6758: 0.027988289140454117
Position 8450: 0.025927969658209895
Position 7436: 0.022830883615424406
Position 3648: 0.022199327360626905
Position 2553: 0.017277911454432783
Position 1028: 0.017048640028514778
Position 7983: 0.014829316610204885
Position 765: 0.012229053358915155
Position 1811: 0.010675374668495023
Position 8657: 0.009592273013864337
Position 958: 0.0077581972551526756
Position 10139: 0.007292511818564706
Position 4855: 0.006426449820028248
Position 3464: 0.006035152733384986
Position 849: 0.005782269764974715
Position 3898: 0.005161294115308892
Position 6606: 0.005095729508876179
Position 9446: 0.004860635021649681
Position 3742: 0.004492978604209028
Position 9131: 0.004435094495417721
Position 1846: 0.00393950990108757
Position 5124: 0.003868888078010101
Position 9534: 0.0037643788023256283
Position 408: 0.002995712250446913
Position 473: 0.0029565540104100445
Position 8828: 0.0029342928422914985
Position 5280: 0.0029281137763196435
Position 3598: 0.002799497020724987
Position 740: 0.0027124082845731306
Position 4991: 0.0024152815125307947
Position 4055: 0.0024102893967356555
Position 5021: 0.002339955286799873
Position 3848: 0.0023239152276092407
Position 2134: 0.0022745240495129497
Position 8812: 0.0022142042946095833
Position 8071: 0.002211085236341131
Position 10035: 0.0021043740041400126
Position 3198: 0.0020761560975402185
Position 1815: 0.002009219191678241
Position 7958: 0.0019088871452086625
Position 7822: 0.0019006192931815948
Position 6584: 0.0017871542980308723
Position 622: 0.001398200201884039
Position 672: 0.0013578982324028942
Position 4828: 0.0012888895401710336
Position 8392: 0.0012788280379161738
Position 4554: 0.0011630925200863294
Position 7931: 0.0011253872796639678
Position 162: 0.0008400419620708148
Position 3230: 0.0007955930485427358
Position 2926: 0.0007517376967353963
Position 3144: 0.000734878248827576
Position 6367: 0.0006800258471667121
Position 412: 0.0005975825757707767
Position 4268: 0.0005390902359853877
Position 303: 0.0004999682786120043
Position 336: 0.0004931539489318587
Position 6921: 0.0004444975300269805
Position 1231: 0.00043020991368896626
Position 5538: 0.0003838437921376808
Position 6287: 0.0003582735115511414
Position 3372: 0.00032964564832331115
Position 2147: 0.0003253747268695207
Position 1084: 0.0003013458616136903
Position 4075: 0.0002755287966074612
Position 4644: 0.0002696517104300687
Position 5365: 0.00026080411182554747
Position 1328: 0.00025910173879284686
Position 809: 0.0002541353362785424
Position 1365: 0.00023827113065768213
Position 4051: 0.00021602367750671103
Position 1681: 0.0002135631025961507
Position 3063: 0.00020419738947615964
Position 4529: 0.00018326503696146416
Position 3613: 0.0001181250464500126
Position 2713: 8.396614928480418e-05
Position 3226: 7.497031405163703e-05
Position 1188: 7.141143881796273e-05
Position 782: 6.661808283697448e-05
Position 1157: 6.450997248503135e-05
Position 2716: 6.096596471500899e-05
Position 198: 4.354678662391383e-05
Position 681: 3.908995863012393e-05
Position 1196: 3.1543723281888754e-05
Position 1097: 3.0266977811388812e-05
Position 1100: 2.7549762290449083e-05
Position 750: 1.7754323621984008e-05
Position 787: 1.0304633931649531e-05
Position 2650: 8.312128129639038e-06
Position 553: 8.242991039256163e-06
Position 2633: 5.085424243272173e-06
Position 790: 5.057804478171199e-06
Position 930: 4.824744145667612e-06
Position 821: 3.3245462913146414e-06
Position 543: 3.2188162141889842e-06
Position 443: 3.152641727099053e-06
Position 283: 2.9155111606910905e-06
Position 499: 2.7124813330910533e-06
Position 1052: 2.6133971971250125e-06
Position 536: 2.3937638518388007e-06
Position 341: 1.614613282613751e-06
Position 221: 1.426780149146101e-06
Position 1049: 1.2115982727034188e-06
Position 885: 1.1189443317326166e-06
Position 225: 7.577345023264693e-07
Position 503: 3.601497225753184e-07
Position 132: 3.404253945450363e-07
Position 526: 3.381071339526359e-07
Position 1037: 9.406105118404042e-08
Position 166: 2.3767779408404728e-08
Position 136: 1.325132424305776e-08
Position 212: 8.54047180493853e-09
Position 312: 4.765235186659327e-10
Position 345: 7.667558517191745e-11
Position 174: 5.009195371765912e-11
Position 170: 8.000216055987234e-12
