Gene = SCNM1
index = 1230
Annotated 5SS: [ 162  500  981 1177 1373 2297]
Annotated 3SS: [ 428  891 1078 1283 2101 2943]
SMsplice 5SS: [ 162  500  981 1177 1373 2297]
SMsplice 3SS: [ 428  891 1078 1283 2151 2943]
top_k =  500
Partition function (log Z): 10.595582967462912

Sorted 5' Splice Sites (High to Low Probability):
Position 981: 0.9920511746989191
Position 500: 0.991900910757113
Position 1177: 0.9851307590660594
Position 2297: 0.9850635730530009
Position 1373: 0.6510173822047585
Position 162: 0.5816790276648084
Position 211: 0.33240479326442135
Position 1395: 0.19006583497917118
Position 168: 0.0708959594517682
Position 2978: 0.04403072184723058
Position 751: 0.021671630829447786
Position 2644: 0.016793345705432703
Position 2301: 0.005801432950173657
Position 819: 0.005504512722509852
Position 2602: 0.004431154362498925
Position 2993: 0.003977137787741512
Position 2876: 0.002870128116962575
Position 538: 0.0028701177487913104
Position 1559: 0.0028512151440242936
Position 3178: 0.0025736678412994324
Position 1195: 0.0022046187868551546
Position 2874: 0.0019995499660965
Position 3687: 0.0015892630722086371
Position 255: 0.0011700562274404528
Position 1775: 0.001164893259217543
Position 1650: 0.0011297764892515211
Position 108: 0.0010660678528125933
Position 1577: 0.0009119805966721122
Position 1441: 0.0008876440935066248
Position 923: 0.0007714796050560131
Position 2646: 0.0006307049558178371
Position 2970: 0.0006100899546295638
Position 985: 0.0005176329425240644
Position 1657: 0.00042606463616620574
Position 1367: 0.0004169053265685104
Position 330: 0.00034240946010695477
Position 3082: 0.00033015100311223366
Position 4021: 0.00028645751894035645
Position 287: 0.0002843442861796279
Position 2036: 0.0002741211344808967
Position 48: 0.00025737769291708307
Position 2444: 0.0002509213641820079
Position 153: 0.00021567135057519552
Position 1732: 0.00021482194631584933
Position 794: 0.00018432980201251839
Position 1609: 0.00016799075968763682
Position 1634: 0.00014133707029630893
Position 584: 0.0001282899459779584
Position 789: 0.00012458468476030386
Position 305: 9.854428385012981e-05
Position 1519: 9.683489579229825e-05
Position 2494: 6.571786186086105e-05
Position 727: 6.531653053251555e-05
Position 767: 6.336463047291302e-05
Position 778: 4.216337204068498e-05
Position 290: 3.9072564243085626e-05
Position 628: 3.7443534111462354e-05
Position 1767: 3.7345947264724846e-05
Position 2568: 3.257840188721062e-05
Position 2832: 3.183625357247762e-05
Position 2462: 3.125712944476801e-05
Position 592: 2.5027369803656426e-05
Position 530: 2.2112468413739116e-05
Position 197: 2.2063971086210175e-05
Position 662: 2.0094321579574497e-05
Position 105: 1.839509419175828e-05
Position 142: 1.1158865656687395e-05
Position 1445: 5.963116221103782e-06
Position 1188: 5.135918596648896e-06
Position 113: 4.832149624700156e-06
Position 61: 3.4429974340161734e-06
Position 1199: 3.271570706527806e-06
Position 2314: 2.2299901394091183e-06
Position 2572: 2.186984010658224e-06
Position 1197: 1.8668944039504936e-06
Position 976: 1.8601342877164778e-06
Position 2547: 1.5534554043672246e-06
Position 957: 1.334918306124325e-06
Position 705: 1.184539014810514e-06
Position 318: 1.1448219784444847e-06
Position 2690: 1.1177766518288506e-06
Position 2631: 7.13134038459451e-07
Position 31: 5.90177000182106e-07
Position 2619: 5.803950542774083e-07
Position 513: 5.454065254398751e-07
Position 285: 4.947126102922918e-07
Position 2859: 4.616254307051739e-07
Position 227: 3.6663549421016933e-07
Position 2558: 3.4270170513808036e-07
Position 2179: 2.872644070832354e-07
Position 457: 2.4611690609970317e-07
Position 2673: 2.0112146074201742e-07
Position 647: 1.7916351607640906e-07
Position 438: 1.7735258605523358e-07
Position 2998: 5.7068973056942876e-08
Position 1042: 4.586965086825301e-08
Position 1264: 3.939526735434007e-08
Position 2154: 3.375154208398764e-08
Position 2167: 2.2749132750676004e-08
Position 2219: 2.0983040969593092e-08
Position 1433: 1.817094123534945e-09
Position 400: 9.079681319201126e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1078: 0.9881304074224284
Position 891: 0.9766212376273501
Position 428: 0.9681138658976011
Position 1283: 0.8166676917293442
Position 2943: 0.6414442666966756
Position 2151: 0.3501861503646801
Position 2082: 0.2609252762473527
Position 2210: 0.2109800517254507
Position 2386: 0.18122765125862958
Position 2101: 0.16899702246700862
Position 2412: 0.07102502485604728
Position 3852: 0.054137645973284944
Position 2780: 0.04007394060632438
Position 577: 0.027247400428870177
Position 328: 0.015376708370684488
Position 3130: 0.010784045643926087
Position 1086: 0.009259528730478715
Position 1301: 0.008680025327779874
Position 3227: 0.008563633943044524
Position 2786: 0.008440627672626226
Position 4137: 0.008289321924936697
Position 716: 0.006612035172862252
Position 3969: 0.0055207636039197585
Position 620: 0.005476430882835404
Position 3545: 0.005184291768061188
Position 3820: 0.005011151831433463
Position 2960: 0.004984602310947811
Position 1319: 0.0040658539492497104
Position 2706: 0.004006968191937721
Position 3107: 0.0037700535512245406
Position 1333: 0.0036421063769408804
Position 1541: 0.002670179024768907
Position 3223: 0.0022991694183478887
Position 1351: 0.0022980013473225887
Position 2392: 0.0021088599199759464
Position 962: 0.0017449752269681944
Position 3921: 0.0015065387252786088
Position 3385: 0.0014608118803949948
Position 2903: 0.0012914233925388973
Position 1985: 0.001255356618960329
Position 3723: 0.0012299497007516032
Position 3138: 0.00104981975356949
Position 2857: 0.0009691750784835633
Position 3177: 0.0009191304617550201
Position 2782: 0.0009166201754929061
Position 3899: 0.0008671810895572023
Position 2806: 0.0008355313824064324
Position 602: 0.0008337952633988329
Position 2153: 0.0008081052183108269
Position 4185: 0.0007951709356171847
Position 2601: 0.0007473461484131276
Position 1676: 0.0007430836460574541
Position 3388: 0.0007012363116971353
Position 3465: 0.0006500041508456803
Position 3882: 0.0006086735946328509
Position 3590: 0.0006042248375803038
Position 2485: 0.0005369276180386159
Position 4118: 0.0005176312152820885
Position 3479: 0.0004935094065175718
Position 2643: 0.00045444388512394144
Position 2550: 0.0004510288232804911
Position 645: 0.00042823098761955464
Position 583: 0.00040638995797230896
Position 3678: 0.0003750474340627956
Position 812: 0.00036201674814749605
Position 834: 0.0003571175611086615
Position 4165: 0.0003062648142278544
Position 751: 0.0002800090621181324
Position 3652: 0.0002561426497834317
Position 2576: 0.0002545779135075636
Position 2547: 0.0002267215741335515
Position 3247: 0.00019859989509524417
Position 2106: 0.0001958619581473743
Position 3854: 0.00018275024880366698
Position 1941: 0.0001806604583316071
Position 3321: 0.00017555844120347924
Position 1104: 0.0001590442963564527
Position 3927: 0.00015782825067750146
Position 1321: 0.00015751006708946284
Position 453: 0.0001563227730726993
Position 3297: 0.00014409027363731307
Position 4100: 0.0001289545398129988
Position 1945: 0.00011806956890230178
Position 3410: 0.00010679860924181394
Position 1463: 0.00010546449075485938
Position 2251: 9.862527979782465e-05
Position 785: 9.002042884772482e-05
Position 3752: 8.200932481397363e-05
Position 1367: 7.831115659492323e-05
Position 260: 7.70852593454751e-05
Position 433: 7.357486395443974e-05
Position 804: 7.258360455279207e-05
Position 1484: 6.924767017849683e-05
Position 1101: 6.732930153832825e-05
Position 1645: 5.963950011485703e-05
Position 721: 5.405967320182537e-05
Position 2035: 5.3553248444297836e-05
Position 2167: 4.886968781924892e-05
Position 4173: 4.878270013207883e-05
Position 2174: 4.744963877821153e-05
Position 2235: 4.6146847178543804e-05
Position 2619: 4.5950213899206804e-05
Position 817: 4.4815039110073006e-05
Position 1229: 4.194098132409067e-05
Position 2468: 4.076219624120172e-05
Position 2049: 4.069399754882196e-05
Position 4145: 4.057515051127913e-05
Position 724: 3.586480009370885e-05
Position 2832: 3.501692131486434e-05
Position 1493: 2.950124248889764e-05
Position 2216: 2.9171755632854477e-05
Position 2033: 2.6789354993559803e-05
Position 1107: 2.670179461653535e-05
Position 1372: 2.5937201942808568e-05
Position 2012: 2.565095199701289e-05
Position 2629: 2.3209460190011536e-05
Position 468: 2.3123544442087234e-05
Position 2219: 2.2370032865472684e-05
Position 2263: 1.9997458043987395e-05
Position 1723: 1.9334652350377088e-05
Position 1498: 1.8946476011784034e-05
Position 122: 1.837256658260377e-05
Position 436: 1.7613650171961915e-05
Position 657: 1.5003232494643395e-05
Position 457: 1.3304710528544526e-05
Position 2109: 1.107352733579045e-05
Position 1880: 1.0435739894632185e-05
Position 1244: 9.467938487108257e-06
Position 1846: 9.41719224902949e-06
Position 1454: 7.062367840184434e-06
Position 1441: 6.166147978432254e-06
Position 2260: 5.275918413096861e-06
Position 734: 5.0883816860946976e-06
Position 2004: 4.987943853375064e-06
