Gene = RP11-96L14.7
index = 1182
Annotated 5SS: [205 666]
Annotated 3SS: [ 485 1222]
SMsplice 5SS: [205 666]
SMsplice 3SS: [ 485 1615]
top_k =  500
Partition function (log Z): -5.968782445103847

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.988488071209639
Position 666: 0.628306270809399
Position 1284: 0.2857723774489305
Position 11: 0.2649175053191587
Position 1109: 0.051041190619929025
Position 52: 0.031463023600722596
Position 1379: 0.02954595726297278
Position 1115: 0.026840688811661975
Position 670: 0.024480765137282014
Position 499: 0.021644076705329342
Position 600: 0.014365141802310464
Position 41: 0.008792498906627417
Position 1438: 0.008493381656275478
Position 1808: 0.007040628105404709
Position 492: 0.006999837745230909
Position 629: 0.002618194127732281
Position 1430: 0.0020526099924310123
Position 1418: 0.0016865805292827227
Position 1590: 0.0015712247301226247
Position 1367: 0.0013097180809801122
Position 615: 0.00110316403083901
Position 1676: 0.0005339180346983328
Position 225: 0.00038143360961402406
Position 334: 0.00027907606494019277
Position 209: 0.00012279578605373982
Position 185: 0.0001065037956066506
Position 196: 2.151312790337118e-05
Position 34: 9.16371358891024e-06
Position 387: 5.552598349729705e-06
Position 1406: 5.172650878881672e-06
Position 113: 1.911404358962095e-06
Position 268: 1.232613327446096e-06
Position 354: 1.0895213765721756e-06
Position 105: 7.26125702683003e-07
Position 45: 6.666284315137333e-07
Position 148: 9.388427038197116e-09
Position 381: 3.4323680729677996e-09
Position 73: 2.8899075603907836e-09
Position 87: 1.348255215654664e-09
Position 292: 1.1893460428560625e-09
Position 198: 5.839598908738126e-11
Position 89: 1.886186754394702e-11
Position 297: 2.609044206295788e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 485: 0.6771798474096179
Position 1615: 0.4887887841009086
Position 1222: 0.41279590269615946
Position 131: 0.1996055369195081
Position 1015: 0.0862727942027337
Position 1098: 0.07324978579509685
Position 401: 0.0699442221861592
Position 73: 0.06722615899002371
Position 1470: 0.0358451207814065
Position 97: 0.032604136671955344
Position 444: 0.03032275543893126
Position 1378: 0.025762596465749257
Position 2214: 0.022197220762922083
Position 979: 0.016408659509250245
Position 491: 0.015366348310767474
Position 1493: 0.013489616986064294
Position 1986: 0.013116891832044952
Position 1180: 0.012678276537643146
Position 316: 0.011858595463883324
Position 1942: 0.011450251587998546
Position 1675: 0.011377692512874989
Position 1161: 0.010219670058539639
Position 961: 0.006960677203485437
Position 534: 0.006488554896728127
Position 1643: 0.0060382314714424595
Position 1046: 0.005261177182051418
Position 1476: 0.0048346845355677105
Position 284: 0.004343098053775691
Position 1409: 0.003984949036007402
Position 596: 0.0038429943326222264
Position 720: 0.0038251367447243827
Position 781: 0.0032032060199256845
Position 1915: 0.0031983080721260096
Position 802: 0.003039769483788434
Position 1367: 0.002484824052443327
Position 1017: 0.0021974762285354612
Position 736: 0.0014765611544626884
Position 2169: 0.0013247729020550677
Position 1051: 0.001167604389017672
Position 1236: 0.0011115266337058346
Position 1540: 0.0010737316895219529
Position 373: 0.0010144887884171554
Position 1946: 0.001013189809412332
Position 549: 0.0005978183785782917
Position 1136: 0.000549944393657399
Position 877: 0.00041689584420192427
Position 415: 0.0003389698405067098
Position 313: 0.00033369474857654666
Position 288: 0.00031316228177331916
Position 462: 0.00027215758662385017
Position 1245: 0.00026817169531221654
Position 733: 0.00021274688478929786
Position 1127: 0.00018388527063209421
Position 637: 0.0001203326521328097
Position 139: 0.00010465537355594493
Position 1108: 0.00010289148312847475
Position 1024: 9.332454774232177e-05
Position 919: 7.747169209188378e-05
Position 934: 6.668060117006707e-05
Position 1114: 5.9816974183194906e-05
Position 906: 4.110676077346344e-05
Position 263: 3.8886111245326936e-05
Position 509: 3.3064666211887205e-05
Position 513: 2.5415852425685044e-05
Position 148: 2.1392050775548813e-05
Position 608: 1.9743444057642952e-05
Position 555: 1.7790225301509017e-05
Position 204: 1.725672460224602e-05
Position 807: 1.4276615231812962e-05
Position 320: 4.704877646741169e-06
Position 1735: 4.56690367862707e-06
Position 495: 1.9435025092852386e-06
Position 640: 1.618449179448575e-06
Position 143: 1.4891790372755612e-06
Position 515: 9.519046387676837e-07
Position 523: 4.0465322194621066e-07
Position 644: 2.7378344198110074e-07
Position 326: 2.2146466718254348e-07
Position 345: 5.803142150790676e-08
Position 537: 3.044832198258647e-08
Position 642: 2.3978475119418365e-08
Position 334: 6.82911162683078e-09
Position 338: 3.626849389710694e-09
Position 209: 2.4037261232850564e-09
