Gene = ZDHHC23
index = 1600
Annotated 5SS: [  290  1063  6510  8606 10638]
Annotated 3SS: [  892  5798  8437 10461 12818]
SMsplice 5SS: [ 290 1063]
SMsplice 3SS: [  892 11619]
top_k =  500
Partition function (log Z): -10.61408529646

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9317060303513365
Position 1063: 0.8677236182849356
Position 6510: 0.3004240406016324
Position 11700: 0.26493569915031834
Position 7081: 0.20995054948041428
Position 9585: 0.19014950146041
Position 2493: 0.12943712873011443
Position 562: 0.11451545377824855
Position 7189: 0.11234996920040202
Position 9626: 0.03783369566020225
Position 9951: 0.0316650975918259
Position 8606: 0.030652886073549043
Position 7311: 0.02247888219356917
Position 3727: 0.019785493078736883
Position 834: 0.0174701324779192
Position 1374: 0.017140635886766058
Position 666: 0.014582765418381658
Position 11492: 0.013705817365190968
Position 4867: 0.013474993327239062
Position 794: 0.012390881161410952
Position 116: 0.009655130933551054
Position 9715: 0.007866716801165744
Position 307: 0.005274636349831584
Position 441: 0.0038960352167654827
Position 629: 0.002730227605384315
Position 2906: 0.002393121003342211
Position 603: 0.0014544387547788219
Position 327: 0.0013771543963396508
Position 214: 0.0008438800847264373
Position 57: 0.00039612116773295175
Position 2257: 0.00026414379344998654
Position 2952: 0.00020428858996906867
Position 2529: 0.00020382915954205488
Position 1054: 0.00018220528975697303
Position 156: 0.0001700399721425162
Position 1425: 0.0001230933760517688
Position 982: 9.851445128279156e-05
Position 893: 9.490421376508671e-05
Position 706: 4.803570207490145e-05
Position 1742: 4.1263234087858914e-05
Position 1647: 2.8412655301733028e-05
Position 600: 2.323802706291779e-05
Position 1339: 2.2301458381675467e-05
Position 218: 1.7690172724389362e-05
Position 708: 1.4193928984737312e-05
Position 1023: 5.372155002502112e-06
Position 1029: 4.142101647816391e-06
Position 399: 2.510347266827645e-06
Position 1120: 1.2956926657209865e-06
Position 886: 1.0959611989304304e-06
Position 445: 9.08322974951744e-07
Position 1210: 8.571149046676642e-07
Position 193: 7.21649178104202e-07
Position 19: 5.709574593370145e-07
Position 324: 4.805221400449321e-07
Position 174: 8.69709415960136e-08
Position 109: 5.5355036380446364e-08
Position 443: 5.029732040691804e-08
Position 266: 3.013593779658708e-08
Position 106: 5.5327404156571705e-09
Position 1485: 3.6108720087945406e-09
Position 918: 6.165757405581086e-10
Position 346: 3.598713890566018e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 892: 0.7806863793255772
Position 11619: 0.5652196939321338
Position 10461: 0.22031065635576746
Position 7035: 0.19830255661456758
Position 9381: 0.189677749695313
Position 6187: 0.18152619489004426
Position 6916: 0.10550642712314204
Position 487: 0.09942789145614882
Position 6378: 0.08450587159012439
Position 9467: 0.07805168559194808
Position 9584: 0.07735881641500154
Position 12537: 0.06585255307850069
Position 2441: 0.0533839351199078
Position 13719: 0.05259623472390637
Position 2374: 0.050172669355778104
Position 11388: 0.04674062654614835
Position 12884: 0.04369923520310732
Position 867: 0.035569370395572134
Position 6111: 0.03446655430120556
Position 8437: 0.030652886073549043
Position 13626: 0.02584444503526287
Position 2355: 0.02465678637805481
Position 561: 0.02153585890211607
Position 910: 0.02143005754015555
Position 6998: 0.020613928314985302
Position 7260: 0.02026733521021166
Position 1273: 0.01930087966605317
Position 13150: 0.01807572487395736
Position 14372: 0.01690941159795155
Position 5798: 0.01488980329116186
Position 12860: 0.014374661597066931
Position 7222: 0.012482728165500145
Position 4815: 0.011749702279150462
Position 12299: 0.011090735200907292
Position 3572: 0.009686335442302588
Position 12387: 0.008624448518238107
Position 784: 0.008116148560933293
Position 6612: 0.007823997948456753
Position 6795: 0.007804070256401437
Position 11892: 0.007072804039931296
Position 913: 0.006988018722465191
Position 3546: 0.006374389457161502
Position 10004: 0.006066056195326473
Position 9950: 0.005742085275732896
Position 12818: 0.005146915008290447
Position 2169: 0.004951824995768199
Position 6147: 0.004592136037021283
Position 1040: 0.003625730383337399
Position 10537: 0.003491320324064139
Position 10159: 0.002848456585018243
Position 4798: 0.0028416584670363865
Position 548: 0.002819385229341587
Position 6035: 0.002314057239151407
Position 7525: 0.002194994389890891
Position 2771: 0.0021638203176553242
Position 4534: 0.0018484642547233737
Position 2025: 0.0014619479822371244
Position 3401: 0.0014459691598195544
Position 10511: 0.001403801874068676
Position 3449: 0.00130546748808213
Position 715: 0.0012947351096585377
Position 9162: 0.001191231806624157
Position 9017: 0.0011076051470865751
Position 8842: 0.0010552500419528789
Position 5192: 0.0010205739449250688
Position 3497: 0.0010044176741923904
Position 432: 0.000993478577493271
Position 940: 0.000988046182467091
Position 2807: 0.000948191832542774
Position 9190: 0.0008849942484106658
Position 619: 0.0007696798596445953
Position 1585: 0.0007550318737694801
Position 1515: 0.0007275572200676541
Position 1176: 0.0007221550853466728
Position 5823: 0.0006958709303274953
Position 5699: 0.0006689037710463602
Position 3286: 0.0006677208057601796
Position 2852: 0.0005302181322600241
Position 2514: 0.0005256314951348833
Position 3988: 0.000500078249283685
Position 7902: 0.00047914861893033167
Position 989: 0.00046838853238426485
Position 3157: 0.00041290617460430936
Position 3444: 0.00040646646448603445
Position 5732: 0.00032669664360038817
Position 399: 0.0003256043375141181
Position 3421: 0.0003201754435631992
Position 1876: 0.00031659174592126987
Position 3712: 0.00027660575875599274
Position 196: 0.0002733480757905447
Position 651: 0.00026646998441104446
Position 5489: 0.000246697994977556
Position 517: 0.00021815761166740354
Position 5885: 0.0001966975472815603
Position 2447: 0.00018295467833694722
Position 494: 0.0001756651623449629
Position 3430: 0.00017022211984819147
Position 1985: 0.00016203133774288277
Position 4565: 0.00015930650220641386
Position 510: 0.0001551555410144931
Position 3726: 0.0001432424152916395
Position 3172: 0.00013764355644081496
Position 5348: 0.00012437136708995847
Position 459: 0.00011962753918112803
Position 1647: 0.00011365184279071057
Position 4582: 0.00010332038241449695
Position 3772: 8.383907020387493e-05
Position 266: 7.997366396333337e-05
Position 3324: 7.846602894847933e-05
Position 3344: 5.688590718886337e-05
Position 387: 5.079190072876177e-05
Position 199: 4.939249571754278e-05
Position 2637: 4.655438361503599e-05
Position 449: 4.4178583805493406e-05
Position 934: 4.247509301514973e-05
Position 918: 4.1297594578508e-05
Position 1134: 3.7567310116250775e-05
Position 1422: 2.155786534723281e-05
Position 1294: 1.7156272938361494e-05
Position 950: 1.6533236275057156e-05
Position 636: 1.384234701438285e-05
Position 838: 1.2869157558475591e-05
Position 925: 1.2460112587446332e-05
Position 2810: 1.0903210464430816e-05
Position 4676: 1.0557016455596116e-05
Position 831: 9.8281508316239e-06
Position 530: 9.242882987677737e-06
Position 306: 6.488654298178772e-06
Position 982: 5.454712599778598e-06
Position 1208: 5.287641666447321e-06
Position 964: 5.068504567142409e-06
Position 436: 3.894244744224811e-06
Position 232: 3.712166386410869e-06
Position 721: 3.2820588124185766e-06
Position 689: 2.7928609084019485e-06
Position 373: 2.3031768527821232e-06
Position 500: 2.1707200149961508e-06
Position 727: 1.8407202446825071e-06
Position 699: 1.4729771809317438e-06
Position 799: 1.26532070647937e-06
Position 423: 1.1568014241103273e-06
Position 793: 1.0180795120150127e-06
Position 675: 9.617517472486432e-07
Position 164: 6.037168611749964e-07
Position 371: 5.849506543548302e-07
Position 1052: 4.374819520125511e-07
Position 115: 3.47313061581258e-07
Position 802: 2.725906432906028e-07
Position 566: 2.6174364725767055e-07
Position 671: 2.127641191796718e-07
Position 2273: 1.952157093309077e-07
Position 282: 1.757503039218412e-07
Position 1222: 1.7535235246729693e-07
Position 201: 1.3722413594662726e-07
Position 730: 1.2935039320356502e-07
Position 680: 9.297201975346293e-08
Position 660: 2.3981635945067567e-08
Position 525: 7.393143665114269e-09
Position 284: 4.5055516460338e-09
Position 289: 3.7559376062672853e-10
Position 137: 1.3178957217941302e-10
Position 133: 1.0277148994657215e-10
Position 335: 2.5635729745083904e-12
Position 145: 6.725492381851612e-13
Position 150: 4.0977594135853716e-14
Position 209: 2.019578636921957e-14
