Gene = BRI3
index = 141
Annotated 5SS: [263 779]
Annotated 3SS: [ 675 9435]
SMsplice 5SS: [263 779]
SMsplice 3SS: [ 675 9435]
top_k =  500
Partition function (log Z): -0.7222976111489476

Sorted 5' Splice Sites (High to Low Probability):
Position 779: 0.9974688687954149
Position 263: 0.9768299271891683
Position 3595: 0.46569916719022336
Position 1210: 0.18162353473719128
Position 5263: 0.14503666661939135
Position 2379: 0.11751435551740698
Position 4866: 0.040330887420110345
Position 954: 0.0344170757877455
Position 2435: 0.03372291806442284
Position 6304: 0.03256480949673776
Position 5199: 0.03225287211740498
Position 2429: 0.030403274072972615
Position 5910: 0.02181939254010304
Position 1255: 0.01607308280282179
Position 3235: 0.012749632493671982
Position 2124: 0.012329532143575213
Position 5286: 0.011480025547910742
Position 2523: 0.011359771771655765
Position 3544: 0.011150377736433193
Position 2347: 0.01025283029325958
Position 9617: 0.00994104330946143
Position 2181: 0.006491053773352692
Position 6671: 0.00637964196939219
Position 325: 0.004992435724368915
Position 1857: 0.004661309554180064
Position 1661: 0.004277046511558076
Position 192: 0.004239897936041281
Position 594: 0.0038780132655613776
Position 341: 0.0032802252771910274
Position 2261: 0.003063887634583344
Position 315: 0.0030050459653436904
Position 3304: 0.0027325481932558783
Position 5329: 0.002665050059967222
Position 1115: 0.002257611488584258
Position 271: 0.002228698708464416
Position 938: 0.0020574484090063764
Position 783: 0.0020367732598509936
Position 3408: 0.0014873748612533504
Position 1946: 0.001462848237688309
Position 453: 0.001328056048956087
Position 1633: 0.0012580430737381858
Position 303: 0.001226999822334832
Position 329: 0.0011761292309917578
Position 2778: 0.0009337822453447703
Position 1170: 0.0009155239941659934
Position 2442: 0.0006636750732298582
Position 948: 0.0004850920331078696
Position 377: 0.00038058926792839553
Position 1059: 0.00032984939259323196
Position 1406: 0.0002311931156636957
Position 1180: 0.00022821758634417806
Position 558: 0.00021144782863654775
Position 787: 0.0001607889220917625
Position 872: 0.00014627818541617602
Position 31: 0.00014242164738729785
Position 1625: 0.0001402173834308195
Position 543: 0.00013722864809067583
Position 1433: 0.00011487267952260124
Position 1718: 0.00010778846067804296
Position 1873: 9.793674200848183e-05
Position 868: 7.667233188316335e-05
Position 588: 7.530264149132237e-05
Position 2129: 5.9394927215154375e-05
Position 1599: 5.8477346622209704e-05
Position 756: 5.687359965410771e-05
Position 1801: 5.3883525384365095e-05
Position 358: 4.839767874418001e-05
Position 612: 3.985873860484652e-05
Position 1627: 2.880587954210778e-05
Position 2922: 2.4175921941235677e-05
Position 1512: 2.1547207566301382e-05
Position 1815: 1.950824839158293e-05
Position 1924: 1.938763171616067e-05
Position 1039: 1.9186245848328124e-05
Position 1629: 1.1289862512230923e-05
Position 999: 8.233921576205506e-06
Position 1750: 5.302461304952655e-06
Position 753: 2.893551754475361e-06
Position 627: 2.8711670529946454e-06
Position 438: 2.3334697604326464e-06
Position 512: 2.3053789187217576e-06
Position 940: 2.218849115126445e-06
Position 549: 1.5327192932759948e-06
Position 750: 1.3307927719341208e-06
Position 1077: 2.4220489578407517e-07
Position 862: 2.0413596616927348e-07
Position 256: 1.8349883834861596e-07
Position 771: 8.391932217488065e-08
Position 493: 7.444662158499217e-08
Position 766: 4.0395183959607994e-08
Position 495: 2.697701855920457e-08
Position 60: 6.24849601683447e-09
Position 699: 4.838360630527539e-09
Position 1276: 3.5543565654458694e-09
Position 615: 2.1663286301514334e-09
Position 723: 1.8140757024959487e-09
Position 40: 7.252702801978992e-10
Position 450: 5.054351957830144e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 675: 0.9920207840501044
Position 9435: 0.6570574016847432
Position 3492: 0.4807711518099356
Position 2298: 0.27057290973617154
Position 5115: 0.11079847817905403
Position 1016: 0.09748717400121043
Position 6493: 0.053404666983040486
Position 5198: 0.046369878030975385
Position 1144: 0.04389233781454605
Position 8534: 0.04368150919642836
Position 843: 0.04259943769535728
Position 8160: 0.04183947777286734
Position 4688: 0.04100641418503493
Position 4955: 0.0334255788015569
Position 5821: 0.02894746637425244
Position 3100: 0.028808528016466405
Position 6254: 0.027889809574718274
Position 1039: 0.02371189712649748
Position 3680: 0.01671408283326886
Position 7854: 0.016049198222525297
Position 2040: 0.014420644948932413
Position 1107: 0.012820678026206438
Position 5021: 0.01163590907302013
Position 9701: 0.011618985693921328
Position 3497: 0.009395922493823077
Position 1156: 0.009200840670898118
Position 6110: 0.00862736278056203
Position 697: 0.00777046142467536
Position 3818: 0.007348043990085364
Position 4036: 0.0067320981178310615
Position 1772: 0.006705642973271862
Position 6455: 0.0050386345824512905
Position 2079: 0.004086005687674627
Position 1396: 0.004026853878835254
Position 4637: 0.0035518871941518228
Position 7330: 0.0034217136298015627
Position 853: 0.003188037031031307
Position 2595: 0.002924953432639174
Position 1053: 0.002757098060257076
Position 7596: 0.0026972096622468363
Position 5079: 0.002513716186199024
Position 3060: 0.0024355505268179502
Position 6557: 0.002432518090248733
Position 4568: 0.002406101614580975
Position 1114: 0.0023172224107612825
Position 7305: 0.002160952299881699
Position 898: 0.0021126788810539783
Position 438: 0.00206593886539263
Position 7110: 0.0019999839041673446
Position 5309: 0.001975643268119909
Position 1749: 0.001375313719185811
Position 4021: 0.0013731023103639162
Position 3291: 0.0012515410544476835
Position 1485: 0.0011836666936566825
Position 2689: 0.0011575902848565904
Position 997: 0.0010127570002712548
Position 1545: 0.0009390648942246619
Position 1901: 0.0009318360168850467
Position 6394: 0.000801234488366018
Position 2921: 0.0007248622684419882
Position 2481: 0.0007174524631896179
Position 1197: 0.0006263895082877603
Position 483: 0.0005809091614654536
Position 919: 0.0005334819858294107
Position 2522: 0.0005236347015675109
Position 5353: 0.0005170035025562753
Position 2140: 0.0005167646481527846
Position 519: 0.0004576208432740154
Position 1169: 0.0004188352322133317
Position 3883: 0.00038014300582707417
Position 4865: 0.0003574119376392595
Position 2147: 0.0003305977307857276
