Gene = DNAJC11
index = 454
Annotated 5SS: [  196 21017 23531 34216 48014 49096 50396 56136 56884 57367 62023 63630
 64478 64727 65808]
Annotated 3SS: [20886 23456 34113 47884 48972 50321 55945 56797 57249 61866 63559 64419
 64583 65677 66223]
SMsplice 5SS: [  196 20692 21017 23531 34216 36035 48014 49096 50396 56136 56884 57367
 62023 63630 64478 64727 65808]
SMsplice 3SS: [20605 20886 23456 34113 35857 47884 48972 50321 55945 56797 57249 61866
 63559 64309 64583 65677 66223]
top_k =  500
Partition function (log Z): 7.815745401388983

Sorted 5' Splice Sites (High to Low Probability):
Position 34216: 1.000000000000003
Position 48014: 1.0000000000000029
Position 196: 0.9956271714388513
Position 57367: 0.9951777924899624
Position 23531: 0.9733317922231897
Position 21017: 0.9704667262192378
Position 56884: 0.9488146081455978
Position 56136: 0.9141687882396263
Position 64727: 0.897022002052559
Position 50396: 0.7906089374154058
Position 64478: 0.7902117363909904
Position 62023: 0.7800232999969268
Position 63630: 0.609139152703602
Position 4308: 0.5304130636546585
Position 20692: 0.5178419663941112
Position 65808: 0.5155378813396576
Position 36035: 0.4991627246784567
Position 59894: 0.42759349654989803
Position 26358: 0.3047433928912303
Position 60137: 0.2841803108508548
Position 23814: 0.2598708151417701
Position 49096: 0.24549059093776684
Position 62362: 0.22898291982580912
Position 66143: 0.1690442675083471
Position 64420: 0.14913381060621977
Position 63842: 0.1327941201608219
Position 61222: 0.12632775750905076
Position 7675: 0.11981495383818772
Position 65765: 0.09533383669844366
Position 36007: 0.09455143232322533
Position 50248: 0.08731031749999675
Position 16461: 0.07678358171212352
Position 66368: 0.06607200535905262
Position 63450: 0.06071502800751495
Position 40442: 0.060575385713642
Position 38975: 0.05717498200319936
Position 3486: 0.05376240719061353
Position 39482: 0.04392330208424712
Position 64649: 0.04055876922075067
Position 39363: 0.03811479685150149
Position 64606: 0.037011570200441844
Position 14845: 0.03542299129418331
Position 64655: 0.03513820666819842
Position 22227: 0.03480693424303517
Position 21234: 0.0321469586040431
Position 14841: 0.031032592510997454
Position 56919: 0.024242383722175086
Position 65422: 0.022815657924204667
Position 64034: 0.022018166806288802
Position 64508: 0.01962459363734204
Position 64321: 0.018962576685817925
Position 48897: 0.018894975520235
Position 61637: 0.018445200321730332
Position 21689: 0.01735086740243129
Position 23543: 0.015338026355327168
Position 7478: 0.014778903235857604
Position 66137: 0.013820261132650584
Position 13023: 0.013771579510712824
Position 21116: 0.013471996947783647
Position 21052: 0.012931917356090422
Position 1293: 0.012861422497279935
Position 65781: 0.010991941327787136
Position 66171: 0.00894162644905241
Position 56956: 0.00880329108555934
Position 22911: 0.008491892314054722
Position 66696: 0.008338656885851491
Position 21481: 0.007545127939053887
Position 57167: 0.007488710908046409
Position 60354: 0.006834791403065613
Position 59836: 0.006826725309870119
Position 62688: 0.006661046814486207
Position 21511: 0.006608244455183201
Position 3437: 0.006308421107330718
Position 60119: 0.006239546857219256
Position 61713: 0.005424090069643587
Position 66007: 0.004242824534409137
Position 60311: 0.0037401402519236966
Position 59138: 0.0035759848245294585
Position 448: 0.003195509502674409
Position 59278: 0.0031309936710253038
Position 61311: 0.0029187547859085006
Position 184: 0.0028669256420734393
Position 59345: 0.0027628292462797796
Position 66103: 0.00272587640294976
Position 62118: 0.0024126794078740315
Position 2540: 0.0021914887521029694
Position 63712: 0.001922445731013806
Position 59750: 0.0019140735627704907
Position 1585: 0.001191721307098904
Position 64488: 0.0010166486550483502
Position 64369: 0.0009847738818532178
Position 57435: 0.0008032794971268819
Position 58417: 0.0008025543763585787
Position 36039: 0.00048285435566438207
Position 36021: 0.0004751554185427026
Position 4132: 0.0004309449147777676
Position 3551: 0.00039077123238766655
Position 1122: 0.00034107416121435943
Position 3535: 0.0003378818959605752
Position 57714: 0.00032135514333317785
Position 21077: 0.00030828817250090076
Position 2212: 0.000307315498645274
Position 58449: 0.0002731758055752491
Position 23988: 0.0002690446035610003
Position 65366: 0.00022475501163505591
Position 58573: 0.00022461852432261042
Position 57822: 0.00020919988808868788
Position 57761: 0.0002079097945339003
Position 2711: 0.00017740464838293102
Position 1556: 0.0001610291104964344
Position 2818: 0.00015086285287282207
Position 65771: 0.00015033139472221365
Position 66431: 0.00013856612941835775
Position 1111: 0.00011451224839580321
Position 3442: 0.00010241054495697561
Position 3576: 9.360037561589625e-05
Position 3934: 9.065844519058055e-05
