Gene = GCC1
index = 579
Annotated 5SS: [1457]
Annotated 3SS: [2297]
SMsplice 5SS: [ 759 2133]
SMsplice 3SS: [2000 2297]
top_k =  500
Partition function (log Z): -6.299570192708281

Sorted 5' Splice Sites (High to Low Probability):
Position 3875: 0.7389298011836873
Position 2133: 0.642452732810741
Position 759: 0.5276899131717228
Position 1760: 0.32235863558734557
Position 2619: 0.27776334545612125
Position 1457: 0.24959759635315598
Position 2510: 0.22106204075767683
Position 2337: 0.16956419910350812
Position 2747: 0.14054166637973614
Position 1895: 0.12851348133696366
Position 2598: 0.10816245371864755
Position 2797: 0.08976561837967562
Position 596: 0.06905226782455644
Position 4130: 0.05921924069416787
Position 1778: 0.05833063384552214
Position 605: 0.04355813904500706
Position 303: 0.04200167608234285
Position 876: 0.041327487781946205
Position 539: 0.029587865286652252
Position 2085: 0.023227304231249846
Position 307: 0.022369304171845763
Position 283: 0.021682220108546094
Position 1225: 0.0150545890197806
Position 128: 0.014557519572897283
Position 3841: 0.014262678340913049
Position 636: 0.014048969698199515
Position 2382: 0.014034563556722413
Position 3352: 0.013726911291082416
Position 169: 0.013108332671319748
Position 182: 0.010244448256360386
Position 2766: 0.010201760878425468
Position 3306: 0.0072438468658173934
Position 207: 0.006619686159450927
Position 1661: 0.00424324512662984
Position 1314: 0.004079441325329487
Position 4577: 0.0033547941694722387
Position 62: 0.0033518426693705944
Position 298: 0.002982091323798419
Position 3129: 0.0018150462557687368
Position 4260: 0.0016217675060898283
Position 2855: 0.0011850741695942984
Position 1167: 0.0011374109609029273
Position 1753: 0.001097751696342165
Position 79: 0.0008805746354622844
Position 1319: 0.0008483852977342166
Position 829: 0.0007684321305297073
Position 4349: 0.0007579162783305759
Position 1500: 0.0006290708265171806
Position 601: 0.0004789853507402674
Position 259: 0.0003498326098437786
Position 4831: 0.000287197075221709
Position 682: 0.00024376567632054734
Position 623: 0.00023515641620149518
Position 825: 0.00022620371392403612
Position 433: 0.0001870794030381257
Position 884: 0.0001824059083328409
Position 309: 0.00017944181358243373
Position 1828: 0.00012921841432898823
Position 400: 0.00010732547916924904
Position 3825: 0.00010472738711740176
Position 1984: 8.08413519375432e-05
Position 412: 7.84169507052648e-05
Position 190: 7.833262624322998e-05
Position 842: 7.594606363734022e-05
Position 263: 5.6660422555321235e-05
Position 770: 5.600348027820218e-05
Position 1026: 2.824975291395036e-05
Position 536: 1.5735656587967116e-05
Position 514: 1.1725396258413283e-05
Position 42: 8.334108686258197e-06
Position 31: 7.230717611162162e-06
Position 188: 5.2643719878800216e-06
Position 39: 4.7048759150421e-06
Position 4438: 1.8362646105543929e-06
Position 855: 1.3919717410549208e-06
Position 811: 1.0735589306758684e-06
Position 961: 7.757337757114612e-08
Position 340: 5.7232374087613534e-08
Position 14: 4.731960135763139e-08
Position 108: 1.837521866692101e-08
Position 271: 2.941215114098614e-09
Position 11: 5.743761809358707e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2297: 0.9177011003543205
Position 3774: 0.8298346046438428
Position 2000: 0.5552048426328319
Position 4013: 0.29725859994460635
Position 4508: 0.25150363190785896
Position 1639: 0.23845273466026948
Position 2714: 0.21983120644293297
Position 4380: 0.20757846529565532
Position 1535: 0.14258202507201526
Position 1791: 0.09599632307331765
Position 2121: 0.033205026753919495
Position 696: 0.030722354288186905
Position 1120: 0.02821903397964749
Position 1297: 0.028012841725239924
Position 2052: 0.026452650483442974
Position 4283: 0.02429747612369135
Position 1894: 0.019177429999691038
Position 1957: 0.016508686188264756
Position 4828: 0.01523800371842301
Position 2243: 0.014686470177335023
Position 4657: 0.014336999149645795
Position 3204: 0.013883467693544324
Position 1324: 0.012845629734450895
Position 1123: 0.012596971125284134
Position 1876: 0.009872070580620703
Position 1345: 0.00977890432558241
Position 1224: 0.009397618703885214
Position 4910: 0.008705914480904027
Position 3178: 0.008445507464656025
Position 1856: 0.007904373721976879
Position 635: 0.007544092503557025
Position 4618: 0.0061722982251589025
Position 4218: 0.005143716612737762
Position 2301: 0.004656155831027468
Position 1539: 0.004650624552400362
Position 4858: 0.004421418665251482
Position 1581: 0.003966279478207707
Position 4753: 0.0034061369895906084
Position 1318: 0.003247677582320455
Position 2565: 0.003120494512502096
Position 2597: 0.0030485785609681046
Position 4514: 0.00297005285898079
Position 1578: 0.0028246942820681865
Position 3523: 0.0027407494365786884
Position 947: 0.002570178999041277
Position 4537: 0.0024342530695333287
