Gene = SPINK14
index = 1315
Annotated 5SS: [  67 1241 4638]
Annotated 3SS: [1196 4500 5619]
SMsplice 5SS: [  67 4638]
SMsplice 3SS: [4500 5619]
top_k =  500
Partition function (log Z): -8.256350294928685

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8499434598520771
Position 1241: 0.49988783203362336
Position 4638: 0.3674535157027408
Position 2355: 0.24283326834278923
Position 599: 0.1298273726741554
Position 4669: 0.10306199229935183
Position 2385: 0.09435377006771586
Position 816: 0.055564741439755205
Position 4850: 0.020904648551390237
Position 2447: 0.019741753740966973
Position 2473: 0.01369709937667966
Position 4623: 0.011131340200849181
Position 5451: 0.010047160947722343
Position 1641: 0.009862679641497058
Position 4303: 0.009253594898344127
Position 2616: 0.008202875880817025
Position 1804: 0.007459193324468889
Position 3168: 0.006820503351489449
Position 5158: 0.004226609039089517
Position 3086: 0.004216033844188809
Position 3487: 0.004097905398068638
Position 279: 0.0034726986827641926
Position 2506: 0.0026488548696284404
Position 71: 0.002201043736113737
Position 5273: 0.001984004820646302
Position 4642: 0.0017792568142217266
Position 1363: 0.0012042065093957675
Position 4715: 0.0010918254127805682
Position 1809: 0.0009555790819493918
Position 4443: 0.0009358187035118763
Position 4536: 0.0008423606708215266
Position 1022: 0.0006904350447362982
Position 1517: 0.0006581761785652549
Position 586: 0.0005571824066740319
Position 4522: 0.0005421626436420907
Position 730: 0.0005079206842656328
Position 805: 0.00030855792806841253
Position 4627: 0.0002464067086283355
Position 4860: 0.0002386123369334212
Position 4673: 0.00023170267426857682
Position 2603: 0.00023151993786827766
Position 606: 0.00018502730370892635
Position 1828: 0.00010246897438227254
Position 982: 6.568988352844663e-05
Position 1064: 4.1763449161085055e-05
Position 612: 4.158643559212922e-05
Position 83: 3.25317999802614e-05
Position 185: 2.987173022238757e-05
Position 298: 2.946979608222613e-05
Position 370: 2.7926877864832676e-05
Position 110: 2.3446097400410168e-05
Position 224: 2.1460697448902344e-05
Position 18: 2.0717301990987713e-05
Position 869: 1.7608415207173884e-05
Position 232: 1.571318439393523e-05
Position 328: 1.5284947920540223e-05
Position 952: 1.2716504293254221e-05
Position 915: 1.0343135633076126e-05
Position 261: 8.824614832381956e-06
Position 925: 4.911511565737697e-06
Position 1333: 4.50170452298138e-06
Position 425: 3.98857640800356e-06
Position 96: 3.897126403323607e-06
Position 398: 3.570718420724138e-06
Position 54: 3.1633939662329328e-06
Position 387: 2.974743481568131e-06
Position 183: 2.5868148430401435e-06
Position 998: 2.3493469426369645e-06
Position 1394: 6.534308613164028e-07
Position 1172: 4.846908581057767e-07
Position 408: 1.338314702660762e-07
Position 212: 8.653182930919495e-08
Position 153: 6.68048780177953e-08
Position 222: 2.395305604763876e-08
Position 316: 2.0241924701733245e-08
Position 32: 1.1895896978771878e-08
Position 1186: 1.0791437780619017e-08
Position 56: 7.369571994862666e-09
Position 679: 3.152055748030829e-09
Position 214: 3.006014251848517e-09
Position 818: 5.69104215022568e-10
Position 704: 5.1340172869914375e-11
Position 665: 4.2094701532843064e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5619: 0.790393390371235
Position 4500: 0.6017326838492489
Position 1139: 0.41658154254571067
Position 2267: 0.24411594386726435
Position 2318: 0.08269329488391086
Position 717: 0.05602725738265968
Position 2147: 0.05003273737811004
Position 1196: 0.045156014715767225
Position 4144: 0.025616379325157104
Position 5201: 0.016319437418090582
Position 4849: 0.015128286922092735
Position 4715: 0.013906314749796788
Position 4688: 0.011096340313066083
Position 1159: 0.010866433815113584
Position 1117: 0.00972472473433812
Position 5140: 0.009205550891553864
Position 2981: 0.009038376278617644
Position 1621: 0.007217189485787116
Position 4168: 0.006285871823819813
Position 900: 0.006040689676941865
Position 3457: 0.0051970097846182
Position 3964: 0.004453414757932422
Position 2472: 0.004061166399559108
Position 220: 0.00404024050065085
Position 1971: 0.004020489980571589
Position 1267: 0.0038868838855317845
Position 1202: 0.003461369396366904
Position 1657: 0.003005690610265435
Position 1565: 0.0028561813433975913
Position 5058: 0.002650934340335003
Position 3826: 0.0026343078942180705
Position 3321: 0.001881844428588461
Position 482: 0.0018789015421221697
Position 2741: 0.0017774633366414978
Position 2013: 0.001716736277918553
Position 3077: 0.0016230268083656557
Position 4957: 0.0015363833238609557
Position 3997: 0.0011377425274147416
Position 3690: 0.0011295195421094657
Position 5376: 0.001090580423114192
Position 1332: 0.0010680135928341754
Position 1505: 0.0009936915422387013
Position 5640: 0.0007890257013066899
Position 2161: 0.0007549032540438566
Position 2574: 0.0006664236273033851
Position 3739: 0.0006519855354842815
Position 2026: 0.0006167120986371159
Position 3585: 0.0005801270788862229
Position 1019: 0.0005441969430646922
Position 1346: 0.0005313045994578493
Position 1684: 0.00045736696620203744
Position 3560: 0.0004486377593651807
Position 2441: 0.0004476008180575453
Position 1629: 0.00039903282176066164
Position 1428: 0.00037408146695691466
Position 517: 0.0003186269944323473
Position 1354: 0.0003165542223779951
Position 2121: 0.0003135749536179167
Position 1468: 0.0002908757722754851
Position 4321: 0.00024865712792989086
Position 4204: 0.00022373043491800038
Position 1454: 0.00020803035435630897
Position 3994: 0.00020323618555507982
Position 1903: 0.00018616162961406163
Position 3872: 0.00017808506338073238
Position 2553: 0.0001776575205418638
Position 722: 0.00015718438265795067
Position 3795: 0.0001523301870467866
Position 259: 0.00013967247246811018
Position 1660: 0.00013468376087196927
Position 1394: 0.00010769486703545044
Position 2790: 8.889524094140536e-05
Position 661: 8.326823831859906e-05
Position 1645: 7.889688054050959e-05
Position 298: 5.871052115880118e-05
Position 1516: 5.4911492366435116e-05
Position 982: 4.452070309885819e-05
Position 1575: 3.853488020395226e-05
Position 1402: 3.0291877811928972e-05
Position 1145: 2.9594208491946914e-05
Position 719: 2.6639017329228178e-05
Position 1600: 2.3593302982033996e-05
Position 1240: 2.2591881802920336e-05
Position 423: 2.0778734678967534e-05
Position 570: 1.3044594217613114e-05
Position 1525: 1.1410826502338514e-05
Position 2288: 1.0805924970492919e-05
Position 278: 9.71926279910112e-06
Position 519: 9.616573890585611e-06
Position 795: 9.562255902333135e-06
Position 222: 8.620553941065998e-06
Position 490: 7.753334984056397e-06
Position 2280: 6.646100949858607e-06
Position 952: 6.598877734875679e-06
Position 2097: 6.0092293894856995e-06
Position 2086: 5.5538649867628134e-06
Position 556: 5.188900914580197e-06
Position 619: 3.7310374206062e-06
Position 492: 3.4529684209002855e-06
Position 488: 3.3238344556825103e-06
Position 484: 3.3066099177090662e-06
Position 576: 3.08779316917071e-06
Position 768: 3.073598585120656e-06
Position 486: 3.0095576528486877e-06
Position 641: 2.9306239468802894e-06
Position 306: 2.62311857816058e-06
Position 2285: 2.0717394125391833e-06
Position 815: 1.6075426471951078e-06
Position 612: 1.3899631857925814e-06
Position 1703: 1.33437451723628e-06
Position 396: 1.0305508658950672e-06
Position 733: 7.790181998244623e-07
Position 857: 7.539807336764087e-07
Position 261: 5.82918028500836e-07
Position 908: 5.231438173719209e-07
Position 875: 4.5853230192708825e-07
Position 1209: 4.5830454917314164e-07
Position 925: 3.740357064152272e-07
Position 598: 3.0462748694787374e-07
Position 998: 2.4865219269613715e-07
Position 425: 2.3610634318787501e-07
Position 387: 2.054815766410919e-07
Position 968: 2.0054541548895016e-07
Position 745: 1.526721592718389e-07
Position 663: 1.3475688446561e-07
Position 753: 1.0755965271432566e-07
Position 579: 8.813762440370697e-08
Position 1028: 1.073244702699165e-08
Position 931: 7.79466571642449e-09
Position 500: 1.8264456124923729e-09
Position 138: 1.6551324330465905e-09
Position 1715: 1.3373374936367941e-09
Position 1700: 1.335504665306098e-09
Position 398: 1.2836222896868586e-09
Position 760: 1.1672463460604427e-09
Position 1487: 1.0000772590459569e-09
Position 737: 9.301047378987151e-10
Position 1508: 8.276384777496511e-10
Position 134: 7.674561519923799e-10
Position 747: 7.065480389587051e-10
Position 136: 1.6684213285063385e-10
