Gene = PPP4R2
index = 1064
Annotated 5SS: [  287  1374 50572 62346 64276 66963 67362 68357]
Annotated 3SS: [ 1291 50400 62251 64237 66887 67217 68066 68611]
SMsplice 5SS: [  287  1374 50572 58594 62346 65970 66963 67362 68161 68357 68791]
SMsplice 3SS: [ 1291 50400 58516 62251 65870 66887 67217 68066 68277 68611 71776]
top_k =  500
Partition function (log Z): -37.959576816199984

Sorted 5' Splice Sites (High to Low Probability):
Position 1374: 0.9808899945599416
Position 287: 0.8257020020719069
Position 664: 0.2602714721139828
Position 2784: 0.22017492443011044
Position 628: 0.11064087986745057
Position 657: 0.05226598629556527
Position 1065: 0.0488959155392085
Position 7796: 0.04753625740503556
Position 1155: 0.027656416925626492
Position 680: 0.026645320479336976
Position 4000: 0.0264632634411282
Position 645: 0.0255725920027185
Position 43: 0.017927803007169098
Position 1213: 0.016081405428211057
Position 293: 0.014926413332798765
Position 910: 0.014281539616890885
Position 152: 0.010506964010915104
Position 4117: 0.008068793859356604
Position 3504: 0.006822140720475474
Position 148: 0.005798794063137097
Position 66: 0.00564688164443184
Position 1074: 0.0029775892023963853
Position 668: 0.002867883338413749
Position 233: 0.0028391431804600923
Position 50: 0.002831297184944069
Position 1806: 0.00282618271768959
Position 1152: 0.002672172520750794
Position 2136: 0.0024679092823650787
Position 150: 0.001968397719224904
Position 16: 0.001924619801994496
Position 3215: 0.0018302664487219859
Position 917: 0.0017127354501996562
Position 1753: 0.0016306575605813023
Position 1445: 0.0014674339839894955
Position 6694: 0.0014104070097459445
Position 181: 0.0012329643543698106
Position 4466: 0.0012184095590855306
Position 841: 0.001151229936734309
Position 2405: 0.0010785724394530697
Position 7057: 0.0010634552628307045
Position 1109: 0.0009774452642806878
Position 396: 0.0008745843824769774
Position 1118: 0.0008609370514570386
Position 5980: 0.0007098999064763784
Position 913: 0.0006791989018257921
Position 447: 0.0004899364529713999
Position 961: 0.0004274388795933955
Position 4774: 0.0004241530128297389
Position 4062: 0.0004239412495820088
Position 2015: 0.0004092789758580098
Position 77: 0.00039215653278240896
Position 715: 0.0003896273274423181
Position 482: 0.0003485483568769902
Position 7: 0.00033053127717610527
Position 21: 0.00031858320526186935
Position 767: 0.0002671543580542307
Position 687: 0.00023771088805273134
Position 387: 0.0002085244877368688
Position 3366: 0.00020488888032234526
Position 131: 0.0001188841436065922
Position 47: 0.0001083995959414553
Position 172: 7.63663558950874e-05
Position 557: 3.818174647182689e-05
Position 360: 3.001712444557679e-05
Position 81: 2.3011540545730552e-05
Position 199: 1.6296429152454626e-05
Position 3219: 1.2793670758313772e-05
Position 1583: 8.802432286670008e-06
Position 1557: 8.475579141488382e-06
Position 35: 7.926768721958996e-06
Position 480: 5.090103979627372e-06
Position 259: 4.776771772938634e-06
Position 495: 1.39048674485155e-06
Position 1351: 1.130553200947182e-06
Position 1494: 1.0576891089292412e-06
Position 1531: 1.01008545940055e-06
Position 3086: 1.0043142684875991e-06
Position 639: 5.039907669367847e-07
Position 140: 4.713439216620743e-07
Position 117: 3.4345579836182705e-07
Position 1378: 3.422571556777768e-07
Position 1488: 2.3436827840588427e-07
Position 1409: 2.2756584736713673e-07
Position 1318: 3.9770428830225764e-08
Position 570: 7.428817909375842e-09
Position 193: 7.183143150907466e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1291: 0.9758922780827901
Position 2653: 0.21152675753867461
Position 11168: 0.20114411557638442
Position 562: 0.18794254171935523
Position 351: 0.15753507211561765
Position 7695: 0.1406039335450029
Position 15535: 0.08876002543224501
Position 10507: 0.07143179193349775
Position 1605: 0.058947335493307
Position 4876: 0.058236769622765694
Position 6938: 0.0516549229670175
Position 6451: 0.0515084700711847
Position 3288: 0.0458113015820682
Position 1005: 0.03851119350281144
Position 13458: 0.030203226669452785
Position 10107: 0.028620451290744378
Position 3935: 0.027817004819543873
Position 6834: 0.02615377494332022
Position 729: 0.025904323306157113
Position 12898: 0.023881817803968253
Position 12707: 0.02372256953450642
Position 542: 0.021835171330233504
Position 9435: 0.021540874271372402
Position 432: 0.018429779353460865
Position 4296: 0.015487798730368233
Position 2930: 0.015097833972462381
Position 5877: 0.010689109854776542
Position 620: 0.010656501189933668
Position 9876: 0.010188275537927161
Position 599: 0.009827910216043513
Position 1212: 0.008952821659696783
Position 811: 0.006922509699395752
Position 884: 0.006718382405439241
Position 6447: 0.006284733177349839
Position 3817: 0.006267409056903978
Position 1809: 0.0055281225781453865
Position 9147: 0.005094441615009599
Position 6934: 0.004728588633570072
Position 766: 0.004607550521305339
Position 10071: 0.004540440312538022
Position 2558: 0.004346281966604819
Position 584: 0.004290292105937838
Position 1485: 0.0035607226200040877
Position 5233: 0.0035319616976851598
Position 2625: 0.003506352561507325
Position 1742: 0.0031455558167329286
Position 8774: 0.003077794982483367
Position 4524: 0.0028228146315901737
Position 6958: 0.002684301589163147
Position 3173: 0.0026560243836202427
Position 3115: 0.002403818649127501
Position 2497: 0.0021869190007494797
Position 8211: 0.002125005116626338
Position 3999: 0.0019940694614527126
Position 7661: 0.0019112365942857805
Position 2687: 0.0017182157576294001
Position 3850: 0.0017006479107462857
Position 5657: 0.0014479745313341014
Position 4496: 0.0014349948717811353
Position 1338: 0.0014262672678291607
Position 2029: 0.0014129630517780564
Position 7096: 0.0013391324040790274
Position 5683: 0.0013061669987799308
Position 6471: 0.0012783895504911492
Position 3598: 0.0011847910846394865
Position 4465: 0.0011662792364537866
Position 8815: 0.0011557273061667916
Position 8818: 0.0011491932624029292
Position 3982: 0.0011236533619488666
Position 2328: 0.0011046296875341934
Position 6638: 0.0009709627464861035
Position 4844: 0.0008858792348019013
Position 2234: 0.0008476783834331289
Position 4102: 0.0007394556078731124
Position 3093: 0.000738366547903863
Position 5510: 0.0007241889386831638
Position 1354: 0.0006881811837284285
Position 1091: 0.0006575386404699489
Position 3712: 0.000626919309450809
Position 1609: 0.0005225312164741156
Position 1527: 0.000502867055224769
Position 1243: 0.0004947435322708441
Position 1872: 0.0004731781957803105
Position 207: 0.000472263740582744
Position 4183: 0.0004631911439069747
Position 4052: 0.0004624209452041819
Position 1942: 0.00044204858910277986
Position 2947: 0.00042454590211692583
Position 2728: 0.00041598477610590436
Position 4164: 0.0004149050674646676
Position 2271: 0.00035381823273865256
Position 4266: 0.0003531725007703415
Position 927: 0.0003074133209602617
Position 2816: 0.00027571638859937985
Position 2102: 0.0002541545360821665
Position 1074: 0.00024284022089799217
Position 949: 0.00021397129658188763
Position 1930: 0.00020916823807658105
Position 740: 0.00018615935771744443
Position 1780: 0.0001769665240193901
Position 454: 0.00015763511301098164
Position 1894: 0.00015520483943033995
Position 1048: 0.00014333760087458815
Position 1488: 0.00013820056205904817
Position 1114: 0.00012559588895009398
Position 209: 0.00010882913324194878
Position 1625: 8.747350512705793e-05
Position 2291: 8.437182255671985e-05
Position 1218: 7.305480950220241e-05
Position 2041: 5.9087855351760326e-05
Position 2276: 5.311311598423663e-05
Position 2014: 4.874501904632021e-05
Position 931: 3.9498456738363236e-05
Position 2302: 3.883508544957489e-05
Position 229: 3.690588984439986e-05
Position 3096: 3.659541688076176e-05
Position 2524: 3.070027040830971e-05
Position 1984: 1.2457990076349828e-05
Position 2775: 1.1840523100927087e-05
Position 250: 9.444798394552688e-07
Position 515: 8.845349326162005e-07
Position 148: 8.66715869374869e-07
Position 706: 5.457135980226788e-07
Position 168: 4.5536149156074765e-07
Position 935: 3.884734082176803e-07
Position 219: 3.758372108399971e-07
Position 223: 3.408101231349002e-07
Position 273: 2.66635336790907e-07
Position 190: 1.6003469669572353e-07
Position 636: 1.1744567392088163e-07
Position 442: 7.361392158294089e-08
Position 266: 4.3858287127542995e-08
Position 510: 4.322021196357539e-08
Position 367: 1.9624708239304613e-08
Position 162: 1.68515654830302e-08
Position 570: 1.4882726216774188e-08
Position 1703: 1.4822220838831452e-08
Position 237: 1.1913335517963506e-08
Position 264: 4.570717038611139e-09
Position 158: 4.276095711941743e-09
Position 276: 2.634563692463265e-09
Position 286: 1.9782367599842828e-10
Position 296: 9.05394465465372e-12
