Gene = LSM10
index = 800
Annotated 5SS: [126]
Annotated 3SS: [3738]
SMsplice 5SS: [651]
SMsplice 3SS: [3738]
top_k =  500
Partition function (log Z): -9.189678752606426

Sorted 5' Splice Sites (High to Low Probability):
Position 651: 0.45970068468265884
Position 3844: 0.26525017118855787
Position 3769: 0.23368623163898455
Position 196: 0.20380561349643056
Position 275: 0.15758256636238566
Position 126: 0.15490909510753478
Position 4072: 0.05213056022630654
Position 632: 0.0507762889947715
Position 136: 0.05052031618692693
Position 3677: 0.030556141644702974
Position 4127: 0.023387567090106677
Position 302: 0.012776482639779058
Position 1050: 0.012022694155407045
Position 1066: 0.010819515487483814
Position 595: 0.00983530222705737
Position 130: 0.00869326006532337
Position 398: 0.005220690714782775
Position 590: 0.003884666266046062
Position 143: 0.00386326926524757
Position 2240: 0.0038314304345525145
Position 236: 0.0036283898489257254
Position 4104: 0.002691057226105297
Position 403: 0.002181832793301869
Position 3640: 0.0019192103249753396
Position 4345: 0.001479890497039911
Position 3637: 0.0011669018451866127
Position 769: 0.0007244338957872101
Position 282: 0.00046714672920446617
Position 1183: 0.0003242964592914319
Position 476: 0.000321739010521828
Position 728: 0.00030315164935274555
Position 483: 0.0003000383083494452
Position 123: 0.00017420048035262625
Position 3005: 0.00016563238603279804
Position 2438: 0.00011839564974788553
Position 118: 0.00010037148929596971
Position 360: 6.87243080586174e-05
Position 332: 5.329816775975462e-05
Position 486: 1.1876065838775075e-05
Position 27: 1.1240046412685465e-05
Position 341: 7.992271201805409e-06
Position 329: 4.975994871848363e-06
Position 15: 5.003746838261331e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3738: 0.7005432039265834
Position 3988: 0.3693796623111795
Position 3960: 0.11877384866229666
Position 3711: 0.09151305668982253
Position 3619: 0.09099147835766161
Position 4018: 0.07171461894275998
Position 537: 0.06293553088632285
Position 419: 0.03401265691184181
Position 2791: 0.030071689563351954
Position 556: 0.024724167513035224
Position 4428: 0.02406692507788479
Position 2123: 0.013459959970699509
Position 4174: 0.013227766516813955
Position 455: 0.011848932372686576
Position 4166: 0.010946241114591386
Position 3892: 0.010102760444648142
Position 4226: 0.009934539093403524
Position 2812: 0.006679742386471805
Position 4190: 0.005975290213124469
Position 3828: 0.005126752292954759
Position 905: 0.004864470766573565
Position 356: 0.004776076580016248
Position 4261: 0.004301153698714948
Position 2576: 0.004101195210198989
Position 4290: 0.00312155051553731
Position 4432: 0.0029358812399408697
Position 951: 0.0027948535121317237
Position 1671: 0.0026307094971569083
Position 3837: 0.002144746408526323
Position 4223: 0.0019257644143599918
Position 305: 0.0016603442613621795
Position 4348: 0.0015228979974328287
Position 631: 0.0014147960448420063
Position 931: 0.0013763374136324356
Position 4305: 0.0012569763152471007
Position 3090: 0.0012403759056743705
Position 2787: 0.0012243899859527426
Position 792: 0.001202561725165257
Position 1087: 0.001104214559664896
Position 4323: 0.0010577212399789679
Position 2757: 0.0010303708644072544
Position 2326: 0.0010188931037997354
Position 748: 0.0009151775519788677
Position 397: 0.0008711217430364747
Position 2359: 0.0008453166634008055
Position 1477: 0.0008330619114421495
Position 2046: 0.0008126000045420957
Position 4412: 0.0007042472919603529
Position 2119: 0.0006898913051984744
Position 425: 0.0006561785512721354
Position 831: 0.0005088043175772976
Position 1282: 0.0005055059794756646
Position 1722: 0.00046821001222974493
Position 490: 0.0004587542278871772
Position 3809: 0.00044135182819505186
Position 4143: 0.00042185362546207783
Position 1232: 0.00040378242199963716
Position 509: 0.00038497100288258714
Position 4050: 0.00033385823415396664
Position 4409: 0.00032827798894499824
Position 501: 0.0003270595117295508
Position 378: 0.0003163822497417938
Position 3742: 0.00030717502827262483
Position 768: 0.00029258715443960777
Position 571: 0.00029124416036292353
Position 4451: 0.0002830315926803693
Position 1138: 0.00024455279608670354
Position 4277: 0.00023594168914644275
Position 3745: 0.0002319013649883726
Position 3424: 0.0002216582195404395
Position 3004: 0.00019194444975752603
Position 3108: 0.00018528490188525807
Position 516: 0.00016435288358902122
Position 1512: 0.00015817217302228057
Position 2544: 0.00011928085043354989
Position 2519: 0.000115963234541474
Position 3376: 9.532837395511429e-05
Position 2141: 8.706549109848534e-05
Position 1497: 7.245203467575638e-05
Position 241: 6.76718456355751e-05
Position 1508: 6.382914372075223e-05
Position 254: 4.3757684565558856e-05
Position 3931: 2.993966624842412e-05
Position 3870: 5.739891329100482e-06
Position 464: 2.2186182752615732e-06
Position 359: 1.989140916550973e-06
Position 428: 1.2141168514184713e-06
Position 431: 1.137979105317832e-06
Position 310: 2.6205607771082636e-07
Position 279: 2.5381442685646364e-07
Position 236: 7.521530810556268e-08
Position 644: 7.267449885575003e-08
Position 933: 6.945986845587325e-08
Position 368: 5.9385254828117795e-08
Position 471: 5.0718734944814563e-08
Position 1008: 3.3379981867976104e-08
Position 341: 1.6750565332956193e-08
Position 275: 3.4162630539690956e-09
Position 209: 1.4096787024123852e-09
