Gene = PPP1R26
index = 1061
Annotated 5SS: [  33 3737 5004]
Annotated 3SS: [3603 4870 5369]
SMsplice 5SS: [ 646 1829 1979 5162]
SMsplice 3SS: [1787 1898 5030 8790]
top_k =  500
Partition function (log Z): -4.121727556861044

Sorted 5' Splice Sites (High to Low Probability):
Position 646: 0.8611959120366895
Position 1829: 0.6662951722167135
Position 944: 0.36721870354511044
Position 1979: 0.34008326875536754
Position 5211: 0.31514242854677005
Position 5162: 0.26721527603914963
Position 5004: 0.2653810423465217
Position 2071: 0.2160700440977487
Position 2038: 0.20311702698425582
Position 5080: 0.13578489870923813
Position 1187: 0.12767558695856746
Position 1475: 0.10810551053291777
Position 5558: 0.09682665195064746
Position 3737: 0.09574854757373727
Position 1899: 0.08678254841385698
Position 5071: 0.07977545255562365
Position 5904: 0.0707514759679985
Position 8944: 0.05966955476861633
Position 389: 0.05608817909267215
Position 5946: 0.05396572807371189
Position 1198: 0.047589067287505955
Position 143: 0.040711926637417704
Position 82: 0.03543539381270172
Position 3747: 0.03237186278907559
Position 1533: 0.030155142415550926
Position 5273: 0.02625125496497751
Position 5382: 0.019673395929773737
Position 7095: 0.019194567814565487
Position 4982: 0.01847515525160258
Position 6825: 0.017220034473007
Position 3273: 0.016960798919073695
Position 7988: 0.012914260777453543
Position 4475: 0.012215812943111873
Position 33: 0.011639665353874567
Position 8548: 0.011638823370290347
Position 3646: 0.00925272755964599
Position 6071: 0.008900931379581725
Position 112: 0.006150948447951986
Position 2440: 0.005752574289169814
Position 7561: 0.005475030614439982
Position 115: 0.005249912565985148
Position 7537: 0.00442904364688783
Position 7595: 0.003981333012577923
Position 3036: 0.0039254593070042155
Position 911: 0.003609669397097257
Position 6035: 0.0033682757220110755
Position 5036: 0.0016060085242306777
Position 518: 0.0014962212107360292
Position 4308: 0.0014925984591014202
Position 4467: 0.001459951811271641
Position 1871: 0.0012637834941454926
Position 380: 0.0010066129364236834
Position 650: 0.000895368002230375
Position 5049: 0.0007971089992644418
Position 1876: 0.0006180849936620205
Position 3478: 0.00044217269786682255
Position 1453: 0.00036942944971754245
Position 3048: 0.0003621227658298416
Position 952: 0.0003183802910149389
Position 1564: 0.0002209550133073154
Position 641: 0.00015366427237150328
Position 264: 0.00010503962055316104
Position 119: 8.267294450124167e-05
Position 1211: 4.25699745353522e-05
Position 621: 1.565561080186028e-05
Position 462: 1.5545664277382525e-05
Position 1958: 1.388559517703244e-05
Position 1932: 1.224005141534105e-05
Position 196: 8.333693650604742e-06
Position 1910: 8.237711240354954e-06
Position 2032: 6.961882890420126e-06
Position 242: 4.729071147091784e-06
Position 889: 2.9954320088352298e-06
Position 542: 1.9747936951180144e-06
Position 222: 1.2639408844729105e-06
Position 84: 7.380862999100427e-07
Position 56: 4.123353480965757e-07
Position 677: 1.4013254048299875e-07
Position 43: 8.869898045767605e-08
Position 491: 1.4778312828576328e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 8790: 0.8338350960419468
Position 1787: 0.8103932051628252
Position 4870: 0.47077704523884145
Position 5030: 0.4506302370149051
Position 1898: 0.30747719563979664
Position 827: 0.26888700071303095
Position 1954: 0.2367450271611232
Position 5181: 0.2230233447949718
Position 1043: 0.16243940467309542
Position 5795: 0.158152018054905
Position 3603: 0.13420478472691436
Position 1957: 0.11892160402960997
Position 1390: 0.06990942762440508
Position 850: 0.066183078564614
Position 9392: 0.06438058853737559
Position 5369: 0.05181821774038584
Position 5430: 0.04237263262981297
Position 5142: 0.03464182760291318
Position 517: 0.032910722547018045
Position 1346: 0.02818071137668078
Position 9316: 0.027589774125956104
Position 6822: 0.023368066959459047
Position 338: 0.021029199559828002
Position 5145: 0.019688365477269713
Position 1368: 0.017170919310135608
Position 3155: 0.016735378349952784
Position 2056: 0.01656752365798348
Position 7420: 0.015095612941105698
Position 4272: 0.014588238071638164
Position 1673: 0.01451548113131039
Position 9585: 0.01395655673116887
Position 7914: 0.012914260777453546
Position 8460: 0.01273205316660935
Position 8767: 0.012167313355308263
Position 6690: 0.010574187652826781
Position 6648: 0.009194421665038477
Position 1305: 0.006687364298100641
Position 750: 0.006319008940006623
Position 1654: 0.005004175826689846
Position 1080: 0.004737297571396339
Position 2181: 0.0038575965056979406
Position 5319: 0.003461176268977885
Position 1423: 0.0033337758082294324
Position 2907: 0.0032969168810346554
Position 5456: 0.0030368693492764933
Position 1076: 0.002671736520583113
Position 3557: 0.0025844398623058335
Position 1604: 0.002451412579537421
Position 1446: 0.0022534512888367584
Position 2037: 0.0019590870622960346
Position 1702: 0.0019393672494980112
Position 1186: 0.0016414915575549997
Position 2207: 0.0015593823629782015
Position 1007: 0.0015535822389730117
Position 3931: 0.0015003987070769259
Position 379: 0.0014914145741158997
Position 1466: 0.0014525287637863489
Position 1281: 0.0014518797256527916
Position 1978: 0.0010657981549840303
Position 2867: 0.0009797959469204076
Position 192: 0.0009039639262711057
Position 3476: 0.0007557823218367323
Position 3240: 0.0006675932669877341
Position 600: 0.0006332093806800203
Position 1452: 0.000576152312296765
Position 453: 0.0005525278398353427
Position 306: 0.0005408554240349979
Position 834: 0.0004517077970540506
Position 1617: 0.0003817245774823743
Position 1010: 0.0003529378742134494
Position 1254: 0.00030586494832870136
Position 5335: 0.00030255347138647207
Position 111: 0.00023010678693418876
Position 767: 0.0002219949988848197
Position 3626: 0.0002105622005842981
Position 228: 0.00018225496389449777
Position 905: 0.00013307968488901687
Position 1016: 0.00012040998021591484
Position 1632: 0.00010478334850081298
Position 1529: 0.00010334000112770574
Position 1522: 8.214707899751012e-05
Position 1683: 6.489261719768257e-05
Position 649: 4.927289302334173e-05
