Gene = CAST
index = 283
Annotated 5SS: [  115 19898 24730 26409 26925 28060 33440 35147 37318 37983 38558 38780
 39956 43625 44592 45813 47882 51361 51941 54694 54854 59572 62525 63345
 64682 65199 67802 68902]
Annotated 3SS: [19837 24687 26351 26810 27978 33370 35047 37236 37943 38464 38692 39853
 43540 44543 45716 47785 51258 51856 54642 54781 59472 62419 63251 64636
 65105 67729 68842 69838]
SMsplice 5SS: [  278 10064 19918 26409 26925 33440 35147 37318 37983 38558 38780 39956
 45813 47882 51361 51941 54854 59572 62525 62748 63345 65199 67802 68902
 70546]
SMsplice 3SS: [ 9930 19837 26351 26810 33370 35047 37236 37897 38464 38692 39853 45716
 47785 51258 51856 54642 59472 62419 62605 63251 65105 67729 68842 70466
 71378]
top_k =  500
Partition function (log Z): 37.61614106710521

Sorted 5' Splice Sites (High to Low Probability):
Position 39956: 0.9984277560568952
Position 54854: 0.9983969290527547
Position 47882: 0.9895183872498693
Position 65199: 0.9876586973057232
Position 51941: 0.9866807488100005
Position 51361: 0.9810166157091766
Position 37318: 0.9664901185656865
Position 63345: 0.9638546713004493
Position 38780: 0.9567859364428144
Position 38558: 0.9505959727373686
Position 26925: 0.9453133788186907
Position 67802: 0.9429708815526173
Position 62525: 0.9391947055803594
Position 33440: 0.9338770452153763
Position 45813: 0.9119268557042869
Position 10064: 0.907783023666504
Position 37983: 0.8059684766340367
Position 35147: 0.7827830179381559
Position 59572: 0.756872644595581
Position 68902: 0.7058633822591721
Position 64682: 0.6982767849158256
Position 19918: 0.6883941776476118
Position 62748: 0.6800054739717466
Position 43625: 0.6390333145472998
Position 70546: 0.5467757148920508
Position 278: 0.5318481749244266
Position 115: 0.5258675364011374
Position 28060: 0.49349668964057597
Position 17379: 0.4359025646870478
Position 44592: 0.3766809650441272
Position 24059: 0.37614995301744053
Position 6420: 0.3588785392852534
Position 47580: 0.35526661362297185
Position 39678: 0.3461278629478612
Position 19898: 0.3116058223524046
Position 48381: 0.2875173533491033
Position 66475: 0.25723150651243637
Position 54694: 0.2346022516588305
Position 3569: 0.23160401283789242
Position 70999: 0.22679248231165336
Position 44049: 0.21477288096212044
Position 53612: 0.2135988765972281
Position 64053: 0.1851892573463238
Position 51022: 0.15824776073026584
Position 62192: 0.1551567296418497
Position 35187: 0.147549241676106
Position 29796: 0.13176660273828256
Position 46307: 0.12587328861196417
Position 9673: 0.11654361850557361
Position 67474: 0.11357743835051821
Position 68895: 0.11189063171507624
Position 64480: 0.10864434606100418
Position 48786: 0.09943208142958983
Position 5428: 0.096866802174988
Position 28125: 0.09080952490916816
Position 53913: 0.0849732481221733
Position 6226: 0.0825404429609998
Position 3822: 0.08232522669704444
Position 6023: 0.07850580351843185
Position 50949: 0.07474671113661104
Position 31018: 0.07316007006388979
Position 65026: 0.07311996270567946
Position 69922: 0.06396409203532928
Position 44642: 0.06177210386839898
Position 49239: 0.05974320922359468
Position 27000: 0.05468662118132493
Position 53592: 0.050905232201644245
Position 63498: 0.046396036187582465
Position 44730: 0.04444731000286036
Position 39356: 0.044086276120657034
Position 34076: 0.04285734734370314
Position 62519: 0.041875981229988674
Position 69971: 0.040450058524451146
Position 38771: 0.03981955371721664
Position 44329: 0.03809882531762534
Position 37598: 0.03754407312765446
Position 37811: 0.03365336334296792
Position 43203: 0.032773267747654856
Position 327: 0.032526921027215994
Position 2796: 0.031757957128009565
Position 34588: 0.03057843303535866
Position 53772: 0.029297574680685706
Position 45848: 0.028464048394618607
Position 31105: 0.027722295569910523
Position 35125: 0.02675243749423914
Position 4139: 0.025351305780774838
Position 39145: 0.023964841100446225
Position 35183: 0.023693059745376232
Position 62759: 0.023321681968008445
Position 67779: 0.022395954624196232
Position 43575: 0.020957777800319512
Position 46889: 0.020556971634663468
Position 2724: 0.020472037843100425
Position 40217: 0.020347628123230033
Position 43798: 0.020035183916776406
Position 66468: 0.01838856509781822
Position 69525: 0.015315957932853015
Position 62880: 0.014925867763728607
Position 43207: 0.011674863669079244
Position 44349: 0.011347609526576093
Position 46607: 0.010697696369030887
Position 44637: 0.010632565939604023
Position 70087: 0.010198188279306745
Position 51718: 0.010068705225557441
Position 64057: 0.009804395310779123
Position 40647: 0.009724473347873117
Position 54495: 0.009609718283766285
Position 40946: 0.009544752787764135
Position 64988: 0.009222346004055441
Position 47664: 0.00894913901514344
Position 56275: 0.00878218643892447
Position 33756: 0.008424280254992709
Position 33536: 0.007844241574647401
Position 62692: 0.007320161134821186
Position 44019: 0.007223673284090272
Position 67814: 0.007053239604752475
Position 36413: 0.006825126979306564
Position 64992: 0.006568375280679628
Position 66193: 0.006445209804168907
Position 67468: 0.006261256502118029
Position 39465: 0.006056005703621731
Position 36897: 0.006020558164870539
Position 64737: 0.005965006171678252
Position 39517: 0.005767845579912594
Position 62752: 0.005225940255579996
Position 53127: 0.004950945117958089
Position 97: 0.004820094380993525
Position 67851: 0.00440391681215113
Position 36515: 0.004277347050714367
Position 63653: 0.003959719383640759
Position 67943: 0.003569475782335138
Position 53747: 0.003399102841934623
Position 51738: 0.0031659491706816727
Position 66182: 0.0030773081556404788
Position 28537: 0.0030076603625905623
Position 4847: 0.0027610184497997587
Position 69839: 0.0027344408310810172
Position 48364: 0.0026652677575675784
Position 51745: 0.0025615615147388574
Position 33737: 0.0025523307287224984
Position 69299: 0.0025046904122345
Position 5791: 0.002391051885575841
Position 572: 0.0022993596685814874
Position 48231: 0.0021351577035995974
Position 48289: 0.0021279201014580743
Position 64285: 0.0019690816244676734
Position 3311: 0.0019623022618729417
Position 69049: 0.0018706082782167007
Position 68889: 0.0017559086402240264
Position 37556: 0.001708854693268078
Position 64298: 0.0016075560100117163
Position 64321: 0.00160419642442094
Position 38895: 0.0015349264653105447
Position 38432: 0.0014109128299723752
Position 65243: 0.0013351886298713564
Position 51690: 0.0012975804582689091
Position 54121: 0.0012702074972043974
Position 34997: 0.0012193485997570364
Position 67249: 0.0011231580536639715
Position 66422: 0.0010619469532398224
Position 30075: 0.0010178254596208325
Position 65868: 0.0009289013610231705
Position 66517: 0.000841993149985339
Position 63899: 0.0008364828806116891
Position 119: 0.0008227323257920609
Position 2192: 0.0008111081818545561
Position 52006: 0.000759727593403399
Position 68260: 0.000731744676536135
Position 1585: 0.0007188281214306993
Position 65233: 0.0007016029247573705
Position 33751: 0.0006882054570246505
Position 52425: 0.0006786233228384194
Position 3655: 0.0006698108560893776
Position 413: 0.0006574474304626482
Position 379: 0.000657211593682936
Position 39710: 0.0006538251161098836
Position 42976: 0.0005467371859258034
Position 38589: 0.0005382705516368433
Position 3265: 0.0005211218580671177
Position 45775: 0.0004813694838210549
Position 70027: 0.0004765191798332078
Position 30482: 0.0004495751215915039
