Gene = PPP1R35
index = 1062
Annotated 5SS: [425 718 935]
Annotated 3SS: [ 500  797 1031]
SMsplice 5SS: [425 718 935]
SMsplice 3SS: [ 500  797 1031]
top_k =  500
Partition function (log Z): -5.041084774205493

Sorted 5' Splice Sites (High to Low Probability):
Position 718: 0.9401189522347997
Position 425: 0.8886957487208131
Position 935: 0.5579113523585764
Position 28: 0.06146646626786592
Position 851: 0.04720560088836304
Position 839: 0.03660950282782521
Position 79: 0.03065739000509372
Position 866: 0.021937033009623814
Position 531: 0.014001261131267166
Position 710: 0.0031949086339779936
Position 32: 0.0030511444709916636
Position 943: 0.002991436302093196
Position 501: 0.0010847428132105478
Position 674: 0.000881087421684457
Position 72: 0.0008176553033332545
Position 708: 0.0007448204881045992
Position 967: 0.0006020644594118779
Position 65: 0.0005447721968127298
Position 757: 0.00046984407200129877
Position 555: 0.0003818035601386918
Position 536: 0.00034764952462849755
Position 201: 0.0001764918777292124
Position 251: 0.00017119276651842035
Position 278: 0.00016978003755197153
Position 1000: 0.00015165441310622456
Position 1117: 7.820733997777948e-05
Position 223: 7.050416116112642e-05
Position 126: 5.301037698714937e-05
Position 475: 3.299958283112554e-05
Position 951: 1.841532529325721e-05
Position 211: 1.831902197884428e-05
Position 204: 1.5993488450468173e-05
Position 743: 1.3984653468336971e-05
Position 147: 9.67323679817386e-06
Position 299: 5.640182872167241e-06
Position 128: 5.181850655971574e-07
Position 139: 3.906354457902816e-07
Position 579: 4.3758939054114485e-08
Position 87: 2.8645521960677885e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 797: 0.9264666700420409
Position 500: 0.8264568862267037
Position 1031: 0.5936034299999003
Position 563: 0.08388047382855011
Position 1077: 0.05509284198234371
Position 1158: 0.04474957441894146
Position 178: 0.014155892893049245
Position 624: 0.010120253360742725
Position 998: 0.008927726360953816
Position 913: 0.006035513497117719
Position 611: 0.005649246402813199
Position 820: 0.005465751660260903
Position 592: 0.004961593784802902
Position 548: 0.004406198716056975
Position 299: 0.004208077343969255
Position 345: 0.0031619784106334268
Position 190: 0.003002751167999566
Position 1053: 0.0017843364840235093
Position 242: 0.0017778860097356227
Position 1034: 0.0011905453809639857
Position 278: 0.0011177583645861347
Position 542: 0.0009968163182779923
Position 650: 0.0009255818745222257
Position 1260: 0.0009109581778825709
Position 215: 0.0007555815701737625
Position 572: 0.0006789959504920558
Position 271: 0.0006307658632588762
Position 934: 0.0005830602772551884
Position 850: 0.0005674119291489861
Position 566: 0.00042236076634694374
Position 587: 0.00037322526406154436
Position 352: 0.0003209803634309144
Position 683: 0.00021872256185223257
Position 145: 0.00017672937659648117
Position 665: 0.00017595642681762747
Position 1160: 0.00015484646074760203
Position 885: 0.00014696629003046406
Position 865: 0.00010461757618441907
Position 92: 7.50331103323338e-05
Position 293: 3.977848744558892e-05
Position 239: 3.620639921246228e-05
Position 631: 3.41196897121258e-05
Position 589: 2.8300282687059847e-05
Position 211: 1.953477922354473e-05
Position 118: 1.855918505000547e-05
Position 366: 1.4102640996641633e-05
Position 122: 1.0631735537301793e-05
Position 424: 8.560734233292876e-06
Position 843: 7.83641073034243e-06
Position 324: 6.847776900010383e-06
Position 701: 5.813410371332694e-06
Position 382: 4.921095901918798e-06
Position 108: 4.479814929343313e-06
Position 674: 4.2559267733937016e-06
Position 415: 3.973885733755224e-06
Position 659: 3.826404788690812e-06
Position 706: 3.3171590211357494e-06
Position 1267: 3.054219422709798e-06
Position 307: 2.164059915261253e-06
Position 217: 2.1108456108470218e-06
Position 111: 1.7042821853085915e-06
Position 704: 1.3540981105316817e-06
Position 223: 1.1061310002178464e-06
Position 330: 7.152210367760188e-07
Position 859: 5.749087148524517e-07
Position 95: 2.0362905090015899e-07
Position 394: 3.467241731300028e-08
