Gene = VEPH1
index = 1546
Annotated 5SS: [   151   8216  33114  43247  75106  89547 122272 139125 140064 186366
 189807 216871 237902]
Annotated 3SS: [  7920  32897  43071  74938  89336 122050 138914 139665 186225 189671
 216752 237764 242056]
SMsplice 5SS: [   151   2209   5507   5841   9443  10241  33114  34537  43247  75106
  85776  89547 122272 139125 140064 162278 162629 166952 185842 186366
 189807 196920 202215 214015 216871 237902]
SMsplice 3SS: [  2125   5408   5595   9337  10133  32897  34435  43071  74938  85668
  89336 122179 138914 139665 162155 162525 166810 185680 186225 189701
 196758 202145 213935 216752 237764 242056]
top_k =  500
Partition function (log Z): -114.3797797502311

Sorted 5' Splice Sites (High to Low Probability):
Position 151: 0.9596697679778238
Position 2209: 0.8764312138249702
Position 10241: 0.7019790418919771
Position 5507: 0.6691600288511803
Position 8216: 0.5473691138635449
Position 9443: 0.5356289076974668
Position 5841: 0.4889668775744537
Position 5846: 0.413180097421483
Position 4033: 0.33764089194461794
Position 4190: 0.29404062282362275
Position 4490: 0.28341389516603477
Position 4521: 0.19048222438873338
Position 9338: 0.12206836778130721
Position 4257: 0.0962750842908573
Position 9215: 0.07656129484093337
Position 988: 0.05122481059556627
Position 3794: 0.04823649617638713
Position 7461: 0.04395666781672099
Position 8041: 0.03981195821338194
Position 2570: 0.03979209573000385
Position 7978: 0.039563899390068255
Position 4594: 0.0354532064058749
Position 7382: 0.03433913887168113
Position 2343: 0.033941393475623305
Position 1853: 0.03383765381712534
Position 11416: 0.030610264796997546
Position 4466: 0.024494469397840234
Position 206: 0.022109937615307433
Position 5679: 0.017569275485990958
Position 9424: 0.014574246163768251
Position 1560: 0.008628876613800261
Position 3807: 0.008367854900694872
Position 5308: 0.007992345707575581
Position 6507: 0.006033480586564703
Position 5635: 0.0056617386130707065
Position 1888: 0.005567540854529744
Position 3370: 0.005558729221371272
Position 326: 0.004919992850165567
Position 5686: 0.004376121541003883
Position 1126: 0.004237809005030171
Position 4510: 0.0041814095005530405
Position 4618: 0.0038582099821390537
Position 580: 0.003755502362550348
Position 7367: 0.0037526028912023123
Position 584: 0.0033045813368576373
Position 3374: 0.0032581643888728224
Position 4481: 0.003192616563918947
Position 3914: 0.003104121469200637
Position 1996: 0.0024974980488254345
Position 1226: 0.002155193474720691
Position 816: 0.0021394559350270672
Position 3034: 0.0019926461860635602
Position 7168: 0.0019854731674694838
Position 833: 0.0015918436363118185
Position 1775: 0.0014445991342253452
Position 4771: 0.0012843312373299878
Position 3476: 0.0011202147626904403
Position 4330: 0.0009419180649217228
Position 4400: 0.0008582505532876723
Position 5114: 0.0008001841066612982
Position 1388: 0.0005859960416865159
Position 885: 0.0005663741690126998
Position 370: 0.0005508889640518333
Position 3812: 0.0005132211829621665
Position 1732: 0.0005129520794973106
Position 3089: 0.000487025270778171
Position 2960: 0.00045132699847964054
Position 1646: 0.000388103743202291
Position 312: 0.0003423898962249192
Position 1660: 0.00033577005140257614
Position 342: 0.0003313642530769523
Position 212: 0.00032894611596756014
Position 796: 0.00024231914737675965
Position 1813: 0.0001446138673967881
Position 351: 0.00011962906871453468
Position 69: 0.00011941807024366465
Position 3588: 0.00011732055884974661
Position 76: 0.00010380640265111646
