Gene = TRBC2
index = 1480
Annotated 5SS: [ 387  921 1171]
Annotated 3SS: [ 902 1063 1461]
SMsplice 5SS: [ 133  387  921 1171]
SMsplice 3SS: [ 262  902 1063 1461]
top_k =  500
Partition function (log Z): -2.8174891452907995

Sorted 5' Splice Sites (High to Low Probability):
Position 387: 0.899093881742861
Position 1171: 0.7976129373501978
Position 133: 0.6938385362651569
Position 921: 0.42726134869086985
Position 824: 0.20107789855836572
Position 1035: 0.09334192579491872
Position 1144: 0.04406253641748517
Position 152: 0.03611673945684984
Position 137: 0.03234410351904425
Position 164: 0.021982016832851534
Position 925: 0.01962547717823358
Position 504: 0.015779618510904158
Position 1506: 0.013181693631869844
Position 460: 0.013139641740820626
Position 86: 0.011875544379175923
Position 837: 0.011780966301453687
Position 424: 0.011342531516176714
Position 378: 0.00642326692712373
Position 1566: 0.0030641095646163135
Position 527: 0.002393643632796739
Position 1183: 0.0021966216824746794
Position 1537: 0.00188219087428699
Position 541: 0.0018226590102661483
Position 1131: 0.0010727001251616454
Position 518: 0.0007816012151090483
Position 29: 0.000770909496497863
Position 159: 0.0006445779515242406
Position 359: 0.0002823351527120835
Position 1005: 0.0002756596001578765
Position 119: 0.0002745073865083116
Position 677: 0.00027289569229136415
Position 1003: 0.00025275733364372446
Position 637: 6.872896858582817e-05
Position 828: 6.167654978802928e-05
Position 793: 5.7834856714034325e-05
Position 813: 5.2257794838657285e-05
Position 811: 4.6236575078423035e-05
Position 88: 1.5667920468917972e-05
Position 391: 1.1614738122394102e-05
Position 290: 9.401185170233774e-06
Position 242: 6.794368085582271e-06
Position 832: 5.743697472527167e-06
Position 701: 5.062721608007859e-06
Position 14: 2.1357128787183806e-06
Position 723: 1.942830735612281e-06
Position 707: 1.2516529181277359e-06
Position 679: 7.582558049842178e-07
Position 37: 6.709410840313518e-07
Position 35: 2.941276574309988e-07
Position 16: 2.2948842699636277e-07
Position 322: 3.0144394951294594e-10
Position 295: 5.972487802553233e-12
Position 285: 8.21502492281741e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.9138143014054476
Position 1063: 0.6723354283081214
Position 902: 0.6171727849959809
Position 262: 0.46321745064875347
Position 216: 0.2568433084135342
Position 716: 0.18091505757859394
Position 1634: 0.07020834638097162
Position 607: 0.06040938675856538
Position 976: 0.0299155584009593
Position 290: 0.026371839413738076
Position 863: 0.010822875597265172
Position 295: 0.009819839061587248
Position 1065: 0.00837147474363025
Position 749: 0.007890790937095658
Position 1034: 0.007294746286140571
Position 1527: 0.003183493444280397
Position 1426: 0.002946842477038869
Position 1107: 0.002889000809936258
Position 231: 0.0027863501495667435
Position 841: 0.0025270429279508943
Position 1505: 0.0015306233545580022
Position 561: 0.0014868342491799198
Position 1382: 0.001424024705137987
Position 1148: 0.0011123984148540223
Position 1117: 0.0011041320045125582
Position 746: 0.0010147617787563273
Position 1299: 0.0009374145937862212
Position 622: 0.0008117507070407829
Position 1238: 0.0008106172734145861
Position 860: 0.0007577404799126053
Position 723: 0.0006626486959162539
Position 1074: 0.0006572794466225958
Position 564: 0.0005703097066205095
Position 1078: 0.00037684837666318745
Position 1566: 0.0003158635617579364
Position 1333: 0.00028853691086121695
Position 196: 0.00024275922736977006
Position 355: 0.0002017306697800289
Position 661: 0.00018608673741450166
Position 653: 0.00016547219065989312
Position 1321: 0.00014921817031811162
Position 828: 0.00011779216637532022
Position 240: 0.00010437365329190046
Position 1247: 9.979840495325391e-05
Position 780: 9.254181638171572e-05
Position 1253: 9.085226124284408e-05
Position 459: 8.947037223889053e-05
Position 925: 8.61107221922662e-05
Position 1303: 8.350988934386983e-05
Position 1000: 8.250682180692667e-05
Position 1389: 7.655968423735605e-05
Position 331: 7.549275925332617e-05
Position 783: 6.88031143688209e-05
Position 1467: 5.847684961617238e-05
Position 591: 5.7340984653944884e-05
Position 1122: 5.4027749554380006e-05
Position 1655: 4.741168234983304e-05
Position 517: 4.388623877541523e-05
Position 1355: 3.515506733197386e-05
Position 423: 3.365217064414329e-05
Position 666: 3.1488023857770395e-05
Position 763: 2.956118806987782e-05
Position 313: 2.434189245044109e-05
Position 190: 2.3564057945506693e-05
Position 769: 2.2810442104582795e-05
Position 1665: 2.105811067118056e-05
Position 101: 2.0868867887626245e-05
Position 453: 2.0784543982886022e-05
Position 647: 1.1752345635641646e-05
Position 228: 1.0843459721334803e-05
Position 336: 9.864960529115024e-06
Position 525: 9.31859215256867e-06
Position 569: 6.819066996477572e-06
Position 463: 5.287400755910178e-06
Position 476: 5.248901045674173e-06
Position 531: 2.9663073436919238e-06
Position 173: 2.5678886656875437e-06
Position 485: 2.5316462368403194e-06
Position 386: 2.4454200469258887e-06
Position 624: 2.4391278186679977e-06
Position 193: 2.3175405430556044e-06
Position 381: 2.3058833367858246e-06
Position 181: 2.0006008324197773e-06
Position 482: 9.672308145146164e-07
Position 124: 2.2584155049162965e-07
Position 363: 1.697773706288076e-07
Position 415: 1.543698372306899e-07
Position 168: 1.453350903957017e-07
Position 418: 1.1789694390608338e-07
Position 148: 1.1089643600661606e-07
Position 440: 1.0654359320150985e-07
Position 489: 5.526172511000959e-08
Position 159: 5.0547794535424605e-08
Position 383: 3.170028824945248e-08
Position 929: 2.23620953555238e-08
Position 433: 2.2330280704780876e-08
Position 370: 1.822777764697627e-08
Position 76: 1.2085904089228435e-08
Position 471: 4.001982549984849e-09
Position 493: 2.342775875559452e-09
Position 129: 5.910271020530198e-10
Position 151: 1.5603316708040904e-10
Position 322: 4.793277188513438e-11
Position 405: 6.47835262687475e-12
