Gene = ELP6
index = 495
Annotated 5SS: [  225  2614  3578  9432 12112 15476]
Annotated 3SS: [ 2534  3506  9312 11909 15328 17563]
SMsplice 5SS: [  225  3613  9432 15476]
SMsplice 3SS: [ 3506  9312 15328 17563]
top_k =  500
Partition function (log Z): -3.4279474440215987

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9484115269018027
Position 3613: 0.9162245858208868
Position 9432: 0.6840252394295299
Position 15476: 0.6367039725388958
Position 2614: 0.5967941821344442
Position 12112: 0.42856336621672914
Position 7846: 0.41856535257783656
Position 9474: 0.291169864051077
Position 9765: 0.08989964861401206
Position 12168: 0.06414324948781017
Position 2450: 0.05033187656517351
Position 12366: 0.038440942042519306
Position 3578: 0.02577190853712516
Position 5890: 0.0251766774985209
Position 3053: 0.025091475638938814
Position 12931: 0.02166139124426211
Position 92: 0.018044656593749406
Position 441: 0.016860444946709463
Position 9782: 0.016695727654915483
Position 7265: 0.016525654838504055
Position 2188: 0.015032313536636038
Position 1813: 0.014926282419079107
Position 11096: 0.014708579634403984
Position 15621: 0.013583572651700545
Position 2255: 0.01140649738353591
Position 6510: 0.01098372148675628
Position 12004: 0.010632799206977142
Position 8927: 0.010517658366777973
Position 12873: 0.008799131263865001
Position 294: 0.008667981810030144
Position 336: 0.007319168203610048
Position 7855: 0.006110552045463845
Position 7850: 0.005773450434857595
Position 1724: 0.005292227801495267
Position 11477: 0.004708710017116168
Position 7148: 0.004213646913251248
Position 6702: 0.003991940154427869
Position 12868: 0.003905789170609259
Position 11613: 0.003486986382382198
Position 3619: 0.0033915249656306717
Position 3617: 0.003355259898608406
Position 11187: 0.0033019491106765293
Position 3605: 0.0029729323306688163
Position 5607: 0.0027911765823574073
Position 2407: 0.0026898401562593416
Position 3442: 0.0026880062954407493
Position 10637: 0.002651198204170198
Position 2436: 0.002540865217449661
Position 2298: 0.0024847286268551436
Position 2763: 0.002472007729564833
Position 11886: 0.002226110952210247
Position 2877: 0.0020118311433695918
Position 3621: 0.001779276325521273
Position 7809: 0.0017601045891944608
Position 5786: 0.001704260620897939
Position 1786: 0.001698280635259054
Position 173: 0.0015958541912758693
Position 1774: 0.0014392177942025308
Position 232: 0.0012810208583900918
Position 1745: 0.0010768212966878361
Position 3010: 0.0009490155364595494
Position 1545: 0.0009314856424786349
Position 6068: 0.0008854105354592313
Position 1933: 0.0008792284817397306
Position 4419: 0.0008222374824640651
Position 2929: 0.0008200350175128451
Position 1126: 0.0007620500207663421
Position 6993: 0.0006580126001185494
Position 2395: 0.000631893263232648
Position 12750: 0.000620264790912109
Position 404: 0.0005775054165135931
Position 2656: 0.0004509995676814864
Position 5707: 0.00041440601776251377
Position 9610: 0.0003831680551349527
Position 2118: 0.0003317021745494567
Position 2919: 0.0003233753677332022
Position 1979: 0.0003183789517918875
Position 3381: 0.00030551486165411677
Position 571: 0.00027324103722905417
Position 1153: 0.0002666174711015587
Position 3453: 0.00023403612633659946
Position 2524: 0.00017997917256567145
Position 1070: 0.00014229131874962764
Position 1861: 0.00012004340341560164
Position 1842: 0.00011158879237470989
Position 1489: 9.376979780379585e-05
Position 2027: 3.040256915311695e-05
Position 1708: 2.4273864907799436e-05
Position 4569: 2.1723442642850635e-05
Position 2329: 2.058469636684766e-05
Position 4551: 1.6306075411782758e-05
Position 5442: 1.2781314433079148e-05
Position 3801: 1.1154005131177593e-05
Position 136: 1.0655132632473698e-05
Position 10169: 4.580562746083127e-06
Position 539: 3.98302358069009e-06
Position 87: 2.457384651627952e-06
Position 4131: 1.824162879244981e-06
Position 1737: 1.5015366420411756e-06
Position 1445: 1.4054454607276268e-06
Position 1877: 1.3653471535337056e-06
Position 118: 1.3409628801697496e-06
Position 94: 7.441944673676317e-08
Position 770: 4.853028259371251e-08
Position 47: 4.093910953306655e-08
Position 96: 2.3038843960455005e-08
Position 851: 1.9742729167241497e-08
Position 798: 1.9216003306730194e-08
Position 30: 1.5113256097269366e-08
Position 978: 1.3397987711017607e-08
Position 3558: 4.0703842367470225e-09
Position 525: 1.6143818830159136e-09
Position 346: 1.2630033553073566e-09
Position 352: 1.186072253331625e-09
Position 349: 9.083365966619058e-10
Position 155: 7.28996838500178e-11
Position 115: 6.43307733047891e-11
Position 177: 2.020118923315634e-11
Position 445: 3.3431987452909454e-14
Position 457: 6.676597629279904e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9312: 0.9664697236990382
Position 17563: 0.945232308518788
Position 3506: 0.9322797277155124
Position 11909: 0.5203068862612136
Position 15328: 0.4705962382708436
Position 7738: 0.38241122285787854
Position 2534: 0.37347189557365146
Position 2393: 0.23759656064473103
Position 15294: 0.18249127403025026
Position 9690: 0.09176193707563185
Position 12232: 0.03563397542327861
Position 12749: 0.03245811942742915
Position 2092: 0.02795020453919637
Position 7790: 0.020552813702635703
Position 2498: 0.019052344164234795
Position 10928: 0.018609708603877173
Position 3541: 0.017552019231019844
Position 2435: 0.017221331189714126
Position 2928: 0.014944045633330301
Position 7190: 0.014703766438254573
Position 5646: 0.01438817641656863
Position 9525: 0.014350500912289002
Position 7610: 0.01399926710854933
Position 6406: 0.012643985875692145
Position 1687: 0.011325537722463473
Position 5773: 0.010558042426284543
Position 8808: 0.010529488822501988
Position 7753: 0.010371408139053365
Position 1603: 0.009672624415242534
Position 9396: 0.009122789822749914
Position 2791: 0.008746525517941589
Position 11352: 0.008137830081521457
Position 9573: 0.006919988856559179
Position 16132: 0.005640468660339407
Position 17669: 0.005362518178251497
Position 11774: 0.00395073040482654
Position 7808: 0.003907538414907648
Position 2969: 0.0036377193411195607
Position 12086: 0.0031696103314160255
Position 12815: 0.003084015121016749
Position 214: 0.002841320042793781
Position 2613: 0.002501476905672156
Position 5732: 0.002386916465851492
Position 1643: 0.0023455806344989403
Position 2568: 0.0023288749449707105
Position 15539: 0.0022986601347680926
Position 3413: 0.0022460684671188804
Position 5349: 0.0021584853224940474
