Gene = HNRNPCL2
index = 660
Annotated 5SS: [62]
Annotated 3SS: [272]
SMsplice 5SS: [62]
SMsplice 3SS: [272]
top_k =  500
Partition function (log Z): -6.52120219126077

Sorted 5' Splice Sites (High to Low Probability):
Position 62: 0.969985625497215
Position 570: 0.016297242164903792
Position 79: 0.014939529064519145
Position 123: 0.01185957078344442
Position 503: 0.004314244705977428
Position 375: 0.003671555220904386
Position 29: 0.002506068906408173
Position 765: 0.0014263964089978618
Position 740: 0.00040018724784778915
Position 493: 0.00021650213139806293
Position 362: 0.00021269984564538846
Position 95: 0.00012726292806060566
Position 348: 8.098759299102418e-05
Position 105: 7.315970421973637e-05
Position 129: 2.9540044509041857e-05
Position 113: 1.1888171965061784e-05
Position 66: 9.031377647370975e-06
Position 1090: 8.838173146575698e-06
Position 550: 6.202179172481785e-06
Position 507: 5.705758697292555e-06
Position 688: 4.349182980128564e-06
Position 161: 3.835008197409562e-06
Position 1096: 2.079193890474239e-06
Position 505: 9.433039439668146e-08
Position 595: 6.184517103462994e-08
Position 535: 2.311717089808768e-08
Position 317: 1.0597381329053787e-08
Position 229: 9.410023155015272e-09
Position 295: 7.381281045492912e-09
Position 466: 4.867556936293687e-09
Position 532: 2.5842046763590483e-09
Position 822: 2.387074135630939e-09
Position 243: 2.1625283287699177e-09
Position 6: 7.245996870478084e-10
Position 249: 2.68668802459898e-10
Position 280: 2.169840759901985e-10
Position 246: 2.1230162459112432e-10
Position 226: 9.951304111118196e-11
Position 417: 8.221529347629125e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 272: 0.9757494646771607
Position 712: 0.018953629313430163
Position 874: 0.010153254929545231
Position 287: 0.0061676181931383306
Position 658: 0.004028028581541892
Position 739: 0.00214604567425065
Position 655: 0.0014442564635304828
Position 757: 0.0011258355606356878
Position 365: 0.0009647824713449719
Position 433: 0.0007547030799495645
Position 603: 0.0007515915677695414
Position 891: 0.000584816782289495
Position 1266: 0.0003965237068047227
Position 540: 0.0003338738671078892
Position 1008: 0.00026083451434664133
Position 1234: 0.00025198182081182305
Position 477: 0.00022365053527931126
Position 461: 0.0001778079510242507
Position 901: 0.00016416167637768302
Position 942: 0.00016105204647423287
Position 996: 0.00014276864455836454
Position 687: 0.0001306454713143058
Position 630: 9.93180194546266e-05
Position 1239: 8.713715613281184e-05
Position 342: 8.149226091609704e-05
Position 694: 7.600934902931071e-05
Position 1071: 7.576396542451241e-05
Position 683: 7.118624717803109e-05
Position 196: 6.737842740553303e-05
Position 966: 5.681237046307982e-05
Position 714: 5.0706117305868915e-05
Position 1029: 4.940902581850625e-05
Position 827: 4.8965642905609876e-05
Position 633: 3.941659823199877e-05
Position 1077: 3.9104643467771806e-05
Position 300: 3.597119121496876e-05
Position 1186: 3.110890452971518e-05
Position 570: 3.0302643824480954e-05
Position 1189: 2.440749020561935e-05
Position 348: 2.2207032775392795e-05
Position 917: 1.869890219174019e-05
Position 149: 1.7731858711072583e-05
Position 1005: 1.6425547551681994e-05
Position 1251: 1.119019378147049e-05
Position 730: 1.1129767076876157e-05
Position 762: 1.0727140161065098e-05
Position 926: 1.0144220244839754e-05
Position 1020: 9.664339898976845e-06
Position 302: 5.392462208677966e-06
Position 975: 4.284086723318127e-06
Position 378: 4.275086750220644e-06
Position 375: 4.226572157643742e-06
Position 105: 3.866202669403372e-06
Position 555: 3.856666417935158e-06
Position 308: 3.2607237760479686e-06
Position 129: 1.929554821881137e-06
Position 1343: 1.8140520524702588e-06
Position 721: 4.1304067535372364e-08
Position 352: 2.9692000653945446e-08
Position 387: 5.961624694441038e-09
Position 134: 2.066783669132738e-09
Position 381: 3.247715900613834e-10
Position 314: 1.3058036089411444e-10
Position 109: 2.1064004614614315e-11
Position 118: 1.2741356150586801e-11
Position 83: 1.681943607459748e-14
