Gene = SMIM4
index = 1285
Annotated 5SS: [302]
Annotated 3SS: [3818]
SMsplice 5SS: [169]
SMsplice 3SS: [3818]
top_k =  500
Partition function (log Z): -7.773391291341717

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.6935802356453512
Position 2784: 0.3866040271273308
Position 302: 0.28790138703550927
Position 2722: 0.08438221781718029
Position 3905: 0.04347401212808609
Position 3723: 0.022704666068723532
Position 2273: 0.020506400378866925
Position 3549: 0.018632543921357058
Position 4646: 0.017275806560492095
Position 803: 0.014433461547457364
Position 570: 0.013314835053476665
Position 2883: 0.011641798614599151
Position 637: 0.010643220955860672
Position 277: 0.010075457029381575
Position 2853: 0.005781447302947266
Position 2754: 0.005508319148954362
Position 3371: 0.0053681608583179595
Position 466: 0.004638774248647024
Position 2395: 0.004190847470761551
Position 1594: 0.004041462570527584
Position 3177: 0.003268626687397701
Position 1265: 0.0030735080150020933
Position 3491: 0.0030386533729232484
Position 5089: 0.00246640380856598
Position 2476: 0.0024610882827702787
Position 2582: 0.0019967344799084828
Position 52: 0.0019475729046944848
Position 352: 0.0017685240592168663
Position 3727: 0.0017207271350030704
Position 3196: 0.0016320089665638848
Position 2799: 0.001585500163820535
Position 2860: 0.0012733685246663934
Position 760: 0.0009655310345290887
Position 306: 0.0009051054622312252
Position 1239: 0.0008986146804426866
Position 3426: 0.0008592565421138363
Position 58: 0.0006095723805007153
Position 222: 0.0005867881499203636
Position 3357: 0.0005479800641930527
Position 2892: 0.00044746046821600926
Position 2981: 0.00040202068622523864
Position 2176: 0.0003631005311048794
Position 3497: 0.00031146090906098085
Position 190: 0.0002980477068836841
Position 1216: 0.0002252840574484415
Position 1221: 0.0002143321104589335
Position 283: 0.00018246313294968683
Position 1743: 0.00017644797864585832
Position 2370: 0.0001712796034964177
Position 624: 0.00017008822831998617
Position 2759: 0.00014421569366968831
Position 314: 9.2716532035562e-06
Position 1654: 7.742930131877741e-06
Position 1487: 7.729841190274182e-06
Position 1693: 7.269568313336794e-06
Position 1613: 6.830731921424601e-06
Position 2092: 6.455116994491193e-06
Position 2636: 6.2531887671676025e-06
Position 444: 5.322622412504176e-06
Position 144: 5.194436934120372e-06
Position 791: 4.840133551907403e-06
Position 495: 4.342094610305466e-06
Position 422: 4.224809777989929e-06
Position 83: 3.5612763931542705e-06
Position 1298: 2.6176852597258233e-06
Position 94: 1.4826802836704062e-06
Position 43: 1.167860074587239e-06
Position 108: 5.538946933483255e-07
Position 614: 1.9043026229382325e-07
Position 261: 1.8346264587264846e-07
Position 153: 1.493374176895772e-07
Position 241: 1.3202202045585525e-07
Position 4: 9.293600379303735e-08
Position 578: 7.448089061971682e-08
Position 115: 2.2193341219029236e-08
Position 326: 2.0842830467166264e-08
Position 375: 1.0620421452206161e-08
Position 320: 9.882888676841744e-09
Position 20: 1.3929810809290818e-09
Position 427: 5.799402555186639e-10
Position 120: 3.074343920593683e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3818: 0.7199765578748949
Position 2694: 0.2995654627197939
Position 2682: 0.08706025915988516
Position 337: 0.055413419542825575
Position 4880: 0.052014637780583274
Position 3834: 0.044395354361330124
Position 4943: 0.042581592530130316
Position 3425: 0.03928876613569664
Position 2634: 0.035722315138069075
Position 4250: 0.0341262540276336
Position 2450: 0.03173095801208403
Position 4861: 0.02525976235605827
Position 516: 0.0207775627924085
Position 4503: 0.019671959198347348
Position 3058: 0.014566172056478723
Position 3629: 0.014112679707749114
Position 2644: 0.01331166371528548
Position 2291: 0.013080294209884578
Position 3958: 0.011389063315028206
Position 2673: 0.009645548648853551
Position 4486: 0.009504441966306142
Position 741: 0.008790101462552756
Position 1901: 0.007913832514447031
Position 2174: 0.007719726320093336
Position 2808: 0.006903291046940811
Position 3977: 0.005549757633045699
Position 5202: 0.00514508347827297
Position 2119: 0.00423114089183728
Position 1482: 0.004040374115995018
Position 4128: 0.0040359626712516425
Position 3992: 0.003874948231146484
Position 4529: 0.003762778084259425
Position 3295: 0.003231193389123596
Position 2514: 0.003127911591122533
Position 2454: 0.0030844043345707255
Position 2701: 0.0023167986995562746
Position 4216: 0.0021480800874319698
Position 2697: 0.0019862114780693743
Position 1067: 0.001843362036811416
Position 4288: 0.0018421795234279238
Position 2133: 0.0016114271166279507
Position 4399: 0.001539882224807701
Position 3605: 0.0014499694734159446
Position 2566: 0.00143361954105774
Position 539: 0.0014115798152757979
Position 3215: 0.0013310619410927317
Position 3760: 0.0013294505345698522
Position 3309: 0.0013207457424019343
Position 1064: 0.0009919903386425893
Position 384: 0.0009601034296910241
Position 2232: 0.0009535014780819457
Position 5031: 0.000707912435776786
Position 2040: 0.0006383048841934367
Position 4960: 0.0006334779454060329
Position 469: 0.0006280873029120139
Position 778: 0.0005945138906587136
Position 4157: 0.0005521149939810956
Position 4357: 0.0005489116469060721
Position 409: 0.00044357723741728815
Position 4414: 0.0003894613595396238
Position 2091: 0.00038370795398961664
Position 3934: 0.00033042179505889547
Position 2066: 0.00030864505254932223
Position 1441: 0.0003079377710268684
