Gene = SPINK9
index = 1321
Annotated 5SS: [ 110  895 3047]
Annotated 3SS: [ 862 2918 4107]
SMsplice 5SS: [ 110  941 3047]
SMsplice 3SS: [ 862 2918 3900]
top_k =  500
Partition function (log Z): -4.599118076363688

Sorted 5' Splice Sites (High to Low Probability):
Position 110: 0.9911356266696705
Position 3047: 0.8398824131860456
Position 941: 0.5468583498220025
Position 895: 0.16281373209320943
Position 2695: 0.1477136260516314
Position 3082: 0.05338644663095529
Position 3605: 0.042988838843057
Position 2718: 0.041866185579884044
Position 3231: 0.03200135290391523
Position 966: 0.02521915924301185
Position 2430: 0.016191760214069824
Position 920: 0.015129338562150601
Position 1075: 0.014886377574787097
Position 3042: 0.012515194945959303
Position 808: 0.009008471309852863
Position 3423: 0.005827913978790177
Position 2207: 0.004871626909680987
Position 931: 0.0035682409159861917
Position 863: 0.0033498845926369807
Position 3389: 0.0033093739350537415
Position 114: 0.003039884594323029
Position 4163: 0.002730922380585552
Position 1760: 0.002361255440696235
Position 738: 0.002273847961139414
Position 2414: 0.00210396245645148
Position 3493: 0.0019270683140079129
Position 1072: 0.0017288610621716965
Position 1394: 0.001574925742589714
Position 2666: 0.0010361405747539485
Position 3853: 0.0009380001258936022
Position 279: 0.0009139364277069457
Position 2978: 0.0008983359164130399
Position 2419: 0.000879447021090297
Position 9: 0.0008459573574897049
Position 1005: 0.0007156572713213053
Position 899: 0.000642163783040618
Position 1831: 0.000583679382217649
Position 105: 0.0005545631213995562
Position 2790: 0.0004984852662925436
Position 1370: 0.00046269073786441554
Position 595: 0.0004068096004519821
Position 3112: 0.00030829687049546104
Position 174: 0.00028515253060642376
Position 3051: 0.00023840909899355538
Position 2464: 0.00023697881712223245
Position 1034: 0.00021358817620755656
Position 1934: 0.0001491866173147601
Position 587: 0.00012670012124882222
Position 191: 0.00011490261278540832
Position 1184: 0.00010968961765431554
Position 2468: 0.00010091000531100138
Position 1833: 9.353652998178717e-05
Position 143: 8.668310149311924e-05
