Gene = RFC4
index = 1132
Annotated 5SS: [  271  2113  5579  9161 12038 13892 14206 14971 16370 16554]
Annotated 3SS: [ 1970  5499  9080 11917 13747 14084 14844 16288 16439 16630]
SMsplice 5SS: [  271  5579  9161 12038 13892 14206 14971 16370 16554]
SMsplice 3SS: [ 5499  9080 11917 13772 14084 14844 16288 16439 16630]
top_k =  500
Partition function (log Z): 8.83271425377659

Sorted 5' Splice Sites (High to Low Probability):
Position 14206: 0.9926914078005545
Position 12038: 0.9679844511477601
Position 14971: 0.9579383835817277
Position 16554: 0.9283823375140615
Position 5579: 0.9179654969635089
Position 9161: 0.8950134626140448
Position 13892: 0.878231163956199
Position 271: 0.852135235181711
Position 16370: 0.7715994608821389
Position 2113: 0.727732316153512
Position 15806: 0.21364563486628033
Position 1136: 0.202426882363126
Position 1140: 0.1672058826592226
Position 8082: 0.1562496570552696
Position 13670: 0.14386726040204445
Position 9698: 0.13849604766715792
Position 406: 0.1292212175532312
Position 8063: 0.1175525310180659
Position 12182: 0.10010871145511258
Position 8126: 0.09809296377783444
Position 5332: 0.07103983361197434
Position 3615: 0.06205868186284912
Position 2419: 0.05997957110270592
Position 9678: 0.05860802795961696
Position 8094: 0.052072344900767835
Position 5893: 0.041403712984666295
Position 12596: 0.036946463036941456
Position 15408: 0.03559918525881536
Position 10423: 0.02887388270890596
Position 5414: 0.027835533171718614
Position 9381: 0.021553383115631247
Position 8437: 0.020431933111535534
Position 10419: 0.019730302728244855
Position 15429: 0.016988960318502302
Position 3895: 0.015321579973732676
Position 16562: 0.011297183430317615
Position 15736: 0.011148925450296275
Position 626: 0.009846627205434454
Position 8425: 0.009578597313777684
Position 16558: 0.0091046989959177
Position 12544: 0.008248749767206279
Position 16289: 0.007278558541423296
Position 1275: 0.00591118327710679
Position 4003: 0.0056382650992176635
Position 11532: 0.005456716487087669
Position 13190: 0.005329232160297311
Position 5407: 0.0050296482259564465
Position 13548: 0.004504114522065465
Position 16235: 0.004280395269488881
Position 377: 0.003714702170084692
Position 13154: 0.003598517284351161
Position 13884: 0.0033948630523458227
Position 15473: 0.0030692518984073444
Position 1052: 0.0028925861406441187
Position 14680: 0.002852699471301747
Position 15123: 0.002184810333382172
Position 12247: 0.0021722319348764087
Position 1442: 0.0020246760132079868
Position 13876: 0.0018047406712278426
Position 802: 0.0014046080799947225
Position 200: 0.0012042267308232152
Position 1480: 0.0011122124416548082
Position 166: 0.0010661429485706606
Position 469: 0.0009907528606240819
Position 474: 0.000906113103090579
Position 2596: 0.0008021406664085836
Position 989: 0.000708425305084941
Position 304: 0.0006869530676258784
Position 14595: 0.0006707953600641006
Position 1910: 0.0006355067767358976
Position 14369: 0.0006301345391312587
Position 16375: 0.0006102134935462348
Position 12228: 0.0005566840021607236
Position 1514: 0.0004999639452807396
Position 1168: 0.0003573929709979122
Position 2064: 0.0003007192785998668
Position 14950: 0.0002663098718121998
Position 967: 0.00025377760876101735
Position 12042: 0.00023326962534315536
Position 14516: 0.0002280110543119993
Position 85: 0.00020407180570880277
Position 14927: 0.00019020253929253784
Position 5062: 0.00017415295904501057
Position 2001: 0.0001647853300790172
Position 119: 0.00016236013927469948
Position 343: 0.00016177215793650724
Position 13888: 0.00015386445111381406
Position 186: 0.00010781099595306653
Position 14977: 7.929970780470799e-05
Position 253: 6.906139044401777e-05
Position 536: 6.731199396777647e-05
Position 790: 6.711206484078456e-05
Position 584: 6.385750777909667e-05
Position 544: 5.974339605784298e-05
Position 2102: 4.4894543076953756e-05
Position 14286: 4.278558736513187e-05
Position 2055: 3.495040978247661e-05
Position 14757: 3.361809404837891e-05
Position 275: 2.4351071598124935e-05
Position 16728: 2.2801190067923078e-05
Position 16: 2.1528321250463227e-05
Position 14198: 2.1141552922014374e-05
Position 15831: 1.3989017893307981e-05
Position 839: 1.1209039065586231e-05
Position 265: 1.0125374087709893e-05
Position 15070: 9.73364956094006e-06
Position 72: 5.924606288379478e-06
Position 870: 4.7952986010855494e-06
Position 592: 3.866389999285266e-06
Position 9: 3.661271566381616e-06
Position 227: 2.8388323058436258e-06
Position 178: 2.5849671675763367e-06
