Gene = ZMAT3
index = 1602
Annotated 5SS: [  685  4797 41400 44634 44857]
Annotated 3SS: [ 4469 41279 44466 44755 47050]
SMsplice 5SS: [  685 26484 41400 44857]
SMsplice 3SS: [26406 41279 44755 50233]
top_k =  500
Partition function (log Z): -33.07188152965342

Sorted 5' Splice Sites (High to Low Probability):
Position 685: 0.8300476619483123
Position 953: 0.47372366162049045
Position 4797: 0.38507301511451236
Position 6065: 0.2113368069363868
Position 4433: 0.07393745436040994
Position 1938: 0.06348167864523356
Position 4604: 0.04701538180066674
Position 1393: 0.041200952941756595
Position 1433: 0.022240073491008545
Position 10571: 0.01575222370685017
Position 965: 0.01465810862359175
Position 463: 0.01287509103498693
Position 2630: 0.010038622693413874
Position 4105: 0.009210101459749298
Position 495: 0.009125243828367244
Position 4726: 0.008936160218114494
Position 996: 0.008005999302876723
Position 2791: 0.007239438858330156
Position 1466: 0.006686727103480755
Position 861: 0.006401786119981616
Position 3148: 0.005977153928026348
Position 4382: 0.0052734943816437705
Position 2059: 0.005042311133459411
Position 1899: 0.004363766578898
Position 41: 0.0037880288511864257
Position 2653: 0.00268971880800797
Position 1954: 0.0025590858668489507
Position 1404: 0.002305298019976166
Position 1175: 0.001408866197360059
Position 1671: 0.0010876584611279742
Position 4589: 0.0007879599457257607
Position 504: 0.0006681716225689985
Position 1570: 0.0005280480170373125
Position 499: 0.000500434797865685
Position 5542: 0.00036730453469314246
Position 123: 0.00031383652879859243
Position 440: 0.0003006350230465027
Position 751: 0.00026150182949444034
Position 1312: 0.00023622328536781952
Position 850: 0.00022196412864346833
Position 1001: 0.00018718866106604468
Position 689: 0.00016670444384228784
Position 961: 0.00015787394425210164
Position 973: 0.00014449195529613276
Position 947: 8.748382354734425e-05
Position 957: 6.914372695075605e-05
Position 591: 6.12753531844112e-05
Position 487: 5.9569836461746884e-05
Position 18: 3.917590048368806e-05
Position 151: 2.5720619169004958e-05
Position 928: 2.5174990826382902e-05
Position 1247: 1.2859565860520923e-05
Position 969: 1.0607695096831495e-05
Position 679: 9.061245015829176e-06
Position 2248: 8.984889168191312e-06
Position 786: 7.866134838856696e-06
Position 523: 7.548440930309473e-06
Position 225: 7.249088524807665e-06
Position 471: 2.4048984764781006e-06
Position 902: 2.235790408262897e-06
Position 55: 1.2467082117284078e-06
Position 570: 1.0661502322293938e-06
Position 959: 8.288276142094269e-07
Position 33: 6.130794170675785e-07
Position 414: 4.682772307850585e-07
Position 817: 3.873045878655831e-07
Position 1007: 3.199130376139196e-07
Position 1352: 1.0624999718941624e-08
Position 1397: 9.722536080928239e-09
Position 274: 9.359843313469432e-10
Position 266: 9.212940857254219e-10
Position 46: 3.0707106006794764e-10
Position 841: 2.592854927014351e-10
Position 865: 1.9693235046303581e-10
Position 670: 1.1665057023709355e-10
Position 635: 8.90703997807929e-11
Position 626: 7.876510539502686e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5959: 0.437387494462203
Position 4671: 0.299972869217215
Position 4469: 0.21836746430031756
Position 831: 0.2127726949908966
Position 11014: 0.17073916827094113
Position 11940: 0.13026961855594774
Position 4160: 0.07521480775713929
Position 1792: 0.05336034406809869
Position 10530: 0.05022031929760037
Position 10407: 0.04738250588614264
Position 6380: 0.04477952480877899
