Gene = GLYCTK
index = 600
Annotated 5SS: [  21 2864 3256 4067]
Annotated 3SS: [2447 3103 3890 4403]
SMsplice 5SS: [  21 3256]
SMsplice 3SS: [3103 4403]
top_k =  500
Partition function (log Z): -7.223923068621597

Sorted 5' Splice Sites (High to Low Probability):
Position 21: 0.9522644081101955
Position 3256: 0.8458616256457857
Position 2694: 0.19439709357844687
Position 5337: 0.18696135834803804
Position 4286: 0.175606829888533
Position 5319: 0.12135216409694631
Position 4067: 0.06663726819798743
Position 2279: 0.03861390611788841
Position 4714: 0.03217356197126537
Position 2864: 0.03112351881435596
Position 2761: 0.03078361921285645
Position 253: 0.018159391150385965
Position 3353: 0.01712513539293707
Position 2622: 0.01706180037016422
Position 2736: 0.016988527805114395
Position 3138: 0.014021016256526854
Position 4266: 0.013942293013081947
Position 3330: 0.013332759257434337
Position 214: 0.012528127537087349
Position 1372: 0.008887544308386707
Position 3261: 0.007738506385963252
Position 4449: 0.0075846831266352995
Position 4407: 0.006404063792154633
Position 4233: 0.006116501027542695
Position 4249: 0.005200529331404459
Position 4726: 0.004702908669443141
Position 1110: 0.0045398406013946735
Position 5224: 0.0044530135077120656
Position 3377: 0.004230064553350782
Position 2056: 0.004050371908378186
Position 2626: 0.00369809225010985
Position 3314: 0.0032420457404067214
Position 590: 0.003214123311082257
Position 634: 0.0031549372156922787
Position 1134: 0.003122024263570555
Position 2505: 0.0030321011789316964
Position 2011: 0.0027679153700977403
Position 4314: 0.0023073999884599236
Position 3282: 0.002058212817962558
Position 672: 0.0017697525064927354
Position 5267: 0.001661619153056054
Position 1968: 0.0016297246885656688
Position 1579: 0.0014351080452123769
Position 712: 0.0013295718687125603
Position 3148: 0.0013053561631892908
Position 296: 0.0010383694981622232
Position 3286: 0.0009641100939175504
Position 2309: 0.0009372815661611312
Position 85: 0.0006128064433051131
Position 4548: 0.0006021258987519832
Position 4557: 0.0005173238546990002
Position 1187: 0.00036937127600724875
Position 695: 0.0003692440336021604
Position 3728: 0.00034068118179895394
Position 1041: 0.0003187372960074476
Position 2357: 0.00029686506093163723
Position 3037: 0.0002962088950179608
Position 4032: 0.00027783021879493574
Position 661: 0.0002600240762230703
Position 1127: 0.0002257303459237024
Position 1249: 0.00020358238324203726
Position 3742: 0.0001431800470772683
Position 91: 0.00014284207057748945
Position 3891: 0.00013963891727406517
Position 5279: 0.00012736376573142832
Position 1859: 0.00012320625477249496
Position 2008: 0.0001156343897724104
Position 1264: 9.231860921094556e-05
Position 1586: 9.029444762680879e-05
Position 656: 7.56444031691638e-05
Position 1745: 6.160597699262545e-05
Position 377: 6.078128248945249e-05
Position 62: 5.375796095697188e-05
Position 1529: 2.828489414766464e-05
Position 700: 2.6759228732743736e-05
Position 1170: 2.6547303029333748e-05
Position 617: 2.6192362792948484e-05
Position 2352: 2.4710851321326346e-05
Position 3477: 2.0122701157609025e-05
Position 3358: 1.5263481780066653e-05
Position 3393: 1.4470517746486074e-05
Position 1662: 1.3441121081007171e-05
Position 1666: 9.736045066089359e-06
Position 3293: 7.545984492686392e-06
Position 3813: 6.703796600927388e-06
Position 3374: 6.699231931106837e-06
Position 4170: 6.555240428392503e-06
Position 3050: 5.106045594670283e-06
Position 356: 4.850437922672052e-07
Position 13: 1.6111385771830719e-07
Position 25: 1.1717477212341852e-07
Position 1953: 1.1688373030403243e-07
Position 310: 1.0625269299148645e-07
Position 560: 6.741478724009504e-08
Position 569: 6.451157301150145e-08
Position 173: 4.79544842762906e-08
Position 243: 3.728240191954467e-08
Position 556: 2.8388207356503362e-08
Position 484: 2.4024035151325025e-08
Position 361: 1.6054626334548663e-08
Position 312: 1.1282976374767423e-08
Position 256: 1.4775364829108493e-09
Position 475: 7.153950293073227e-11
Position 452: 6.706297032406808e-11
Position 408: 4.225768854626856e-11
Position 273: 3.385631566039324e-11
Position 193: 2.6352504698612346e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3103: 0.9501366563004663
Position 4403: 0.4539527612558619
Position 5189: 0.4510157897133745
Position 2447: 0.2612071360063469
