Gene = AC096582.1
index = 18
Annotated 5SS: [411]
Annotated 3SS: [3274]
SMsplice 5SS: [411]
SMsplice 3SS: [3274]
top_k =  500
Partition function (log Z): -7.56353796032387

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9145530957702872
Position 3118: 0.17817301896809631
Position 1467: 0.15167527724420715
Position 82: 0.09777733161360888
Position 1240: 0.09064325324214506
Position 3104: 0.04992497675535563
Position 2750: 0.047754412903678094
Position 694: 0.040312357631112225
Position 2614: 0.037273140463675886
Position 1062: 0.029657085791047876
Position 97: 0.02382792259988591
Position 153: 0.015738934524821453
Position 2070: 0.013448226374908502
Position 1222: 0.010921561420355939
Position 2618: 0.009229786141240093
Position 1425: 0.004597096581141565
Position 1887: 0.004332203518239386
Position 845: 0.00402094085319847
Position 2675: 0.0034299118092884187
Position 2037: 0.00322308734656282
Position 483: 0.0023041042530158734
Position 171: 0.0019164156931978753
Position 2389: 0.001663564631632594
Position 791: 0.0008916858843292057
Position 2787: 0.0005578252760941809
Position 58: 0.0004928040838967162
Position 1780: 0.00023295280792292653
Position 1692: 0.00021473548600612624
Position 101: 8.268290960478295e-05
Position 720: 6.319834788337405e-05
Position 1000: 4.141962551631718e-05
Position 587: 1.8164954451189325e-05
Position 1009: 1.2128610915677478e-05
Position 461: 1.1541069953002111e-05
Position 893: 1.1525249165732301e-05
Position 833: 6.333384285100581e-06
Position 454: 1.7182985870259088e-06
Position 212: 1.1349000025494073e-06
Position 785: 4.097174569796627e-07
Position 1447: 3.0400937707590304e-07
Position 311: 2.489103150706564e-07
Position 426: 2.9948514371397704e-09
Position 467: 1.3269606881823557e-09
Position 675: 1.1300047801404336e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3274: 0.770700905432717
Position 3020: 0.1384485895338821
Position 1133: 0.10387288360118405
Position 2642: 0.09886249654793852
Position 2518: 0.09224939957892293
Position 2946: 0.07154469614326898
Position 1664: 0.06331259160028274
Position 1312: 0.050688734355000584
Position 1262: 0.04266647887456151
Position 868: 0.040340216346418864
Position 1315: 0.03155676595935899
Position 231: 0.027045340516144968
Position 2969: 0.024277814429995097
Position 272: 0.019976151040898185
Position 1794: 0.0187674482856294
Position 278: 0.014304939234884576
Position 649: 0.013997039868194701
Position 586: 0.012480637849523055
Position 2855: 0.011967870542167186
Position 209: 0.010109160240092193
Position 1348: 0.009031643209000153
Position 1367: 0.008950202730616015
Position 1162: 0.0048115698642032054
Position 1345: 0.004391339749756978
Position 2428: 0.004238216090011006
Position 1057: 0.0035126230204949953
Position 1644: 0.002930304313313294
Position 775: 0.002712631754037955
Position 3026: 0.002302585896522938
Position 1992: 0.0022920652852938886
Position 3199: 0.002200207902697476
Position 3211: 0.002139182541028938
Position 1220: 0.00181764710963328
Position 451: 0.0017269069933729397
Position 1588: 0.001706393580608385
Position 2235: 0.0015537784617448312
Position 2697: 0.0013864065978315958
Position 175: 0.0013201496870142995
Position 653: 0.0012468460487978922
Position 946: 0.0012344261078797928
Position 2480: 0.00109819493275491
Position 150: 0.0010729899154266948
Position 212: 0.001066259104535187
Position 147: 0.0010655316031126048
Position 284: 0.0010634144362722407
Position 2918: 0.0010624810262446997
Position 2448: 0.0010062393383586002
Position 3214: 0.0008968442965949182
Position 2609: 0.0008869506073314457
Position 1778: 0.0008702666543295433
Position 600: 0.0008049354056489794
Position 987: 0.0007491897472433044
Position 1035: 0.0007169452303439709
Position 2571: 0.0005943455440191023
Position 732: 0.0005941717009713832
Position 326: 0.0005788174948312158
Position 1082: 0.0005677459448553968
Position 1114: 0.0005062409839460854
Position 2749: 0.00046743588493367765
Position 245: 0.0004371373893809893
Position 372: 0.0003766205099984733
Position 2477: 0.0003498137075553725
Position 667: 0.00032504416371089236
Position 258: 0.0003223556224548541
Position 2876: 0.00028183862369760926
