Gene = GPR160
index = 617
Annotated 5SS: [  287  1115 41969]
Annotated 3SS: [  985 41844 45975]
SMsplice 5SS: [  287  1115  8958 22040 26005 29655]
SMsplice 3SS: [  985  8877 21926 25893 29566 45975]
top_k =  500
Partition function (log Z): -24.063976787621804

Sorted 5' Splice Sites (High to Low Probability):
Position 1115: 0.9771441178210905
Position 287: 0.9235803810937846
Position 8958: 0.6813871397844895
Position 11976: 0.2910866922905631
Position 13076: 0.1556040064538155
Position 881: 0.12942962688535373
Position 1443: 0.05867578155668178
Position 3197: 0.04144621491531922
Position 4074: 0.030969422707895853
Position 542: 0.030194099881388936
Position 9361: 0.025547182705293034
Position 3021: 0.022965882456912425
Position 9284: 0.019001882196334054
Position 1060: 0.017755567245101054
Position 9513: 0.016183462032602826
Position 6057: 0.014498573666258915
Position 11052: 0.012953606140509477
Position 705: 0.010706570125829982
Position 2389: 0.009090026351317922
Position 5531: 0.007056444481112351
Position 303: 0.006634799380103697
Position 3182: 0.006175408011943239
Position 739: 0.004268698960073966
Position 553: 0.002314305266014652
Position 549: 0.0020583381789484644
Position 103: 0.001528637181690059
Position 46: 0.0013013797926586883
Position 2514: 0.0012624584049400944
Position 655: 0.0012500808459711057
Position 76: 0.0008693294694887908
Position 7782: 0.0007153069553744502
Position 4351: 0.0007017739204079968
Position 6664: 0.0006859533955562244
Position 291: 0.0006700766182314239
Position 241: 0.0006355633907416571
Position 8886: 0.0006242234542747331
Position 1549: 0.0005722920633553419
Position 358: 0.00048515216829463277
Position 114: 0.0004632547086095728
Position 32: 0.00040383820979889446
Position 2590: 0.0003405498845679772
Position 568: 0.0002589833984939355
Position 2601: 0.00025511709963278256
Position 670: 0.00016204125389318144
Position 7806: 0.00014005914156107669
Position 7237: 0.00013869546016853792
Position 3117: 0.000127437003529301
Position 2984: 0.00012022117804139437
Position 2763: 9.225943259261025e-05
Position 1567: 7.130416700729636e-05
Position 392: 7.040855307624251e-05
Position 3159: 6.021174187089831e-05
Position 3310: 5.9678518823523863e-05
Position 885: 3.7427687636642166e-05
Position 875: 1.4532274716678573e-05
Position 743: 9.190972332924549e-06
Position 243: 8.827873320632711e-06
Position 1224: 4.3846140860957376e-06
Position 668: 4.02966450838411e-06
Position 986: 1.3387825395036327e-06
Position 53: 1.1784399222526117e-06
Position 1108: 1.0798293893799635e-06
Position 9: 6.267843549550772e-07
Position 5096: 6.184192601215179e-07
Position 546: 5.238050635675125e-07
Position 448: 3.1752787514120784e-07
Position 2238: 2.9434184223237553e-07
Position 2099: 1.3758007555339068e-07
Position 2255: 1.3038621591929473e-07
Position 1504: 6.273007125860873e-08
Position 125: 5.967900858303443e-08
Position 1722: 4.677571400008033e-08
Position 1684: 4.402422545645795e-08
Position 217: 2.2025518389279925e-08
Position 334: 3.384026780261966e-09
Position 1350: 2.8640354467251516e-09
Position 14: 1.3446032572353795e-09
Position 1216: 6.017898150656924e-14
