Gene = SPINK1
index = 1313
Annotated 5SS: [ 264 2188 3765]
Annotated 3SS: [2155 3657 7079]
SMsplice 5SS: [ 264  404 3765]
SMsplice 3SS: [ 338 3657 7079]
top_k =  500
Partition function (log Z): -0.42207811539894236

Sorted 5' Splice Sites (High to Low Probability):
Position 3765: 0.9947895539410921
Position 404: 0.7816012327984627
Position 215: 0.4953391597950311
Position 264: 0.4477916991941501
Position 2188: 0.19290517791333522
Position 18: 0.06001879078897883
Position 2559: 0.052677945701354846
Position 160: 0.050130174523051386
Position 2156: 0.03784333572929063
Position 1592: 0.035228812651031054
Position 2316: 0.033138482138157364
Position 1531: 0.0305720716209439
Position 1864: 0.02847618964270024
Position 6146: 0.02061111362544191
Position 1117: 0.01981487572171656
Position 462: 0.014103206287001393
Position 542: 0.013234432439876884
Position 2282: 0.009834670866738325
Position 1982: 0.00937643503520048
Position 1965: 0.007092492786332486
Position 6101: 0.00686411762927549
Position 528: 0.005230232530765902
Position 2332: 0.004790779579978158
Position 3391: 0.0045033890066587335
Position 2292: 0.003596365156978396
Position 6839: 0.002820459752949812
Position 95: 0.0024264522099590314
Position 4180: 0.0023003961341586097
Position 3381: 0.0022594081728091837
Position 3316: 0.0021360882760551175
Position 4006: 0.0018314451873233612
Position 2661: 0.0017968574213310213
Position 3516: 0.0016201141918433077
Position 5785: 0.0014617107824930605
Position 3352: 0.00141236305191626
Position 5948: 0.0013335261584231828
Position 5055: 0.0012751892313671096
Position 1084: 0.0006525756182904714
Position 99: 0.0006191140841779794
Position 2033: 0.0006113895030841006
Position 1025: 0.0005867932560945272
Position 4184: 0.00031471282095608895
Position 4634: 0.00029514655374455453
Position 1816: 0.0002820163903314899
Position 2053: 0.00024856047379599424
Position 804: 0.00023457730754172627
Position 6312: 0.00020476633853264072
Position 5824: 0.000196498262747104
Position 998: 0.0001745061469683599
Position 5475: 0.00012245030138954472
Position 250: 8.295801614798613e-05
Position 58: 7.674763636828618e-05
Position 164: 4.920240018788289e-05
Position 169: 3.4612218103365595e-05
Position 157: 1.7244543682658508e-05
Position 255: 8.368477190983354e-06
Position 4678: 8.117549999243554e-06
Position 587: 6.023170414132335e-06
Position 5739: 5.026783580846074e-06
Position 237: 1.4740676290089108e-06
Position 817: 1.3272182354933649e-06
Position 82: 9.540376721921678e-07
Position 5564: 7.367937424668607e-07
Position 563: 4.219059573681823e-07
Position 268: 3.962810595737459e-07
Position 579: 2.8204298255970505e-07
Position 3806: 2.0332525448137883e-07
Position 270: 7.589520910137463e-08
Position 174: 3.3685779536654936e-08
Position 487: 2.8057429342830407e-08
Position 503: 1.258981915184643e-08
Position 136: 9.549937984201388e-10
Position 348: 2.1525230319988377e-12
Position 369: 1.589448275052597e-12
Position 351: 1.0975698688136404e-14
Position 356: 1.0912309347200227e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3657: 0.9832093171777219
Position 338: 0.537068604583921
Position 5947: 0.2609111826772499
Position 7079: 0.2540612629662849
Position 323: 0.2336636605439433
Position 7023: 0.2139875630946038
Position 2123: 0.16513149404166358
Position 2155: 0.0858383693111769
Position 6876: 0.08455058345717215
Position 5668: 0.06418585033087254
Position 136: 0.053728530405689326
Position 3917: 0.0361193505193423
Position 1375: 0.030274343580983975
Position 5413: 0.028996695310899177
