Gene = XPA
index = 1575
Annotated 5SS: [  237  3709  7824 10262 12435]
Annotated 3SS: [ 3597  7717 10095 12316 21769]
SMsplice 5SS: [  237  3709  7824 12435 20929 21587 21869]
SMsplice 3SS: [ 3597  7717 12316 20846 21397 21769 21966]
top_k =  500
Partition function (log Z): 5.938019470054744

Sorted 5' Splice Sites (High to Low Probability):
Position 7824: 0.9855865054891007
Position 12435: 0.9783409748995816
Position 21869: 0.9668725729358565
Position 21587: 0.7216901344959742
Position 15158: 0.6565170152912956
Position 3709: 0.6361578101336426
Position 237: 0.5963459138446563
Position 4152: 0.5929054444062959
Position 20929: 0.5501985042744406
Position 3714: 0.36128761285929034
Position 13879: 0.2518306552335222
Position 134: 0.24321879234387778
Position 21595: 0.20988414836327987
Position 12754: 0.19134535021912438
Position 12640: 0.11222583285484834
Position 1473: 0.09931426869316566
Position 1568: 0.09629199269301839
Position 4983: 0.07500276779528744
Position 6490: 0.06662307696003146
Position 8607: 0.0526904456805689
Position 9021: 0.0460093060023965
Position 1260: 0.037647273746852165
Position 564: 0.03763997085863827
Position 14878: 0.035628432714807666
Position 12002: 0.035273717487859575
Position 9812: 0.03329389002495177
Position 347: 0.03316550252802713
Position 21640: 0.03287857472081353
Position 144: 0.03245580985200906
Position 5769: 0.03232914837518795
Position 2775: 0.03146739691577469
Position 6448: 0.0279224250513531
Position 4164: 0.02712956262187371
Position 10262: 0.027007766235939798
Position 6501: 0.02494489994257662
Position 16616: 0.022728949552512534
Position 547: 0.016830552668859335
Position 8440: 0.013531755731414375
Position 11705: 0.012017833762878027
Position 10298: 0.011128718487024403
Position 12428: 0.010805551831485762
Position 3543: 0.009605337928413001
Position 8938: 0.009239210134444953
Position 1419: 0.008675972586533423
Position 24: 0.0073259122878604945
Position 2011: 0.00697200345239019
Position 2742: 0.006493869538577885
Position 841: 0.006485033734282113
Position 7866: 0.006393957308013637
Position 9784: 0.0056970692242152305
Position 952: 0.004973196212300071
Position 6121: 0.004832633905901297
Position 10538: 0.0032212217994076866
Position 5283: 0.0030466400580004484
Position 4636: 0.0029265295866616604
Position 22191: 0.002542066419296049
Position 12686: 0.0021817806133285797
Position 2970: 0.002169286469835376
Position 11918: 0.0019225062191353965
Position 4486: 0.0018025638990647583
Position 2747: 0.0017839687696570542
Position 22176: 0.0017114890433087278
Position 4816: 0.001691842821728269
Position 22064: 0.0016657938958702203
Position 248: 0.0016214087248293217
Position 4202: 0.0015969212057835868
Position 1957: 0.001524100144080528
Position 21582: 0.0015027097388971692
Position 5327: 0.0014923233993257663
Position 3094: 0.0012020172426830348
Position 4196: 0.001072705078816794
Position 4136: 0.001020760540518488
Position 13550: 0.000945578055740264
Position 21915: 0.000921896116364906
Position 4105: 0.0008833595327132224
Position 21864: 0.0007678550538556179
Position 17926: 0.0006416885011055412
Position 15727: 0.0004822151834186487
Position 5108: 0.0004588136347551929
Position 6275: 0.00042203441297539347
Position 5916: 0.0003793716019870393
Position 3813: 0.0003548096636950798
Position 16244: 0.0003198512320910459
Position 6513: 0.0003173067044850983
Position 1181: 0.00029770112051856425
Position 3733: 0.00020853680381411005
Position 22195: 0.00019668721464449122
Position 8183: 0.00013908444520660385
Position 16620: 0.00010666669192597569
Position 22180: 5.983916636291439e-05
Position 4359: 2.8137421607050522e-05
Position 284: 2.1264069801315683e-05
Position 3693: 1.3680494410179341e-05
Position 45: 1.301585828079034e-05
Position 351: 8.617271656688917e-06
Position 327: 4.7505219385825895e-06
Position 9035: 1.8425802319924854e-06
Position 311: 1.6718885026311133e-06
Position 18: 1.6431012647422746e-06
Position 549: 1.3264149309859723e-06
Position 353: 1.3000891530718015e-06
Position 21878: 8.588143188086036e-07
Position 54: 5.603616173141554e-07
Position 21831: 3.810022476825935e-07
Position 22042: 3.3501795236540856e-07
Position 332: 3.007408360589559e-07
Position 566: 1.9606053714015114e-07
Position 22053: 1.227071198512665e-07
Position 596: 1.1800058371176107e-07
Position 4491: 1.1454672392277792e-07
Position 370: 8.085958890775969e-08
Position 28: 7.718007849376618e-08
Position 21885: 7.215343118557993e-08
Position 637: 2.7851892412712822e-08
Position 441: 5.328451557751722e-09
Position 7840: 2.8278180879410468e-09
Position 403: 2.809618531875318e-09
Position 300: 8.789394105452921e-10
Position 13: 4.769793780243743e-10
Position 416: 6.409544457035919e-11
Position 8108: 2.963648278021895e-11
Position 433: 2.0293850709905429e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21769: 0.9978661354269864
Position 7717: 0.9914286114998031
Position 12316: 0.972060957527758
Position 3597: 0.9668004910462896
Position 21397: 0.9647374527747242
Position 20846: 0.5272211635393255
Position 14926: 0.3784436257365686
Position 4021: 0.33668355708562997
Position 21966: 0.2922857618236549
Position 3965: 0.2817324687130445
Position 13754: 0.2410771143754444
Position 14951: 0.2389604937521716
Position 22154: 0.20468009699936998
Position 22020: 0.14230289749740146
Position 12569: 0.1251417459439073
Position 22353: 0.11773740124687641
Position 6331: 0.09295069679438424
Position 21946: 0.0775182515191449
Position 1383: 0.07142922828888636
Position 22331: 0.05446675792932075
Position 1367: 0.05347486882450417
Position 8502: 0.0534397939634911
Position 14701: 0.05320220638194145
Position 12678: 0.050306066741489
Position 12527: 0.04292791687589268
Position 22082: 0.04194852953800228
Position 12546: 0.04158611371006628
Position 4890: 0.04033138661684651
Position 10095: 0.038136484722964194
Position 11856: 0.03719622370699497
Position 2570: 0.0359183380686082
Position 21975: 0.027224203773435204
Position 6334: 0.02589074317513378
Position 20884: 0.022977340735115315
Position 16466: 0.022835616244438525
Position 5646: 0.021565472094695465
Position 12252: 0.01969324887660034
Position 4952: 0.018694500305950646
Position 14873: 0.018589590069967316
Position 8937: 0.01805092398469602
Position 429: 0.017853873153952524
Position 8868: 0.017530112465343077
Position 12596: 0.016448482096883498
Position 9514: 0.015026811940988781
Position 12580: 0.014412719595369576
Position 1288: 0.01384377054373484
Position 8325: 0.01284253120216218
Position 1391: 0.012531476119667102
Position 3618: 0.012064771624982165
Position 11534: 0.012017833762878027
Position 9692: 0.01199166847689722
Position 9652: 0.011210105692320045
Position 5671: 0.010769000532104783
Position 1165: 0.010635175979544819
Position 358: 0.010302759530044772
Position 22086: 0.008090253331282288
Position 4830: 0.008024096284207674
Position 3435: 0.007277464360494508
Position 3639: 0.007198339026218631
Position 1136: 0.007116963921131358
Position 13631: 0.006392528943745968
Position 8884: 0.0063154224896320305
Position 1914: 0.006295234685083796
Position 8754: 0.006106341687395801
Position 3329: 0.005218201688435636
Position 5072: 0.004989655384899896
Position 12548: 0.0048109806419114115
Position 12618: 0.0038473058558078153
Position 6042: 0.003596974500136643
Position 3302: 0.003580718601128631
Position 4764: 0.003562873677428107
Position 1109: 0.003403175034284369
Position 1418: 0.003224198005631587
Position 10348: 0.0032212217994076857
Position 13475: 0.0031486034038325293
Position 1031: 0.00295976606810613
Position 14605: 0.0029495320654543094
Position 1059: 0.002834330763398997
Position 4686: 0.0025561272331715975
Position 8895: 0.0024955892707837508
Position 3994: 0.002452823438471248
Position 22385: 0.002365793186284011
Position 8546: 0.0022927240137341326
Position 12658: 0.0022730266464127923
Position 2830: 0.0021692864698353766
Position 13698: 0.0021579865662396374
Position 467: 0.0021123837135124295
Position 4409: 0.001999028743282294
Position 1890: 0.0019865471008871415
Position 4852: 0.0019436984658047628
Position 3657: 0.001936435066234336
Position 4617: 0.0018691816859506842
Position 3969: 0.0018199657747533298
Position 1533: 0.0018088045311559873
Position 1319: 0.0018007245496018353
Position 8181: 0.0017999292427283038
Position 3542: 0.0017862076052512256
Position 1169: 0.001777373043248987
Position 21732: 0.001559362780012133
Position 5822: 0.001301860909674918
Position 21191: 0.0012258149109743322
Position 3642: 0.0012061026600596555
Position 2686: 0.001171544573740347
Position 22006: 0.0011297125450179177
Position 2630: 0.0011252644612544391
Position 12636: 0.0010969781320606
Position 4362: 0.0010942214520514501
Position 2702: 0.0010695939746224207
Position 4455: 0.0010635814274446266
Position 22053: 0.0009515701257669475
Position 21931: 0.0009218304418973162
Position 1493: 0.000851593159475003
Position 22156: 0.0008492685239817836
Position 3038: 0.00084055788110957
Position 1502: 0.0008242433925390914
Position 4089: 0.0007670194378151451
Position 9728: 0.0007476984919980817
