Gene = DNAJC21
index = 456
Annotated 5SS: [  324  4316  6241  6674  8038  9417 11591 15433 16211 20750 24409]
Annotated 3SS: [ 4221  6116  6550  7732  9264 11502 15273 16167 20576 24332 24959]
SMsplice 5SS: [  324  2169  4316  6241  6674  7644  8038  9417 11591 16211 20085 20750
 24409]
SMsplice 3SS: [ 2080  4221  6116  6550  7551  7732  9264 11502 16128 19949 20576 24332
 24959]
top_k =  500
Partition function (log Z): 16.75119637042792

Sorted 5' Splice Sites (High to Low Probability):
Position 20750: 0.998737250083765
Position 6241: 0.9984592887591747
Position 324: 0.9959446192952726
Position 11591: 0.9951457453454872
Position 16211: 0.9921422135906621
Position 6674: 0.9694543586572214
Position 7644: 0.7850669654939787
Position 24409: 0.7626574077094522
Position 8038: 0.7394965111588412
Position 4316: 0.7323751912367849
Position 9417: 0.7160250814386463
Position 2169: 0.6788492635350987
Position 20085: 0.660486116039083
Position 1714: 0.26516485051690003
Position 9343: 0.2587791066708658
Position 8047: 0.1772306627357633
Position 1552: 0.12509518626998362
Position 1513: 0.11708237100673971
Position 9091: 0.10056496541125873
Position 23093: 0.09822719590261739
Position 20491: 0.09742541366295317
Position 23375: 0.09726969323790222
Position 1497: 0.08526587333526998
Position 8483: 0.08399893419903254
Position 1500: 0.08235151073438075
Position 18611: 0.0788927716842736
Position 13001: 0.07525786887778392
Position 11172: 0.07380502550353563
Position 11937: 0.06103407386073817
Position 15433: 0.058808861437341216
Position 106: 0.05707685392391703
Position 769: 0.05535467104025505
Position 23948: 0.042817496198288625
Position 11126: 0.04173789754027205
Position 11406: 0.037830722562764194
Position 21587: 0.030112414309890125
Position 21611: 0.026961341206309965
Position 799: 0.026774582816394124
Position 7913: 0.02629106487643876
Position 8817: 0.02363942262371335
Position 21873: 0.022039508866214592
Position 1921: 0.021901413395853747
Position 8099: 0.021402078340918795
Position 5748: 0.020000659558234737
Position 15064: 0.015536136289073405
Position 24735: 0.015172921064263739
Position 15030: 0.012636130185422166
Position 4779: 0.012048529820555036
Position 976: 0.012027455877832776
Position 1607: 0.011882576423462972
Position 25108: 0.010840820419975675
Position 10166: 0.01060379555621115
Position 7285: 0.009495809882182094
Position 13898: 0.009385109507611546
Position 17176: 0.007844246123887812
Position 7901: 0.007091440253257903
Position 8741: 0.006029367938334949
Position 791: 0.006001114252430222
Position 7438: 0.005943040246263425
Position 960: 0.005764953454249273
Position 13492: 0.00503657802571102
Position 5829: 0.004389901523115922
Position 15314: 0.004246286056565319
Position 3299: 0.004027667016225981
Position 24493: 0.0039006283330547922
Position 5220: 0.0034765094875365537
Position 6871: 0.002626262484603981
Position 5531: 0.0024029621147928105
Position 928: 0.0023375258359173137
Position 11324: 0.002280705479425182
Position 817: 0.0022793534518099103
Position 3258: 0.0022012391005248604
Position 21266: 0.0018298291712309758
Position 6869: 0.0016612509229916445
Position 8074: 0.0016453447160429179
Position 7394: 0.0016444855398337589
Position 3966: 0.0015700874605449268
Position 4963: 0.001452837933427677
Position 25084: 0.0013833040845598892
Position 1613: 0.0013415325865531685
Position 951: 0.0009734842607018703
Position 4624: 0.0009090754021026726
Position 9952: 0.0008967445002646088
Position 7664: 0.0007911773376585542
Position 10592: 0.0007733907411005134
Position 11212: 0.0007603445214098474
Position 4916: 0.0007517901521150831
Position 956: 0.0007295662592017387
Position 488: 0.000680987464543373
Position 1439: 0.0004389028669438412
Position 6388: 0.00038594126292963173
Position 1002: 0.00038173807698150874
Position 6423: 0.00037669882593237183
Position 6626: 0.00032641568305894793
Position 570: 0.00022307949544053034
Position 6149: 0.00020943097850627056
Position 6277: 0.0001983628436427401
Position 254: 0.0001606179054004467
