Gene = SPINK6
index = 1318
Annotated 5SS: [  100   361  3265 11232]
Annotated 3SS: [  226  3241 11115 12110]
SMsplice 5SS: [  361 11232]
SMsplice 3SS: [11115 12110]
top_k =  500
Partition function (log Z): -8.345105178448467

Sorted 5' Splice Sites (High to Low Probability):
Position 11232: 0.7345823263527029
Position 361: 0.7182650127582564
Position 956: 0.518281238415396
Position 100: 0.3511068672437833
Position 7950: 0.31251790974417154
Position 5159: 0.29511717541303345
Position 521: 0.2556581655865776
Position 6964: 0.11222716334427846
Position 3265: 0.09191663131816631
Position 11219: 0.08863368166264074
Position 9181: 0.08666651730963361
Position 286: 0.030227860656318883
Position 2865: 0.020411768284479218
Position 6947: 0.0169782758473639
Position 6780: 0.016541752392490987
Position 11306: 0.009320550609110086
Position 11126: 0.008108686666964878
Position 11659: 0.006140132344879794
Position 5652: 0.00607854701808686
Position 54: 0.00564062184456268
Position 576: 0.003940453417235637
Position 6641: 0.003448857300469255
Position 619: 0.0033492011659488658
Position 34: 0.0018575497110134924
Position 2918: 0.0010935310838534537
Position 515: 0.00040312555390204007
Position 1903: 0.0002850558380903046
Position 218: 0.00025374567114087594
Position 2898: 0.0002256958553295237
Position 43: 0.0002208999925874017
Position 746: 0.00017576104460789672
Position 542: 0.00017491236130652406
Position 1751: 0.00016784820343962865
Position 1746: 0.0001615123866072589
Position 40: 0.00016079002349197644
Position 311: 0.000149843795975419
Position 919: 0.0001440953498374858
Position 2753: 0.00014408039656001368
Position 696: 0.00013499914343638217
Position 1069: 0.00012842160568018942
Position 455: 0.0001036395944697699
Position 1032: 0.00010085330811391735
Position 2550: 9.213531138970117e-05
Position 163: 7.59545117251984e-05
Position 416: 5.826219116267137e-05
Position 210: 5.31420193023947e-05
Position 1007: 4.858785014109933e-05
Position 699: 4.270496675580582e-05
Position 65: 3.761482939234094e-05
Position 1447: 3.274418211120214e-05
Position 500: 3.0422515692714247e-05
Position 3062: 2.1313600365987685e-05
Position 165: 8.918834993959672e-06
Position 207: 6.495724865720332e-06
Position 3: 1.8061387289720515e-06
Position 549: 1.7339622258431727e-06
Position 117: 1.7087349113853413e-06
Position 242: 1.7671610033903708e-07
Position 1473: 1.6059509429964282e-07
Position 320: 1.5334598479503288e-07
Position 365: 1.2525846751104907e-07
Position 1344: 5.346081946424381e-08
Position 1002: 1.9342125556135418e-09
Position 419: 8.492219125949289e-10
Position 422: 1.0219651764146429e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11115: 0.8844403168092219
Position 12110: 0.8328575978173578
Position 5053: 0.29425210225828674
Position 809: 0.27494962580380505
Position 836: 0.2381764127627533
Position 7860: 0.18850629634135713
Position 226: 0.15223594122239484
Position 7836: 0.12134274531685665
Position 360: 0.11916604564624465
Position 6721: 0.09849914896460546
Position 3241: 0.09000437828641647
Position 9014: 0.08757625547158297
Position 251: 0.06165303172032809
Position 6883: 0.04679182012517058
Position 11337: 0.04462966350409682
Position 11569: 0.04341361679721122
Position 461: 0.024666937664520158
Position 2665: 0.021430297520328632
Position 383: 0.006778670523717397
Position 11782: 0.006339516059347053
Position 172: 0.005604426021314293
Position 12048: 0.0055426944496705715
Position 11473: 0.0054144789474133434
Position 11652: 0.005010769777758923
Position 3059: 0.004935396075492686
Position 6487: 0.004892637795702153
Position 5236: 0.004652953312155372
Position 7776: 0.0039684666749795075
Position 5609: 0.0036822996513969585
Position 872: 0.002242395990157904
Position 199: 0.0022419793699672797
Position 646: 0.002236429043589996
Position 5116: 0.0012749739805005375
