Gene = LMBRD2
index = 786
Annotated 5SS: [  406  8786  9460 10855 14688 15653 27771 29114 29682 34227 35502 36947
 37538 40807 42017 43428 46894]
Annotated 3SS: [ 8554  9361 10758 14519 15441 27695 28999 29497 34044 35367 36840 37439
 40702 41969 43321 46763 47854]
SMsplice 5SS: [  247  8786  9266  9460 10855 12089 14688 15653 15910 22377 29114 29682
 34227 35502 36677 36947 37538 38589 40807 42017 43428 46894]
SMsplice 3SS: [ 8554  8970  9361 10758 12008 14519 15441 15737 22335 28999 29497 34044
 35367 36407 36840 37439 38478 40739 41969 43321 46763 47854]
top_k =  500
Partition function (log Z): 34.09964200232249

Sorted 5' Splice Sites (High to Low Probability):
Position 22377: 0.9991888340526877
Position 40807: 0.9980224461814108
Position 15653: 0.9947582955756278
Position 46894: 0.9942811751329164
Position 10855: 0.9883414660546753
Position 43428: 0.9874700164019412
Position 247: 0.9717832777269827
Position 9460: 0.9636726209506066
Position 34227: 0.9628679556984924
Position 29114: 0.9341586096004267
Position 8786: 0.9301646058287871
Position 42017: 0.9133839623326032
Position 37538: 0.9076353609520087
Position 29682: 0.8802794419285889
Position 14688: 0.8235460159796001
Position 35502: 0.8163309745769776
Position 15910: 0.7523365708825936
Position 36677: 0.6690770718153474
Position 38589: 0.6478922290064734
Position 36947: 0.636735426454678
Position 9266: 0.6336719587664312
Position 33899: 0.5301712482292543
Position 49776: 0.5100890000460646
Position 47949: 0.5035144908934933
Position 9734: 0.4290448694302157
Position 12089: 0.3680920525434424
Position 16101: 0.3396146379400491
Position 51216: 0.304790578010323
Position 12070: 0.2894842142950115
Position 36956: 0.2114617614323165
Position 50086: 0.20652494515451278
Position 12098: 0.19125020501594941
Position 37978: 0.16831796357000559
Position 37731: 0.15981844073036464
Position 18364: 0.15812086348497148
Position 47713: 0.15778655441292228
Position 39689: 0.14887371119975895
Position 8341: 0.13563283058637457
Position 14116: 0.12996086300992252
Position 37693: 0.11919778564100655
Position 20628: 0.10428092118746292
Position 49196: 0.1037138681485309
Position 32722: 0.09857628398709009
Position 7539: 0.09752184346107294
Position 42264: 0.09208201436008266
Position 10288: 0.08540374459851846
Position 41489: 0.08366792799570351
Position 41814: 0.08331947449076085
Position 51362: 0.0781859905065332
Position 43696: 0.07557166784401011
Position 17739: 0.07445380527697731
Position 48833: 0.0687270665714999
Position 874: 0.06736690468382743
Position 3586: 0.06302652635039234
Position 38673: 0.061857697205643894
Position 34843: 0.059182911336833996
Position 33864: 0.05395249318585111
Position 38: 0.052225316523791365
Position 44991: 0.0518866408367305
Position 21186: 0.05094647814516608
Position 14083: 0.05090529578587282
Position 12800: 0.04989200270839627
Position 9161: 0.04853759862127987
Position 15514: 0.04830046667603628
Position 36951: 0.04317797632527495
Position 36996: 0.04030872576278965
Position 12106: 0.03996199677553124
Position 29096: 0.03670679886637413
Position 18296: 0.03640850014595093
Position 845: 0.03622008199617238
Position 4801: 0.03466119100757486
Position 41525: 0.03341631828725339
Position 7924: 0.032388355646380027
Position 16448: 0.03020762905565899
Position 12488: 0.030029406457590415
Position 10408: 0.029316130902261286
Position 38700: 0.02828898365474244
Position 39754: 0.02732275710174232
Position 1498: 0.026904051477099455
Position 406: 0.025647509848099673
Position 37509: 0.02479237490661534
Position 21494: 0.02163810753141902
Position 48790: 0.021455959020378283
Position 14768: 0.0206884604723672
Position 45486: 0.020548716212770962
Position 42799: 0.01958517955297262
Position 9204: 0.0190401145218178
Position 40437: 0.018990165153169397
Position 8300: 0.018578609280400026
Position 51637: 0.017685488341792493
Position 42892: 0.01742378074534733
Position 4806: 0.016302848093736538
Position 33894: 0.01613628810133138
Position 43922: 0.01608415931135878
