Gene = NAA35
index = 905
Annotated 5SS: [  128  1138 15248 17441 18722 21035 33888 34012 35590 36301 37236 55432
 62499 66319 68786 71999 72752 75530 76420 77250 77676 79824]
Annotated 3SS: [ 1008 15213 17325 18646 20866 33820 33967 35538 36216 37120 55252 62438
 66211 68718 71899 72572 75392 76351 77108 77552 79742 80754]
SMsplice 5SS: [  128  1138 17441 18722 21035 33888 34012 35690 36301 37236 37664 49271
 55041 55432 60981 66319 68278 68786 71999 72752 75530 75790 76420 77250
 77676 79824 80593]
SMsplice 3SS: [ 1008 17325 18646 20866 33820 33967 35538 36216 37078 37520 49158 54967
 55252 60879 66211 68085 68718 71899 72572 75392 75646 76351 77108 77552
 79742 80516 80754]
top_k =  500
Partition function (log Z): -17.70336313433166

Sorted 5' Splice Sites (High to Low Probability):
Position 17441: 0.999999999965802
Position 21035: 0.9999999907963287
Position 36301: 0.9988416965025354
Position 55432: 0.9798789681639791
Position 37236: 0.9680246840760144
Position 1138: 0.9645481675199425
Position 35690: 0.9362310443492369
Position 37664: 0.9192837654277433
Position 60981: 0.9151761394658051
Position 18722: 0.8857142185012812
Position 34012: 0.8597572597713407
Position 39009: 0.31448943843877114
Position 128: 0.28635029117218724
Position 729: 0.23213875008505222
Position 260: 0.21991437846992673
Position 124: 0.2151985455656892
Position 1515: 0.1976565596845124
Position 8794: 0.12853133266848074
Position 36935: 0.11948621081402544
Position 2972: 0.11899435342082994
Position 93: 0.04378948163249892
Position 20133: 0.041425215682324774
Position 1232: 0.0332432670055959
Position 19674: 0.032354199565742155
Position 790: 0.028521139815490548
Position 38749: 0.0176065734078846
Position 616: 0.015398196818032128
Position 737: 0.015259698510423667
Position 460: 0.00849956653539323
Position 38638: 0.0061104220891524215
Position 37660: 0.004906375705749065
Position 854: 0.004660854070378572
Position 109: 0.004238848320763658
Position 569: 0.002543718900380006
Position 223: 0.002466156788977632
Position 808: 0.0013499221118840482
Position 761: 0.0011217249787894028
Position 531: 0.0010265021478213835
Position 23: 0.0008093926788876607
Position 396: 0.0006033240950095728
Position 542: 0.0005091593521798109
Position 169: 0.00045927833281079696
Position 40833: 0.00036114069897806247
Position 41858: 0.0003560637260274285
Position 1241: 0.0003156261736828037
Position 797: 0.0002786859050135098
Position 910: 0.00024840011268425886
Position 632: 0.00020617960787608597
Position 171: 0.0001931714506364482
Position 84: 0.00017707365743873247
Position 1272: 0.00013941093301928184
Position 38219: 0.00012668502024225137
Position 38109: 0.0001240956198841818
Position 1180: 0.0001119290259252669
Position 173: 0.00011149310367779649
Position 38243: 9.98146445074304e-05
Position 39164: 8.311633573613683e-05
Position 38104: 7.583906327414027e-05
Position 1162: 3.3857638089365794e-05
Position 1063: 2.6519166300343384e-05
Position 347: 8.362018934037622e-06
Position 255: 8.250790725369261e-06
Position 1238: 8.216135488813298e-06
Position 37817: 6.754815387316279e-06
Position 37786: 3.6302999080811444e-06
Position 145: 3.1718063089348638e-06
Position 1374: 2.7568399621921993e-06
Position 316: 1.8536784930636308e-06
Position 198: 7.949932658496616e-07
Position 670: 3.2353188146152483e-07
Position 10: 2.29415209355881e-07
Position 499: 1.2566736852779281e-07
Position 81: 7.799401859547033e-08
Position 377: 3.4039601140486933e-08
Position 200: 3.170302384368814e-08
Position 290: 2.1264639847535787e-08
Position 281: 7.044525924938914e-09
Position 72: 2.457275561659361e-09
Position 97: 8.427485958027416e-10
Position 318: 3.4888463820805225e-10
Position 69: 1.2685080749494322e-10
Position 1676: 1.2562560445221548e-11
Position 2446: 9.052561508429438e-12
Position 1663: 7.857958275107234e-12
Position 445: 2.800877448993455e-25

Sorted 3' Splice Sites (High to Low Probability):
Position 17325: 0.9999999999890883
Position 55252: 0.9888111042868805
Position 60879: 0.9462936185383799
Position 35538: 0.9362311695056995
Position 20866: 0.9270233512584494
Position 18646: 0.8857142190580806
Position 33967: 0.8597572597713377
Position 1008: 0.8231985012633983
