Gene = SEC62
index = 1241
Annotated 5SS: [   94  8952 10287 16147 16489 19101 21595]
Annotated 3SS: [ 8842 10180 15941 16395 19039 21474 25828]
SMsplice 5SS: [   94  8952 10287 16147 16489 21595 29885]
SMsplice 3SS: [ 8842 10180 15941 16395 21474 29766 29977]
top_k =  500
Partition function (log Z): -3.123487671936049

Sorted 5' Splice Sites (High to Low Probability):
Position 16147: 0.9882867718706402
Position 10287: 0.9844013514495878
Position 8952: 0.8661295706614471
Position 29885: 0.7393530419917316
Position 16489: 0.7027777411333505
Position 21595: 0.6403185595233722
Position 94: 0.5276586019814895
Position 19101: 0.5082000684450253
Position 416: 0.5027899063832935
Position 26971: 0.44378496162035
Position 15697: 0.23009824118610828
Position 16495: 0.20816973983764447
Position 16951: 0.20439991195822574
Position 17144: 0.14392243393367934
Position 21694: 0.1423673651519482
Position 18929: 0.13300206259398586
Position 25445: 0.12634886526418784
Position 2619: 0.10755022996043351
Position 1750: 0.10143955628100093
Position 2341: 0.04331086348873531
Position 579: 0.04054845244226882
Position 7665: 0.03848375634667107
Position 15243: 0.03483629185187113
Position 8936: 0.03341078067948313
Position 16755: 0.032079300803172
Position 20639: 0.02650235190866995
Position 1827: 0.02364938031231038
Position 7238: 0.023639404866615095
Position 821: 0.02278503054062389
Position 21751: 0.018868818283274868
Position 15110: 0.01591368390199742
Position 816: 0.015128588271624143
Position 29842: 0.014381558275265039
Position 191: 0.01376747237954369
Position 21630: 0.013354516645326353
Position 6716: 0.010185207579282487
Position 7242: 0.009835176553979322
Position 30075: 0.009186587969137313
Position 5449: 0.008662444873604458
Position 2641: 0.008204031114813503
Position 813: 0.00819696977060051
Position 6684: 0.007335814963190837
Position 7661: 0.007243975340571625
Position 4151: 0.007073614393008551
Position 28132: 0.0070073158765996965
Position 2913: 0.0066878651723102905
Position 4183: 0.006480964227606429
Position 30263: 0.0064753721068965975
Position 6104: 0.0060018648251784325
Position 800: 0.005408869904699473
Position 515: 0.005278482979719981
Position 13038: 0.0031927853655776125
Position 10913: 0.0031341936489264572
Position 2738: 0.0030070463765254534
Position 8884: 0.002856945080786066
Position 8966: 0.00270955567477033
Position 6115: 0.0018921010932975582
Position 16124: 0.0015907471776152667
Position 18941: 0.0013807465194347777
Position 16468: 0.0012298615608150303
Position 17276: 0.001133267330867397
Position 16832: 0.0007624755678647907
Position 16675: 0.00048146932912775754
Position 603: 0.0003731899212401923
Position 196: 8.131632425670634e-05
Position 1991: 7.71627713772142e-05
Position 2003: 7.712980991401088e-05
Position 1011: 5.2123804696366685e-05
Position 201: 3.0066419174573744e-05
Position 16513: 2.3003461959275212e-05
Position 2700: 1.8728144235007382e-05
Position 300: 1.649477333983854e-05
Position 206: 8.849711025933983e-06
Position 2733: 6.162866555352194e-06
Position 566: 5.867411057324626e-06
Position 367: 4.611280325153422e-06
Position 387: 3.161937901354157e-06
Position 248: 1.8513939515465386e-06
Position 524: 1.4713081752732546e-06
Position 29: 1.0914674415938258e-06
Position 139: 7.069008986710448e-07
Position 559: 3.9375237583041874e-07
Position 303: 2.1588075206833023e-07
Position 211: 2.0359172733177609e-07
Position 395: 1.5563165747361506e-07
Position 306: 6.627484023830265e-08
Position 384: 5.814124324867242e-08
Position 378: 1.5134172820799692e-08
Position 270: 5.334305795052441e-09
Position 245: 6.849423312624425e-11
Position 272: 3.285718424499522e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10180: 0.9716626177607075
Position 29977: 0.9166997045760716
Position 8842: 0.9051068520964862
Position 16395: 0.8732303328738724
Position 29766: 0.7992515867536436
Position 21474: 0.7698516048722981
Position 15941: 0.6848133589184876
Position 26889: 0.44560150202401366
Position 19039: 0.4336224911929515
Position 15894: 0.2555219156140714
Position 15587: 0.2140016116483486
Position 18861: 0.19132255272603177
Position 25302: 0.1284072062696995
Position 16742: 0.11165734399086359
Position 2521: 0.10877212689495509
Position 1619: 0.08160772153741305
Position 17045: 0.0815178991204869
Position 16917: 0.060914630443977144
Position 15871: 0.049433442376344304
Position 693: 0.04763886601904819
Position 21519: 0.04625659919913104
Position 7585: 0.04572773168724266
Position 2232: 0.04246160842549426
Position 16398: 0.03788538000326919
Position 16651: 0.03719038388568839
Position 7091: 0.033474581420594396
Position 492: 0.03033973470413271
Position 31564: 0.02946675352198679
Position 16818: 0.02929477756800439
Position 20421: 0.026781956803972298
Position 15130: 0.026502455715690876
Position 291: 0.025962506337938444
Position 16826: 0.025206313894938027
Position 287: 0.01734553782483209
Position 19004: 0.016100681969602064
Position 6602: 0.015936726349309104
Position 15006: 0.013260669367616756
Position 1598: 0.012302753767172814
Position 27890: 0.012288428195894133
Position 1584: 0.012266983432068319
Position 16720: 0.009762310345993364
Position 4023: 0.009223379228242424
Position 15009: 0.00906383416386489
Position 16848: 0.008557120373180446
Position 25828: 0.007591086530487068
Position 10215: 0.007334532175043598
Position 15385: 0.006735089923467765
Position 2835: 0.006687865172310295
Position 6032: 0.006659750488907044
Position 2552: 0.006330420253205909
Position 15432: 0.006260426580409663
Position 16754: 0.006138154948181743
Position 5353: 0.004631786927813997
Position 237: 0.00459471511114034
Position 10126: 0.004430258965853154
Position 17073: 0.004406389322845358
Position 1467: 0.004370533269829269
Position 4050: 0.004331199392372557
Position 314: 0.004302864713274173
Position 1535: 0.004218347023412189
Position 1453: 0.003997064141020638
Position 15445: 0.003101113033882246
Position 5275: 0.002990611464035399
Position 223: 0.002804804187322635
Position 17140: 0.0027001603122899826
Position 12934: 0.0026159589357462217
Position 1558: 0.0026120575163736653
Position 704: 0.0024644525469257983
Position 2532: 0.0023675053399628007
Position 18916: 0.0020093122047773384
Position 14966: 0.0019230165066960385
Position 16312: 0.0018685982159402318
Position 293: 0.0018652430664644838
Position 16920: 0.0017591434996581782
Position 343: 0.0016855410337866285
Position 6504: 0.0015842961931642227
Position 1641: 0.0013494796850299056
Position 2394: 0.0013030342747337028
Position 5841: 0.001234215429568949
Position 17093: 0.0011416018960713034
Position 10833: 0.001132294509217035
Position 16984: 0.001083627591295818
Position 23381: 0.0010635932608628002
Position 5311: 0.00104004648175506
Position 10091: 0.0009732417990633306
Position 10711: 0.0009618683289727236
Position 27134: 0.0009575785891810205
Position 23361: 0.0009205066525656526
Position 1754: 0.0007874297372501742
Position 21831: 0.0007000468855301594
Position 1492: 0.0006720970211370284
Position 521: 0.0006287451950870654
Position 252: 0.0006145784538481185
Position 10745: 0.0005945057938260772
Position 12812: 0.0005768264298313911
Position 1621: 0.0005420339519601107
Position 575: 0.000490626626212953
Position 508: 0.0004500102389365723
Position 10626: 0.00044552501691062465
Position 2201: 0.00041225238450915325
Position 227: 0.00040612078178356453
Position 2174: 0.0004043612455171655
Position 25934: 0.0003600671694293478
Position 317: 0.00033685639816173575
Position 16794: 0.00028045809078828914
Position 19986: 0.0002514453326658286
Position 437: 0.00023179281454589317
Position 261: 0.0002188468037452902
Position 17222: 0.00019778044488752484
Position 21772: 0.00018578986466122202
Position 1904: 0.00018110096386040223
Position 17062: 0.0001678368842870602
Position 24254: 0.00015685132277772277
Position 15696: 0.00010880213935230592
Position 16425: 8.9999872362763e-05
Position 19501: 8.889702822706332e-05
Position 16831: 8.716990974100316e-05
Position 18311: 7.0439349599642e-05
Position 22131: 5.5113622176255786e-05
Position 16685: 5.3963927515877645e-05
Position 16881: 4.167289977172336e-05
Position 16883: 3.773902847270004e-05
Position 19541: 3.069195017064348e-05
Position 19279: 2.8211234570670205e-05
Position 16666: 2.7882610094601434e-05
Position 623: 2.465153730926031e-05
Position 907: 2.155300632620279e-05
Position 20007: 2.089634180808421e-05
Position 16612: 1.9009823541338277e-05
Position 16662: 1.8807463944748655e-05
Position 643: 1.473869324509947e-05
Position 17947: 1.308931552474457e-05
Position 2270: 1.223237326417535e-05
Position 1384: 1.2113980962807116e-05
Position 17325: 1.139172969778562e-05
Position 909: 7.963056406253403e-06
Position 1130: 6.829076205124311e-06
Position 923: 6.743457551127692e-06
Position 1417: 5.591729296790981e-06
Position 1204: 5.087635760924038e-06
Position 2559: 4.951244409624963e-06
Position 21397: 3.675594564573045e-06
Position 552: 2.794215192437235e-06
Position 16568: 2.7164762187513865e-06
Position 299: 2.384186649014364e-06
Position 378: 2.1927501612492093e-06
Position 16261: 2.1026500608789046e-06
Position 530: 2.0899346984566083e-06
Position 168: 1.7796373547907142e-06
Position 1874: 1.761132677115621e-06
Position 323: 1.4938588561306483e-06
Position 330: 1.425294288614038e-06
Position 327: 1.4012938042625368e-06
Position 1258: 1.2514130356329347e-06
Position 311: 1.1920984600089588e-06
Position 9945: 7.007489206285204e-07
Position 555: 6.096512698069435e-07
Position 358: 4.54556702142146e-07
Position 11039: 3.366390943209285e-07
Position 408: 2.009171461671001e-07
Position 527: 1.2890492947701514e-07
Position 415: 8.990988838605217e-08
Position 607: 3.514387456946841e-08
Position 190: 2.8605342479779628e-08
Position 174: 2.349070783847849e-08
Position 184: 1.1414367914227093e-08
Position 180: 8.376408212891361e-09
Position 533: 7.021426748495214e-09
Position 157: 6.507699895997777e-09
Position 583: 1.432658830066787e-09
Position 420: 1.0120490411734174e-09
Position 139: 1.2269842217250269e-12
Position 117: 1.159896901605697e-12
Position 93: 6.013775596472492e-13
Position 97: 2.1012328185267453e-13
