Gene = RINT1
index = 1143
Annotated 5SS: [  273   785  4665 10565 14999 15249 16626 18081 18402 19623 23143 31863
 33373 33564]
Annotated 3SS: [  738  4479 10322 14824 15098 16468 17969 18175 19484 22942 31647 33191
 33444 35033]
SMsplice 5SS: [  273   785  4665 10565 14999 16626 18081 18402 19623 27962 31863 33373
 33564]
SMsplice 3SS: [  738  4479 10447 14824 16550 17969 18175 19484 27815 31647 33191 33444
 35410]
top_k =  500
Partition function (log Z): 14.717944025707972

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.9858747554035554
Position 19623: 0.9822963805074582
Position 18081: 0.9594333787038767
Position 33373: 0.9376263316872764
Position 33564: 0.9042308375123117
Position 10565: 0.8885439887463306
Position 4665: 0.8159729812786854
Position 31863: 0.7794215109616411
Position 27962: 0.7086767975688483
Position 14999: 0.5966971756630205
Position 18402: 0.5956301735634468
Position 23143: 0.49891536626617206
Position 785: 0.4883150772417879
Position 16626: 0.4802288411150603
Position 28141: 0.37842987291511704
Position 2708: 0.3731609699988125
Position 29302: 0.3418328814909963
Position 11352: 0.30316110212131075
Position 914: 0.2177402708494597
Position 20537: 0.1939931153501654
Position 4638: 0.18402701872131141
Position 18425: 0.16955954585374838
Position 31876: 0.143919522242609
Position 27948: 0.14101395570507524
Position 15920: 0.126320998918387
Position 11331: 0.11644640062725356
Position 16583: 0.07953717115769271
Position 1293: 0.07661233002676651
Position 15249: 0.07123633535168078
Position 1913: 0.0697017091297636
Position 859: 0.060021693704922406
Position 842: 0.0556576695263832
Position 33377: 0.04214527353122248
Position 27901: 0.03599410956430949
Position 26558: 0.03401446207571682
Position 28192: 0.028274682403420792
Position 514: 0.02812132105521659
Position 25017: 0.025285150914313444
Position 27905: 0.025124909641745435
Position 29640: 0.024686064249422587
Position 3607: 0.02201258666484204
Position 18069: 0.020681545871634396
Position 19627: 0.01712726647979219
Position 21029: 0.017067779103821252
Position 2429: 0.016554994532678037
Position 18057: 0.01450683664869649
Position 16662: 0.014180866022651804
Position 26508: 0.014129912775695311
Position 590: 0.012010070470883179
Position 3835: 0.01112594380916198
Position 466: 0.010699740758245299
Position 16883: 0.009554123555639366
Position 4352: 0.00879912578916441
Position 19087: 0.007200178667058205
Position 34446: 0.007157733417372959
Position 29384: 0.00713933793439523
Position 35243: 0.0064686443177119244
Position 29230: 0.006335929955346583
Position 20566: 0.005888890535851889
Position 657: 0.004669162373272502
Position 19045: 0.004409286864193249
Position 151: 0.0038320102251291994
Position 20570: 0.0036343196449177047
Position 19850: 0.003375304975636767
Position 24426: 0.0030975368478918007
Position 18447: 0.0025872438734622512
Position 884: 0.002577087977503893
Position 92: 0.002295360598648391
Position 18632: 0.0022119256500819154
Position 18627: 0.00186129939844086
Position 18342: 0.0014227456646910507
Position 17: 0.0013580191935403055
Position 20311: 0.0011297965283854222
Position 1508: 0.0010156872836142932
Position 4528: 0.0010133424000568119
Position 1949: 0.0010028366495930985
Position 354: 0.0008207347979122164
Position 535: 0.0008142642217795633
Position 1986: 0.0007560978362819349
Position 18634: 0.0007393671485531092
Position 3731: 0.0007284765535316132
Position 33737: 0.0006026042097057637
Position 15024: 0.0005117994643896011
Position 34135: 0.0004942183553234084
Position 18281: 0.0004582109474275465
Position 15300: 0.00042861821618554453
Position 35176: 0.0004029962167354453
Position 492: 0.0003807926792140322
Position 501: 0.00034844732673522416
Position 412: 0.00031180783626050143
Position 367: 0.0002875506689021532
Position 381: 0.00028170157255684377
Position 20237: 0.00027504048469853337
Position 524: 0.00023132300917661855
Position 148: 0.00019535266958030812
Position 624: 0.00018971042743736298
Position 19887: 0.00017909448051779903
Position 557: 0.0001790003875367747
Position 35472: 0.00014860565653406215
Position 661: 0.0001313570057699067
Position 322: 0.00011936833865931832
Position 19793: 9.983736049880323e-05
Position 2981: 9.606991228557928e-05
Position 20298: 9.488031346098823e-05
Position 434: 8.298751825233643e-05
Position 19968: 7.251574519684151e-05
Position 31902: 6.994681089569771e-05
Position 20377: 6.955561199946806e-05
Position 35292: 6.910582741798357e-05
Position 155: 6.145789909048704e-05
Position 19913: 5.8903301542759676e-05
Position 23038: 5.278146762094786e-05
Position 612: 4.8978837064182824e-05
Position 679: 4.589229108196061e-05
Position 20550: 2.997934434124232e-05
Position 1549: 2.155085073933227e-05
Position 20230: 1.8869407065076472e-05
Position 110: 1.8840750570337727e-05
Position 1317: 1.2478383692439306e-05
Position 1053: 1.004189937971269e-05
Position 755: 9.88079103798077e-06
Position 1371: 9.495777051672329e-06
Position 960: 7.277184604008068e-06
Position 18451: 6.724235020357738e-06
Position 20515: 3.7655816674074217e-06
Position 309: 2.5123320913528342e-06
Position 18389: 2.231545480336761e-06
Position 1520: 1.948260673371557e-06
Position 1205: 1.8907193706045398e-06
Position 1008: 1.4226152135576486e-06
Position 157: 1.0467567047353313e-06
Position 18119: 9.223877254509006e-07
Position 634: 5.239163838079254e-07
Position 126: 4.503841007480059e-07
Position 159: 2.3130281237862513e-07
Position 359: 1.8357830139954813e-07
Position 33698: 1.4728288117628005e-07
Position 33595: 1.0239123655009189e-07
Position 752: 8.89311400871235e-08
Position 35146: 4.299521429818626e-08
Position 35095: 3.7942031753999735e-08
Position 4: 5.2324007229853885e-09
Position 116: 4.097509878074294e-09
Position 289: 3.885850907139851e-09
Position 348: 1.815204016913674e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17969: 0.9824931836390011
Position 33444: 0.9749678627040297
Position 4479: 0.9683127494837943
Position 27815: 0.9162064238223212
Position 31647: 0.9019948577669205
Position 19484: 0.8790920731837334
Position 738: 0.820919662666102
Position 33191: 0.7020014693591476
Position 18175: 0.6190005760481906
Position 14824: 0.5972089751274099
Position 16550: 0.5061443201593783
Position 10447: 0.4178364319428356
Position 2572: 0.364168522190493
Position 29155: 0.34022886460567453
Position 22942: 0.31222239232784277
Position 28059: 0.29539764992456874
Position 35410: 0.2811984156703218
Position 10406: 0.2675280706211962
Position 33213: 0.25174902953278244
Position 11216: 0.22776233794286943
Position 33635: 0.21074637718732608
Position 35033: 0.20688895974024835
Position 11269: 0.19184516480569488
Position 20452: 0.18171907968824455
Position 22966: 0.17775943060312144
Position 10435: 0.11049614645996991
Position 18339: 0.10134646768383744
Position 15654: 0.09559023871192392
Position 33709: 0.09431320789800793
Position 28038: 0.08888971478817159
Position 15098: 0.07166495356786645
Position 16428: 0.06780255813602662
Position 1835: 0.06635511213566703
Position 10418: 0.06273417445534982
Position 19520: 0.05737093521505056
Position 19523: 0.05444561733828115
Position 398: 0.041547455968539475
Position 15679: 0.03073076020646307
Position 4572: 0.030123327592842298
Position 26381: 0.029238151451755352
Position 35266: 0.026872080655120922
Position 33801: 0.026701476667796303
Position 31668: 0.021416122248224853
Position 18359: 0.020287695805550073
Position 1172: 0.019308308662451805
Position 878: 0.01917527052531693
Position 26410: 0.01890622339965678
Position 24707: 0.01827436175430291
Position 34291: 0.01825343146914608
Position 29496: 0.017840613197605555
Position 10322: 0.01707303242596597
Position 28034: 0.017026951980638538
Position 35236: 0.016815743899897193
Position 20980: 0.016656586679286697
Position 20412: 0.01591882264632995
Position 3486: 0.015917156471358947
Position 1139: 0.015219172698476507
Position 29194: 0.015079284775063274
Position 10380: 0.01287613284101293
Position 18217: 0.012286740820886705
Position 17973: 0.01213150434747311
Position 33217: 0.011740752923021004
Position 18968: 0.011609465531251459
Position 33822: 0.01123516577232552
Position 2380: 0.011129625300247031
Position 34923: 0.010123720889210387
Position 16743: 0.00955412355563936
Position 1008: 0.009211778561627346
Position 19394: 0.008468798166974894
Position 22946: 0.007341285059759517
Position 18297: 0.007178464809216127
Position 24874: 0.007010789160010536
Position 29521: 0.006845451051817021
Position 2309: 0.006753306689328687
Position 33472: 0.006535054310045761
Position 18214: 0.006367688199806562
Position 3512: 0.006095430193483114
Position 34324: 0.005912930935094503
Position 33242: 0.005682513412099912
Position 33101: 0.0055466552554435155
Position 34819: 0.005501606715913321
Position 4036: 0.004907366971441641
Position 18521: 0.004812592197075883
Position 3663: 0.004676907177548895
Position 1733: 0.004295171021346909
Position 3716: 0.004249954793977508
Position 4098: 0.0038917588177227657
Position 19732: 0.003777626241031513
Position 20220: 0.003702644426522296
Position 33150: 0.00334957483848453
Position 34991: 0.003322444719443668
Position 20353: 0.0033139721428070935
