Gene = WBSCR28
index = 1559
Annotated 5SS: [ 108 4263]
Annotated 3SS: [3833 4417]
SMsplice 5SS: [108]
SMsplice 3SS: [3833]
top_k =  500
Partition function (log Z): -5.044356103778275

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.7704241515706185
Position 4263: 0.33241673001805677
Position 2772: 0.32699895518217287
Position 1999: 0.3149995420393557
Position 125: 0.22192474152092184
Position 4017: 0.08706626925608349
Position 2580: 0.06332150499293324
Position 3934: 0.05722609303646007
Position 4215: 0.04142772993079713
Position 2066: 0.03957651951009159
Position 433: 0.03393371319079441
Position 2843: 0.027117868322295468
Position 4258: 0.024104597734714996
Position 2754: 0.017255377953163935
Position 4278: 0.016099391569840475
Position 218: 0.010949487864207302
Position 417: 0.009013796552778746
Position 2723: 0.007249611668653075
Position 4439: 0.007156658295912146
Position 4023: 0.00642785455679965
Position 4032: 0.006156034726521933
Position 551: 0.006095714195834668
Position 87: 0.005638585705470315
Position 4477: 0.005391883647776114
Position 2509: 0.0046812803375370915
Position 3929: 0.004546372126783269
Position 566: 0.004534591711473343
Position 2732: 0.004405535426885531
Position 3902: 0.0043110226022030455
Position 1225: 0.0033215681601477805
Position 2686: 0.0028743597299734475
Position 3531: 0.0026896390168181473
Position 3603: 0.0022728974575798935
Position 3420: 0.0022260041991243734
Position 568: 0.0019734303355102793
Position 2764: 0.0019223034095651335
Position 2032: 0.0016084399174455537
Position 1643: 0.001238243678862757
Position 3900: 0.0012319881682632864
Position 4200: 0.0012085193065974446
Position 4454: 0.00077808649414696
Position 4055: 0.00041084918655680524
Position 1900: 0.00037746180696097623
Position 3451: 0.0002931168931180971
Position 4178: 0.0002361185545272942
Position 16: 0.00020872366482246605
Position 3445: 0.00016902978948802645
Position 1043: 0.00014700154341410377
Position 1008: 0.00012158834374005178
Position 2811: 0.00011852482756693965
Position 3255: 0.00011692779411987998
Position 20: 8.337926723838103e-05
Position 619: 7.547675158794189e-05
Position 112: 2.7196686814690654e-06
Position 134: 2.647298319402487e-06
Position 102: 1.101027063100833e-06
Position 129: 6.816885918469448e-07
Position 54: 6.857847598219459e-08
Position 277: 4.944251672494923e-08
Position 317: 4.739568168815081e-08
Position 385: 3.2659540358725906e-08
Position 350: 2.3546065342664898e-08
Position 767: 1.9577065883047605e-08
Position 606: 1.2595982825907873e-08
Position 478: 9.579367119216098e-09
Position 855: 9.37200584256757e-09
Position 80: 6.701484137316154e-10
Position 208: 3.214473636885117e-10
Position 198: 3.1151611336768165e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4417: 0.6522398981972776
Position 3833: 0.5917504151297951
Position 2660: 0.2727264838950984
Position 4146: 0.2084656791095266
Position 1826: 0.19562282265482042
Position 2657: 0.11463260395472383
Position 208: 0.07034546494558959
Position 1770: 0.0695390449937928
Position 2466: 0.05276630925787539
Position 4016: 0.050772095684591866
Position 1883: 0.036683675946102626
Position 1913: 0.022035103311183888
Position 1955: 0.017987362731818068
Position 4105: 0.01716295379720178
Position 4564: 0.016293766520487894
Position 2492: 0.015204658876439325
Position 3339: 0.01144806209936328
Position 309: 0.00942543309534169
Position 1860: 0.008389006550413044
Position 2579: 0.006087629471184535
Position 1981: 0.005324378894197979
Position 2675: 0.005162781555047237
Position 4040: 0.004534454126050903
Position 969: 0.00382704374698948
Position 472: 0.0030675556131272283
Position 315: 0.0025874736289305113
Position 1960: 0.0021859093859511575
Position 4343: 0.00201284957288033
Position 335: 0.0018001258905642064
Position 2251: 0.0016565153422595212
Position 2106: 0.0015419734546936877
Position 2412: 0.0014750806290578932
Position 664: 0.001434849090894897
Position 2160: 0.0013799156871302416
Position 2415: 0.0012977168400127757
Position 311: 0.001010009282246456
Position 1453: 0.000801910564506429
Position 1042: 0.0007411493038768436
Position 236: 0.0006101994518967992
Position 2508: 0.0004368832418526778
Position 1995: 0.0003342328446966483
Position 1587: 0.0002481156979152171
Position 2870: 0.00024512877570949105
Position 993: 0.00023971926922805679
Position 2089: 0.00020248769359647146
Position 2018: 0.00019813998459020468
Position 4386: 0.00019541369861426214
Position 4670: 0.00018690662200613874
Position 3495: 0.00017199864866183933
Position 498: 0.00015203228122976023
Position 2126: 0.0001519324286001325
Position 2117: 0.00014185032849893748
Position 3842: 0.0001298136763238069
Position 831: 0.0001283551151553942
Position 3878: 0.00012397288580949964
Position 3788: 0.00012329897912892218
Position 3156: 0.0001169277941198801
Position 2215: 8.13402967845131e-05
Position 891: 7.85274958133593e-05
Position 684: 6.772126188160838e-05
Position 1899: 4.834394282227624e-05
Position 1130: 4.494105914237134e-05
Position 1133: 4.195943247798398e-05
Position 834: 3.386665890447575e-05
Position 660: 2.929173115851269e-05
Position 474: 2.841327147695367e-05
Position 541: 2.662885623494916e-05
Position 1470: 2.3915714903171483e-05
Position 1555: 1.4996230172584258e-05
Position 371: 1.3012869073661308e-05
Position 1502: 1.1488822872598912e-05
Position 277: 1.05691316930145e-05
Position 1428: 7.292113842897141e-06
Position 189: 5.7843028624642234e-06
Position 361: 5.472015241939755e-06
Position 1224: 4.541934420150254e-06
Position 409: 3.8789225068284215e-06
Position 259: 3.727962473786541e-06
Position 1066: 3.6634569082839175e-06
Position 256: 3.5900036588256135e-06
Position 173: 3.5884898964168548e-06
Position 162: 2.5689701702242294e-06
Position 1210: 2.216909354762255e-06
Position 1110: 1.9583941070928772e-06
Position 347: 1.298974112247282e-06
Position 1159: 4.564983400690905e-07
Position 392: 4.518423500023874e-08
Position 86: 2.276365705841884e-08
Position 151: 1.1099313245701275e-08
Position 565: 3.4367948608022897e-09
Position 217: 2.9966503971882358e-09
Position 432: 2.280482418966965e-09
Position 420: 9.628169036759255e-10
Position 175: 1.7895421639770634e-10
Position 164: 9.567656228530945e-11
Position 129: 2.3541878390269883e-11
Position 102: 2.10244109121926e-12
Position 94: 1.2057462033013752e-13
Position 112: 8.041970146271085e-14
