Gene = FIS1
index = 556
Annotated 5SS: [ 126 1079 4256 4944]
Annotated 3SS: [ 945 4178 4837 5181]
SMsplice 5SS: [ 126 1079 4256 4430 4944]
SMsplice 3SS: [ 945 4178 4323 4837 5181]
top_k =  500
Partition function (log Z): 2.777700533866321

Sorted 5' Splice Sites (High to Low Probability):
Position 4256: 0.9674697941737697
Position 1079: 0.7637008320839357
Position 4430: 0.6353883694402243
Position 4944: 0.5529165480195389
Position 126: 0.4878492564019168
Position 159: 0.2186379809299048
Position 5083: 0.18817407617951115
Position 529: 0.11648822077740499
Position 722: 0.11587410236194447
Position 188: 0.1052416609218637
Position 1635: 0.04752079170050756
Position 4261: 0.03070002901507674
Position 4418: 0.027356151908383617
Position 1449: 0.02208113932310051
Position 4365: 0.018925725592101032
Position 1027: 0.01780410079473156
Position 4448: 0.016332379199449094
Position 1837: 0.015962836990985534
Position 4858: 0.01546726458845259
Position 2228: 0.009951707538047678
Position 403: 0.009740454735089856
Position 455: 0.009407982197641312
Position 3496: 0.00913667023731502
Position 4517: 0.007634025627596889
Position 1770: 0.00624533288355068
Position 706: 0.0050368407493833235
Position 1474: 0.004586810709129356
Position 2366: 0.004249770193910163
Position 2164: 0.003195421861571878
Position 482: 0.0030808600370458793
Position 1011: 0.002996366259957206
Position 1055: 0.00236937500818144
Position 1168: 0.0023162318648748174
Position 368: 0.0020595469244995643
Position 3467: 0.0018441028973060435
Position 2564: 0.0018157280331702287
Position 4536: 0.001627144006331184
Position 667: 0.0011583533657417407
Position 1038: 0.001121226415818702
Position 57: 0.0010710036083629998
Position 2856: 0.0010702973398765683
Position 562: 0.0009044997165511306
Position 5089: 0.0008960358789234591
Position 1268: 0.0008746739242249311
Position 5008: 0.0006718577175136651
Position 2029: 0.0006268849433836311
Position 4546: 0.0005347314303135907
Position 4619: 0.000511990777618767
Position 1728: 0.0005113605720068323
Position 4485: 0.0004803384930226883
Position 4491: 0.00044954825021345
Position 2398: 0.0004105756841667418
Position 686: 0.00040457920756668993
Position 2373: 0.000315110463940664
Position 2106: 0.0002824859472010666
Position 4512: 0.00027859726192194946
Position 4357: 0.0002228234968376231
Position 1020: 0.0002131370761418153
Position 1130: 0.0002044817810644974
Position 4494: 0.0001952669226697321
Position 830: 0.0001936943193725311
Position 1312: 0.00019080433448291395
Position 5000: 0.00018748233536901621
Position 171: 0.00017032111697789072
Position 4964: 0.00016633408349154373
Position 4377: 0.00015416158993691368
Position 1772: 0.00015087076004441737
Position 4407: 0.00013396653948978172
Position 578: 0.00013129218891877353
Position 4803: 0.00012302948321873066
Position 107: 0.00010719506111367484
Position 105: 0.00010009746849879214
Position 800: 8.041371933882881e-05
Position 4375: 7.929542436939063e-05
Position 52: 7.40147988879814e-05
Position 4591: 6.397545291525246e-05
Position 315: 5.217614149102673e-05
Position 428: 4.834850938292433e-05
Position 45: 4.551546468928576e-05
Position 653: 4.5500724371980416e-05
Position 472: 4.401073608104785e-05
Position 441: 4.154892352390987e-05
Position 5259: 3.539420206002638e-05
Position 516: 2.5913710440218726e-05
Position 618: 2.0629969621094226e-05
Position 5224: 1.758064073668692e-05
Position 5267: 1.5783112713245473e-05
Position 5261: 1.2215971528174554e-05
Position 1364: 5.230172858640412e-06
Position 1302: 4.48140047827131e-06
Position 312: 2.713138567596556e-06
Position 183: 5.995281513891409e-07
Position 4621: 4.4873216171404716e-07
Position 320: 3.2781525496752357e-07
Position 318: 2.912431948846803e-07
Position 111: 1.0590746739496765e-07
Position 4: 8.620331254100655e-09
Position 365: 5.9562092740848965e-09
Position 55: 1.0271329352560948e-09
Position 37: 5.168795337028049e-10
Position 90: 5.002758348970939e-10
Position 75: 3.1519686839271577e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4178: 0.9971566723476231
Position 5181: 0.9918203648940412
Position 4323: 0.7141765371635694
Position 945: 0.7135082523005312
Position 4837: 0.5958194068953091
Position 4879: 0.11048683678323927
Position 1537: 0.05730851146264771
Position 633: 0.049184395313428816
Position 948: 0.04790447709913802
Position 5052: 0.020297075012604783
Position 4832: 0.016994459008799364
Position 2184: 0.013732883086499306
Position 342: 0.011920290583510696
Position 1374: 0.011625132290304712
Position 425: 0.011003638551155324
Position 3343: 0.008451204093895092
Position 966: 0.007749978931855778
Position 1171: 0.006092061050913337
Position 397: 0.005987887610517428
Position 5025: 0.005608418530595603
Position 671: 0.005390868832915244
Position 4883: 0.004896225117543457
Position 1513: 0.00424054260635729
Position 1257: 0.003989127222869081
Position 1727: 0.00353317022731155
Position 1253: 0.0032583131240085674
Position 4969: 0.002773660073106611
Position 1755: 0.002385694923918671
Position 642: 0.00214248450458612
Position 1988: 0.002142108282929755
Position 1676: 0.0020764024698714818
Position 1005: 0.001787629136554281
Position 996: 0.0017361417180341806
Position 3318: 0.0017124145975727586
Position 763: 0.0015720886354836114
Position 1971: 0.0015257612208020865
Position 372: 0.0013434967070698018
Position 2081: 0.001337841262724634
Position 299: 0.0013102908656341553
Position 2141: 0.0011514460907937388
Position 1415: 0.0010722358229792923
Position 4663: 0.00099701686345186
Position 4740: 0.0009440397488599704
Position 776: 0.0009328968109552653
Position 253: 0.000921196933419454
Position 2669: 0.0009021697994072205
Position 4483: 0.0008267498957879966
Position 561: 0.0007821903196174319
Position 4598: 0.000682551151972021
Position 4180: 0.0006187539100201982
Position 4193: 0.0006030895363080888
Position 1418: 0.0005808942044983771
Position 232: 0.000540601254329455
Position 3292: 0.0005354051318633024
Position 282: 0.0005290640048492475
Position 1281: 0.000525440256251442
Position 1368: 0.0004768092498757253
Position 454: 0.0004106426612925349
Position 5082: 0.00040557424381774883
Position 4752: 0.0004055157723509836
Position 705: 0.00040251886463076454
Position 5386: 0.0003705969122680438
Position 2465: 0.0003274083059300182
Position 998: 0.0003197325863403788
Position 262: 0.00028886927303613697
Position 3289: 0.0002817493112899113
Position 1769: 0.00023728577355745998
Position 318: 0.000220722268094999
Position 1213: 0.0001984766447024167
Position 1836: 0.00018849399370863531
Position 576: 0.00018667479012245106
Position 3924: 0.0001834423666270354
Position 525: 0.00017589938681104853
Position 2690: 0.00016812754046934803
Position 2124: 0.00016431442552389302
Position 975: 0.0001636802789750485
Position 2250: 0.00014711810356740596
Position 4330: 0.00014098691221584034
Position 630: 0.00013267821396625745
Position 2212: 0.00013058207427314795
Position 1519: 0.00012008462668308777
Position 4900: 0.00011872693584977631
Position 412: 0.00011551324893552831
Position 5059: 0.00011280303479132738
Position 5144: 0.00011114158843391424
Position 5029: 0.00010760170514207234
Position 519: 9.624798550104849e-05
Position 600: 9.489701501234413e-05
Position 4565: 9.160542455918763e-05
Position 4076: 7.444043308984696e-05
Position 4010: 7.411304343758335e-05
Position 5267: 6.612670391146621e-05
Position 4300: 6.084898394155374e-05
Position 3989: 5.379317653381666e-05
Position 586: 4.8203421435554856e-05
Position 3902: 4.5497698700123035e-05
Position 611: 4.4711654519302424e-05
Position 301: 4.377355133397143e-05
Position 227: 3.925990954867534e-05
Position 4347: 3.911118354244199e-05
Position 441: 2.9699482239065285e-05
Position 433: 2.5225478168449172e-05
Position 567: 2.2941313453228396e-05
Position 4340: 2.2702724502967454e-05
Position 489: 2.2563781845782995e-05
Position 1328: 1.7611033563193303e-05
Position 597: 1.449131445028898e-05
Position 1302: 1.4489814962175617e-05
Position 503: 1.3249492792950955e-05
Position 357: 1.2466224835392817e-05
Position 4711: 1.2087961716813062e-05
Position 979: 1.1085032328421349e-05
Position 400: 9.18818353714361e-06
Position 982: 8.186197132218826e-06
Position 4400: 7.061304105716557e-06
Position 407: 6.898190175209386e-06
Position 1259: 6.635608984966632e-06
Position 1350: 6.369638821109156e-06
Position 5419: 5.502856707378052e-06
Position 5110: 4.8488532167593294e-06
Position 1060: 4.7887044188041105e-06
Position 765: 4.3480855850414915e-06
Position 1186: 3.3268114503791437e-06
Position 1142: 3.1886624055948445e-06
Position 3818: 3.0287498864764414e-06
Position 1198: 2.9585628131736096e-06
Position 1038: 2.479858120988442e-06
Position 1563: 2.134915994895446e-06
Position 695: 1.7129726340638667e-06
Position 5281: 1.6742621440506984e-06
Position 5406: 8.755358271930352e-07
Position 814: 4.438657859788986e-07
Position 784: 4.276138866364838e-07
Position 836: 4.075492897380274e-07
Position 888: 2.561615548348619e-07
Position 1682: 2.5166548192573416e-07
Position 1034: 1.865534242552305e-07
Position 4624: 1.4546507894421397e-07
Position 1593: 1.0142733081132408e-07
Position 794: 8.837715513522789e-08
Position 787: 7.26988854602719e-08
Position 742: 4.195651592137847e-08
Position 312: 4.029942081600893e-08
Position 510: 3.137687721589209e-08
Position 818: 2.404438733990046e-08
Position 821: 2.1335461458550564e-08
Position 4362: 7.366082923277965e-09
Position 4381: 7.195364839751945e-09
Position 145: 5.649958824662182e-09
Position 4354: 4.319902667697642e-09
Position 327: 1.5862800750198944e-11
