Gene = DIO1
index = 446
Annotated 5SS: [  361 10623 12108]
Annotated 3SS: [10478 11907 15743]
SMsplice 5SS: [  252  8948 10623 14327]
SMsplice 3SS: [ 8869 10478 14255 15743]
top_k =  500
Partition function (log Z): -7.767432770869437

Sorted 5' Splice Sites (High to Low Probability):
Position 10623: 0.7681102678213035
Position 14327: 0.5892319070226208
Position 8948: 0.5662866315219034
Position 12108: 0.4705854594791905
Position 252: 0.4150129016927625
Position 169: 0.39504957760427056
Position 9080: 0.2535015493435964
Position 239: 0.10358341146632757
Position 3921: 0.08883031185928443
Position 15837: 0.08699408922676143
Position 361: 0.07109327772544596
Position 9639: 0.06338520387716146
Position 8959: 0.05348239728541464
Position 13280: 0.04548102214552968
Position 100: 0.03847724814864929
Position 4210: 0.03528946358424812
Position 10817: 0.03469221966739642
Position 10956: 0.028811215813874306
Position 1178: 0.028068564545945404
Position 14692: 0.02805651484313538
Position 14353: 0.027013828203106993
Position 8080: 0.024522443610188585
Position 8378: 0.023683975224057633
Position 9449: 0.01859014989689823
Position 7370: 0.01559485235883833
Position 13304: 0.01523050197971316
Position 9087: 0.013969110569712142
Position 14421: 0.012702082035344987
Position 12111: 0.012606313328079481
Position 14294: 0.011361174349878439
Position 13072: 0.010487951873730372
Position 2525: 0.009858289451226515
Position 1964: 0.009603253490997016
Position 335: 0.008782439065315598
Position 7100: 0.005840082243065033
Position 4881: 0.005193888856294217
Position 3642: 0.004470895042049163
Position 1519: 0.004302840825825669
Position 15808: 0.0037177522879989983
Position 921: 0.003687403325674659
Position 4002: 0.0034709537863172766
Position 8954: 0.003417044706784439
Position 1023: 0.0033699021281752024
Position 2218: 0.0033514445178652098
Position 10848: 0.003300357658007423
Position 9042: 0.0032402902594362544
Position 3422: 0.00278806813783757
Position 932: 0.0024623332010309837
Position 4769: 0.0023938199372933572
Position 10701: 0.0022762664449111933
Position 1529: 0.002017284084427215
Position 16171: 0.001999093378459815
Position 15745: 0.0019516289903815215
Position 9521: 0.0015898832990553528
Position 11461: 0.0015382214721113582
Position 66: 0.0015363074939835852
Position 9604: 0.0012983384537519848
Position 14440: 0.0012484265497036955
Position 9138: 0.001203331340275962
Position 11627: 0.0011947177188207042
Position 13386: 0.000847131844998604
Position 78: 0.0005165081844403667
Position 96: 0.00011763493749137398
Position 292: 4.638459309087066e-05
Position 105: 4.052043112753307e-05
Position 315: 3.8970402926019624e-05
Position 613: 2.682093157969685e-05
Position 230: 1.9562483685736567e-05
Position 47: 1.5949655642939357e-05
Position 312: 1.3175176228171186e-05
Position 1221: 1.09266544922627e-05
Position 867: 6.760397670087192e-06
Position 798: 6.713032984371619e-06
Position 388: 6.073551907357659e-06
Position 93: 5.656012220569802e-06
Position 406: 5.150544659035664e-06
Position 90: 4.972300771137937e-06
Position 533: 3.414809683335274e-06
Position 119: 2.3336469994285846e-06
Position 1902: 1.8107170928273522e-06
Position 810: 1.7175756079022307e-06
Position 84: 1.196043155229931e-06
Position 428: 9.882505665790565e-07
Position 660: 6.23274333993753e-07
Position 132: 4.510763948050825e-07
Position 256: 2.17272658472312e-12
Position 243: 1.4407307107346476e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15743: 0.9356381457042081
Position 8869: 0.8855836403993907
Position 10478: 0.7684032296575766
Position 11907: 0.49994228103020966
Position 14255: 0.4881106995013685
Position 14183: 0.15447745793167797
Position 9380: 0.08360234673143725
Position 3794: 0.07209994258999358
Position 13213: 0.07031913163944192
Position 10687: 0.07003138214470377
Position 15914: 0.06769366270854357
Position 14563: 0.0420028662746438
Position 251: 0.03580643238980606
Position 8028: 0.02955889725662837
Position 848: 0.026253328502039822
Position 4179: 0.016751589973041183
Position 15523: 0.014096451142123758
Position 3979: 0.014059749548504107
Position 3750: 0.011160488749268907
Position 3763: 0.010538112538377765
Position 8176: 0.010492440814886685
Position 12909: 0.010487951873730372
Position 7296: 0.009492526831767387
Position 8179: 0.008173932104552431
Position 2055: 0.007644237424382534
Position 3359: 0.0072700940421630824
Position 16470: 0.0063213591659892834
Position 7227: 0.006114546967592289
Position 16516: 0.005284100123909142
Position 8893: 0.005193486910750949
Position 193: 0.005145265029606033
Position 8834: 0.00478252653334384
Position 1882: 0.0046198788025159825
Position 4724: 0.0042900039798888685
Position 7027: 0.003984764274145255
Position 1843: 0.0038484512083998136
Position 1353: 0.003420408652934909
Position 2395: 0.003107635032484877
Position 4185: 0.002982694605716048
Position 16552: 0.002956862894283048
Position 16568: 0.0028924281473568887
Position 4810: 0.0025609241409374353
Position 16808: 0.002120790616706203
Position 10815: 0.002057691019295736
Position 15947: 0.002055058149241196
Position 7013: 0.0018553179689197786
Position 1399: 0.0017751373114066244
Position 16011: 0.001681534692935549
Position 11412: 0.0015796247408292707
Position 9292: 0.0015524898958669772
Position 14537: 0.0015423313922609215
Position 130: 0.0014988210514315934
Position 10773: 0.001408174587749787
Position 16629: 0.0013806676738139464
Position 16400: 0.0011962563542641225
Position 11531: 0.0011947177188207042
Position 16726: 0.0011896551862799513
Position 16063: 0.0011854480957543827
Position 2215: 0.0009427083115798313
Position 263: 0.0009084421807147007
Position 2349: 0.0007913785122270218
Position 866: 0.0007905030340912677
Position 4610: 0.0007367806727612647
Position 1933: 0.0005830698540721098
Position 1006: 0.0005755717752192557
Position 1487: 0.0005723014752384776
Position 16895: 0.0005571891798324458
Position 1719: 0.0005350061779339781
Position 2361: 0.00044545791969139033
Position 1122: 0.0003725016905999138
Position 223: 0.00036099859635966295
Position 2241: 0.00033975095286118947
Position 1369: 0.0003242488249729045
Position 11006: 0.0002836178599953341
Position 1285: 0.00024246308100760847
Position 737: 0.0001760983889057728
Position 164: 0.00016345025548218528
Position 14596: 0.0001577027516038382
Position 12494: 0.0001113939345527672
Position 12346: 6.78479506059435e-05
Position 5390: 3.235762775269249e-05
Position 6646: 2.94917805265664e-05
Position 9751: 1.5904850806486202e-05
Position 9947: 1.521612398977945e-05
Position 3040: 9.175240722602356e-06
Position 682: 7.2792513378317625e-06
Position 327: 5.113431188766616e-06
Position 5176: 3.483537929938966e-06
Position 2051: 1.9108235185701726e-06
Position 507: 1.590453356819417e-06
Position 618: 6.73183918251704e-07
Position 553: 6.266468331350022e-07
Position 1766: 1.0232267157225364e-07
Position 1747: 9.176997160432923e-08
Position 1330: 1.2459449456026632e-08
Position 1000: 1.1029864921943747e-08
Position 823: 1.0933407454411316e-08
Position 1290: 6.333333792431083e-09
Position 948: 5.3532209941411825e-09
Position 1090: 8.166534650831514e-10
Position 713: 6.67449771265723e-10
Position 924: 6.570580282685641e-10
Position 178: 6.34171751584023e-10
Position 230: 4.25044720194245e-10
Position 126: 2.831355743963129e-10
Position 132: 1.1865522561314133e-10
Position 1014: 1.0061238993500687e-10
Position 332: 7.537991824475263e-11
Position 270: 3.87625678219218e-11
Position 272: 1.712349940880714e-12
Position 288: 7.395356905984327e-13
