Gene = SREK1IP1
index = 1330
Annotated 5SS: [  181 14371 27629 40579]
Annotated 3SS: [14322 27484 40505 44111]
SMsplice 5SS: [  181  3641 14371 14856 17159 27629 40579 44704]
SMsplice 3SS: [ 3563 14322 14701 16971 27484 40505 44586 44833]
top_k =  500
Partition function (log Z): 1.046296061339448

Sorted 5' Splice Sites (High to Low Probability):
Position 27629: 0.9999999659745856
Position 40579: 0.999830567912274
Position 14371: 0.9887507717899828
Position 44704: 0.9639084337927415
Position 17159: 0.9425031241222419
Position 181: 0.9142646661142969
Position 3641: 0.6485713650759435
Position 14856: 0.6031062034270812
Position 45483: 0.5467825876341029
Position 45670: 0.49222176984830934
Position 20682: 0.40959888698910785
Position 17881: 0.3922269160336639
Position 2183: 0.35073737709076314
Position 3711: 0.3498927869754444
Position 22391: 0.3374531153397885
Position 9323: 0.32356962003890344
Position 13076: 0.2846506447154849
Position 44891: 0.24668633351146954
Position 9319: 0.24397807769083016
Position 553: 0.22955441467535118
Position 14844: 0.2014998813867775
Position 30851: 0.20006194990175727
Position 45717: 0.19034576495084887
Position 2015: 0.17521908353020924
Position 1286: 0.17512600960354946
Position 1295: 0.13749227140021705
Position 1950: 0.1359841330527716
Position 28652: 0.11663170360307108
Position 14615: 0.09875058205040807
Position 2224: 0.09690792155137906
Position 48698: 0.08678058320624579
Position 1262: 0.0841220512319987
Position 28931: 0.06833005384113225
Position 28815: 0.059674567282707425
Position 9783: 0.05679214560672054
Position 1731: 0.049240354022056725
Position 45022: 0.04874557957647566
Position 1407: 0.047191091342516325
Position 8732: 0.040872107904168925
Position 15936: 0.03998838774593124
Position 4972: 0.03977706773885649
Position 2057: 0.037081573948736915
Position 7902: 0.03467316318802989
Position 13044: 0.03152648387500593
Position 16326: 0.03040841137586474
Position 9336: 0.029288751978860657
Position 13422: 0.02763002229224896
Position 7988: 0.02757642827412661
Position 7968: 0.022977858246600993
Position 237: 0.022938565618958347
Position 3439: 0.021891429726083794
Position 2302: 0.020156360047874945
Position 17568: 0.019213935085088427
Position 14612: 0.018015700648017538
Position 1210: 0.01769187781642951
Position 7961: 0.017628402965115236
Position 17945: 0.01545139054835927
Position 17511: 0.015118657292657859
Position 306: 0.013137319176916039
Position 242: 0.012538431897550521
Position 1913: 0.011766871117797317
Position 17715: 0.011451714742465187
Position 2445: 0.0109972187118861
Position 7403: 0.009990034065228318
Position 17090: 0.008999851045150014
Position 3312: 0.00839368121027588
Position 2306: 0.00825928399744411
Position 17267: 0.007363943489793335
Position 17975: 0.006162921529795617
Position 17958: 0.005999524629915057
Position 1636: 0.005074429091656616
Position 44711: 0.0043175354068647675
Position 505: 0.004252641281393298
Position 45997: 0.003641925912428717
Position 28155: 0.0035749207044517063
Position 3135: 0.0032890650662180192
Position 41027: 0.003274862038633564
Position 7527: 0.002786360612692145
Position 48799: 0.002603807804741192
Position 1457: 0.0024866054799377374
Position 16286: 0.0022282815562869947
Position 18747: 0.0021079514978013074
Position 247: 0.0017901443344423573
Position 3435: 0.0016997198969332591
Position 1974: 0.0016477188044521165
Position 3654: 0.0015053258269710525
Position 1224: 0.0013128642515856544
Position 599: 0.001205154309653848
Position 2143: 0.0010261641004084185
Position 1616: 0.0009059102888834053
Position 778: 0.0009031075191598017
Position 2040: 0.0008853741706620976
Position 2560: 0.0008580584998471687
Position 631: 0.0008561712627357103
Position 44201: 0.0008552171474929108
Position 969: 0.0008472332982982685
Position 847: 0.0008338674619382979
Position 41951: 0.0007669896977996445
Position 256: 0.00064634053697392
Position 1959: 0.0004967811718623932
Position 2174: 0.00039116750584946853
Position 1102: 0.0002573558251442933
Position 459: 0.00025328491776141525
Position 2167: 0.00021490636112897628
Position 1247: 0.00018201357400438902
Position 42566: 0.0001480362482297121
Position 2298: 0.00014355449699366598
Position 453: 0.00013972854721242247
Position 1304: 0.00013545542165785407
Position 1196: 7.697992378334353e-05
Position 14905: 6.579404502692464e-05
Position 421: 4.7086869789644175e-05
Position 1361: 4.04840116190302e-05
Position 568: 2.895056437728433e-05
Position 50: 2.7669761144906152e-05
Position 5294: 2.6006740946583563e-05
Position 607: 2.58393507916526e-05
Position 1536: 2.365440361991184e-05
Position 45818: 1.9855214800359383e-05
Position 1049: 1.939899739748381e-05
Position 1628: 1.8096374346360687e-05
Position 601: 5.950276563262407e-06
Position 207: 2.6222981043361274e-06
Position 660: 1.5938704860515637e-06
Position 89: 7.518370340549447e-07
Position 329: 7.206674315560409e-07
Position 147: 3.485628924530669e-07
Position 41: 2.598479771795096e-07
Position 22: 2.3167051407578536e-07
Position 841: 1.8125726283800214e-07
