Gene = ZNF735
index = 1621
Annotated 5SS: [ 152 6129 7019]
Annotated 3SS: [ 6001  6922 12223]
SMsplice 5SS: [ 152  499 6129 7019]
SMsplice 3SS: [  367  6001  6922 12223]
top_k =  500
Partition function (log Z): -3.376703238993156

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9752576339486587
Position 6129: 0.9428249805182504
Position 499: 0.7745777487395836
Position 7019: 0.5171807316172108
Position 9023: 0.2655749890883127
Position 5328: 0.23250316757051306
Position 7838: 0.17388935586791643
Position 7075: 0.1461372378806998
Position 3881: 0.08274945116025031
Position 5888: 0.08140834713585032
Position 3547: 0.05984626898320387
Position 716: 0.05662214654232447
Position 7023: 0.05240183726700157
Position 5146: 0.04364046728827645
Position 5472: 0.04260003418611293
Position 9191: 0.037243365535830235
Position 3556: 0.028777578552076147
Position 6736: 0.028329933194715357
Position 6656: 0.02222189390544546
Position 6134: 0.016514871532307948
Position 99: 0.016254147913309997
Position 2758: 0.01623133663510049
Position 9065: 0.016161501633826236
Position 5696: 0.01448273096586731
Position 7833: 0.012834851100079647
Position 6339: 0.01097079281922219
Position 1892: 0.010923728164739157
Position 12048: 0.010821129066427406
Position 5427: 0.010262454005527884
Position 684: 0.008732140222070082
Position 5962: 0.008626961404314376
Position 7659: 0.006529431441260045
Position 9796: 0.006421540994044416
Position 11265: 0.006365193326578367
Position 2013: 0.006301235327218436
Position 8991: 0.005284341145950894
Position 6435: 0.00490192030434834
Position 6854: 0.00370075448533134
Position 1530: 0.0035132767512240067
Position 163: 0.0033692065034606157
Position 5686: 0.003343908814807435
Position 3760: 0.0029542012238359186
Position 11957: 0.00260818190236679
Position 6425: 0.002587910297403754
Position 6194: 0.0022076423203634845
Position 3537: 0.002048780983697966
Position 173: 0.0019741933093152695
Position 2515: 0.0017918127300127248
Position 8204: 0.0017884564493952488
Position 481: 0.0017320321971033307
Position 1378: 0.001513884153284538
Position 1961: 0.001444073063373852
Position 5224: 0.0011882387172344002
Position 4931: 0.0011491583885409587
Position 8248: 0.000962861753386849
Position 689: 0.0009462461509747327
Position 5490: 0.0009376380286160872
Position 4182: 0.00088323361214657
Position 5485: 0.0007622725464551195
Position 8582: 0.0007526699851238386
Position 3741: 0.00039481149702771555
Position 184: 0.00024305692932232936
Position 437: 0.00019343550170537933
Position 454: 0.00018185314722224906
Position 7413: 0.00017989895395573193
Position 191: 0.00015836041038820497
Position 316: 0.0001444249559062414
Position 283: 8.41470327803382e-05
Position 69: 6.778935072385013e-05
Position 291: 6.605832129508046e-05
Position 156: 4.227305058004438e-05
Position 6092: 2.6718866469674436e-05
Position 17: 2.139490017224836e-05
Position 6097: 1.6401842878575293e-05
Position 88: 4.326160477713369e-06
Position 194: 3.227729825448409e-06
Position 1403: 2.9836295734776217e-06
Position 756: 2.450492357463704e-06
Position 1059: 1.6686444992080757e-06
Position 242: 1.5219478631978623e-06
Position 346: 1.2255046331790983e-06
Position 1658: 1.1164012904896816e-06
Position 211: 6.128628056857043e-07
Position 80: 2.770726644503282e-07
Position 90: 2.3936737415596397e-07
Position 839: 2.116642125578314e-07
Position 1310: 2.112222481651589e-07
Position 496: 1.9662675362910604e-07
Position 30: 1.5235265520815415e-07
Position 552: 1.474676928692038e-07
Position 520: 1.3531811634171156e-07
Position 566: 1.280114784643515e-07
Position 254: 1.131917960057965e-07
Position 511: 1.0237357599402208e-07
Position 554: 3.466237876562898e-08
Position 7: 2.8503110210045962e-08
Position 167: 7.574939640995262e-09
Position 5: 5.343287323363687e-09
Position 367: 2.9044237700772016e-15
Position 52: 2.0247254384508118e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6001: 0.9633839486127258
Position 367: 0.7283173754683755
Position 6922: 0.7121390650546651
Position 12223: 0.5459846210951607
Position 8924: 0.3976380533381241
Position 5145: 0.23516460142583956
Position 9538: 0.11863063108671633
Position 5830: 0.08495344974880192
Position 3403: 0.07426521844198264
Position 7761: 0.06065757071655389
Position 7561: 0.056342441366896805
Position 6338: 0.055800864612782115
Position 547: 0.055795362394299525
Position 5089: 0.04809594089177145
Position 7702: 0.04605541970578043
Position 7641: 0.042338620856720154
Position 3781: 0.03671562153182041
Position 11245: 0.03451160708098857
Position 11087: 0.03437031716190534
Position 7995: 0.031502491490662234
Position 8429: 0.030711403411912506
Position 5210: 0.030526002712979443
Position 3532: 0.027635242095398874
Position 11780: 0.0248236739350011
Position 402: 0.0211235387212333
Position 6516: 0.018599760160682183
Position 8892: 0.018350745369941766
Position 5589: 0.01670858805434688
Position 242: 0.01628111388417848
Position 3842: 0.014543194071470998
Position 12247: 0.014496113445821234
Position 2581: 0.014386848536720061
Position 7255: 0.013123923996177931
Position 1754: 0.01089380505365618
