Gene = PRR7
index = 1078
Annotated 5SS: [ 166 7246 8700]
Annotated 3SS: [7160 8033 8928]
SMsplice 5SS: [ 166  926 3893 8700]
SMsplice 3SS: [ 750 3773 8367 8928]
top_k =  500
Partition function (log Z): -4.557015118833792

Sorted 5' Splice Sites (High to Low Probability):
Position 166: 0.9580413846411484
Position 926: 0.8053872871458434
Position 3893: 0.6625529570080253
Position 8700: 0.5265749271306673
Position 7246: 0.4676713299316052
Position 1406: 0.2690477196680286
Position 7250: 0.1505704013678464
Position 5373: 0.12392455176976633
Position 3743: 0.11526871341923887
Position 4591: 0.10424790586071385
Position 5242: 0.06787507122856741
Position 7230: 0.06614414419541617
Position 3534: 0.060791212725238374
Position 3707: 0.05817578257986445
Position 3807: 0.05557796439649906
Position 3879: 0.052209296197970496
Position 8276: 0.03741451195735607
Position 7690: 0.03317283168455593
Position 1972: 0.032707151181870925
Position 2617: 0.02858893855386462
Position 3477: 0.02403841316490246
Position 5440: 0.019243448653429345
Position 1613: 0.01782494037974083
Position 4645: 0.01757758107426401
Position 7765: 0.017185616560969716
Position 2652: 0.016944207207977433
Position 4332: 0.016461552454538557
Position 7099: 0.012644225614755087
Position 7540: 0.01235956244599071
Position 1668: 0.01034392171088586
Position 1698: 0.009931262734554915
Position 4537: 0.009882377907802688
Position 8051: 0.006697548045136078
Position 1472: 0.0058411866653903365
Position 5345: 0.004030047495732554
Position 520: 0.002844389252233177
Position 9006: 0.001712615409463168
Position 7896: 0.0016815903079213021
Position 7927: 0.0015321007611603986
Position 170: 0.0005097736471342082
Position 675: 0.0004759594151933023
Position 853: 0.00032922162947544273
Position 345: 0.0001981478619891157
Position 1127: 0.00017885973729072624
Position 1160: 0.0001253094435870705
Position 504: 0.00010902847738494458
Position 559: 8.611774857414922e-05
Position 220: 7.520519815013815e-05
Position 4699: 5.8062618240941644e-05
Position 1167: 5.749604475458723e-05
Position 3546: 5.461423107460961e-05
Position 270: 3.560776890816435e-05
Position 3884: 3.0834649977715845e-05
Position 587: 2.9896552161702875e-05
Position 663: 2.558108270298501e-05
Position 282: 2.3992299102031517e-05
Position 399: 1.5333865627517417e-05
Position 593: 1.4207267897228254e-05
Position 416: 1.1868213236788253e-05
Position 1074: 8.584667270174239e-06
Position 1373: 6.406606687089738e-06
Position 930: 4.85504326762186e-06
Position 1522: 4.612800981631918e-06
Position 1109: 4.5615048777349545e-06
Position 982: 4.005821729685253e-06
Position 1547: 3.3667799194076124e-06
Position 101: 2.6735595830054906e-06
Position 1824: 2.58348195811493e-06
Position 52: 8.946902065771133e-07
Position 737: 7.142194862804424e-07
Position 384: 6.982290650604386e-07
Position 609: 6.288400984303436e-07
Position 971: 5.008319880664181e-07
Position 561: 1.1403066525694691e-07
Position 537: 8.376828088277325e-08
Position 640: 9.742404160727608e-10
Position 824: 2.1037417771297274e-11
Position 840: 3.1106574319702093e-12
Position 317: 1.2181342478544797e-12
Position 631: 8.572407411297826e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 3773: 0.6938151362889831
Position 8367: 0.6060221643040375
Position 750: 0.6041559929718564
Position 8928: 0.5474431246604542
Position 7160: 0.41651969263612104
Position 7188: 0.28976661884574806
Position 1251: 0.24258816288481289
Position 7657: 0.17709023921606792
Position 8033: 0.14237220084975535
Position 4477: 0.13170380262745518
Position 851: 0.12103752624604079
Position 5242: 0.1161156844325507
Position 3450: 0.0807415885281472
Position 3573: 0.07656265639824851
Position 9197: 0.07228521075213121
Position 3613: 0.06098138054660552
Position 5089: 0.051595855552080586
Position 5152: 0.04800596122232241
Position 3675: 0.03631887537285656
Position 3409: 0.032284045197115335
Position 3726: 0.031463439734133514
Position 9001: 0.029544996570886547
Position 1290: 0.028574340253128418
Position 832: 0.0219536856820641
Position 2482: 0.018138672404382817
Position 3526: 0.0168744775197803
Position 1824: 0.01667861519258695
Position 7627: 0.013623813761070736
Position 1603: 0.01354251822854369
Position 576: 0.013517660437797441
Position 6914: 0.013005902211060604
Position 3979: 0.010750999808076825
Position 7130: 0.009572634110413954
Position 1299: 0.009001089915378522
Position 2541: 0.008785316221251928
Position 1874: 0.008428426105938164
Position 1339: 0.007581799862227847
Position 2417: 0.007260686245956605
Position 1903: 0.006482643132830743
Position 640: 0.004981931330334297
Position 1636: 0.004632704260783817
Position 9226: 0.004616333998575549
Position 2281: 0.003751841410870477
Position 2504: 0.0033848605435675147
Position 1310: 0.0032663724136247274
Position 8779: 0.0029234111660865624
Position 4234: 0.0025033535778653518
Position 4261: 0.002140542399746521
Position 2525: 0.001976457143847356
Position 4080: 0.0019435732288434243
Position 9183: 0.0019206552829236583
Position 8794: 0.00167979295558471
Position 1313: 0.0016200769511533115
Position 6662: 0.001609716336185304
Position 2461: 0.001469258743544164
Position 1493: 0.0014669810308885931
Position 1551: 0.0008798734154047116
Position 1784: 0.0008036878393030813
Position 856: 0.0007461263401508009
Position 7682: 0.0007037760509944419
Position 716: 0.0006724983353092747
Position 4032: 0.0005985465064746773
Position 1763: 0.0004999073738603281
Position 6070: 0.0004824801261268248
Position 4146: 0.0003298973445123684
Position 4559: 0.00030300069497560966
Position 2557: 0.00030048148145094266
Position 896: 0.00028873648331900726
Position 2602: 0.00027973394361584697
Position 689: 0.00026154831924270395
Position 710: 0.0002453157257192012
Position 652: 0.00022415471034890587
Position 2452: 0.00019924813535013018
Position 950: 0.00017453767124614797
Position 4265: 0.00014383139992428845
Position 3551: 0.00013418633690682897
Position 3209: 0.00013002900816363867
Position 649: 0.000120180307802042
Position 5896: 0.00010910603615982344
Position 1018: 7.86136965847233e-05
Position 3429: 4.4577054806953115e-05
Position 1476: 4.179067176043211e-05
Position 964: 3.895446520046628e-05
Position 1471: 3.0679913016563356e-05
Position 496: 2.9834151337796064e-05
Position 2726: 2.6099366324071543e-05
Position 713: 2.370185349737998e-05
Position 1345: 2.3382599709024042e-05
Position 619: 2.2025154598806105e-05
Position 858: 2.0812651507905642e-05
Position 317: 1.715653915555284e-05
Position 814: 1.541736864091293e-05
Position 408: 1.2231657925243386e-05
Position 255: 7.030674604717701e-06
Position 384: 6.7890334054739205e-06
Position 305: 6.567960145393767e-06
Position 1138: 6.128871795778808e-06
Position 1638: 5.893263795130593e-06
Position 1497: 5.701426565346005e-06
Position 1453: 4.777008586331113e-06
Position 1212: 4.078443422419147e-06
Position 1443: 3.166530519582752e-06
Position 329: 3.162339823793052e-06
Position 1119: 2.811136055152636e-06
Position 585: 2.3857854983822823e-06
Position 1403: 2.3163843451353743e-06
Position 2346: 1.9847741953902303e-06
Position 302: 1.914925978186486e-06
Position 1914: 1.6051394720094784e-06
Position 1023: 1.392958372453304e-06
Position 1612: 1.3828273286815203e-06
Position 1214: 1.2769044702269107e-06
Position 1175: 1.1360439773794758e-06
Position 1074: 9.476847848880446e-07
Position 509: 9.246759680939591e-07
Position 1126: 8.928422410050973e-07
Position 819: 8.835011158192656e-07
Position 333: 7.384661229600243e-07
Position 995: 5.626222496547634e-07
Position 1272: 4.919116616762431e-07
Position 1394: 4.89709711386397e-07
Position 861: 4.147173109219265e-07
Position 339: 3.2006842174261197e-07
Position 724: 2.3707381735983084e-07
Position 1029: 2.1490834115187526e-07
Position 1563: 1.7623141382320011e-07
Position 1268: 1.4608921357310526e-07
Position 866: 1.3021530118526536e-07
Position 374: 1.0696970343609472e-07
Position 1159: 5.851978234457456e-08
Position 1270: 4.7340493020452246e-08
Position 337: 4.582722083653795e-08
Position 1320: 4.3536387607247576e-08
Position 1116: 2.0982990000759524e-08
Position 1180: 1.2764198881848312e-08
Position 357: 1.8771836716973936e-09
Position 345: 1.6062101897262227e-09
Position 1093: 4.657522289382656e-10
Position 1195: 3.863534098491416e-10
Position 353: 1.855568982490438e-10
Position 233: 7.138963036309162e-11
Position 349: 2.7753238097993894e-14
Position 515: 2.0347201692933206e-14
Position 134: 1.1145826358867668e-14
Position 130: 3.596054982411838e-15
Position 517: 9.35826734407175e-16
Position 137: 2.7641151377184194e-16
Position 226: 7.275714391773559e-17
Position 216: 6.630714038274696e-17
Position 204: 1.1227894764270786e-17
Position 143: 1.1151951622619367e-17
Position 170: 9.999610547857586e-18
