Gene = METTL18
index = 838
Annotated 5SS: [57]
Annotated 3SS: [791]
SMsplice 5SS: [613]
SMsplice 3SS: [791]
top_k =  500
Partition function (log Z): -10.400593553612039

Sorted 5' Splice Sites (High to Low Probability):
Position 613: 0.22144332240811274
Position 120: 0.22041447710804715
Position 534: 0.2187828121764157
Position 684: 0.17698453599472597
Position 180: 0.07428496373386524
Position 679: 0.04304478659320343
Position 442: 0.028012109031929716
Position 486: 0.02592226407213381
Position 537: 0.02314958222660279
Position 699: 0.01741593407194105
Position 1796: 0.014929825091682752
Position 57: 0.010225713109104733
Position 34: 0.003453132719155587
Position 451: 0.002889281444054079
Position 617: 0.001803087487538914
Position 927: 0.0012901037098254967
Position 862: 0.0010405708939845407
Position 301: 0.0009532092088601174
Position 524: 0.0009038650578266198
Position 1598: 0.000881472565303836
Position 1092: 0.0007206047395900987
Position 416: 0.0007060841720271965
Position 546: 0.0006638254121840346
Position 137: 0.0006608504460783748
Position 543: 0.0004619834001760397
Position 579: 0.0004173797745197443
Position 705: 0.0004062939713433998
Position 421: 0.00037314515868717247
Position 403: 0.00027096099977365145
Position 1361: 0.0002693918725575117
Position 827: 0.00025565550960681294
Position 308: 0.00018547657243995512
Position 160: 0.00014980562334543628
Position 923: 0.0001491818009926189
Position 313: 0.0001263377274893809
Position 101: 8.721218868795172e-05
Position 528: 8.056403525876162e-05
Position 950: 7.955012358160592e-05
Position 66: 7.018597024224082e-05
Position 566: 6.885381135194306e-05
Position 975: 6.744699561590515e-05
Position 549: 4.793157305281639e-05
Position 207: 4.3775025151647814e-05
Position 623: 4.0238089462575236e-05
Position 234: 3.971279957446198e-05
Position 199: 2.479517925156749e-05
Position 625: 1.9026524592994347e-05
Position 497: 8.317448640220946e-06
Position 502: 4.992281568635727e-06
Position 1329: 4.954296389284465e-06
Position 977: 4.2725732440092194e-06
Position 127: 2.998943165723766e-06
Position 213: 2.129723535207997e-06
Position 125: 1.9975724854448687e-06
Position 354: 5.407868792887495e-07
Position 287: 2.4266760488406404e-07
Position 540: 1.7910102326076824e-07
Position 555: 4.059960153791213e-08
Position 729: 6.847148434446226e-09
Position 615: 3.003036781280606e-09
Position 558: 1.9687312333781233e-09
Position 14: 3.3643809903761045e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9292488242456187
Position 579: 0.05752477461727509
Position 1471: 0.019633165325425396
Position 612: 0.012521883913255115
Position 363: 0.010270355132336685
Position 2007: 0.006897294973765125
Position 1984: 0.006441175109294641
Position 279: 0.0048625577695884286
Position 1873: 0.004531471803848003
Position 409: 0.004132586696145933
Position 533: 0.003964903932891348
Position 729: 0.0032678103819543496
Position 1021: 0.0030279225044066503
Position 1164: 0.0025570053797455412
Position 1055: 0.002384846603520291
Position 918: 0.002371013828246801
Position 1687: 0.0021853829706067825
Position 1891: 0.0019193276728484195
Position 1588: 0.0016898237177413046
Position 793: 0.0014230068557106637
Position 1708: 0.0013992120048591595
Position 1536: 0.001267294920708934
Position 1642: 0.0012287270960531246
Position 338: 0.0010161320533831055
Position 179: 0.0009817044959740827
Position 1961: 0.0007890823256159808
Position 2010: 0.0007629863260102667
Position 1690: 0.0006879333435806283
Position 947: 0.0006840290620662002
Position 1925: 0.000506460111121034
Position 1005: 0.0005027426732203435
Position 1201: 0.0004219222138259532
Position 1057: 0.0003307822548310868
Position 1087: 0.0003268298724754802
Position 413: 0.000302078983438569
Position 438: 0.00026553305790150085
Position 1714: 0.0002633029704236058
Position 1213: 0.00022821628451088815
Position 1144: 0.00018482148506197566
Position 1024: 0.00017171620512780123
Position 971: 0.0001600066651914628
Position 2148: 0.0001571143815867297
Position 1219: 0.00015251866984457781
Position 990: 0.00010871419616915221
Position 2100: 0.00010748981401366496
Position 1914: 8.516674330646108e-05
Position 234: 7.07906076394508e-05
Position 1990: 7.030267967569164e-05
Position 199: 6.650340685842431e-05
Position 667: 5.589678593740581e-05
Position 313: 4.118214453623347e-05
Position 433: 3.7117299097945166e-05
Position 416: 2.7765501999866293e-05
Position 467: 1.8256513297197623e-05
Position 471: 5.825752055596216e-06
Position 207: 5.986363563246409e-07
Position 308: 9.62355533006944e-08
Position 116: 7.537926944528586e-09
Position 482: 1.2764349927672188e-09
Position 160: 2.120513265589499e-10
Position 96: 6.447538582621758e-11
Position 137: 2.9387850552293555e-11
Position 125: 2.2632401118233665e-11
